,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
38,qRaxs FUT,,0.87  0.77  1.14,222  218  249,30  18  12,/  33  22  11  /,4  3  1,-3  -4  +1,66%  67%  64%,136  130  147,25%  25%  25%,6  5  1,3  3  0,+3  +2  +1,,,cNed FUT,,0.99  0.69  1.88,255  204  410,13  7  6,/  13  11  2  /,5  2  3,0  -4  +4,69%  58%  100%,163  137  243,21%  23%  19%,0  0  0,3  2  1,-3  -2  -1,qRaxs FUT,,1.08  1.02  1.15,269  272  266,20  11  9,/  20  11  9  /,1  1  0,0  0  0,73%  83%  60%,156  158  153,27%  24%  28%,4  3  1,0  0  0,+4  +3  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,AtaKaptan FUT,,0.86  0.88  0.96,189  199  183,25  15  10,/  31  19  12  /,7  6  1,-6  -4  -2,66%  71%  57%,127  139  108,26%  28%  22%,2  1  1,5  5  0,-3  -4  +1,,,qRaxs FUT,,0.67  0.52  1.13,174  164  208,10  7  3,/  13  11  2  /,3  2  1,-3  -4  +1,56%  50%  75%,110  103  132,23%  25%  20%,2  2  0,3  3  0,-1  -1  0,yetujey FUT,,1.08  1.37  0.73,258  331  170,21  15  6,/  18  9  9  /,3  3  0,+3  +6  -3,77%  92%  60%,159  208  99,27%  29%  19%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,cNed FUT,,0.81  0.69  1.21,186  153  214,20  11  9,/  30  19  11  /,12  5  7,-10  -8  -2,63%  54%  79%,119  106  142,20%  21%  20%,0  0  0,8  4  4,-8  -4  -4,,,AtaKaptan FUT,,0.66  0.54  1.05,160  153  182,8  5  3,/  14  11  3  /,5  4  1,-6  -6  0,56%  58%  50%,110  116  91,20%  22%  14%,1  0  1,1  1  0,0  -1  +1,AtaKaptan FUT,,1.06  1.22  0.87,217  245  184,17  10  7,/  17  8  9  /,2  2  0,0  +2  -2,73%  83%  60%,140  162  114,30%  33%  26%,1  1  0,4  4  0,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,yetujey FUT,,0.77  0.91  0.61,205  260  134,29  23  6,/  31  20  11  /,6  4  2,-2  +3  -5,68%  75%  57%,136  167  83,22%  23%  19%,3  2  1,5  2  3,-2  0  -2,,,MrFaliN FUT,,0.50  0.38  0.84,146  130  194,7  5  2,/  16  12  4  /,5  2  3,-9  -7  -2,63%  58%  75%,95  84  129,19%  28%  16%,1  1  0,2  1  1,-1  0  -1,MrFaliN FUT,,0.94  1.02  0.85,185  151  226,12  6  6,/  15  7  8  /,8  5  3,-3  -1  -2,77%  83%  70%,133  112  158,14%  15%  13%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MrFaliN FUT,,0.72  0.70  0.85,166  141  217,19  11  8,/  31  19  12  /,13  7  6,-12  -8  -4,71%  71%  71%,117  98  149,15%  19%  14%,2  1  1,4  1  3,-2  0  -2,,,yetujey FUT,,0.46  0.45  0.49,151  188  42,8  8  0,/  13  11  2  /,3  1  2,-5  -3  -2,56%  58%  50%,105  126  42,16%  13%  19%,1  1  0,2  1  1,-1  0  -1,cNed FUT,,0.63  0.70  0.55,117  102  136,7  4  3,/  17  8  9  /,7  3  4,-10  -4  -6,59%  50%  70%,88  76  101,20%  19%  21%,0  0  0,5  2  3,-5  -2  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,none CARA,,1.28  1.13  1.44,286  266  307,116  52  64,/  82  45  37  /,22  16  6,+34  +7  +27,75%  73%  78%,185  171  200,21%  21%  22%,25  12  13,17  8  9,+8  +4  +4,3.0,2.0,none CARA,,1.26  1.74  0.82,284  385  193,22  14  8,/  19  8  11  /,3  3  0,+3  +6  -3,65%  73%  58%,210  273  153,29%  24%  39%,3  2  1,4  1  3,-1  +1  -2,none CARA,,1.48  1.14  1.86,317  264  376,26  10  16,/  16  10  6  /,5  5  0,+10  0  +10,87%  75%  100%,193  159  230,18%  19%  17%,8  3  5,1  0  1,+7  +3  +4,Natasha CARA,,1.42  1.63  1.18,271  272  271,21  12  9,/  14  4  10  /,4  1  3,+7  +8  -1,74%  75%  73%,187  187  188,23%  19%  27%,4  2  2,1  1  0,+3  +1  +2,none CARA,,1.46  1.03  1.89,315  237  394,26  10  16,/  14  7  7  /,5  2  3,+12  +3  +9,71%  67%  75%,210  159  262,30%  36%  26%,5  1  4,5  3  2,0  -2  +2,vii CARA,,1.32  1.17  1.48,259  263  256,23  11  12,/  15  9  6  /,11  5  6,+8  +2  +6,75%  58%  92%,147  146  148,19%  40%  5%,4  1  3,0  0  0,+4  +1  +3
45,vii CARA,,1.04  0.92  1.16,216  186  246,90  39  51,/  83  43  40  /,49  26  23,+7  -4  +11,79%  75%  83%,133  111  155,24%  28%  22%,8  3  5,10  8  2,-2  -5  +3,13.0,10.0,Speedy CARA,,1.17  1.42  0.93,165  153  176,14  7  7,/  12  3  9  /,4  1  3,+2  +4  -2,74%  82%  67%,123  118  128,48%  54%  43%,1  1  0,0  0  0,+1  +1  0,mandy CARA,,1.15  0.99  1.32,304  308  301,27  15  12,/  16  9  7  /,1  0  1,+11  +6  +5,78%  75%  82%,169  169  168,48%  50%  46%,2  0  2,0  0  0,+2  0  +2,vii CARA,,1.39  1.35  1.43,303  232  382,25  10  15,/  14  7  7  /,11  8  3,+11  +3  +8,87%  92%  82%,194  152  240,32%  19%  45%,0  0  0,0  0  0,0  0  0,mandy CARA,,1.02  0.90  1.13,193  196  191,16  8  8,/  17  9  8  /,9  6  3,-1  -1  0,67%  67%  67%,134  126  143,24%  17%  30%,2  1  1,4  2  2,-2  -1  -1,none CARA,,1.15  0.47  1.83,239  126  354,21  4  17,/  16  12  4  /,4  3  1,+5  -8  +13,75%  58%  92%,147  83  211,13%  9%  17%,4  2  2,5  4  1,-1  -2  +1
46,Natasha CARA,,0.97  0.93  1.02,180  174  188,69  36  33,/  77  38  39  /,22  8  14,-8  -2  -6,71%  71%  71%,128  118  138,22%  23%  21%,11  5  6,10  5  5,+1  0  +1,10.0,13.0,mandy CARA,,1.00  1.07  0.94,182  167  197,16  8  8,/  16  6  10  /,5  2  3,0  +2  -2,52%  64%  42%,118  120  117,36%  28%  57%,0  0  0,4  2  2,-4  -2  -2,Natasha CARA,,0.87  0.51  1.27,145  91  205,11  3  8,/  15  11  4  /,3  3  0,-4  -8  +4,70%  67%  73%,106  66  149,20%  27%  17%,1  0  1,2  2  0,-1  -2  +1,none CARA,,1.06  1.29  0.80,274  327  217,21  14  7,/  17  8  9  /,5  3  2,+4  +6  -2,78%  92%  64%,166  191  140,14%  15%  12%,5  4  1,2  0  2,+3  +4  -1,Natasha CARA,,0.99  1.25  0.73,175  221  130,14  11  3,/  16  6  10  /,6  2  4,-2  +5  -7,67%  75%  58%,126  140  112,17%  31%  8%,2  2  0,1  0  1,+1  +2  -1,mandy CARA,,1.01  0.75  1.28,194  201  189,14  7  7,/  16  11  5  /,12  6  6,-2  -4  +2,75%  75%  75%,140  145  136,29%  25%  33%,3  1  2,2  1  1,+1  0  +1
47,mandy CARA,,0.94  0.90  0.98,203  219  189,84  47  37,/  84  44  40  /,34  19  15,0  +3  -3,67%  71%  62%,128  136  121,35%  31%  40%,10  4  6,14  6  8,-4  -2  -2,10.0,13.0,vii CARA,,0.94  0.93  0.94,201  163  238,16  6  10,/  18  8  10  /,13  8  5,-2  -2  0,83%  82%  83%,121  101  139,31%  42%  25%,2  1  1,2  1  1,0  0  0,vii CARA,,0.61  0.34  0.91,128  83  178,10  3  7,/  18  10  8  /,2  1  1,-8  -7  -1,70%  58%  82%,93  55  134,12%  13%  11%,0  0  0,5  5  0,-5  -5  0,mandy CARA,,0.52  0.79  0.23,143  218  63,11  9  2,/  19  9  10  /,7  5  2,-8  0  -8,61%  75%  45%,80  117  38,42%  35%  75%,3  2  1,4  1  3,-1  +1  -2,vii CARA,,0.92  0.80  1.03,187  190  185,16  9  7,/  18  9  9  /,12  4  8,-2  0  -2,79%  83%  75%,110  101  118,32%  29%  35%,2  1  1,3  2  1,-1  -1  0,Speedy CARA,,1.01  0.78  1.24,158  130  187,15  6  9,/  15  10  5  /,7  4  3,0  -4  +4,71%  58%  83%,115  110  120,33%  35%  32%,1  1  0,1  1  0,0  0  0
48,Speedy CARA,,0.81  0.87  0.75,126  133  122,56  30  26,/  77  38  39  /,23  12  11,-21  -8  -13,63%  69%  57%,88  92  84,43%  54%  34%,4  4  0,7  3  4,-3  +1  -4,13.0,11.0,Natasha CARA,,0.59  0.75  0.44,142  144  141,9  5  4,/  19  7  12  /,5  0  5,-10  -2  -8,74%  91%  58%,113  107  118,27%  26%  27%,2  1  1,4  1  3,-2  0  -2,Speedy CARA,,0.53  0.50  0.57,63  82  43,5  4  1,/  17  10  7  /,6  1  5,-12  -6  -6,57%  50%  64%,39  41  37,31%  57%  11%,1  1  0,3  1  2,-2  0  -2,Speedy CARA,,0.47  0.68  0.25,90  106  73,8  5  3,/  18  8  10  /,3  3  0,-10  -3  -7,57%  83%  27%,74  83  65,50%  63%  38%,1  1  0,3  1  2,-2  0  -2,Speedy CARA,,0.86  0.94  0.77,156  195  118,14  8  6,/  15  7  8  /,3  3  0,-1  +1  -2,58%  75%  42%,87  108  66,60%  73%  44%,0  0  0,0  0  0,0  0  0,Natasha CARA,,0.98  0.50  1.47,169  137  201,14  5  9,/  13  10  3  /,4  2  2,+1  -5  +6,71%  50%  92%,110  89  130,28%  17%  38%,2  0  2,2  1  1,0  -1  +1
49,waved fake,,1.20  1.07  1.31,295  280  309,119  58  61,/  90  48  42  /,16  6  10,+29  +10  +19,71%  64%  78%,187  179  196,29%  36%  23%,36  18  18,26  16  10,+10  +2  +8,13.0,11.0,waved fake,,1.55  2.07  0.98,339  438  232,28  20  8,/  14  7  7  /,2  0  2,+14  +13  +1,78%  75%  82%,207  259  150,38%  44%  26%,7  6  1,3  2  1,+4  +4  0,luiza fake,,1.26  1.14  1.37,187  186  189,15  7  8,/  12  7  5  /,5  1  4,+3  0  +3,61%  55%  67%,146  139  153,32%  41%  27%,0  0  0,1  1  0,-1  -1  0,showliana fake,,1.11  1.34  0.89,256  309  208,19  11  8,/  20  9  11  /,12  8  4,-1  +2  -3,78%  91%  67%,169  203  138,32%  31%  35%,1  0  1,1  0  1,0  0  0,waved fake,,1.36  1.14  1.58,344  334  355,27  13  14,/  18  10  8  /,5  4  1,+9  +3  +6,75%  67%  83%,218  225  212,33%  30%  39%,8  2  6,6  3  3,+2  -1  +3,pannshi fake,,1.11  0.71  1.52,232  173  291,20  7  13,/  18  11  7  /,5  2  3,+2  -4  +6,71%  58%  83%,145  106  184,23%  38%  18%,2  0  2,3  2  1,-1  -2  +1
50,pannshi fake,,1.01  0.88  1.14,176  155  199,72  31  41,/  77  41  36  /,48  20  28,-5  -10  +5,71%  64%  78%,109  94  124,21%  23%  19%,6  2  4,9  6  3,-3  -4  +1,,,Shizue fake,,1.06  1.37  0.72,172  265  72,13  11  2,/  14  8  6  /,13  9  4,-1  +3  -4,83%  92%  73%,109  171  42,31%  29%  38%,2  1  1,0  0  0,+2  +1  +1,pannshi fake,,1.09  0.76  1.40,202  191  212,16  7  9,/  16  9  7  /,10  1  9,0  -2  +2,70%  45%  92%,123  117  127,23%  20%  27%,1  0  1,2  2  0,-1  -2  +1,pannshi fake,,1.08  1.27  0.91,136  155  119,10  6  4,/  11  4  7  /,10  6  4,-1  +2  -3,74%  91%  58%,91  99  83,16%  31%  6%,1  0  1,2  1  1,-1  -1  0,pannshi fake,,1.02  0.95  1.09,174  154  195,15  7  8,/  16  7  9  /,11  5  6,-1  0  -1,67%  58%  75%,97  77  118,20%  16%  24%,2  2  0,1  1  0,+1  +1  0,waved fake,,1.02  0.57  1.47,204  140  269,18  6  12,/  17  11  6  /,2  0  2,+1  -5  +6,67%  50%  83%,150  121  179,22%  43%  13%,5  2  3,5  5  0,0  -3  +3
51,Shizue fake,,0.95  0.95  0.96,168  187  151,66  37  29,/  79  40  39  /,54  22  32,-13  -3  -10,74%  71%  76%,110  121  100,26%  26%  25%,4  3  1,6  1  5,-2  +2  -4,,,luiza fake,,1.02  1.03  1.01,266  244  292,21  11  10,/  17  10  7  /,2  1  1,+4  +1  +3,83%  75%  91%,190  191  189,25%  20%  30%,3  1  2,2  2  0,+1  -1  +2,showliana fake,,1.09  0.41  1.71,199  107  283,18  4  14,/  14  10  4  /,7  4  3,+4  -6  +10,74%  55%  92%,143  72  208,51%  25%  65%,0  0  0,3  2  1,-3  -2  -1,waved fake,,1.03  0.86  1.18,295  236  349,23  10  13,/  22  10  12  /,5  1  4,+1  0  +1,70%  64%  75%,174  131  213,26%  24%  28%,6  5  1,6  3  3,0  +2  -2,Shizue fake,,0.93  1.07  0.78,170  193  147,14  9  5,/  17  8  9  /,14  6  8,-3  +1  -4,79%  83%  75%,99  104  93,32%  40%  24%,1  1  0,3  1  2,-2  0  -2,Shizue fake,,1.02  0.53  1.51,164  126  204,14  4  10,/  14  10  4  /,6  1  5,0  -6  +6,63%  42%  83%,115  84  146,34%  19%  45%,1  1  0,2  0  2,-1  +1  -2
52,luiza fake,,0.93  0.97  0.89,185  195  175,77  42  35,/  83  43  40  /,17  7  10,-6  -1  -5,65%  66%  64%,132  137  127,25%  27%  24%,8  4  4,8  4  4,0  0  0,,,pannshi fake,,0.74  0.72  0.77,138  106  174,11  4  7,/  16  10  6  /,12  6  6,-5  -6  +1,74%  67%  82%,90  72  109,21%  20%  22%,0  0  0,1  0  1,-1  0  -1,waved fake,,1.04  0.71  1.35,291  244  334,23  9  14,/  19  10  9  /,2  1  1,+4  -1  +5,65%  64%  67%,189  153  222,27%  41%  18%,10  3  7,6  3  3,+4  0  +4,luiza fake,,0.97  1.56  0.42,172  284  71,15  12  3,/  17  7  10  /,2  2  0,-2  +5  -7,65%  82%  50%,113  183  50,27%  39%  10%,2  2  0,3  0  3,-1  +2  -3,showliana fake,,0.89  0.73  1.04,138  102  175,10  3  7,/  17  8  9  /,9  6  3,-7  -5  -2,75%  75%  75%,84  66  101,38%  25%  47%,0  0  0,1  1  0,-1  -1  0,luiza fake,,0.74  0.32  1.16,143  75  213,13  3  10,/  19  11  8  /,6  1  5,-6  -8  +2,58%  50%  67%,103  52  155,27%  18%  32%,1  0  1,2  1  1,-1  -1  0
53,showliana fake,,0.89  0.75  1.03,178  150  205,68  27  41,/  86  45  41  /,40  23  17,-18  -18  0,74%  71%  76%,122  100  142,33%  28%  36%,5  1  4,10  4  6,-5  -3  -2,,,showliana fake,,0.67  0.79  0.53,146  128  167,11  6  5,/  16  7  9  /,6  3  3,-5  -1  -4,78%  83%  73%,100  86  115,20%  25%  17%,3  1  2,3  0  3,0  +1  -1,Shizue fake,,0.82  0.83  0.80,157  165  150,10  5  5,/  18  8  10  /,15  4  11,-8  -3  -5,78%  73%  83%,117  118  116,18%  15%  20%,0  0  0,0  0  0,0  0  0,Shizue fake,,0.95  0.94  0.96,179  185  174,15  8  7,/  16  6  10  /,6  2  4,-1  +2  -3,65%  64%  67%,113  128  100,16%  23%  11%,0  0  0,1  0  1,-1  0  -1,luiza fake,,0.67  0.82  0.52,156  195  117,13  9  4,/  18  8  10  /,2  2  0,-5  +1  -6,58%  67%  50%,109  125  93,19%  19%  17%,2  1  1,0  0  0,+2  +1  +1,showliana fake,,0.72  0.46  0.97,149  113  187,10  3  7,/  19  11  8  /,6  2  4,-9  -8  -1,63%  50%  75%,114  80  148,26%  33%  23%,1  0  1,2  1  1,-1  -1  0
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,alexiiik EP,,1.11  0.92  1.30,233  205  260,60  29  31,/  53  29  24  /,11  1  10,+7  0  +7,53%  38%  68%,150  125  175,29%  42%  20%,13  6  7,12  9  3,+1  -3  +4,2.0,1.0,Cantzer EP,,1.27  1.04  1.49,235  246  225,21  10  11,/  17  10  7  /,10  3  7,+4  0  +4,73%  62%  85%,160  160  159,21%  24%  19%,3  2  1,0  0  0,+3  +2  +1,Nunmeister EP,,1.35  1.06  1.64,283  293  274,23  12  11,/  16  11  5  /,9  0  9,+7  +1  +6,79%  75%  83%,175  176  175,48%  57%  41%,7  5  2,2  2  0,+5  +3  +2,alexiiik EP,,1.55  1.78  1.33,343  372  314,29  17  12,/  16  7  9  /,3  0  3,+13  +10  +3,75%  67%  83%,218  227  209,26%  33%  18%,6  3  3,3  2  1,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Cantzer EP,,1.08  0.99  1.18,202  219  188,48  25  23,/  51  30  21  /,27  10  17,-3  -5  +2,76%  70%  81%,137  143  131,18%  16%  20%,8  5  3,4  1  3,+4  +4  0,14.0,12.0,alexiiik EP,,0.99  0.69  1.30,208  179  237,20  9  11,/  18  11  7  /,3  1  2,+2  -2  +4,50%  31%  69%,121  100  142,48%  57%  41%,5  2  3,6  4  2,-1  -2  +1,Enrik EP,,1.00  0.67  1.33,186  174  199,16  7  9,/  16  10  6  /,4  2  2,0  -3  +3,63%  50%  75%,129  132  127,28%  29%  27%,2  0  2,2  1  1,0  -1  +1,Cantzer EP,,1.15  1.18  1.13,202  261  143,15  10  5,/  15  9  6  /,9  3  6,0  +1  -1,75%  67%  83%,141  173  109,13%  10%  17%,3  3  0,2  1  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Nunmeister EP,,1.07  0.75  1.39,234  198  271,59  24  35,/  55  32  23  /,17  2  15,+4  -8  +12,72%  62%  81%,154  125  183,33%  42%  28%,14  7  7,9  6  3,+5  +1  +4,11.0,13.0,Nunmeister EP,,0.95  0.71  1.19,230  230  231,20  10  10,/  21  12  9  /,3  0  3,-1  -2  +1,65%  62%  69%,154  147  161,31%  50%  19%,3  1  2,3  2  1,0  -1  +1,Cantzer EP,,0.82  0.74  0.91,169  146  194,12  5  7,/  19  11  8  /,8  4  4,-7  -6  -1,79%  83%  75%,108  94  122,21%  17%  25%,2  0  2,2  0  2,0  0  0,Enrik EP,,1.00  1.00  1.00,166  178  155,13  8  5,/  17  8  9  /,14  6  8,-4  0  -4,71%  58%  83%,126  126  127,36%  29%  44%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Enrik EP,,0.91  0.68  1.14,164  137  190,41  17  24,/  54  30  24  /,32  13  19,-13  -13  0,66%  51%  81%,117  99  134,29%  26%  32%,3  0  3,5  1  4,-2  -1  -1,13.0,11.0,MaFiN EP,,0.88  0.51  1.24,141  76  207,12  2  10,/  18  11  7  /,15  6  9,-6  -9  +3,65%  54%  77%,80  51  109,23%  17%  25%,2  1  1,1  1  0,+1  0  +1,alexiiik EP,,0.78  0.30  1.27,147  65  230,11  3  8,/  19  11  8  /,5  0  5,-8  -8  0,33%  17%  50%,114  50  177,20%  67%  14%,2  1  1,3  3  0,-1  -2  +1,Nunmeister EP,,0.92  0.49  1.34,189  68  311,16  2  14,/  18  9  9  /,5  2  3,-2  -7  +5,71%  50%  92%,132  49  214,23%  13%  27%,4  1  3,4  2  2,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,MaFiN EP,,0.78  0.46  1.11,136  73  201,36  7  29,/  57  33  24  /,34  16  18,-21  -26  +5,69%  57%  81%,76  47  106,21%  23%  20%,4  1  3,2  1  1,+2  0  +2,,,Enrik EP,,0.74  0.37  1.11,139  65  214,12  2  10,/  21  12  9  /,14  5  9,-9  -10  +1,65%  46%  85%,96  45  147,26%  17%  29%,1  0  1,2  0  2,-1  0  -1,MaFiN EP,,0.72  0.40  1.04,148  70  227,13  2  11,/  21  12  9  /,9  5  4,-8  -10  +2,67%  58%  75%,75  43  106,15%  9%  17%,1  0  1,1  0  1,0  0  0,MaFiN EP,,0.75  0.46  1.05,120  74  168,11  3  8,/  18  10  8  /,10  5  5,-7  -7  0,75%  58%  92%,73  45  101,28%  50%  21%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Kwixy Hung,,1.24  1.00  1.47,220  185  258,55  23  32,/  45  27  18  /,35  14  21,+10  -4  +14,84%  78%  89%,153  130  176,29%  43%  21%,7  2  5,5  2  3,+2  0  +2,,,shinnok Hung,,1.41  0.96  1.86,259  213  305,25  9  16,/  16  11  5  /,12  6  6,+9  -2  +11,88%  77%  100%,166  140  193,30%  25%  33%,3  2  1,2  1  1,+1  +1  0,Kwixy Hung,,1.52  1.40  1.64,264  306  224,24  13  11,/  14  9  5  /,7  3  4,+10  +4  +6,96%  92%  100%,180  207  154,38%  46%  29%,2  1  1,1  0  1,+1  +1  0,szimpli Hung,,1.47  1.19  1.76,335  257  414,26  9  17,/  17  10  7  /,10  8  2,+9  -1  +10,79%  75%  83%,246  196  297,26%  16%  38%,4  2  2,5  2  3,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,szimpli Hung,,1.21  0.85  1.56,263  205  319,68  25  43,/  50  31  19  /,20  13  7,+18  -6  +24,76%  73%  78%,177  142  212,21%  19%  23%,9  3  6,15  10  5,-6  -7  +1,,,Kwixy Hung,,1.30  0.83  1.77,258  161  356,20  7  13,/  16  10  6  /,13  3  10,+4  -3  +7,81%  69%  92%,185  124  246,20%  44%  14%,4  1  3,2  2  0,+2  -1  +3,szimpli Hung,,1.16  0.59  1.73,250  157  344,21  6  15,/  15  10  5  /,7  3  4,+6  -4  +10,75%  67%  83%,164  112  215,18%  22%  16%,3  1  2,4  4  0,-1  -3  +2,shinnok Hung,,1.15  1.20  1.11,213  236  191,20  12  8,/  16  8  8  /,6  3  3,+4  +4  0,79%  75%  83%,144  144  144,16%  16%  17%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,shinnok Hung,,1.19  1.07  1.31,214  221  210,59  30  29,/  46  27  19  /,24  13  11,+13  +3  +10,78%  68%  89%,143  143  143,27%  26%  29%,6  4  2,6  3  3,0  +1  -1,,,szimpli Hung,,0.98  0.78  1.18,204  202  208,21  10  11,/  18  11  7  /,3  2  1,+3  -1  +4,73%  77%  69%,125  119  131,18%  22%  15%,2  0  2,6  4  2,-4  -4  0,arbie Hung,,1.12  0.68  1.56,219  151  288,18  6  12,/  14  9  5  /,11  5  6,+4  -3  +7,71%  58%  83%,138  111  166,20%  14%  25%,0  0  0,1  0  1,-1  0  -1,Kwixy Hung,,0.89  0.76  1.01,138  92  186,11  3  8,/  15  8  7  /,15  8  7,-4  -5  +1,75%  75%  75%,91  60  123,36%  33%  38%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,arbie Hung,,0.99  0.80  1.18,210  185  234,54  24  30,/  51  28  23  /,30  12  18,+3  -4  +7,70%  62%  78%,127  119  135,23%  21%  24%,5  3  2,4  1  3,+1  +2  -1,,,arbie Hung,,0.97  0.68  1.26,181  143  220,17  6  11,/  18  10  8  /,9  4  5,-1  -4  +3,73%  62%  85%,121  112  130,31%  25%  38%,2  1  1,1  0  1,+1  +1  0,shinnok Hung,,1.00  1.04  0.95,169  215  125,14  9  5,/  14  8  6  /,6  4  2,0  +1  -1,67%  50%  83%,117  144  89,44%  50%  36%,3  2  1,3  1  2,0  +1  -1,arbie Hung,,0.88  1.05  0.71,230  266  196,19  12  7,/  19  9  10  /,10  3  7,0  +3  -3,67%  67%  67%,123  135  111,18%  23%  13%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,hussaR Hung,,0.73  0.57  0.89,144  130  158,34  15  19,/  52  30  22  /,35  15  20,-18  -15  -3,65%  57%  73%,97  82  111,19%  16%  21%,5  2  3,12  7  5,-7  -5  -2,,,hussaR Hung,,0.89  0.82  0.96,138  165  113,12  7  5,/  17  10  7  /,19  7  12,-5  -3  -2,73%  62%  85%,90  89  91,18%  10%  33%,1  1  0,3  1  2,-2  0  -2,hussaR Hung,,0.70  0.42  0.99,174  91  258,14  3  11,/  18  10  8  /,10  4  6,-4  -7  +3,63%  50%  75%,119  74  165,21%  27%  19%,2  0  2,5  3  2,-3  -3  0,hussaR Hung,,0.59  0.47  0.72,119  131  107,8  5  3,/  17  10  7  /,6  4  2,-9  -5  -4,58%  58%  58%,82  84  80,16%  18%  13%,2  1  1,4  3  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,XXiF QoR,,1.36  1.81  1.10,270  327  226,62  33  29,/  39  15  24  /,17  8  9,+23  +18  +5,82%  92%  75%,183  225  154,23%  26%  20%,13  6  7,3  0  3,+10  +6  +4,2.0,1.0,tdawgg QoR,,1.15  1.53  0.77,247  274  221,19  11  8,/  15  5  10  /,10  5  5,+4  +6  -2,75%  92%  58%,164  181  148,31%  30%  33%,1  1  0,1  0  1,0  +1  -1,nerve QoR,,1.65  1.74  1.58,247  306  209,17  9  8,/  9  3  6  /,16  4  12,+8  +6  +2,90%  88%  92%,185  206  172,30%  35%  26%,2  2  0,0  0  0,+2  +2  0,XXiF QoR,,1.76  2.60  1.34,321  427  268,24  11  13,/  10  2  8  /,5  1  4,+14  +9  +5,94%  100%  92%,208  270  177,31%  43%  24%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
