,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,f1cio FCY,,1.29  1.20  1.19,269  302  250,73  43  30,/  48  31  17  /,14  8  6,+25  +12  +13,72%  72%  72%,182  190  171,31%  29%  35%,10  6  4,4  4  0,+6  +2  +4,1.0,2.0,Suka FCY,,1.31  0.82  1.75,243  173  309,18  5  13,/  15  10  5  /,15  8  7,+3  -5  +8,91%  82%  100%,172  130  210,25%  19%  29%,2  0  2,2  0  2,0  0  0,f1cio FCY,,1.63  1.63  1.64,353  374  333,40  21  19,/  19  12  7  /,10  7  3,+21  +9  +12,84%  94%  75%,223  239  207,31%  29%  33%,5  2  3,0  0  0,+5  +2  +3,f1cio FCY,,1.28  1.54  0.49,285  363  54,17  16  1,/  13  9  4  /,0  0  0,+4  +7  -3,56%  67%  25%,182  219  69,28%  27%  50%,3  3  0,1  1  0,+2  +2  0
12,YESicaN FCY,,1.09  1.06  1.01,218  209  237,54  28  26,/  50  28  22  /,33  18  15,+4  0  +4,80%  77%  84%,144  139  150,27%  26%  28%,5  2  3,5  3  2,0  -1  +1,10.0,13.0,YESicaN FCY,,1.13  0.80  1.43,215  171  256,18  6  12,/  16  10  6  /,11  4  7,+2  -4  +6,87%  82%  92%,147  114  177,34%  29%  38%,2  0  2,0  0  0,+2  0  +2,YESicaN FCY,,1.40  1.47  1.34,235  216  254,26  13  13,/  20  8  12  /,19  12  7,+6  +5  +1,81%  75%  88%,144  142  145,23%  26%  21%,2  1  1,3  2  1,-1  -1  0,YESicaN FCY,,0.75  0.91  0.26,203  234  111,10  9  1,/  14  10  4  /,3  2  1,-4  -1  -3,69%  75%  50%,140  157  88,24%  23%  29%,1  1  0,2  1  1,-1  0  -1
13,Suka FCY,,1.01  0.88  1.07,193  172  235,47  22  25,/  50  31  19  /,26  15  11,-3  -9  +6,73%  72%  75%,140  123  160,32%  31%  33%,3  1  2,4  1  3,-1  0  -1,17.0,15.0,f1cio FCY,,0.96  0.45  1.44,169  131  206,16  6  10,/  16  10  6  /,4  1  3,0  -4  +4,65%  45%  83%,125  89  157,39%  40%  38%,2  1  1,3  3  0,-1  -2  +1,Suka FCY,,1.13  1.14  1.11,203  197  209,23  12  11,/  20  10  10  /,6  3  3,+3  +2  +1,66%  63%  69%,140  136  143,40%  38%  41%,1  1  0,1  0  1,0  +1  -1,Suka FCY,,0.61  0.70  0.34,132  138  119,6  5  1,/  15  11  4  /,5  4  1,-9  -6  -3,63%  75%  25%,94  98  81,32%  35%  25%,0  0  0,1  1  0,-1  -1  0
14,Vera FCY,,0.58  0.43  0.68,161  129  229,40  16  24,/  63  37  26  /,13  6  7,-23  -21  -2,62%  54%  72%,113  84  147,16%  21%  11%,14  8  6,19  9  10,-5  -1  -4,3.0,13.0,Kawa FCY,,0.86  1.05  0.68,128  211  53,10  8  2,/  16  10  6  /,8  6  2,-6  -2  -4,74%  82%  67%,75  123  31,21%  17%  50%,0  0  0,2  1  1,-2  -1  -1,Vera FCY,,0.88  0.68  1.08,208  166  251,22  9  13,/  26  14  12  /,5  2  3,-4  -5  +1,72%  69%  75%,141  121  162,18%  30%  10%,9  4  5,9  5  4,0  -1  +1,Kawa FCY,,0.28  0.31  0.18,65  43  133,4  2  2,/  15  11  4  /,3  3  0,-11  -9  -2,44%  50%  25%,31  24  54,25%  50%  13%,0  0  0,3  3  0,-3  -3  0
15,Kawa FCY,,0.57  0.66  0.46,94  117  71,21  15  6,/  58  35  23  /,35  20  15,-37  -20  -17,69%  74%  63%,57  71  39,16%  16%  18%,0  0  0,7  5  2,-7  -5  -2,,,Vera FCY,,0.63  0.33  0.90,181  129  230,14  4  10,/  21  11  10  /,5  1  4,-7  -7  0,61%  45%  75%,111  79  140,11%  12%  10%,4  3  1,6  3  3,-2  0  -2,Kawa FCY,,0.56  0.61  0.51,89  108  70,7  5  2,/  27  14  13  /,24  11  13,-20  -9  -11,78%  88%  69%,56  71  42,9%  6%  13%,0  0  0,2  1  1,-2  -1  -1,Vera FCY,,0.22  0.28  0.05,94  80  138,4  3  1,/  16  12  4  /,3  3  0,-12  -9  -3,44%  42%  50%,58  42  109,20%  20%  20%,1  1  0,4  1  3,-3  0  -3
16,Smoggy EDG,,1.33  1.12  1.53,278  183  320,69  23  46,/  48  22  26  /,17  6  11,+21  +1  +20,82%  78%  85%,177  124  220,26%  34%  23%,10  5  5,6  4  2,+4  +1  +3,,,Smoggy EDG,,1.28  0.89  1.70,238  201  279,22  10  12,/  14  8  6  /,5  2  3,+8  +2  +6,74%  67%  82%,163  126  203,29%  30%  29%,4  2  2,2  1  1,+2  +1  +1,CHICHOO EDG,,1.06  0.96  1.17,209  174  245,23  9  14,/  20  9  11  /,9  5  4,+3  0  +3,72%  63%  81%,137  117  157,27%  37%  22%,2  0  2,2  1  1,0  -1  +1,Smoggy EDG,,1.80  1.68  1.84,392  282  430,23  4  19,/  9  2  7  /,6  2  4,+14  +2  +12,94%  100%  92%,275  197  301,19%  29%  16%,3  2  1,0  0  0,+3  +2  +1
17,ZmjjKK EDG,,1.25  1.19  1.37,245  248  244,64  28  36,/  47  25  22  /,12  5  7,+17  +3  +14,79%  63%  92%,158  166  151,16%  18%  15%,15  7  8,8  4  4,+7  +3  +4,,,ZmjjKK EDG,,1.28  0.95  1.64,244  202  290,21  8  13,/  14  10  4  /,4  3  1,+7  -2  +9,74%  50%  100%,164  154  175,23%  28%  18%,5  3  2,2  2  0,+3  +1  +2,nobody EDG,,0.99  1.10  0.89,164  203  126,19  12  7,/  20  11  9  /,8  4  4,-1  +1  -2,78%  81%  75%,133  161  104,32%  28%  42%,2  2  0,1  1  0,+1  +1  0,ZmjjKK EDG,,1.52  1.77  1.44,246  328  220,15  5  10,/  8  2  6  /,1  0  1,+7  +3  +4,94%  100%  92%,166  220  148,14%  23%  10%,6  2  4,1  0  1,+5  +2  +3
18,nobody EDG,,1.07  1.31  1.01,183  196  166,48  25  23,/  44  22  22  /,20  6  14,+4  +3  +1,76%  72%  79%,137  147  129,31%  36%  28%,4  2  2,4  1  3,0  +1  -1,,,nobody EDG,,1.00  0.80  1.22,184  148  225,15  7  8,/  16  10  6  /,8  2  6,-1  -3  +2,70%  50%  91%,136  109  166,27%  69%  13%,2  0  2,1  0  1,+1  0  +1,ZmjjKK EDG,,0.94  0.86  1.03,245  262  230,28  15  13,/  25  13  12  /,7  2  5,+3  +2  +1,75%  63%  88%,149  161  137,13%  10%  17%,4  2  2,5  2  3,-1  0  -1,Haodong EDG,,1.49  2.08  1.30,236  218  242,14  3  11,/  6  0  6  /,9  5  4,+8  +3  +5,88%  100%  83%,144  112  154,35%  60%  31%,0  0  0,0  0  0,0  0  0
19,Haodong EDG,,0.96  1.10  0.96,184  156  196,45  17  28,/  51  24  27  /,26  12  14,-6  -7  +1,70%  66%  74%,108  94  119,29%  32%  27%,4  2  2,8  4  4,-4  -2  -2,,,CHICHOO EDG,,0.91  0.75  1.08,173  146  204,13  5  8,/  16  9  7  /,6  5  1,-3  -4  +1,70%  67%  73%,113  102  124,29%  24%  33%,2  1  1,2  1  1,0  0  0,Smoggy EDG,,0.92  0.80  1.04,205  145  265,24  9  15,/  25  12  13  /,6  2  4,-1  -3  +2,81%  81%  81%,138  104  171,33%  41%  29%,3  1  2,4  3  1,-1  -2  +1,nobody EDG,,1.20  2.02  0.93,201  313  165,14  6  8,/  8  1  7  /,4  0  4,+6  +5  +1,81%  100%  75%,149  208  129,36%  29%  42%,0  0  0,2  0  2,-2  0  -2
20,CHICHOO EDG,,0.94  0.96  0.99,172  159  199,43  16  27,/  46  19  27  /,22  12  10,-3  -3  0,73%  69%  77%,123  112  133,26%  28%  25%,6  1  5,6  2  4,0  -1  +1,,,Haodong EDG,,0.74  0.51  0.99,146  97  200,13  4  9,/  17  10  7  /,5  2  3,-4  -6  +2,65%  50%  82%,88  63  116,28%  15%  37%,0  0  0,3  2  1,-3  -2  -1,Haodong EDG,,0.66  0.73  0.59,171  184  160,18  10  8,/  28  14  14  /,12  5  7,-10  -4  -6,66%  69%  63%,104  114  94,25%  35%  18%,4  2  2,5  2  3,-1  0  -1,CHICHOO EDG,,0.84  1.16  0.73,135  139  134,7  2  5,/  10  1  9  /,7  2  5,-3  +1  -4,81%  100%  75%,111  118  108,22%  20%  24%,2  0  2,2  0  2,0  0  0
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Jamppi TL,,1.68  1.58  1.69,283  282  282,38  11  27,/  17  5  12  /,19  6  13,+21  +6  +15,85%  80%  88%,174  179  172,48%  59%  45%,6  2  4,3  2  1,+3  0  +3,2.0,0.0,Jamppi TL,,1.65  1.85  1.55,256  243  264,19  6  13,/  9  2  7  /,10  6  4,+10  +4  +6,89%  100%  83%,147  158  141,41%  45%  38%,2  0  2,1  0  1,+1  0  +1,Jamppi TL,,1.71  1.32  1.84,310  341  300,19  5  14,/  8  3  5  /,9  0  9,+11  +2  +9,81%  50%  92%,205  210  203,56%  83%  50%,4  2  2,2  2  0,+2  0  +2,,,,,,,,,,,,,,
23,Enzo TL,,1.45  0.91  1.63,240  131  283,27  4  23,/  14  4  10  /,15  1  14,+13  0  +13,91%  80%  96%,155  97  180,13%  5%  15%,5  1  4,0  0  0,+5  +1  +4,13.0,5.0,Enzo TL,,1.36  1.29  1.40,207  185  218,12  4  8,/  7  2  5  /,8  1  7,+5  +2  +3,100%  100%  100%,143  128  150,14%  6%  18%,3  1  2,0  0  0,+3  +1  +2,Enzo TL,,1.53  0.53  1.86,273  51  347,15  0  15,/  7  2  5  /,7  0  7,+8  -2  +10,81%  50%  92%,170  51  209,13%  0%  13%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
24,Keiko TL,,1.26  1.43  1.16,244  335  206,33  13  20,/  19  8  11  /,3  0  3,+14  +5  +9,79%  90%  75%,158  224  131,18%  35%  7%,4  2  2,3  1  2,+1  +1  0,13.0,3.0,Mistic TL,,1.32  1.08  1.44,225  140  269,15  3  12,/  10  4  6  /,6  2  4,+5  -1  +6,78%  83%  75%,161  120  181,39%  56%  34%,1  1  0,2  1  1,-1  0  -1,Keiko TL,,1.33  1.29  1.34,253  261  251,16  4  12,/  9  3  6  /,3  0  3,+7  +1  +6,75%  75%  75%,170  198  161,14%  27%  8%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
25,nAts TL,,1.18  0.99  1.24,224  218  226,28  8  20,/  19  7  12  /,6  2  4,+9  +1  +8,79%  80%  79%,155  155  155,35%  36%  34%,5  0  5,3  0  3,+2  0  +2,,,nAts TL,,1.27  1.27  1.27,219  224  218,14  5  9,/  9  3  6  /,3  1  2,+5  +2  +3,83%  83%  83%,160  166  158,31%  33%  30%,2  0  2,2  0  2,0  0  0,nAts TL,,1.08  0.72  1.20,228  209  235,14  3  11,/  10  4  6  /,3  1  2,+4  -1  +5,75%  75%  75%,150  139  153,40%  43%  39%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,
26,Mistic TL,,1.14  0.99  1.21,169  113  197,23  4  19,/  19  6  13  /,13  3  10,+4  -2  +6,79%  80%  79%,117  102  124,37%  58%  31%,2  1  1,3  1  2,-1  0  -1,,,Keiko TL,,1.18  1.57  0.99,234  384  160,17  9  8,/  10  5  5  /,0  0  0,+7  +4  +3,83%  100%  75%,148  242  101,23%  40%  7%,3  2  1,2  1  1,+1  +1  0,Mistic TL,,0.97  0.91  0.98,112  71  126,8  1  7,/  9  2  7  /,7  1  6,-1  -1  0,81%  75%  83%,69  75  67,32%  67%  25%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
27,CHICHOO EDG,,0.81  0.70  1.09,184  173  207,20  13  7,/  27  20  7  /,3  1  2,-7  -7  0,53%  54%  50%,128  120  147,30%  28%  35%,5  3  2,4  1  3,+1  +2  -1,,,CHICHOO EDG,,0.76  0.70  0.89,166  152  195,10  6  4,/  14  9  5  /,2  1  1,-4  -3  -1,61%  67%  50%,114  110  121,36%  29%  57%,3  2  1,3  1  2,0  +1  -1,CHICHOO EDG,,0.85  0.71  1.28,201  194  225,10  7  3,/  13  11  2  /,1  0  1,-3  -4  +1,44%  42%  50%,144  130  186,26%  28%  20%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,
28,nobody EDG,,0.71  0.86  0.34,205  242  118,25  20  5,/  31  22  9  /,5  5  0,-6  -2  -4,59%  58%  60%,125  143  83,37%  36%  40%,3  2  1,4  3  1,-1  -1  0,,,nobody EDG,,0.69  0.88  0.32,218  242  172,14  10  4,/  16  10  6  /,3  3  0,-2  0  -2,67%  67%  67%,125  134  107,33%  30%  38%,3  2  1,2  1  1,+1  +1  0,nobody EDG,,0.73  0.85  0.37,191  242  39,11  10  1,/  15  12  3  /,2  2  0,-4  -2  -2,50%  50%  50%,125  151  46,43%  43%  50%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,
29,Smoggy EDG,,0.66  0.55  0.99,140  118  193,16  9  7,/  29  21  8  /,9  4  5,-13  -12  -1,59%  50%  80%,85  72  116,33%  32%  35%,1  0  1,2  1  1,-1  -1  0,,,Haodong EDG,,0.67  0.41  1.19,122  94  181,8  5  3,/  14  10  4  /,6  1  5,-6  -5  -1,56%  42%  83%,82  61  125,33%  33%  33%,0  0  0,2  2  0,-2  -2  0,Smoggy EDG,,0.70  0.47  1.40,144  110  247,8  4  4,/  14  12  2  /,4  3  1,-6  -8  +2,56%  50%  75%,85  67  140,29%  23%  38%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
30,Haodong EDG,,0.55  0.35  1.01,123  99  182,14  8  6,/  29  22  7  /,12  7  5,-15  -14  -1,59%  46%  90%,77  61  116,27%  25%  29%,0  0  0,5  4  1,-5  -4  -1,,,Smoggy EDG,,0.62  0.63  0.58,135  125  156,8  5  3,/  15  9  6  /,5  1  4,-7  -4  -3,61%  50%  83%,85  77  100,38%  42%  33%,0  0  0,2  1  1,-2  -1  -1,ZmjjKK EDG,,0.52  0.40  0.90,146  124  213,8  5  3,/  15  12  3  /,2  0  2,-7  -7  0,69%  58%  100%,92  83  119,13%  12%  14%,2  2  0,5  5  0,-3  -3  0,,,,,,,,,,,,,,
31,ZmjjKK EDG,,0.45  0.46  0.48,127  130  117,13  9  4,/  33  24  9  /,6  3  3,-20  -15  -5,56%  58%  50%,80  85  68,16%  18%  11%,3  3  0,7  7  0,-4  -4  0,,,ZmjjKK EDG,,0.37  0.52  0.07,107  135  53,5  4  1,/  18  12  6  /,4  3  1,-13  -8  -5,44%  58%  17%,69  87  34,19%  22%  0%,1  1  0,2  2  0,-1  -1  0,Haodong EDG,,0.43  0.29  0.84,124  105  185,6  3  3,/  15  12  3  /,6  6  0,-9  -9  0,63%  50%  100%,72  62  101,19%  17%  22%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Wasp PCF,,1.15  1.33  0.95,225  240  211,55  33  22,/  49  23  26  /,30  22  8,+6  +10  -4,77%  81%  72%,153  154  152,36%  46%  28%,6  1  5,3  1  2,+3  0  +3,1.0,2.0,TZX PCF,,1.62  1.66  1.54,306  354  227,22  16  6,/  10  6  4  /,13  6  7,+12  +10  +2,95%  92%  100%,191  207  164,42%  35%  60%,1  1  0,0  0  0,+1  +1  0,Bard0lf PCF,,1.07  1.15  1.00,222  275  169,20  12  8,/  15  7  8  /,6  4  2,+5  +5  0,63%  67%  58%,152  179  125,33%  35%  30%,0  0  0,3  1  2,-3  -1  -2,Bard0lf PCF,,1.36  1.76  0.96,292  323  262,28  16  12,/  17  7  10  /,11  11  0,+11  +9  +2,85%  92%  77%,214  219  208,40%  31%  55%,2  1  1,1  1  0,+1  0  +1
34,Bard0lf PCF,,1.15  1.31  1.00,233  270  202,61  37  24,/  46  23  23  /,25  20  5,+15  +14  +1,74%  76%  72%,165  171  157,38%  34%  44%,7  5  2,6  3  3,+1  +2  -1,13.0,6.0,LewN PCF,,1.40  1.19  1.76,259  206  351,19  9  10,/  10  6  4  /,1  1  0,+9  +3  +6,74%  75%  71%,191  161  243,52%  39%  65%,1  1  0,0  0  0,+1  +1  0,LewN PCF,,1.03  1.02  1.04,251  284  220,21  13  8,/  16  8  8  /,3  1  2,+5  +5  0,71%  67%  75%,166  188  145,36%  39%  33%,2  1  1,0  0  0,+2  +1  +1,Wasp PCF,,1.34  1.43  1.25,269  300  240,25  13  12,/  18  9  9  /,8  7  1,+7  +4  +3,81%  85%  77%,185  189  181,41%  52%  32%,2  0  2,0  0  0,+2  0  +2
35,LewN PCF,,1.04  0.97  1.16,212  195  219,52  27  25,/  46  24  22  /,7  4  3,+6  +3  +3,67%  65%  69%,144  144  145,42%  35%  49%,5  2  3,4  3  1,+1  -1  +2,11.0,13.0,Wasp PCF,,1.12  1.24  0.90,218  214  226,14  10  4,/  13  7  6  /,11  8  3,+1  +3  -2,84%  75%  100%,145  138  157,37%  45%  27%,2  0  2,1  1  0,+1  -1  +2,Wasp PCF,,1.00  1.31  0.69,187  203  172,16  10  6,/  18  7  11  /,11  7  4,-2  +3  -5,67%  83%  50%,124  131  117,30%  40%  22%,2  1  1,2  0  2,0  +1  -1,HEPSEV PCF,,0.84  0.83  0.84,193  221  165,18  10  8,/  21  11  10  /,5  2  3,-3  -1  -2,85%  92%  77%,131  143  119,35%  35%  35%,5  2  3,3  1  2,+2  +1  +1
