,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
44,Sato MIXX,,1.22  1.20  1.25,287  301  272,139  74  65,/  99  52  47  /,16  7  9,+40  +22  +18,74%  67%  81%,186  195  177,31%  35%  26%,24  12  12,17  13  4,+7  -1  +8,2.0,3.0,Sato MIXX,,1.29  1.26  1.31,274  283  266,24  12  12,/  16  9  7  /,4  2  2,+8  +3  +5,79%  75%  83%,179  180  178,26%  31%  21%,4  2  2,3  2  1,+1  0  +1,lukxo MIXX,,1.19  1.22  1.16,238  231  246,21  10  11,/  16  8  8  /,8  6  2,+5  +2  +3,69%  62%  77%,158  156  160,35%  33%  37%,1  0  1,3  3  0,-2  -3  +1,Sato MIXX,,1.24  1.50  0.98,285  373  198,40  27  13,/  27  15  12  /,5  2  3,+13  +12  +1,78%  75%  80%,182  233  132,36%  36%  38%,5  4  1,3  3  0,+2  +1  +1,Sato MIXX,,1.38  1.23  1.55,302  286  323,25  13  12,/  15  8  7  /,1  1  0,+10  +5  +5,68%  58%  80%,186  173  201,49%  56%  36%,4  1  3,3  2  1,+1  -1  +2,rood MIXX,,1.13  1.09  1.17,220  258  183,19  11  8,/  18  12  6  /,6  3  3,+1  -1  +2,81%  85%  77%,141  169  113,25%  24%  26%,4  1  3,0  0  0,+4  +1  +3
45,lukxo MIXX,,1.06  1.16  0.96,211  217  199,102  54  48,/  97  49  48  /,41  28  13,+5  +5  0,67%  64%  69%,133  147  119,32%  35%  29%,17  5  12,17  12  5,0  -7  +7,13.0,11.0,lukxo MIXX,,1.21  1.51  0.92,213  240  186,20  11  9,/  15  7  8  /,8  7  1,+5  +4  +1,71%  75%  67%,124  149  100,38%  38%  38%,2  1  1,2  2  0,0  -1  +1,Sato MIXX,,1.12  0.87  1.37,295  246  345,26  10  16,/  20  10  10  /,2  0  2,+6  0  +6,69%  54%  85%,187  159  214,28%  37%  24%,8  4  4,3  3  0,+5  +1  +4,Evilkyk MIXX,,1.14  0.90  1.38,203  138  268,32  12  20,/  24  15  9  /,4  1  3,+8  -3  +11,70%  60%  80%,134  91  178,40%  38%  41%,5  1  4,4  3  1,+1  -2  +3,lukxo MIXX,,1.12  1.13  1.11,200  174  233,16  8  8,/  17  8  9  /,11  6  5,-1  0  -1,77%  75%  80%,130  134  126,24%  40%  15%,4  0  4,2  1  1,+2  -1  +3,Sato MIXX,,1.08  1.12  1.05,277  273  282,24  12  12,/  21  10  11  /,4  2  2,+3  +2  +1,73%  69%  77%,200  210  190,21%  23%  20%,3  1  2,5  3  2,-2  -2  0
46,rood MIXX,,0.93  0.98  0.87,186  215  146,80  49  31,/  92  52  40  /,37  17  20,-12  -3  -9,70%  70%  71%,120  140  100,23%  26%  21%,11  7  4,14  4  10,-3  +3  -6,12.0,14.0,Urango MIXX,,0.98  1.41  0.54,179  231  129,14  10  4,/  18  9  9  /,12  5  7,-4  +1  -5,79%  83%  75%,134  167  101,28%  33%  23%,1  0  1,3  0  3,-2  0  -2,rood MIXX,,1.09  0.96  1.23,190  191  189,15  7  8,/  16  9  7  /,8  4  4,-1  -2  +1,77%  69%  85%,124  118  130,18%  27%  14%,2  1  1,1  0  1,+1  +1  0,Urango MIXX,,0.83  0.83  0.83,175  143  207,20  8  12,/  31  17  14  /,26  15  11,-11  -9  -2,83%  85%  80%,116  102  130,22%  29%  17%,2  0  2,1  0  1,+1  0  +1,Urango MIXX,,1.08  1.34  0.77,250  294  197,20  13  7,/  16  8  8  /,5  3  2,+4  +5  -1,64%  75%  50%,172  208  128,49%  46%  54%,3  3  0,2  2  0,+1  +1  0,lukxo MIXX,,0.95  0.92  0.97,236  226  248,22  10  12,/  19  10  9  /,5  3  2,+3  0  +3,69%  62%  77%,153  150  157,28%  30%  27%,4  2  2,4  3  1,0  -1  +1
47,Urango MIXX,,0.88  1.00  0.75,196  204  182,88  48  40,/  107  56  51  /,72  33  39,-19  -8  -11,74%  76%  72%,129  142  115,31%  35%  26%,11  5  6,10  4  6,+1  +1  0,19.0,21.0,rood MIXX,,0.85  0.95  0.76,201  214  188,17  9  8,/  16  8  8  /,2  1  1,+1  +1  0,58%  67%  50%,117  129  104,25%  33%  19%,3  3  0,5  1  4,-2  +2  -4,Urango MIXX,,0.88  1.14  0.62,208  277  140,19  13  6,/  21  10  11  /,19  6  13,-2  +3  -5,69%  77%  62%,131  189  73,40%  40%  38%,1  1  0,3  1  2,-2  0  -2,lukxo MIXX,,0.82  1.01  0.63,170  215  127,23  15  8,/  30  16  14  /,9  6  3,-7  -1  -6,55%  55%  55%,111  147  75,38%  36%  41%,6  2  4,6  3  3,0  -1  +1,rood MIXX,,0.83  1.07  0.54,179  285  52,13  11  2,/  14  8  6  /,5  4  1,-1  +3  -4,68%  75%  60%,127  198  42,25%  24%  29%,0  0  0,1  0  1,-1  0  -1,Evilkyk MIXX,,0.85  0.59  1.11,181  126  238,17  5  12,/  20  11  9  /,12  4  8,-3  -6  +3,85%  69%  100%,113  78  147,20%  15%  23%,1  1  0,0  0  0,+1  +1  0
48,Evilkyk MIXX,,0.75  0.58  0.94,137  100  191,75  27  48,/  97  54  43  /,35  14  21,-22  -27  +5,70%  61%  78%,98  69  129,27%  29%  26%,6  2  4,12  7  5,-6  -5  -1,13.0,9.0,Evilkyk MIXX,,0.70  0.60  0.80,106  75  139,9  3  6,/  17  8  9  /,7  4  3,-8  -5  -3,79%  83%  75%,79  60  98,18%  14%  21%,0  0  0,1  1  0,-1  -1  0,Evilkyk MIXX,,0.49  0.59  0.40,76  76  77,7  4  3,/  20  10  10  /,9  5  4,-13  -6  -7,54%  54%  54%,58  55  61,30%  67%  14%,0  0  0,4  0  4,-4  0  -4,rood MIXX,,0.73  0.83  0.63,139  161  117,16  11  5,/  28  15  13  /,16  5  11,-12  -4  -8,68%  60%  75%,103  108  98,25%  25%  25%,2  2  0,7  3  4,-5  -1  -4,Evilkyk MIXX,,0.57  0.20  1.02,117  59  187,10  3  7,/  16  10  6  /,3  0  3,-6  -7  +1,59%  42%  80%,84  46  130,24%  43%  19%,0  0  0,3  3  0,-3  -3  0,Urango MIXX,,0.63  0.29  0.98,169  118  221,15  4  11,/  21  12  9  /,10  4  6,-6  -8  +2,69%  54%  85%,106  74  137,23%  20%  25%,4  1  3,1  1  0,+3  0  +3
49,skz XIT,,1.15  1.06  1.22,215  200  231,103  46  57,/  100  48  52  /,52  27  25,+3  -2  +5,78%  78%  79%,147  136  158,35%  35%  35%,18  8  10,19  14  5,-1  -6  +5,12.0,14.0,skz XIT,,1.20  1.11  1.29,227  198  256,19  9  10,/  16  8  8  /,14  7  7,+3  +1  +2,83%  83%  83%,147  128  165,39%  37%  40%,1  0  1,2  2  0,-1  -2  +1,richzin XIT,,1.28  1.03  1.53,285  205  366,26  9  17,/  19  10  9  /,4  2  2,+7  -1  +8,85%  85%  85%,174  134  214,25%  36%  20%,4  2  2,2  2  0,+2  0  +2,gobera XIT,,1.20  1.29  1.12,233  213  255,34  16  18,/  26  11  15  /,6  2  4,+8  +5  +3,75%  75%  75%,155  144  166,32%  34%  29%,8  3  5,6  2  4,+2  +1  +1,skz XIT,,1.48  1.06  1.83,287  177  381,23  6  17,/  15  7  8  /,8  5  3,+8  -1  +9,86%  80%  92%,192  115  256,44%  36%  48%,3  0  3,1  1  0,+2  -1  +3,drakoNz XIT,,1.24  1.17  1.32,263  254  272,22  11  11,/  20  11  9  /,19  5  14,+2  0  +2,77%  69%  85%,172  185  158,36%  48%  25%,1  0  1,1  0  1,0  0  0
50,gobera XIT,,1.10  1.02  1.17,226  222  233,106  50  56,/  99  52  47  /,33  14  19,+7  -2  +9,75%  75%  74%,152  150  154,21%  22%  20%,27  12  15,17  9  8,+10  +3  +7,,,drakoNz XIT,,1.16  1.48  0.83,194  192  198,18  9  9,/  15  5  10  /,11  9  2,+3  +4  -1,79%  92%  67%,113  111  116,31%  30%  32%,3  1  2,0  0  0,+3  +1  +2,gobera XIT,,1.17  1.17  1.17,234  219  249,21  10  11,/  17  9  8  /,6  3  3,+4  +1  +3,77%  77%  77%,145  149  141,16%  18%  14%,5  1  4,1  0  1,+4  +1  +3,richzin XIT,,1.12  1.53  0.71,175  216  136,25  16  9,/  22  8  14  /,11  9  2,+3  +8  -5,68%  75%  60%,132  159  105,48%  47%  50%,1  1  0,2  1  1,-1  0  -1,gobera XIT,,0.94  0.92  0.96,226  285  178,17  9  8,/  19  9  10  /,2  0  2,-2  0  -2,73%  80%  67%,145  179  118,25%  25%  25%,3  1  2,3  2  1,0  -1  +1,gobera XIT,,1.20  0.74  1.66,230  180  281,18  6  12,/  18  12  6  /,11  5  6,0  -6  +6,65%  62%  69%,163  123  203,16%  15%  16%,3  2  1,6  4  2,-3  -2  -1
51,richzin XIT,,1.08  1.09  1.06,208  199  213,105  50  55,/  93  43  50  /,37  23  14,+12  +7  +5,75%  75%  76%,139  138  141,36%  41%  32%,8  5  3,11  6  5,-3  -1  -2,,,gobera XIT,,0.97  0.97  0.97,207  234  180,16  9  7,/  19  11  8  /,8  4  4,-3  -2  -1,83%  83%  83%,149  166  131,22%  22%  22%,8  5  3,1  1  0,+7  +4  +3,drakoNz XIT,,1.11  1.41  0.81,163  191  135,18  11  7,/  15  6  9  /,11  5  6,+3  +5  -2,77%  92%  62%,110  135  84,50%  44%  60%,0  0  0,1  0  1,-1  0  -1,skz XIT,,1.08  1.13  1.04,243  243  243,32  16  16,/  32  15  17  /,14  7  7,0  +1  -1,83%  80%  85%,157  157  157,29%  27%  32%,6  4  2,8  6  2,-2  -2  0,drakoNz XIT,,0.89  1.03  0.78,143  175  117,10  6  4,/  15  7  8  /,10  2  8,-5  -1  -4,68%  70%  67%,105  135  80,46%  44%  50%,1  0  1,2  1  1,-1  -1  0,richzin XIT,,1.19  1.11  1.26,206  201  213,22  10  12,/  19  10  9  /,12  7  5,+3  0  +3,69%  62%  77%,149  152  147,39%  37%  42%,0  0  0,3  2  1,-3  -2  -1
52,drakoNz XIT,,1.05  1.20  0.90,181  186  172,88  47  41,/  90  41  49  /,60  27  33,-2  +6  -8,76%  81%  71%,120  130  109,40%  43%  38%,6  1  5,5  1  4,+1  0  +1,,,richzin XIT,,0.93  1.02  0.85,177  167  187,16  7  9,/  16  7  9  /,4  3  1,0  0  0,83%  75%  92%,108  107  109,42%  46%  38%,1  1  0,2  0  2,-1  +1  -2,skz XIT,,1.05  1.22  0.87,152  192  113,14  8  6,/  17  8  9  /,10  7  3,-3  0  -3,81%  92%  69%,106  138  74,40%  45%  33%,4  3  1,4  2  2,0  +1  -1,swag XIT,,1.03  0.81  1.25,205  149  261,29  10  19,/  26  13  13  /,8  2  6,+3  -3  +6,75%  75%  75%,132  109  155,32%  32%  33%,4  1  3,2  1  1,+2  0  +2,richzin XIT,,0.87  0.77  0.96,199  196  203,16  8  8,/  17  8  9  /,6  2  4,-1  0  -1,77%  80%  75%,136  122  147,35%  39%  32%,2  1  1,2  1  1,0  0  0,swag XIT,,1.04  0.89  1.18,243  259  229,22  12  10,/  20  12  8  /,8  1  7,+2  0  +2,77%  77%  77%,143  164  123,31%  36%  27%,2  0  2,2  1  1,0  -1  +1
53,swag XIT,,0.89  0.92  0.87,189  194  191,90  46  44,/  102  50  52  /,38  13  25,-12  -4  -8,69%  74%  64%,124  131  118,34%  35%  32%,10  4  6,16  7  9,-6  -3  -3,,,swag XIT,,0.81  1.18  0.44,170  220  121,13  9  4,/  18  8  10  /,6  4  2,-5  +1  -6,67%  92%  42%,119  150  89,38%  50%  26%,1  1  0,5  1  4,-4  0  -4,swag XIT,,0.89  0.77  1.02,176  202  151,14  8  6,/  20  11  9  /,14  6  8,-6  -3  -3,62%  62%  62%,113  123  104,36%  27%  50%,1  1  0,4  2  2,-3  -1  -2,drakoNz XIT,,0.85  0.91  0.78,144  140  149,20  10  10,/  25  12  13  /,9  6  3,-5  -2  -3,78%  80%  75%,104  101  108,45%  50%  42%,1  0  1,1  0  1,0  0  0,swag XIT,,0.69  0.95  0.48,153  161  146,12  7  5,/  18  6  12  /,2  0  2,-6  +1  -7,59%  60%  58%,107  118  98,33%  31%  36%,2  1  1,3  2  1,-1  -1  0,skz XIT,,0.92  0.78  1.06,165  164  167,15  7  8,/  20  10  10  /,6  1  5,-5  -3  -2,58%  54%  62%,135  123  146,30%  44%  23%,4  1  3,4  3  1,0  -2  +2
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,kaeukii OVK,,1.47  1.58  1.43,293  243  301,49  19  30,/  34  15  19  /,11  5  6,+15  +4  +11,75%  78%  73%,183  169  193,16%  16%  16%,12  4  8,8  4  4,+4  0  +4,2.0,0.0,miyara OVK,,1.92  2.01  1.88,362  304  387,22  6  16,/  9  2  7  /,11  5  6,+13  +4  +9,100%  100%  100%,223  189  237,31%  33%  30%,2  0  2,0  0  0,+2  0  +2,Raven OVK,,1.19  1.13  1.25,240  220  261,30  14  16,/  26  12  14  /,14  7  7,+4  +2  +2,69%  78%  61%,159  132  185,26%  21%  32%,4  3  1,5  1  4,-1  +2  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,miyara OVK,,1.40  1.50  1.32,263  227  227,42  19  23,/  36  14  22  /,25  9  16,+6  +5  +1,85%  91%  80%,146  147  145,27%  29%  26%,5  1  4,1  0  1,+4  +1  +3,13.0,4.0,kaeukii OVK,,1.86  2.10  1.76,341  412  313,23  8  15,/  6  2  4  /,2  1  1,+17  +6  +11,88%  100%  83%,199  225  188,17%  13%  21%,5  1  4,1  0  1,+4  +1  +3,Bahzar OVK,,1.18  1.46  0.91,272  370  174,35  23  12,/  26  13  13  /,11  9  2,+9  +10  -1,78%  89%  67%,186  254  117,26%  22%  37%,4  3  1,2  1  1,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Bahzar OVK,,1.28  1.52  1.10,275  340  224,53  27  26,/  34  15  19  /,14  11  3,+19  +12  +7,83%  91%  77%,185  244  140,28%  24%  33%,6  3  3,5  2  3,+1  +1  0,19.0,17.0,Bahzar OVK,,1.37  1.58  1.29,278  230  298,18  4  14,/  8  2  6  /,3  2  1,+10  +2  +8,94%  100%  92%,183  206  173,31%  35%  29%,2  0  2,3  1  2,-1  -1  0,kaeukii OVK,,1.08  1.05  1.10,244  196  293,26  11  15,/  28  13  15  /,9  4  5,-2  -2  0,69%  72%  67%,176  154  197,15%  18%  14%,7  3  4,7  4  3,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Raven OVK,,1.03  0.96  1.08,179  206  198,38  17  21,/  35  16  19  /,17  8  9,+3  +1  +2,66%  70%  63%,139  126  149,30%  21%  38%,5  4  1,6  2  4,-1  +2  -3,,,mae OVK,,0.95  1.25  0.83,144  167  135,10  4  6,/  10  2  8  /,9  5  4,0  +2  -2,94%  100%  92%,89  85  90,28%  29%  28%,1  0  1,1  1  0,0  -1  +1,mae OVK,,1.01  1.24  0.77,149  199  100,20  15  5,/  23  11  12  /,9  5  4,-3  +4  -7,67%  72%  61%,101  122  81,25%  27%  22%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,mae OVK,,0.98  1.25  0.80,147  192  114,30  19  11,/  33  13  20  /,18  10  8,-3  +6  -9,75%  78%  73%,97  114  84,26%  28%  24%,2  0  2,3  3  0,-1  -3  +2,,,Raven OVK,,0.88  0.78  0.92,118  154  104,8  3  5,/  9  4  5  /,3  1  2,-1  -1  0,59%  40%  67%,97  104  94,45%  25%  57%,1  1  0,1  1  0,0  0  0,miyara OVK,,0.88  1.00  0.76,163  205  121,20  13  7,/  27  12  15  /,14  4  10,-7  +1  -8,78%  89%  67%,110  136  84,24%  27%  20%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ARIANARCHIST YFP,,1.05  1.16  0.96,253  261  297,49  27  22,/  43  22  21  /,16  14  2,+6  +5  +1,66%  70%  61%,186  184  188,29%  31%  28%,9  5  4,5  3  2,+4  +2  +2,,,ARIANARCHIST YFP,,0.88  0.86  0.92,186  165  237,12  7  5,/  15  10  5  /,4  4  0,-3  -3  0,47%  50%  40%,125  116  146,37%  35%  40%,1  0  1,1  1  0,0  -1  +1,ARIANARCHIST YFP,,1.22  1.45  1.00,319  325  313,37  20  17,/  28  12  16  /,12  10  2,+9  +8  +1,75%  83%  67%,215  230  200,27%  29%  25%,8  5  3,4  2  2,+4  +3  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,grimoire YFP,,0.89  0.89  0.78,220  239  232,45  25  20,/  42  24  18  /,13  9  4,+3  +1  +2,72%  70%  74%,160  159  161,42%  49%  35%,2  1  1,1  1  0,+1  0  +1,,,habibti YFP,,0.65  0.80  0.31,164  205  68,9  9  0,/  15  10  5  /,4  2  2,-6  -1  -5,59%  58%  60%,117  145  48,14%  18%  0%,0  0  0,0  0  0,0  0  0,grimoire YFP,,1.21  1.09  1.33,263  264  264,35  17  18,/  25  12  13  /,8  5  3,+10  +5  +5,72%  67%  78%,181  177  184,46%  53%  41%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,habibti YFP,,0.75  0.88  0.53,165  157  176,28  17  11,/  42  21  21  /,21  13  8,-14  -4  -10,75%  70%  83%,111  108  114,20%  19%  20%,1  0  1,5  2  3,-4  -2  -2,,,grimoire YFP,,0.56  0.70  0.24,176  200  120,10  8  2,/  17  12  5  /,5  4  1,-7  -4  -3,71%  75%  60%,116  131  79,32%  43%  9%,0  0  0,0  0  0,0  0  0,habibti YFP,,0.85  0.96  0.75,165  125  206,19  8  11,/  27  11  16  /,17  11  6,-8  -3  -5,83%  78%  89%,108  84  132,23%  20%  24%,1  0  1,5  2  3,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,rayne YFP,,0.59  0.62  0.58,149  135  168,25  13  12,/  43  22  21  /,9  3  6,-18  -9  -9,66%  63%  70%,103  99  108,21%  20%  23%,8  5  3,12  8  4,-4  -3  -1,,,rayne YFP,,0.38  0.34  0.47,148  143  162,7  5  2,/  17  12  5  /,2  0  2,-10  -7  -3,41%  33%  60%,100  95  110,22%  17%  43%,3  2  1,8  6  2,-5  -4  -1,Tailo YFP,,0.81  1.21  0.41,162  242  83,21  18  3,/  25  10  15  /,7  5  2,-4  +8  -12,64%  83%  44%,118  169  67,21%  20%  24%,1  0  1,5  2  3,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Tailo YFP,,0.56  0.74  0.41,124  174  91,25  20  5,/  42  22  20  /,9  7  2,-17  -2  -15,55%  63%  43%,101  123  73,22%  20%  25%,3  1  2,7  4  3,-4  -3  -1,,,Tailo YFP,,0.31  0.27  0.41,86  71  123,4  2  2,/  17  12  5  /,2  2  0,-13  -10  -3,35%  33%  40%,65  53  94,23%  18%  27%,2  1  1,2  2  0,0  -1  +1,rayne YFP,,0.80  0.89  0.70,150  130  170,18  8  10,/  26  10  16  /,7  3  4,-8  -2  -6,78%  83%  72%,104  101  108,21%  25%  18%,5  3  2,4  2  2,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
