,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
79,Boom TQ,,0.69  0.71  0.66,119  118  123,8  5  3,/  15  8  7  /,1  1  0,-7  -3  -4,50%  58%  38%,85  88  80,22%  14%  36%,0  0  0,2  2  0,-2  -2  0,,,Boom TQ,,0.69  0.71  0.66,119  118  123,8  5  3,/  15  8  7  /,1  1  0,-7  -3  -4,50%  58%  38%,85  88  80,22%  14%  36%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,MissLaia TQ,,0.68  0.67  0.69,164  161  169,11  7  4,/  17  10  7  /,2  0  2,-6  -3  -3,45%  42%  50%,111  113  109,40%  64%  19%,0  0  0,1  1  0,-1  -1  0,,,MissLaia TQ,,0.68  0.67  0.69,164  161  169,11  7  4,/  17  10  7  /,2  0  2,-6  -3  -3,45%  42%  50%,111  113  109,40%  64%  19%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,soloffg TQ,,0.59  0.81  0.27,89  121  42,7  6  1,/  15  8  7  /,1  0  1,-8  -2  -6,45%  58%  25%,60  76  36,11%  7%  25%,1  1  0,6  3  3,-5  -2  -3,,,soloffg TQ,,0.59  0.81  0.27,89  121  42,7  6  1,/  15  8  7  /,1  0  1,-8  -2  -6,45%  58%  25%,60  76  36,11%  7%  25%,1  1  0,6  3  3,-5  -2  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Morthe MT,,1.36  1.51  1.25,305  377  258,20  10  10,/  13  6  7  /,4  1  3,+7  +4  +3,80%  88%  75%,202  223  188,37%  47%  30%,8  5  3,1  0  1,+7  +5  +2,,,Morthe MT,,1.36  1.51  1.25,305  377  258,20  10  10,/  13  6  7  /,4  1  3,+7  +4  +3,80%  88%  75%,202  223  188,37%  47%  30%,8  5  3,1  0  1,+7  +5  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Neiker MT,,1.30  1.11  1.43,190  108  245,15  4  11,/  9  3  6  /,13  5  8,+6  +1  +5,90%  100%  83%,124  67  162,38%  29%  41%,2  1  1,0  0  0,+2  +1  +1,,,Neiker MT,,1.30  1.11  1.43,190  108  245,15  4  11,/  9  3  6  /,13  5  8,+6  +1  +5,90%  100%  83%,124  67  162,38%  29%  41%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Vity MT,,1.28  1.55  1.10,246  270  231,20  8  12,/  11  4  7  /,7  5  2,+9  +4  +5,90%  88%  92%,131  136  128,29%  21%  36%,4  1  3,1  0  1,+3  +1  +2,,,Vity MT,,1.28  1.55  1.10,246  270  231,20  8  12,/  11  4  7  /,7  5  2,+9  +4  +5,90%  88%  92%,131  136  128,29%  21%  36%,4  1  3,1  0  1,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,JoYe MT,,1.11  1.42  0.90,159  216  122,11  6  5,/  11  3  8  /,12  4  8,0  +3  -3,90%  88%  92%,109  134  91,48%  62%  36%,1  1  0,0  0  0,+1  +1  0,,,JoYe MT,,1.11  1.42  0.90,159  216  122,11  6  5,/  11  3  8  /,12  4  8,0  +3  -3,90%  88%  92%,109  134  91,48%  62%  36%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,xKyjote MT,,1.10  1.35  0.93,228  240  221,17  8  9,/  11  3  8  /,3  0  3,+6  +5  +1,65%  75%  58%,154  149  157,18%  36%  11%,2  0  2,1  0  1,+1  0  +1,,,xKyjote MT,,1.10  1.35  0.93,228  240  221,17  8  9,/  11  3  8  /,3  0  3,+6  +5  +1,65%  75%  58%,154  149  157,18%  36%  11%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Ximy AKU,,1.19  0.90  1.54,205  181  236,15  6  9,/  14  9  5  /,16  10  6,+1  -3  +4,77%  75%  80%,135  126  146,29%  29%  30%,3  3  0,1  1  0,+2  +2  0,1.0,0.0,Ximy AKU,,1.19  0.90  1.54,205  181  236,15  6  9,/  14  9  5  /,16  10  6,+1  -3  +4,77%  75%  80%,135  126  146,29%  29%  30%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Anoxai AKU,,1.11  0.97  1.27,259  258  260,20  11  9,/  16  10  6  /,2  2  0,+4  +1  +3,68%  75%  60%,171  176  165,18%  19%  15%,6  3  3,4  2  2,+2  +1  +1,13.0,9.0,Anoxai AKU,,1.11  0.97  1.27,259  258  260,20  11  9,/  16  10  6  /,2  2  0,+4  +1  +3,68%  75%  60%,171  176  165,18%  19%  15%,6  3  3,4  2  2,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Ichiro AKU,,1.05  0.99  1.12,202  181  229,16  7  9,/  14  9  5  /,7  5  2,+2  -2  +4,91%  92%  90%,139  125  156,21%  14%  29%,1  0  1,1  0  1,0  0  0,,,Ichiro AKU,,1.05  0.99  1.12,202  181  229,16  7  9,/  14  9  5  /,7  5  2,+2  -2  +4,91%  92%  90%,139  125  156,21%  14%  29%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Pukytoo AKU,,1.02  0.96  1.10,199  198  200,15  9  6,/  16  10  6  /,6  1  5,-1  -1  0,82%  83%  80%,152  150  155,31%  39%  24%,2  1  1,0  0  0,+2  +1  +1,,,Pukytoo AKU,,1.02  0.96  1.10,199  198  200,15  9  6,/  16  10  6  /,6  1  5,-1  -1  0,82%  83%  80%,152  150  155,31%  39%  24%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,stonezy AKU,,0.89  1.08  0.66,213  234  189,18  11  7,/  16  8  8  /,2  1  1,+2  +3  -1,73%  75%  70%,153  169  134,27%  27%  27%,3  2  1,1  0  1,+2  +2  0,,,stonezy AKU,,0.89  1.08  0.66,213  234  189,18  11  7,/  16  8  8  /,2  1  1,+2  +3  -1,73%  75%  70%,153  169  134,27%  27%  27%,3  2  1,1  0  1,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Vity MT,,1.37  0.98  1.70,281  229  325,22  8  14,/  16  10  6  /,10  2  8,+6  -2  +8,77%  60%  92%,188  144  225,40%  56%  33%,2  1  1,4  1  3,-2  0  -2,,,Vity MT,,1.37  0.98  1.70,281  229  325,22  8  14,/  16  10  6  /,10  2  8,+6  -2  +8,77%  60%  92%,188  144  225,40%  56%  33%,2  1  1,4  1  3,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Morthe MT,,1.06  0.85  1.23,251  158  330,17  5  12,/  17  7  10  /,6  2  4,0  -2  +2,68%  60%  75%,170  104  225,20%  10%  26%,3  2  1,5  3  2,-2  -1  -1,,,Morthe MT,,1.06  0.85  1.23,251  158  330,17  5  12,/  17  7  10  /,6  2  4,0  -2  +2,68%  60%  75%,170  104  225,20%  10%  26%,3  2  1,5  3  2,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Neiker MT,,1.01  0.74  1.23,169  123  209,13  3  10,/  16  9  7  /,23  11  12,-3  -6  +3,73%  60%  83%,102  77  123,38%  36%  39%,0  0  0,2  1  1,-2  -1  -1,,,Neiker MT,,1.01  0.74  1.23,169  123  209,13  3  10,/  16  9  7  /,23  11  12,-3  -6  +3,73%  60%  83%,102  77  123,38%  36%  39%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,JoYe MT,,0.83  0.83  0.84,176  220  141,13  8  5,/  17  8  9  /,5  0  5,-4  0  -4,68%  60%  75%,111  140  87,39%  37%  42%,2  1  1,1  1  0,+1  0  +1,,,JoYe MT,,0.83  0.83  0.84,176  220  141,13  8  5,/  17  8  9  /,5  0  5,-4  0  -4,68%  60%  75%,111  140  87,39%  37%  42%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,xKyjote MT,,0.68  1.03  0.39,135  177  101,11  6  5,/  18  8  10  /,0  0  0,-7  -2  -5,59%  80%  42%,99  132  72,26%  33%  20%,0  0  0,3  0  3,-3  0  -3,,,xKyjote MT,,0.68  1.03  0.39,135  177  101,11  6  5,/  18  8  10  /,0  0  0,-7  -2  -5,59%  80%  42%,99  132  72,26%  33%  20%,0  0  0,3  0  3,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,nAvarro 6K,,1.26  1.28  1.38,215  158  255,45  16  29,/  39  15  24  /,41  12  29,+6  +1  +5,76%  73%  78%,144  109  169,26%  34%  23%,1  0  1,0  0  0,+1  0  +1,2.0,1.0,P4ND4 6K,,1.01  1.28  0.76,184  226  147,13  7  6,/  17  7  10  /,10  8  2,-4  0  -4,78%  91%  67%,134  160  110,27%  22%  38%,2  1  1,2  1  1,0  0  0,Crz 6K,,1.76  1.63  1.79,310  187  341,19  2  17,/  5  0  5  /,3  1  2,+14  +2  +12,87%  100%  83%,227  99  259,44%  29%  47%,1  0  1,0  0  0,+1  0  +1,vandals 6K,,1.52  1.62  1.42,316  360  273,29  15  14,/  15  8  7  /,6  3  3,+14  +7  +7,92%  83%  100%,192  204  179,30%  22%  44%,6  3  3,0  0  0,+6  +3  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,vandals 6K,,1.23  1.58  1.03,223  323  178,55  30  25,/  38  15  23  /,17  8  9,+17  +15  +2,77%  81%  75%,146  195  110,32%  29%  37%,10  5  5,8  1  7,+2  +4  -2,10.0,13.0,vandals 6K,,1.00  1.39  0.65,237  306  175,19  12  7,/  18  7  11  /,4  4  0,+1  +5  -4,52%  73%  33%,148  198  101,42%  38%  50%,3  2  1,6  1  5,-3  +1  -4,P4ND4 6K,,1.70  2.61  1.48,355  521  314,19  6  13,/  8  1  7  /,10  1  9,+11  +5  +6,100%  100%  100%,226  319  202,37%  31%  40%,7  3  4,0  0  0,+7  +3  +4,nAvarro 6K,,1.20  0.75  1.64,219  123  317,15  4  11,/  15  8  7  /,16  7  9,0  -4  +4,71%  58%  83%,159  96  221,20%  33%  16%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,P4ND4 6K,,1.19  1.54  1.07,247  248  222,50  22  28,/  45  19  26  /,25  11  14,+5  +3  +2,81%  81%  81%,157  161  154,32%  22%  42%,11  4  7,4  1  3,+7  +3  +4,13.0,2.0,nAvarro 6K,,0.98  0.91  1.05,202  153  249,17  8  9,/  17  7  10  /,7  3  4,0  +1  -1,70%  82%  58%,116  85  145,33%  36%  32%,0  0  0,0  0  0,0  0  0,nAvarro 6K,,1.60  2.18  1.45,223  319  200,13  4  9,/  7  0  7  /,18  2  16,+6  +4  +2,93%  100%  92%,163  251  140,29%  33%  28%,0  0  0,0  0  0,0  0  0,Paul 6K,,0.95  1.18  0.73,191  245  139,16  10  6,/  19  9  10  /,6  2  4,-3  +1  -4,71%  67%  75%,113  156  70,33%  36%  29%,6  4  2,1  1  0,+5  +3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Crz 6K,,1.14  1.17  1.09,202  147  216,48  16  32,/  39  14  25  /,5  2  3,+9  +2  +7,69%  73%  67%,135  114  150,40%  42%  39%,1  0  1,8  5  3,-7  -5  -2,13.0,11.0,Crz 6K,,0.86  1.29  0.45,145  174  118,14  8  6,/  15  4  11  /,0  0  0,-1  +4  -5,61%  73%  50%,103  134  75,58%  69%  45%,0  0  0,2  1  1,-2  -1  -1,Paul 6K,,1.56  0.96  1.72,264  46  319,14  0  14,/  7  1  6  /,4  1  3,+7  -1  +8,87%  100%  83%,179  46  212,23%  0%  26%,4  0  4,0  0  0,+4  0  +4,P4ND4 6K,,0.86  0.73  0.98,203  201  205,18  9  9,/  20  11  9  /,5  2  3,-2  -2  0,71%  67%  75%,137  122  151,32%  17%  50%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Paul 6K,,1.11  1.00  1.07,217  199  220,45  18  27,/  46  19  27  /,13  4  9,-1  -1  0,73%  73%  72%,133  130  136,30%  36%  26%,15  7  8,4  3  1,+11  +4  +7,,,Paul 6K,,0.81  0.85  0.77,197  192  203,15  8  7,/  20  9  11  /,3  1  2,-5  -1  -4,65%  73%  58%,124  124  124,33%  44%  25%,5  3  2,3  2  1,+2  +1  +1,vandals 6K,,1.15  1.72  1.01,116  234  87,7  3  4,/  5  0  5  /,7  1  6,+2  +3  -1,93%  100%  92%,69  145  50,22%  50%  12%,1  0  1,2  0  2,-1  0  -1,Crz 6K,,0.80  0.57  1.04,150  112  188,15  6  9,/  19  10  9  /,2  1  1,-4  -4  0,67%  67%  67%,108  100  117,26%  25%  26%,0  0  0,6  4  2,-6  -4  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Pompano ILL,,0.95  1.06  0.69,232  265  204,52  34  18,/  49  28  21  /,18  11  7,+3  +6  -3,68%  72%  62%,154  163  143,31%  34%  27%,4  3  1,4  2  2,0  +1  -1,,,Gera ILL,,1.48  1.64  1.30,300  315  285,25  14  11,/  13  5  8  /,2  0  2,+12  +9  +3,78%  92%  64%,172  180  163,25%  30%  19%,6  3  3,3  0  3,+3  +3  0,Diego ILL,,0.80  0.92  0.33,181  196  124,8  7  1,/  14  11  3  /,3  3  0,-6  -4  -2,53%  58%  33%,123  134  79,35%  42%  14%,1  1  0,0  0  0,+1  +1  0,Pompano ILL,,1.23  1.17  1.29,282  300  264,24  13  11,/  17  9  8  /,8  3  5,+7  +4  +3,79%  75%  83%,181  168  194,31%  38%  27%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Diego ILL,,0.92  0.99  0.71,205  231  178,43  28  15,/  52  31  21  /,25  13  12,-9  -3  -6,71%  72%  69%,135  153  110,36%  37%  33%,3  2  1,2  0  2,+1  +2  -1,,,Diego ILL,,1.07  1.42  0.69,250  328  166,20  15  5,/  17  8  9  /,8  5  3,+3  +7  -4,87%  92%  82%,162  208  112,40%  43%  35%,2  1  1,1  0  1,+1  +1  0,Pompano ILL,,0.63  0.78  0.05,183  223  25,9  9  0,/  14  11  3  /,3  3  0,-5  -2  -3,47%  58%,137  165  25,30%  33%  0%,0  0  0,2  1  1,-2  -1  -1,Gera ILL,,0.91  0.97  0.85,231  253  209,20  11  9,/  19  9  10  /,2  0  2,+1  +2  -1,71%  67%  75%,151  155  146,16%  16%  15%,4  2  2,6  4  2,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Gera ILL,,0.92  1.01  0.77,218  233  228,50  29  21,/  47  26  21  /,6  2  4,+3  +3  0,68%  69%  65%,141  140  142,20%  22%  18%,10  5  5,16  10  6,-6  -5  -1,,,Pompano ILL,,0.99  1.22  0.73,231  272  188,19  12  7,/  18  8  10  /,7  5  2,+1  +4  -3,70%  83%  55%,138  155  119,31%  31%  32%,3  3  0,0  0  0,+3  +3  0,Kellz ILL,,0.43  0.50  0.15,104  126  21,5  5  0,/  14  11  3  /,1  1  0,-9  -6  -3,53%  67%,76  90  21,25%  18%  67%,0  0  0,1  1  0,-1  -1  0,Kellz ILL,,0.91  0.93  0.89,189  197  182,15  7  8,/  18  9  9  /,6  3  3,-3  -2  -1,75%  67%  83%,144  153  135,19%  21%  16%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Kellz ILL,,0.69  0.74  0.58,149  157  153,33  20  13,/  46  29  17  /,8  5  3,-13  -9  -4,66%  64%  69%,120  122  117,23%  25%  21%,2  1  1,3  2  1,-1  -1  0,,,Soto ILL,,0.83  0.89  0.77,124  117  133,10  5  5,/  16  7  9  /,15  7  8,-6  -2  -4,57%  58%  55%,85  98  70,34%  33%  36%,0  0  0,5  3  2,-5  -3  -2,Gera ILL,,0.36  0.41  0.15,122  131  91,5  4  1,/  15  12  3  /,2  2  0,-10  -8  -2,47%  50%  33%,77  84  49,20%  19%  25%,0  0  0,7  6  1,-7  -6  -1,Diego ILL,,0.88  0.64  1.12,184  168  202,15  6  9,/  21  12  9  /,14  5  9,-6  -6  0,67%  67%  67%,116  116  115,31%  25%  38%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Soto ILL,,0.62  0.55  0.63,144  128  178,29  15  14,/  49  29  20  /,25  12  13,-20  -14  -6,53%  50%  58%,96  94  99,25%  26%  23%,5  3  2,13  8  5,-8  -5  -3,,,Kellz ILL,,0.73  0.78  0.69,153  149  158,13  8  5,/  14  9  5  /,1  1  0,-1  -1  0,65%  58%  73%,124  123  124,27%  35%  21%,2  1  1,1  1  0,+1  0  +1,Soto ILL,,0.29  0.38  0.03,120  140  42,5  5  0,/  15  12  3  /,3  3  0,-10  -7  -3,47%  58%,86  97  42,21%  25%  0%,1  1  0,3  2  1,-2  -1  -1,Soto ILL,,0.75  0.39  1.11,189  127  253,14  5  9,/  18  10  8  /,7  2  5,-4  -5  +1,54%  33%  75%,112  85  139,21%  20%  21%,4  2  2,5  3  2,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Javiierhh CHI,,1.22  1.19  1.24,265  269  271,62  32  30,/  49  25  24  /,30  13  17,+13  +7  +6,78%  76%  79%,168  160  175,27%  27%  27%,6  2  4,5  3  2,+1  -1  +2,2.0,1.0,pandejalea CHI,,1.16  1.40  0.85,297  351  225,20  15  5,/  18  10  8  /,7  2  5,+2  +5  -3,76%  75%  78%,190  201  175,22%  20%  27%,2  2  0,2  2  0,0  0  0,Javiierhh CHI,,1.49  1.26  1.64,297  218  350,22  7  15,/  12  5  7  /,7  4  3,+10  +2  +8,80%  88%  75%,183  128  219,24%  16%  29%,3  1  2,1  0  1,+2  +1  +1,Javiierhh CHI,,1.32  1.54  1.10,331  418  245,29  19  10,/  21  11  10  /,12  6  6,+8  +8  0,88%  92%  85%,206  253  158,24%  25%  24%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Toro CHI,,1.06  0.91  1.19,180  172  183,42  20  22,/  46  26  20  /,30  14  16,-4  -6  +2,69%  67%  71%,118  109  127,40%  32%  48%,7  4  3,3  0  3,+4  +4  0,8.0,13.0,Toro CHI,,0.86  0.73  1.03,146  118  185,10  4  6,/  15  9  6  /,5  3  2,-5  -5  0,48%  42%  56%,120  100  147,29%  20%  39%,2  0  2,1  0  1,+1  0  +1,Toro CHI,,1.29  1.10  1.42,239  218  254,18  7  11,/  13  7  6  /,6  5  1,+5  0  +5,75%  88%  67%,150  125  168,63%  54%  68%,2  1  1,1  0  1,+1  +1  0,Maka CHI,,1.31  1.49  1.13,280  245  316,25  12  13,/  16  6  10  /,11  6  5,+9  +6  +3,81%  85%  77%,183  179  188,27%  31%  24%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Maka CHI,,1.03  1.05  1.06,215  191  248,51  22  29,/  49  23  26  /,31  21  10,+2  -1  +3,73%  76%  71%,142  129  156,29%  27%  30%,5  1  4,3  1  2,+2  0  +2,13.0,7.0,Javiierhh CHI,,0.85  0.76  0.98,168  141  205,11  6  5,/  16  9  7  /,11  3  8,-5  -3  -2,62%  50%  78%,106  80  141,41%  58%  30%,0  0  0,3  3  0,-3  -3  0,Maka CHI,,1.16  1.28  1.09,242  272  222,17  8  9,/  14  5  9  /,14  9  5,+3  +3  0,85%  100%  75%,151  163  144,33%  26%  40%,1  0  1,1  0  1,0  0  0,Toro CHI,,1.02  0.90  1.13,154  194  115,14  9  5,/  18  10  8  /,19  6  13,-4  -1  -3,81%  77%  85%,92  109  75,31%  30%  33%,3  3  0,1  0  1,+2  +3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,pandejalea CHI,,1.00  1.15  0.86,239  268  210,53  32  21,/  56  27  29  /,20  8  12,-3  +5  -8,76%  73%  79%,157  172  142,27%  25%  30%,11  5  6,10  8  2,+1  -3  +4,14.0,12.0,Ryu CHI,,0.63  0.61  0.66,172  174  171,13  7  6,/  19  11  8  /,3  2  1,-6  -4  -2,52%  42%  67%,112  119  102,29%  44%  0%,3  0  3,6  4  2,-3  -4  +1,Ryu CHI,,0.97  1.00  0.94,194  181  204,13  5  8,/  13  5  8  /,5  4  1,0  0  0,65%  75%  58%,126  122  128,21%  9%  32%,3  1  2,1  1  0,+2  0  +2,Ryu CHI,,1.02  1.22  0.82,181  160  202,18  8  10,/  16  5  11  /,3  2  1,+2  +3  -1,65%  69%  62%,144  135  153,36%  39%  33%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Ryu CHI,,0.87  0.94  0.81,182  170  195,44  20  24,/  48  21  27  /,11  8  3,-4  -1  -3,61%  61%  62%,128  126  130,28%  28%  28%,7  2  5,10  7  3,-3  -5  +2,,,Maka CHI,,0.63  0.38  0.96,124  79  185,9  2  7,/  19  12  7  /,6  6  0,-10  -10  0,52%  50%  56%,83  52  125,26%  20%  29%,2  1  1,0  0  0,+2  +1  +1,pandejalea CHI,,0.95  1.27  0.73,204  288  149,15  9  6,/  17  7  10  /,4  2  2,-2  +2  -4,80%  75%  83%,150  228  99,30%  32%  28%,4  1  3,3  3  0,+1  -2  +3,pandejalea CHI,,0.89  0.78  1.00,217  178  257,18  8  10,/  21  10  11  /,9  4  5,-3  -2  -1,73%  69%  77%,135  111  158,31%  29%  33%,5  2  3,5  3  2,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Darker FS,,1.16  1.54  0.82,281  373  194,67  46  21,/  53  28  25  /,21  11  10,+14  +18  -4,73%  82%  64%,189  236  141,33%  34%  30%,7  3  4,7  3  4,0  0  0,,,Darker FS,,1.61  2.17  1.18,313  466  199,25  16  9,/  11  5  6  /,6  3  3,+14  +11  +3,81%  100%  67%,219  313  149,31%  32%  29%,3  1  2,2  1  1,+1  0  +1,Virtyy FS,,1.32  1.40  1.19,262  311  190,22  15  7,/  13  9  4  /,4  1  3,+9  +6  +3,65%  58%  75%,162  192  116,31%  38%  19%,1  1  0,5  3  2,-4  -2  -2,Darker FS,,1.26  1.69  0.82,318  435  202,28  20  8,/  22  11  11  /,5  3  2,+6  +9  -3,69%  77%  62%,205  260  150,29%  30%  27%,4  2  2,3  1  2,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,jPacheco FS,,1.14  1.03  1.26,227  185  272,57  25  32,/  45  20  25  /,10  4  6,+12  +5  +7,76%  71%  82%,152  125  179,29%  28%  30%,7  1  6,3  3  0,+4  -2  +6,,,jPacheco FS,,1.30  1.05  1.48,221  147  277,17  5  12,/  11  5  6  /,5  2  3,+6  0  +6,81%  67%  92%,156  109  192,28%  21%  31%,1  0  1,1  1  0,0  -1  +1,jPacheco FS,,0.97  0.77  1.28,232  151  354,18  7  11,/  16  8  8  /,2  2  0,+2  -1  +3,75%  67%  88%,134  84  209,33%  26%  38%,4  1  3,2  2  0,+2  -1  +3,jPacheco FS,,1.15  1.28  1.03,229  243  216,22  13  9,/  18  7  11  /,3  0  3,+4  +6  -2,73%  77%  69%,161  173  150,28%  33%  24%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Virtyy FS,,1.06  0.78  1.28,252  203  296,61  25  36,/  51  27  24  /,10  4  6,+10  -2  +12,64%  62%  67%,157  132  184,39%  34%  44%,13  6  7,17  11  6,-4  -5  +1,,,Legit FS,,1.20  1.20  1.21,194  209  184,15  7  8,/  13  7  6  /,5  1  4,+2  0  +2,71%  67%  75%,126  135  118,54%  47%  62%,1  0  1,1  0  1,0  0  0,Legit FS,,0.72  0.94  0.38,166  214  96,10  8  2,/  18  10  8  /,11  6  5,-8  -2  -6,65%  67%  63%,125  162  69,30%  32%  20%,2  1  1,3  2  1,-1  -1  0,Virtyy FS,,0.79  0.36  1.23,201  123  279,18  5  13,/  21  11  10  /,4  3  1,-3  -6  +3,65%  77%  54%,135  96  175,33%  26%  38%,5  3  2,8  5  3,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
