,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
86,Xuto ZEN,,0.78  0.53  1.18,196  136  282,49  19  30,/  64  38  26  /,15  4  11,-15  -19  +4,68%  59%  81%,135  99  185,23%  25%  21%,9  4  5,12  9  3,-3  -5  +2,,,W1 ZEN,,0.61  0.48  0.70,117  126  113,7  3  4,/  18  8  10  /,8  2  6,-11  -5  -6,60%  50%  67%,71  81  65,29%  30%  29%,2  1  1,1  0  1,+1  +1  0,WeboDeus ZEN,,0.66  0.67  0.65,171  182  152,10  7  3,/  17  12  5  /,8  6  2,-7  -5  -2,83%  75%  100%,107  115  93,14%  12%  22%,2  1  1,3  2  1,-1  -1  0,Xuto ZEN,,0.99  0.56  1.57,231  148  342,16  5  11,/  16  10  6  /,6  3  3,0  -5  +5,76%  67%  89%,164  118  226,25%  21%  28%,5  1  4,4  4  0,+1  -3  +4,Xuto ZEN,,0.63  0.33  1.36,170  90  365,9  3  6,/  15  11  4  /,1  1  0,-6  -8  +2,59%  58%  60%,112  71  212,31%  20%  45%,1  1  0,3  3  0,-2  -2  0
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,elysian NEON,,0.96  0.92  0.99,209  202  198,42  17  25,/  46  21  25  /,17  7  10,-4  -4  0,65%  71%  61%,134  132  136,35%  38%  33%,5  3  2,3  0  3,+2  +3  -1,1.0,2.0,elysian NEON,,1.17  0.84  1.28,291  269  299,15  4  11,/  14  4  10  /,4  0  4,+1  0  +1,56%  50%  58%,188  163  197,42%  33%  44%,2  0  2,0  0  0,+2  0  +2,Ririi1 NEON,,1.21  1.07  1.35,237  200  276,20  8  12,/  16  9  7  /,17  9  8,+4  -1  +5,88%  75%  100%,155  138  173,27%  30%  25%,1  0  1,1  1  0,0  -1  +1,Ririi1 NEON,,1.03  1.27  0.87,200  239  175,15  8  7,/  15  5  10  /,6  2  4,0  +3  -3,70%  75%  67%,136  168  114,21%  15%  29%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
89,Scarlett NEON,,0.93  0.78  1.00,240  237  251,51  20  31,/  48  20  28  /,6  3  3,+3  0  +3,68%  75%  64%,154  142  162,19%  22%  18%,10  3  7,12  6  6,-2  -3  +1,3.0,13.0,Scarlett NEON,,0.61  0.02  0.84,195  62  240,10  0  10,/  15  4  11  /,1  1  0,-5  -4  -1,56%  50%  58%,130  63  152,24%  10%  30%,2  0  2,4  2  2,-2  -2  0,Scarlett NEON,,1.19  0.98  1.40,276  285  267,24  12  12,/  17  11  6  /,1  0  1,+7  +1  +6,79%  75%  83%,165  158  172,19%  36%  10%,6  3  3,3  2  1,+3  +1  +2,Scarlett NEON,,1.00  1.34  0.77,248  254  246,17  8  9,/  16  5  11  /,4  2  2,+1  +3  -2,65%  88%  50%,161  157  163,16%  13%  18%,2  0  2,5  2  3,-3  -2  -1,,,,,,,,,,,,,,
90,Ririi1 NEON,,0.89  0.86  0.90,176  181  190,39  16  23,/  45  18  27  /,24  11  13,-6  -2  -4,72%  67%  75%,127  127  127,25%  22%  27%,2  0  2,5  2  3,-3  -2  -1,13.0,11.0,happy NEON,,0.51  0.18  0.62,133  68  156,6  0  6,/  14  4  10  /,3  1  2,-8  -4  -4,56%  50%  58%,101  71  111,27%  0%  40%,1  0  1,2  1  1,-1  -1  0,sae NEON,,1.18  0.54  1.82,181  105  257,14  4  10,/  13  10  3  /,14  4  10,+1  -6  +7,79%  58%  100%,118  61  175,22%  33%  19%,1  0  1,1  0  1,0  0  0,sae NEON,,0.95  0.64  1.17,210  148  252,14  4  10,/  15  6  9  /,7  4  3,-1  -2  +1,70%  75%  67%,136  108  155,14%  5%  20%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
91,sae NEON,,0.83  0.47  1.13,162  120  200,33  10  23,/  42  20  22  /,26  9  17,-9  -10  +1,67%  63%  69%,106  73  128,17%  13%  18%,3  0  3,4  1  3,-1  -1  0,7.0,13.0,Ririi1 NEON,,0.43  0.25  0.49,92  9  120,4  0  4,/  14  4  10  /,1  0  1,-10  -4  -6,50%  25%  58%,73  9  94,26%  0%  28%,0  0  0,3  1  2,-3  -1  -2,elysian NEON,,0.85  0.55  1.16,136  113  160,13  4  9,/  16  11  5  /,8  5  3,-3  -7  +4,63%  58%  67%,89  71  107,29%  33%  28%,2  2  0,1  0  1,+1  +2  -1,elysian NEON,,0.86  1.36  0.53,201  303  135,14  9  5,/  16  6  10  /,5  2  3,-2  +3  -5,75%  100%  58%,144  207  103,33%  43%  22%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
92,happy NEON,,0.56  0.39  0.66,136  115  155,25  8  17,/  52  22  30  /,14  3  11,-27  -14  -13,60%  50%  67%,91  74  103,27%  32%  25%,10  5  5,6  4  2,+4  +1  +3,,,sae NEON,,0.35  0.24  0.39,94  106  90,5  2  3,/  14  4  10  /,5  1  4,-9  -2  -7,44%  50%  42%,52  42  56,11%  0%  14%,1  0  1,1  0  1,0  0  0,happy NEON,,0.69  0.53  0.85,172  110  235,13  4  9,/  20  10  10  /,4  1  3,-7  -6  -1,63%  42%  83%,103  69  137,23%  27%  21%,6  2  4,2  2  0,+4  0  +4,happy NEON,,0.50  0.45  0.53,103  148  74,6  4  2,/  18  8  10  /,7  1  6,-12  -4  -8,60%  63%  58%,69  83  59,35%  83%  20%,3  3  0,2  1  1,+1  +2  -1,,,,,,,,,,,,,,
93,klaudia Beyb,,1.32  1.24  1.39,227  212  247,46  26  20,/  35  23  12  /,35  20  15,+11  +3  +8,75%  69%  83%,141  137  148,17%  20%  13%,8  4  4,7  5  2,+1  -1  +2,,,klaudia Beyb,,1.60  1.59  1.66,284  267  340,17  12  5,/  8  6  2  /,8  6  2,+9  +6  +3,75%  67%  100%,165  163  170,16%  22%  5%,5  3  2,3  3  0,+2  0  +2,klaudia Beyb,,1.26  0.92  1.59,248  229  268,19  8  11,/  16  12  4  /,11  5  6,+3  -4  +7,67%  58%  75%,154  156  152,13%  11%  16%,2  0  2,4  2  2,-2  -2  0,LizA Beyb,,1.49  1.93  0.82,272  351  156,20  16  4,/  10  4  6  /,4  2  2,+10  +12  -2,85%  92%  75%,193  245  115,41%  44%  35%,2  2  0,2  0  2,0  +2  -2,,,,,,,,,,,,,,
94,6sonya Beyb,,1.30  1.24  1.49,215  215  205,47  29  18,/  34  22  12  /,26  14  12,+13  +7  +6,78%  78%  79%,152  157  144,29%  33%  23%,1  0  1,3  2  1,-2  -2  0,,,6sonya Beyb,,1.44  1.18  2.25,254  220  355,16  10  6,/  7  7  0  /,7  6  1,+9  +3  +6,81%  75%  100%,168  151  218,26%  26%  25%,0  0  0,0  0  0,0  0  0,6sonya Beyb,,1.15  1.04  1.26,184  208  161,15  9  6,/  14  9  5  /,10  2  8,+1  0  +1,75%  67%  83%,145  156  134,37%  40%  33%,0  0  0,2  1  1,-2  -1  -1,6sonya Beyb,,1.30  1.52  0.97,208  216  197,16  10  6,/  13  6  7  /,9  6  3,+3  +4  -1,80%  92%  63%,147  164  120,27%  36%  13%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
95,Raina Beyb,,1.25  1.01  1.61,230  182  299,50  25  25,/  39  25  14  /,22  11  11,+11  0  +11,78%  72%  88%,144  111  193,21%  13%  30%,8  5  3,4  3  1,+4  +2  +2,,,SUPERPHROG Beyb,,1.41  1.49  1.19,211  247  106,13  11  2,/  8  7  1  /,5  4  1,+5  +4  +1,88%  83%  100%,154  170  105,37%  39%  25%,1  1  0,2  2  0,-1  -1  0,Raina Beyb,,1.06  0.76  1.36,196  125  267,17  5  12,/  17  10  7  /,9  5  4,0  -5  +5,75%  67%  83%,126  78  173,15%  0%  26%,0  0  0,0  0  0,0  0  0,Raina Beyb,,1.29  0.97  1.77,282  204  400,21  10  11,/  15  9  6  /,5  2  3,+6  +1  +5,85%  83%  88%,179  129  252,25%  19%  29%,5  3  2,3  2  1,+2  +1  +1,,,,,,,,,,,,,,
96,LizA Beyb,,1.15  1.10  1.26,233  227  246,53  30  23,/  39  23  16  /,10  4  6,+14  +7  +7,80%  75%  88%,163  161  164,35%  38%  31%,5  2  3,4  1  3,+1  +1  0,,,Raina Beyb,,1.39  1.29  1.71,212  218  196,12  10  2,/  7  6  1  /,8  4  4,+5  +4  +1,75%  67%  100%,127  124  136,24%  18%  57%,3  2  1,1  1  0,+2  +1  +1,LizA Beyb,,0.90  0.48  1.31,225  153  298,20  6  14,/  19  11  8  /,3  1  2,+1  -5  +6,71%  50%  92%,158  112  205,33%  26%  36%,2  0  2,2  1  1,0  -1  +1,klaudia Beyb,,1.10  1.21  0.93,150  139  168,10  6  4,/  11  5  6  /,16  9  7,-1  +1  -2,85%  83%  88%,107  91  132,26%  38%  17%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
97,SUPERPHROG Beyb,,0.95  0.92  0.90,180  177  174,37  22  15,/  43  27  16  /,12  7  5,-6  -5  -1,67%  67%  67%,123  130  113,26%  37%  11%,8  6  2,12  8  4,-4  -2  -2,,,LizA Beyb,,1.08  0.89  1.64,202  179  273,13  8  5,/  10  8  2  /,3  1  2,+3  0  +3,88%  83%  100%,131  127  144,28%  39%  9%,1  0  1,0  0  0,+1  0  +1,SUPERPHROG Beyb,,0.69  0.44  0.94,137  94  181,11  3  8,/  18  11  7  /,1  0  1,-7  -8  +1,54%  42%  67%,87  69  104,18%  33%  10%,4  3  1,8  5  3,-4  -2  -2,SUPERPHROG Beyb,,0.73  0.84  0.57,192  189  198,13  8  5,/  17  9  8  /,6  3  3,-4  -1  -3,65%  75%  50%,142  150  131,24%  37%  9%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
