,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
80,B3ASTM0D3 MOUZ,,1.03  0.92  1.13,162  159  163,31  16  15,/  32  18  14  /,21  7  14,-1  -2  +1,70%  70%  70%,102  101  103,21%  28%  15%,7  2  5,6  2  4,+1  0  +1,,,B3ASTM0D3 MOUZ,,1.07  0.90  1.24,178  138  219,15  6  9,/  15  8  7  /,13  5  8,0  -2  +2,69%  69%  69%,119  104  134,13%  25%  8%,4  0  4,2  1  1,+2  -1  +3,B3ASTM0D3 MOUZ,,0.98  0.94  1.02,145  179  112,16  10  6,/  17  10  7  /,8  2  6,-1  0  -1,71%  71%  71%,86  98  74,34%  30%  42%,3  2  1,4  1  3,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Obnoks MOUZ,,0.87  0.87  0.88,150  153  145,28  14  14,/  36  20  16  /,11  5  6,-8  -6  -2,65%  52%  78%,100  96  104,24%  28%  21%,4  4  0,6  2  4,-2  +2  -4,,,iluri MOUZ,,1.02  0.69  1.34,178  144  212,18  6  12,/  17  10  7  /,9  4  5,+1  -4  +5,77%  62%  92%,122  103  141,22%  26%  19%,1  0  1,1  1  0,0  -1  +1,Obnoks MOUZ,,0.64  0.53  0.75,127  99  157,12  4  8,/  21  11  10  /,3  2  1,-9  -7  -2,57%  43%  71%,93  78  109,23%  22%  23%,1  1  0,4  2  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,DisisJohn OVA,,1.06  0.92  1.21,237  208  268,49  22  27,/  37  21  16  /,3  3  0,+12  +1  +11,70%  74%  67%,148  130  166,18%  18%  19%,4  1  3,7  4  3,-3  -3  0,,,DisisJohn OVA,,1.09  0.80  1.38,217  192  243,21  10  11,/  18  12  6  /,1  1  0,+3  -2  +5,69%  77%  62%,145  126  163,21%  38%  10%,3  1  2,3  3  0,0  -2  +2,Matrixx OVA,,1.28  1.04  1.52,240  223  258,24  11  13,/  17  10  7  /,15  7  8,+7  +1  +6,79%  71%  86%,157  128  185,31%  28%  33%,4  3  1,2  1  1,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Matrixx OVA,,1.04  0.94  1.15,201  206  200,38  19  19,/  38  21  17  /,24  12  12,0  -2  +2,70%  74%  67%,132  128  137,26%  26%  25%,4  3  1,3  2  1,+1  +1  0,,,aNguiSt OVA,,1.03  0.88  1.18,199  188  211,17  8  9,/  18  10  8  /,9  2  7,-1  -2  +1,65%  54%  77%,149  149  148,39%  44%  35%,3  0  3,1  1  0,+2  -1  +3,DisisJohn OVA,,1.04  1.03  1.04,256  222  291,28  12  16,/  19  9  10  /,2  2  0,+9  +3  +6,71%  71%  71%,152  134  169,17%  11%  26%,1  0  1,4  1  3,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Leosen OVA,,0.99  0.68  1.30,237  194  277,41  16  25,/  41  25  16  /,11  8  3,0  -9  +9,67%  56%  78%,168  143  193,24%  22%  26%,11  5  6,13  6  7,-2  -1  -1,,,Leosen OVA,,0.99  0.59  1.39,272  194  351,23  7  16,/  22  13  9  /,2  2  0,+1  -6  +7,65%  54%  77%,194  142  246,28%  26%  30%,6  2  4,6  2  4,0  0  0,Leosen OVA,,1.00  0.77  1.22,201  194  209,18  9  9,/  19  12  7  /,9  6  3,-1  -3  +2,68%  57%  79%,143  144  143,20%  19%  20%,5  3  2,7  4  3,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,aNguiSt OVA,,0.90  0.80  1.01,165  177  150,30  16  14,/  37  21  16  /,16  5  11,-7  -5  -2,69%  59%  78%,117  130  104,33%  32%  34%,3  0  3,1  1  0,+2  -1  +3,,,Matrixx OVA,,0.80  0.83  0.78,162  187  137,14  8  6,/  21  11  10  /,9  5  4,-7  -3  -4,62%  77%  46%,106  127  85,20%  25%  15%,0  0  0,1  1  0,-1  -1  0,eleo OVA,,0.97  0.75  1.20,180  106  255,18  5  13,/  17  9  8  /,9  6  3,+1  -4  +5,79%  71%  86%,113  68  157,29%  24%  31%,2  0  2,3  2  1,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,eleo OVA,,0.77  0.57  0.96,129  75  188,24  6  18,/  35  18  17  /,15  8  7,-11  -12  +1,65%  59%  70%,86  51  120,35%  20%  44%,3  1  2,5  4  1,-2  -3  +1,,,eleo OVA,,0.57  0.40  0.73,78  42  115,6  1  5,/  18  9  9  /,6  2  4,-12  -8  -4,50%  46%  54%,57  33  80,53%  13%  89%,1  1  0,2  2  0,-1  -1  0,aNguiSt OVA,,0.77  0.71  0.84,130  167  94,13  8  5,/  19  11  8  /,7  3  4,-6  -3  -3,71%  64%  79%,88  113  62,27%  24%  33%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Selldrudd FIU,,1.28  1.11  1.40,226  205  247,38  14  24,/  25  14  11  /,17  11  6,+13  0  +13,91%  85%  96%,155  146  163,35%  33%  37%,3  0  3,1  0  1,+2  0  +2,2.0,0.0,Goldmannn FIU,,1.22  1.22  1.23,236  252  225,15  6  9,/  11  5  6  /,10  3  7,+4  +1  +3,80%  88%  75%,177  200  161,17%  16%  17%,2  0  2,0  0  0,+2  0  +2,Selldrudd FIU,,1.47  1.41  1.53,237  226  249,22  10  12,/  13  8  5  /,9  7  2,+9  +2  +7,91%  92%  91%,169  155  185,51%  45%  59%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Goldmannn FIU,,1.15  1.07  1.24,231  234  227,32  15  17,/  28  15  13  /,21  5  16,+4  0  +4,79%  80%  78%,164  168  161,17%  16%  18%,3  0  3,1  1  0,+2  -1  +3,13.0,7.0,quiet FIU,,1.14  1.04  1.20,299  381  245,22  11  11,/  14  7  7  /,3  0  3,+8  +4  +4,80%  75%  83%,205  235  186,36%  38%  35%,4  3  1,5  3  2,-1  0  -1,quiet FIU,,1.08  1.19  0.96,231  269  191,20  12  8,/  16  8  8  /,1  1  0,+4  +4  0,74%  67%  82%,146  171  119,37%  41%  32%,3  2  1,0  0  0,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,quiet FIU,,1.11  1.11  1.08,265  314  219,42  23  19,/  30  15  15  /,4  1  3,+12  +8  +4,77%  70%  83%,174  197  154,37%  40%  33%,7  5  2,5  3  2,+2  +2  0,13.0,10.0,Selldrudd FIU,,1.08  0.81  1.26,215  174  244,16  4  12,/  12  6  6  /,8  4  4,+4  -2  +6,90%  75%  100%,139  134  142,23%  19%  25%,2  0  2,1  0  1,+1  0  +1,Goldmannn FIU,,1.08  0.93  1.25,225  221  230,17  9  8,/  17  10  7  /,11  2  9,0  -1  +1,78%  75%  82%,153  146  161,18%  17%  20%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,tokyo FIU,,1.02  0.74  1.25,225  190  258,34  14  20,/  33  17  16  /,9  3  6,+1  -3  +4,74%  75%  74%,142  124  157,27%  26%  28%,6  3  3,12  7  5,-6  -4  -2,,,Twisted FIU,,1.06  1.09  1.04,180  129  215,13  4  9,/  13  5  8  /,15  8  7,0  -1  +1,85%  75%  92%,102  75  121,14%  18%  13%,1  0  1,0  0  0,+1  0  +1,tokyo FIU,,1.02  0.80  1.25,236  173  307,17  7  10,/  19  10  9  /,8  3  5,-2  -3  +1,78%  83%  73%,151  105  201,22%  22%  21%,4  3  1,9  5  4,-5  -2  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Twisted FIU,,0.97  0.91  1.04,172  123  215,25  8  17,/  32  15  17  /,34  19  15,-7  -7  0,88%  85%  91%,100  69  126,18%  19%  18%,4  0  4,1  1  0,+3  -1  +4,,,tokyo FIU,,1.03  0.68  1.26,213  215  213,17  7  10,/  14  7  7  /,1  0  1,+3  0  +3,70%  63%  75%,132  154  118,37%  31%  45%,2  0  2,3  2  1,-1  -2  +1,Twisted FIU,,0.88  0.72  1.04,164  119  215,12  4  8,/  19  10  9  /,19  11  8,-7  -6  -1,91%  92%  91%,98  66  132,23%  20%  24%,3  0  3,1  1  0,+2  -1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Simulate Red,,1.14  1.09  1.21,299  281  322,44  23  21,/  35  20  15  /,12  4  8,+9  +3  +6,77%  65%  90%,200  190  211,30%  37%  24%,6  2  4,5  4  1,+1  -2  +3,,,Simulate Red,,1.17  1.07  1.32,285  247  345,19  10  9,/  17  10  7  /,5  3  2,+2  0  +2,70%  58%  88%,198  178  228,48%  46%  50%,3  1  2,2  2  0,+1  -1  +2,Yukine Red,,1.17  1.12  1.21,172  194  153,17  9  8,/  13  9  4  /,8  4  4,+4  0  +4,74%  64%  83%,109  130  90,35%  27%  47%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Yukine Red,,1.02  0.93  1.15,174  148  203,28  12  16,/  30  18  12  /,15  10  5,-2  -6  +4,77%  70%  85%,110  99  122,25%  24%  25%,1  0  1,2  1  1,-1  -1  0,,,RiceballiNNN Red,,1.11  1.40  0.66,195  259  99,13  11  2,/  17  10  7  /,5  1  4,-4  +1  -5,60%  50%  75%,125  169  59,30%  36%  17%,2  1  1,4  2  2,-2  -1  -1,Simulate Red,,1.10  1.10  1.10,312  318  306,25  13  12,/  18  10  8  /,7  1  6,+7  +3  +4,83%  73%  92%,202  203  200,21%  30%  15%,3  1  2,3  2  1,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,RiceballiNNN Red,,0.95  1.06  0.76,194  227  155,28  18  10,/  37  21  16  /,12  4  8,-9  -3  -6,67%  65%  70%,126  148  100,33%  35%  29%,7  3  4,6  3  3,+1  0  +1,,,Yukine Red,,0.88  0.74  1.10,175  106  279,11  3  8,/  17  9  8  /,7  6  1,-6  -6  0,80%  75%  88%,111  71  171,17%  21%  15%,1  0  1,0  0  0,+1  0  +1,ClickShift Red,,0.87  0.52  1.20,183  125  238,15  5  10,/  19  10  9  /,12  6  6,-4  -5  +1,87%  82%  92%,127  82  169,21%  32%  18%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ClickShift Red,,0.86  0.62  1.11,173  139  214,26  11  15,/  35  20  15  /,21  11  10,-9  -9  0,77%  70%  85%,115  92  141,22%  30%  19%,2  1  1,2  1  1,0  0  0,,,ClickShift Red,,0.84  0.72  1.02,162  152  179,11  6  5,/  16  10  6  /,9  5  4,-5  -4  -1,65%  58%  75%,101  101  101,25%  28%  21%,2  1  1,1  0  1,+1  +1  0,RiceballiNNN Red,,0.79  0.71  0.86,192  193  192,15  7  8,/  20  11  9  /,7  3  4,-5  -4  -1,74%  82%  67%,126  126  127,36%  35%  37%,5  2  3,2  1  1,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Aniemal Red,,0.70  0.50  0.99,158  136  185,22  9  13,/  34  20  14  /,8  6  2,-12  -11  -1,65%  61%  70%,113  101  127,12%  8%  16%,4  2  2,8  6  2,-4  -4  0,,,Aniemal Red,,0.68  0.33  1.21,142  126  167,10  4  6,/  16  12  4  /,4  4  0,-6  -8  +2,70%  58%  88%,102  94  116,10%  6%  15%,1  1  0,4  4  0,-3  -3  0,Aniemal Red,,0.72  0.68  0.77,173  148  197,12  5  7,/  18  8  10  /,4  2  2,-6  -3  -3,61%  64%  58%,122  109  134,13%  9%  17%,3  1  2,4  2  2,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Korsonix Nept,,1.24  1.11  1.43,195  152  250,34  16  18,/  24  14  10  /,13  4  9,+10  +2  +8,81%  88%  74%,128  109  153,29%  28%  30%,4  1  3,3  1  2,+1  0  +1,2.0,0.0,brax Nept,,1.28  1.49  1.08,230  274  187,22  14  8,/  13  6  7  /,5  2  3,+9  +8  +1,71%  83%  58%,150  167  133,37%  41%  30%,1  1  0,2  1  1,-1  0  -1,neptune Nept,,1.57  1.70  1.36,302  320  272,20  14  6,/  10  6  4  /,12  8  4,+10  +8  +2,89%  83%  100%,211  223  190,34%  32%  36%,3  3  0,2  2  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,chloric Nept,,1.23  1.26  1.16,209  201  209,30  18  12,/  25  12  13  /,16  5  11,+5  +6  -1,77%  75%  79%,142  135  152,18%  19%  17%,0  0  0,3  2  1,-3  -2  -1,13.0,11.0,Korsonix Nept,,1.27  1.15  1.39,200  147  254,18  7  11,/  15  8  7  /,10  2  8,+3  -1  +4,83%  92%  75%,114  88  140,26%  29%  23%,4  1  3,2  1  1,+2  0  +2,chloric Nept,,1.38  1.50  1.18,244  239  255,17  11  6,/  11  5  6  /,6  2  4,+6  +6  0,79%  75%  86%,172  163  188,24%  30%  17%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,neptune Nept,,1.23  1.36  1.06,233  267  173,32  22  10,/  30  16  14  /,27  15  12,+2  +6  -4,84%  83%  84%,155  186  116,26%  24%  32%,6  4  2,3  3  0,+3  +1  +2,13.0,6.0,furbsa Nept,,1.22  1.01  1.42,272  222  323,23  8  15,/  18  11  7  /,6  6  0,+5  -3  +8,75%  83%  67%,195  158  232,35%  28%  43%,2  1  1,6  3  3,-4  -2  -2,Korsonix Nept,,1.22  1.08  1.47,189  158  243,16  9  7,/  9  6  3  /,3  2  1,+7  +3  +4,79%  83%  71%,146  129  176,32%  26%  43%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,brax Nept,,1.19  1.31  1.06,226  239  211,38  23  15,/  24  12  12  /,6  3  3,+14  +11  +3,79%  83%  74%,148  160  134,41%  45%  34%,5  2  3,2  1  1,+3  +1  +2,,,chloric Nept,,1.07  1.02  1.13,173  164  182,13  7  6,/  14  7  7  /,10  3  7,-1  0  -1,75%  75%  75%,119  107  131,14%  10%  18%,0  0  0,3  2  1,-3  -2  -1,brax Nept,,1.10  1.13  1.04,221  203  253,16  9  7,/  11  6  5  /,1  1  0,+5  +3  +2,89%  83%  100%,146  152  135,48%  50%  44%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,furbsa Nept,,0.95  0.80  1.12,225  198  272,34  14  20,/  33  20  13  /,12  11  1,+1  -6  +7,74%  83%  63%,159  137  186,32%  25%  42%,6  3  3,11  7  4,-5  -4  -1,,,neptune Nept,,0.90  1.03  0.77,164  213  115,12  8  4,/  20  10  10  /,15  7  8,-8  -2  -6,79%  83%  75%,111  150  73,19%  15%  26%,3  1  2,1  1  0,+2  0  +2,furbsa Nept,,0.68  0.59  0.82,177  173  184,11  6  5,/  15  9  6  /,6  5  1,-4  -3  -1,74%  83%  57%,113  115  109,27%  22%  40%,4  2  2,5  4  1,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,L4CE Snir,,1.07  1.04  1.11,228  231  233,32  15  17,/  31  13  18  /,11  3  8,+1  +2  -1,67%  58%  75%,156  146  164,20%  18%  22%,4  1  3,1  0  1,+3  +1  +2,,,L4CE Snir,,1.21  1.15  1.27,262  226  299,21  9  12,/  16  7  9  /,6  2  4,+5  +2  +3,71%  58%  83%,161  134  187,19%  11%  25%,3  1  2,0  0  0,+3  +1  +2,jas0n Snir,,1.29  1.17  1.36,239  245  237,15  6  9,/  13  5  8  /,6  2  4,+2  +1  +1,68%  57%  75%,168  169  167,38%  47%  32%,4  1  3,2  1  1,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,jas0n Snir,,0.89  0.77  0.98,191  177  192,25  10  15,/  34  16  18  /,16  6  10,-9  -6  -3,60%  53%  67%,123  119  126,29%  32%  27%,7  3  4,5  2  3,+2  +1  +1,,,Karra Snir,,1.04  1.21  0.88,231  252  210,21  12  9,/  17  9  8  /,6  3  3,+4  +3  +1,75%  83%  67%,146  160  132,30%  50%  17%,3  1  2,2  1  1,+1  0  +1,L4CE Snir,,0.93  0.93  0.94,194  240  167,11  6  5,/  15  6  9  /,5  1  4,-4  0  -4,63%  57%  67%,150  165  141,23%  42%  16%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,dodonut Snir,,0.83  0.52  1.04,179  125  228,26  6  20,/  33  15  18  /,6  5  1,-7  -9  +2,74%  63%  83%,121  97  139,34%  25%  39%,5  1  4,6  4  2,-1  -3  +2,,,dodonut Snir,,0.99  0.87  1.10,207  166  248,17  6  11,/  16  8  8  /,4  3  1,+1  -2  +3,75%  58%  92%,138  122  155,39%  39%  39%,3  1  2,1  1  0,+2  0  +2,dodonut Snir,,0.68  0.16  0.99,151  55  208,9  0  9,/  17  7  10  /,2  2  0,-8  -7  -1,74%  71%  75%,98  55  123,25%  0%  39%,2  0  2,5  3  2,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Karra Snir,,0.80  0.98  0.66,193  226  176,31  17  14,/  34  15  19  /,7  4  3,-3  +2  -5,70%  84%  58%,124  145  108,26%  45%  14%,4  2  2,3  2  1,+1  0  +1,,,snirot Snir,,0.69  0.92  0.46,139  180  99,11  7  4,/  18  9  9  /,2  1  1,-7  -2  -5,75%  75%  75%,93  127  59,27%  33%  18%,2  1  1,4  3  1,-2  -2  0,snirot Snir,,0.64  1.01  0.42,164  278  99,11  7  4,/  18  7  11  /,7  4  3,-7  0  -7,68%  86%  58%,92  141  64,27%  36%  20%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,snirot Snir,,0.66  0.97  0.44,152  216  99,22  14  8,/  36  16  20  /,9  5  4,-14  -2  -12,72%  79%  67%,93  132  62,27%  34%  19%,2  1  1,6  3  3,-4  -2  -2,,,jas0n Snir,,0.49  0.37  0.61,142  136  148,10  4  6,/  21  11  10  /,10  4  6,-11  -7  -4,54%  50%  58%,87  90  84,20%  18%  21%,3  2  1,3  1  2,0  +1  -1,Karra Snir,,0.56  0.76  0.44,155  180  142,10  5  5,/  17  6  11  /,1  1  0,-7  -1  -6,63%  86%  50%,96  118  83,19%  36%  10%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,P4ND4 6K,,1.23  0.94  1.63,249  212  306,38  18  20,/  28  21  7  /,17  9  8,+10  -3  +13,79%  75%  83%,164  130  209,51%  55%  48%,4  1  3,4  3  1,0  -2  +2,0.0,2.0,P4ND4 6K,,1.39  1.02  1.77,271  240  302,23  10  13,/  15  12  3  /,10  6  4,+8  -2  +10,79%  75%  83%,168  134  202,44%  47%  42%,2  0  2,3  2  1,-1  -2  +1,Light 6K,,1.16  1.11  1.26,275  285  255,18  12  6,/  13  11  2  /,3  1  2,+5  +1  +4,78%  67%  100%,194  187  208,53%  57%  45%,1  1  0,2  2  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,vandals 6K,,1.05  0.97  1.12,262  239  285,21  10  11,/  19  9  10  /,10  5  5,+2  +1  +1,75%  75%  75%,162  152  171,40%  46%  35%,3  1  2,1  0  1,+2  +1  +1,11.0,13.0,Crz 6K,,1.19  0.94  1.43,243  173  314,23  9  14,/  16  9  7  /,1  0  1,+7  0  +7,79%  67%  92%,143  91  194,32%  36%  31%,3  1  2,0  0  0,+3  +1  +2,P4ND4 6K,,1.07  0.86  1.48,226  184  313,15  8  7,/  13  9  4  /,7  3  4,+2  -1  +3,78%  75%  83%,159  126  225,62%  67%  57%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Light 6K,,0.95  1.00  0.93,231  268  168,32  22  10,/  31  21  10  /,9  5  4,+1  +1  0,71%  67%  78%,151  164  133,30%  34%  24%,4  3  1,10  8  2,-6  -5  -1,5.0,13.0,vandals 6K,,1.05  0.97  1.12,262  239  285,21  10  11,/  19  9  10  /,10  5  5,+2  +1  +1,75%  75%  75%,162  152  171,40%  46%  35%,3  1  2,1  0  1,+2  +1  +1,nAvarro 6K,,0.79  0.71  0.94,200  197  208,12  7  5,/  15  11  4  /,10  7  3,-3  -4  +1,83%  83%  83%,124  126  120,37%  71%  10%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Crz 6K,,0.84  0.76  0.89,171  135  243,30  14  16,/  31  19  12  /,1  0  1,-1  -5  +4,62%  50%  78%,109  78  150,35%  45%  31%,4  1  3,5  3  2,-1  -2  +1,,,nAvarro 6K,,0.77  0.73  0.82,113  109  118,9  4  5,/  16  9  7  /,11  7  4,-7  -5  -2,58%  50%  67%,68  71  65,20%  22%  18%,1  0  1,0  0  0,+1  0  +1,Crz 6K,,0.49  0.57  0.34,98  97  102,7  5  2,/  15  10  5  /,0  0  0,-8  -5  -3,39%  33%  50%,63  64  61,56%  67%  33%,1  0  1,5  3  2,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,nAvarro 6K,,0.78  0.72  0.88,157  153  148,21  11  10,/  31  20  11  /,21  14  7,-10  -9  -1,69%  67%  72%,92  98  83,29%  46%  13%,1  0  1,1  0  1,0  0  0,,,Light 6K,,0.74  0.90  0.59,187  251  124,14  10  4,/  18  10  8  /,6  4  2,-4  0  -4,67%  67%  67%,118  141  95,15%  15%  15%,3  2  1,8  6  2,-5  -4  -1,Paul 6K,,0.42  0.36  0.54,106  68  183,6  2  4,/  15  10  5  /,2  1  1,-9  -8  -1,50%  50%  50%,74  57  109,19%  13%  27%,2  1  1,3  3  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Paul 6K,,0.42  0.36  0.54,106  68  183,6  2  4,/  15  10  5  /,2  1  1,-9  -8  -1,50%  50%  50%,74  57  109,19%  13%  27%,2  1  1,3  3  0,-1  -2  +1,,,Tiger SKC,,1.25  1.13  1.38,221  215  227,21  9  12,/  15  9  6  /,2  2  0,+6  0  +6,79%  75%  83%,174  177  170,38%  42%  34%,1  0  1,0  0  0,+1  0  +1,Xhowi SKC,,1.51  1.25  1.64,303  283  314,19  6  13,/  12  5  7  /,5  1  4,+7  +1  +6,89%  67%  100%,221  179  242,28%  10%  38%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Tiger SKC,,1.19  1.19  1.22,168  201  157,28  12  16,/  24  13  11  /,7  4  3,+4  -1  +5,76%  78%  75%,141  166  121,34%  35%  34%,1  0  1,0  0  0,+1  0  +1,,,MiniNiwde SKC,,1.12  1.03  1.22,206  226  187,18  11  7,/  16  9  7  /,8  1  7,+2  +2  0,71%  67%  75%,132  148  116,28%  28%  29%,2  1  1,0  0  0,+2  +1  +1,MiniNiwde SKC,,1.17  0.71  1.40,219  118  270,14  2  12,/  11  6  5  /,8  5  3,+3  -4  +7,89%  67%  100%,155  92  186,34%  27%  37%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MiniNiwde SKC,,1.15  0.87  1.31,213  190  229,32  13  19,/  27  15  12  /,16  6  10,+5  -2  +7,79%  67%  88%,141  129  151,31%  28%  33%,4  1  3,0  0  0,+4  +1  +3,,,GLYPH SKC,,0.89  0.52  1.27,212  133  293,18  6  12,/  20  11  9  /,9  3  6,-2  -5  +3,71%  67%  75%,143  94  192,39%  42%  38%,2  0  2,1  0  1,+1  0  +1,GLYPH SKC,,1.16  1.06  1.21,300  238  332,19  5  14,/  14  5  9  /,2  2  0,+5  0  +5,72%  67%  75%,181  156  194,32%  25%  39%,6  1  5,2  1  1,+4  0  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Xhowi SKC,,1.13  1.07  1.13,241  226  238,31  12  19,/  31  14  17  /,12  5  7,0  -2  +2,71%  56%  83%,163  148  175,29%  26%  30%,6  3  3,4  3  1,+2  0  +2,,,nate SKC,,0.83  0.61  1.05,214  150  280,15  5  10,/  20  10  10  /,8  4  4,-5  -5  0,71%  67%  75%,160  116  204,25%  19%  28%,4  1  3,9  6  3,-5  -5  0,Tiger SKC,,1.13  1.24  1.07,114  172  86,7  3  4,/  9  4  5  /,5  2  3,-2  -1  -1,72%  83%  67%,97  145  73,27%  21%  33%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,GLYPH SKC,,1.03  0.79  1.24,256  168  312,37  11  26,/  34  16  18  /,11  5  6,+3  -5  +8,71%  67%  75%,159  114  193,36%  32%  39%,8  1  7,3  1  2,+5  0  +5,,,Xhowi SKC,,0.75  0.90  0.61,179  198  162,12  6  6,/  19  9  10  /,7  4  3,-7  -3  -4,58%  50%  67%,120  132  108,30%  44%  19%,3  2  1,2  2  0,+1  0  +1,nate SKC,,1.00  1.04  0.98,181  223  162,12  5  7,/  12  5  7  /,1  0  1,0  0  0,61%  67%  58%,124  123  124,21%  38%  15%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,nate SKC,,0.91  0.83  1.01,198  174  221,27  10  17,/  32  15  17  /,9  4  5,-5  -5  0,67%  67%  67%,145  119  164,24%  24%  23%,5  2  3,11  7  4,-6  -5  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
