,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
57,PROFEK GN,,1.02  0.95  1.09,207  190  233,77  38  39,/  70  38  32  /,24  13  11,+7  0  +7,73%  71%  75%,137  126  150,28%  28%  29%,9  5  4,9  4  5,0  +1  -1,11.0,13.0,Buld GN,,1.02  1.20  0.82,199  173  231,15  8  7,/  15  7  8  /,11  6  5,0  +1  -1,82%  83%  80%,124  103  149,17%  19%  17%,4  2  2,2  1  1,+2  +1  +1,Chadi GN,,0.97  1.25  0.69,161  182  140,12  7  5,/  18  8  10  /,15  12  3,-6  -1  -5,75%  83%  67%,93  93  94,24%  20%  29%,0  0  0,3  1  2,-3  -1  -2,zeek GN,,1.22  1.24  1.21,230  270  192,26  16  10,/  20  12  8  /,13  10  3,+6  +4  +2,78%  81%  75%,143  159  126,27%  30%  24%,4  2  2,1  1  0,+3  +1  +2,tsack GN,,1.21  1.18  1.25,207  245  163,18  11  7,/  13  8  5  /,5  1  4,+5  +3  +2,86%  83%  90%,121  146  92,21%  22%  19%,2  2  0,1  1  0,+1  +1  0
58,tsack GN,,0.91  0.91  0.90,179  187  170,62  33  29,/  73  38  35  /,18  7  11,-11  -5  -6,71%  75%  67%,117  123  110,24%  23%  24%,8  8  0,5  3  2,+3  +5  -2,17.0,15.0,tsack GN,,0.97  1.12  0.79,173  197  146,13  9  4,/  15  8  7  /,7  2  5,-2  +1  -3,73%  75%  70%,114  129  97,24%  35%  13%,1  1  0,0  0  0,+1  +1  0,tsack GN,,0.59  0.68  0.49,163  171  156,12  6  6,/  21  9  12  /,1  1  0,-9  -3  -6,50%  67%  33%,111  124  98,22%  17%  31%,4  4  0,2  0  2,+2  +4  -2,tsack GN,,0.87  0.66  1.09,174  148  200,19  7  12,/  24  13  11  /,5  3  2,-5  -6  +1,75%  75%  75%,121  101  140,27%  21%  32%,1  1  0,2  2  0,-1  -1  0,Chadi GN,,1.02  0.78  1.32,205  193  220,16  9  7,/  15  9  6  /,3  1  2,+1  0  +1,73%  75%  70%,142  133  154,23%  24%  21%,6  3  3,4  3  1,+2  0  +2
59,Buld GN,,0.90  0.93  0.87,171  144  197,53  24  29,/  73  35  38  /,41  26  15,-20  -11  -9,75%  83%  67%,113  93  135,14%  13%  14%,11  3  8,10  5  5,+1  -2  +3,13.0,9.0,PROFEK GN,,0.77  0.90  0.62,147  192  95,13  9  4,/  16  10  6  /,4  2  2,-3  -1  -2,68%  83%  50%,88  125  44,22%  24%  14%,2  2  0,1  0  1,+1  +2  -1,Buld GN,,0.56  0.74  0.38,123  108  138,8  4  4,/  19  7  12  /,8  6  2,-11  -3  -8,67%  92%  42%,81  63  100,15%  13%  16%,2  0  2,3  2  1,-1  -2  +1,Buld GN,,0.76  0.55  0.98,159  112  208,14  4  10,/  26  14  12  /,13  8  5,-12  -10  -2,72%  75%  69%,108  76  139,6%  7%  6%,2  0  2,3  1  2,-1  -1  0,PROFEK GN,,1.00  0.93  1.08,208  195  224,16  8  8,/  16  9  7  /,6  4  2,0  -1  +1,73%  67%  80%,140  126  156,31%  38%  24%,2  1  1,0  0  0,+2  +1  +1
60,luckyMrJ Szyp,,1.03  1.05  1.00,205  201  210,74  38  36,/  69  35  34  /,10  1  9,+5  +3  +2,68%  69%  67%,142  132  152,25%  29%  22%,9  2  7,9  3  6,0  -1  +1,,,xad Szyp,,1.08  1.24  0.94,292  293  293,22  10  12,/  18  8  10  /,3  2  1,+4  +2  +2,77%  80%  75%,194  212  180,24%  28%  21%,3  2  1,7  3  4,-4  -1  -3,luckyMrJ Szyp,,1.30  1.74  0.86,266  327  206,23  15  8,/  15  7  8  /,1  0  1,+8  +8  0,71%  92%  50%,186  227  145,28%  37%  19%,2  1  1,1  0  1,+1  +1  0,TajReX Szyp,,1.16  0.89  1.44,245  212  280,30  12  18,/  21  15  6  /,11  7  4,+9  -3  +12,72%  50%  94%,155  127  183,23%  21%  26%,2  1  1,1  0  1,+1  +1  0,krejzzs Szyp,,0.90  0.88  0.93,194  261  139,17  10  7,/  17  8  9  /,4  1  3,0  +2  -2,50%  60%  42%,129  166  98,32%  42%  17%,0  0  0,3  2  1,-3  -2  -1
61,Luvjix Szyp,,0.92  0.87  0.97,175  146  202,58  25  33,/  71  32  39  /,49  24  25,-13  -7  -6,76%  81%  71%,112  101  121,24%  30%  19%,6  3  3,5  3  2,+1  0  +1,,,Luvjix Szyp,,1.04  0.87  1.18,227  156  286,15  4  11,/  16  7  9  /,15  7  8,-1  -3  +2,82%  80%  83%,141  94  180,33%  42%  30%,1  1  0,1  1  0,0  0  0,krejzzs Szyp,,1.03  1.27  0.79,267  285  251,22  14  8,/  19  8  11  /,4  2  2,+3  +6  -3,67%  75%  58%,175  183  168,27%  23%  32%,6  5  1,1  0  1,+5  +5  0,luckyMrJ Szyp,,1.09  1.08  1.10,198  195  202,25  13  12,/  21  12  9  /,3  0  3,+4  +1  +3,75%  63%  88%,134  117  151,24%  33%  18%,2  0  2,4  2  2,-2  -2  0,xad Szyp,,0.88  0.81  0.95,180  181  180,14  6  8,/  16  8  8  /,4  2  2,-2  -2  0,64%  60%  67%,131  124  137,21%  27%  17%,2  1  1,2  0  2,0  +1  -1
62,xad Szyp,,0.92  0.99  0.85,208  214  197,66  35  31,/  76  36  40  /,36  16  20,-10  -1  -9,70%  69%  71%,142  146  139,19%  25%  14%,11  7  4,14  5  9,-3  +2  -5,,,krejzzs Szyp,,0.93  1.04  0.84,196  239  161,16  9  7,/  16  8  8  /,2  1  1,0  +1  -1,68%  50%  83%,137  159  118,33%  28%  39%,2  1  1,1  0  1,+1  +1  0,Luvjix Szyp,,0.96  1.26  0.66,153  184  123,14  11  3,/  14  5  9  /,9  7  2,0  +6  -6,79%  100%  58%,108  134  82,17%  26%  4%,1  0  1,1  0  1,0  0  0,Luvjix Szyp,,0.96  0.74  1.18,176  133  221,18  6  12,/  25  13  12  /,23  9  14,-7  -7  0,75%  75%  75%,106  93  120,19%  26%  13%,4  2  2,2  2  0,+2  0  +2,luckyMrJ Szyp,,0.87  0.40  1.27,216  135  284,16  5  11,/  19  10  9  /,3  0  3,-3  -5  +2,64%  60%  67%,148  95  192,23%  27%  22%,3  0  3,1  1  0,+2  -1  +3
63,krejzzs Szyp,,0.90  0.93  0.88,213  236  190,78  44  34,/  76  38  38  /,15  7  8,+2  +6  -4,66%  63%  69%,143  153  133,30%  29%  31%,13  8  5,13  7  6,0  +1  -1,,,luckyMrJ Szyp,,0.86  0.99  0.75,139  126  151,10  5  5,/  14  6  8  /,3  1  2,-4  -1  -3,59%  60%  58%,102  80  120,22%  11%  30%,2  1  1,3  0  3,-1  +1  -2,TajReX Szyp,,0.94  0.55  1.32,210  131  289,16  5  11,/  18  9  9  /,9  4  5,-2  -4  +2,67%  75%  58%,128  85  170,38%  21%  52%,2  0  2,3  2  1,-1  -2  +1,xad Szyp,,0.82  0.61  1.02,182  138  227,16  7  9,/  25  13  12  /,18  6  12,-9  -6  -3,69%  56%  81%,131  97  165,12%  15%  10%,2  0  2,2  2  0,0  -2  +2,Luvjix Szyp,,0.73  0.59  0.85,143  113  169,11  4  7,/  16  7  9  /,2  1  1,-5  -3  -2,68%  70%  67%,94  83  103,38%  50%  31%,0  0  0,1  0  1,-1  0  -1
64,TajReX Szyp,,0.88  0.73  1.04,203  180  234,70  28  42,/  77  42  35  /,32  17  15,-7  -14  +7,64%  58%  69%,133  114  150,28%  26%  30%,7  3  4,13  7  6,-6  -4  -2,,,TajReX Szyp,,0.75  0.78  0.73,164  159  169,10  4  6,/  18  9  9  /,7  5  2,-8  -5  -3,59%  60%  58%,109  105  112,23%  28%  19%,0  0  0,2  1  1,-2  -1  -1,xad Szyp,,0.90  1.32  0.48,177  276  78,14  12  2,/  17  7  10  /,11  6  5,-3  +5  -8,71%  83%  58%,119  174  64,21%  30%  6%,4  4  0,3  0  3,+1  +4  -3,krejzzs Szyp,,0.75  0.52  0.98,193  182  206,23  11  12,/  24  14  10  /,5  3  2,-1  -3  +2,75%  63%  88%,133  119  146,30%  30%  31%,5  2  3,8  5  3,-3  -3  0,TajReX Szyp,,0.68  0.68  0.69,193  206  183,14  7  7,/  20  9  11  /,5  1  4,-6  -2  -4,55%  50%  58%,132  139  125,35%  50%  27%,3  2  1,7  4  3,-4  -2  -2
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,lux9 FRA,,1.88  2.33  1.66,422  419  424,26  9  17,/  10  2  8  /,5  4  1,+16  +7  +9,72%  83%  67%,256  262  254,32%  53%  25%,9  3  6,2  0  2,+7  +3  +4,1.0,0.0,lux9 FRA,,1.88  2.33  1.66,422  419  424,26  9  17,/  10  2  8  /,5  4  1,+16  +7  +9,72%  83%  67%,256  262  254,32%  53%  25%,9  3  6,2  0  2,+7  +3  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,bramz FRA,,1.37  1.36  1.37,182  140  203,12  3  9,/  6  1  5  /,4  2  2,+6  +2  +4,89%  100%  83%,131  94  149,20%  27%  17%,2  1  1,0  0  0,+2  +1  +1,13.0,5.0,bramz FRA,,1.37  1.36  1.37,182  140  203,12  3  9,/  6  1  5  /,4  2  2,+6  +2  +4,89%  100%  83%,131  94  149,20%  27%  17%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Nelo FRA,,1.26  1.54  1.12,186  224  167,14  6  8,/  12  4  8  /,4  1  3,+2  +2  0,78%  100%  67%,119  141  108,67%  67%  67%,2  1  1,0  0  0,+2  +1  +1,,,Nelo FRA,,1.26  1.54  1.12,186  224  167,14  6  8,/  12  4  8  /,4  1  3,+2  +2  0,78%  100%  67%,119  141  108,67%  67%  67%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Veqaj FRA,,1.26  2.21  0.78,193  326  127,14  8  6,/  10  2  8  /,10  8  2,+4  +6  -2,72%  100%  58%,128  190  97,56%  73%  43%,1  0  1,1  0  1,0  0  0,,,Veqaj FRA,,1.26  2.21  0.78,193  326  127,14  8  6,/  10  2  8  /,10  8  2,+4  +6  -2,72%  100%  58%,128  190  97,56%  73%  43%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Nami FRA,,1.25  1.82  0.97,158  186  145,9  4  5,/  11  2  9  /,18  9  9,-2  +2  -4,72%  100%  58%,103  103  104,45%  43%  47%,1  1  0,0  0  0,+1  +1  0,,,Nami FRA,,1.25  1.82  0.97,158  186  145,9  4  5,/  11  2  9  /,18  9  9,-2  +2  -4,72%  100%  58%,103  103  104,45%  43%  47%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,L1NK UK,,1.03  1.38  0.34,261  296  192,16  12  4,/  13  7  6  /,7  7  0,+3  +5  -2,78%  83%  67%,159  174  128,49%  50%  44%,1  1  0,1  0  1,0  +1  -1,,,L1NK UK,,1.03  1.38  0.34,261  296  192,16  12  4,/  13  7  6  /,7  7  0,+3  +5  -2,78%  83%  67%,159  174  128,49%  50%  44%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,soulcas UK,,0.64  0.74  0.45,139  122  177,8  5  3,/  15  9  6  /,7  4  3,-7  -4  -3,56%  50%  67%,86  82  93,40%  33%  60%,1  1  0,3  2  1,-2  -1  -1,,,soulcas UK,,0.64  0.74  0.45,139  122  177,8  5  3,/  15  9  6  /,7  4  3,-7  -4  -3,56%  50%  67%,86  82  93,40%  33%  60%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Puffy UK,,0.59  0.76  0.26,157  151  169,10  7  3,/  16  10  6  /,3  3  0,-6  -3  -3,61%  67%  50%,93  84  112,16%  25%  10%,0  0  0,1  1  0,-1  -1  0,,,Puffy UK,,0.59  0.76  0.26,157  151  169,10  7  3,/  16  10  6  /,3  3  0,-6  -3  -3,61%  67%  50%,93  84  112,16%  25%  10%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,YaBoiLewis UK,,0.50  0.65  0.20,142  166  96,8  7  1,/  16  10  6  /,5  3  2,-8  -3  -5,56%  58%  50%,97  109  74,40%  46%  29%,0  0  0,2  1  1,-2  -1  -1,,,YaBoiLewis UK,,0.50  0.65  0.20,142  166  96,8  7  1,/  16  10  6  /,5  3  2,-8  -3  -5,56%  58%  50%,97  109  74,40%  46%  29%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Lime UK,,0.41  0.66  0.02,119  172  15,7  7  0,/  15  9  6  /,1  1  0,-8  -2  -6,39%  50%  17%,76  106  15,35%  43%  0%,1  1  0,8  5  3,-7  -4  -3,,,Lime UK,,0.41  0.66  0.02,119  172  15,7  7  0,/  15  9  6  /,1  1  0,-8  -2  -6,39%  50%  17%,76  106  15,35%  43%  0%,1  1  0,8  5  3,-7  -4  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,glovee TUR,,1.39  1.60  0.52,272  292  196,16  14  2,/  9  6  3  /,4  4  0,+7  +8  -1,67%  75%  33%,174  178  155,30%  26%  50%,2  2  0,1  0  1,+1  +2  -1,1.0,0.0,glovee TUR,,1.39  1.60  0.52,272  292  196,16  14  2,/  9  6  3  /,4  4  0,+7  +8  -1,67%  75%  33%,174  178  155,30%  26%  50%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,schnellÃ TUR,,1.26  1.30  1.10,219  231  173,12  10  2,/  9  7  2  /,3  1  2,+3  +3  0,67%  67%  67%,161  170  126,33%  36%  20%,2  2  0,0  0  0,+2  +2  0,13.0,2.0,schnellÃ TUR,,1.26  1.30  1.10,219  231  173,12  10  2,/  9  7  2  /,3  1  2,+3  +3  0,67%  67%  67%,161  170  126,33%  36%  20%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Izzy TUR,,1.11  1.08  1.22,269  243  378,15  11  4,/  11  8  3  /,4  3  1,+4  +3  +1,73%  75%  67%,176  164  222,26%  33%  12%,2  2  0,1  0  1,+1  +2  -1,,,Izzy TUR,,1.11  1.08  1.22,269  243  378,15  11  4,/  11  8  3  /,4  3  1,+4  +3  +1,73%  75%  67%,176  164  222,26%  33%  12%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,ip0TT TUR,,1.08  0.69  2.60,158  87  447,9  4  5,/  9  8  1  /,6  4  2,0  -4  +4,80%  75%  100%,111  81  232,50%  36%  71%,1  1  0,1  1  0,0  0  0,,,ip0TT TUR,,1.08  0.69  2.60,158  87  447,9  4  5,/  9  8  1  /,6  4  2,0  -4  +4,80%  75%  100%,111  81  232,50%  36%  71%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Muj TUR,,0.99  1.21  0.11,241  279  91,12  11  1,/  12  9  3  /,6  6  0,0  +2  -2,73%  75%  67%,150  177  44,26%  32%  0%,3  2  1,2  2  0,+1  0  +1,,,Muj TUR,,0.99  1.21  0.11,241  279  91,12  11  1,/  12  9  3  /,6  6  0,0  +2  -2,73%  75%  67%,150  177  44,26%  32%  0%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Vorwenn ESP,,1.16  0.68  1.28,302  234  319,15  2  13,/  13  3  10  /,2  0  2,+2  -1  +3,67%  33%  75%,202  163  212,25%  31%  24%,1  0  1,0  0  0,+1  0  +1,,,Vorwenn ESP,,1.16  0.68  1.28,302  234  319,15  2  13,/  13  3  10  /,2  0  2,+2  -1  +3,67%  33%  75%,202  163  212,25%  31%  24%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Fit1nho ESP,,0.81  0.13  0.99,198  85  227,9  1  8,/  13  3  10  /,6  0  6,-4  -2  -2,67%  67%  67%,136  43  159,26%  50%  24%,0  0  0,4  1  3,-4  -1  -3,,,Fit1nho ESP,,0.81  0.13  0.99,198  85  227,9  1  8,/  13  3  10  /,6  0  6,-4  -2  -2,67%  67%  67%,136  43  159,26%  50%  24%,0  0  0,4  1  3,-4  -1  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Nixerino ESP,,0.78  2.01  0.47,152  422  85,7  5  2,/  12  2  10  /,2  1  1,-5  +3  -8,67%  100%  58%,99  227  67,27%  33%  22%,1  0  1,2  0  2,-1  0  -1,,,Nixerino ESP,,0.78  2.01  0.47,152  422  85,7  5  2,/  12  2  10  /,2  1  1,-5  +3  -8,67%  100%  58%,99  227  67,27%  33%  22%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Leyre ESP,,0.72  0.67  0.73,215  211  216,10  2  8,/  13  3  10  /,1  1  0,-3  -1  -2,67%  100%  58%,151  148  152,62%  57%  63%,2  2  0,2  0  2,0  +2  -2,,,Leyre ESP,,0.72  0.67  0.73,215  211  216,10  2  8,/  13  3  10  /,1  1  0,-3  -1  -2,67%  100%  58%,151  148  152,62%  57%  63%,2  2  0,2  0  2,0  +2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Yurii ESP,,0.72  0.69  0.73,179  202  174,9  2  7,/  13  3  10  /,4  3  1,-4  -1  -3,67%  100%  58%,120  124  119,30%  43%  26%,1  0  1,2  0  2,-1  0  -1,,,Yurii ESP,,0.72  0.69  0.73,179  202  174,9  2  7,/  13  3  10  /,4  3  1,-4  -1  -3,67%  100%  58%,120  124  119,30%  43%  26%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Tag ITA,,1.40  1.20  1.69,256  266  242,19  11  8,/  14  10  4  /,5  4  1,+5  +1  +4,60%  58%  63%,161  155  171,36%  33%  40%,1  1  0,3  3  0,-2  -2  0,1.0,0.0,Tag ITA,,1.40  1.20  1.69,256  266  242,19  11  8,/  14  10  4  /,5  4  1,+5  +1  +4,60%  58%  63%,161  155  171,36%  33%  40%,1  1  0,3  3  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,bipo ITA,,1.22  1.44  0.91,265  309  201,19  15  4,/  14  7  7  /,5  3  2,+5  +8  -3,65%  75%  50%,192  226  142,25%  30%  16%,3  2  1,1  1  0,+2  +1  +1,13.0,7.0,bipo ITA,,1.22  1.44  0.91,265  309  201,19  15  4,/  14  7  7  /,5  3  2,+5  +8  -3,65%  75%  50%,192  226  142,25%  30%  16%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,caydeN ITA,,1.15  1.20  1.09,257  250  269,17  10  7,/  15  8  7  /,11  8  3,+2  +2  0,80%  83%  75%,160  167  150,28%  34%  21%,4  2  2,1  1  0,+3  +1  +2,,,caydeN ITA,,1.15  1.20  1.09,257  250  269,17  10  7,/  15  8  7  /,11  8  3,+2  +2  0,80%  83%  75%,160  167  150,28%  34%  21%,4  2  2,1  1  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Aranel ITA,,0.93  0.93  0.93,158  129  203,12  6  6,/  16  8  8  /,3  2  1,-4  -2  -2,85%  92%  75%,114  107  125,26%  30%  21%,2  1  1,2  1  1,0  0  0,,,Aranel ITA,,0.93  0.93  0.93,158  129  203,12  6  6,/  16  8  8  /,3  2  1,-4  -2  -2,85%  92%  75%,114  107  125,26%  30%  21%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,EduCoz ITA,,0.84  1.12  0.43,144  206  53,12  11  1,/  15  8  7  /,8  4  4,-3  +3  -6,80%  83%  75%,98  136  41,31%  30%  33%,0  0  0,3  0  3,-3  0  -3,,,EduCoz ITA,,0.84  1.12  0.43,144  206  53,12  11  1,/  15  8  7  /,8  4  4,-3  +3  -6,80%  83%  75%,98  136  41,31%  30%  33%,0  0  0,3  0  3,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,al0rante GER,,1.06  1.09  1.04,263  293  243,19  9  10,/  16  6  10  /,5  2  3,+3  +3  0,75%  88%  67%,188  214  171,51%  50%  52%,3  2  1,0  0  0,+3  +2  +1,,,al0rante GER,,1.06  1.09  1.04,263  293  243,19  9  10,/  16  6  10  /,5  2  3,+3  +3  0,75%  88%  67%,188  214  171,51%  50%  52%,3  2  1,0  0  0,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,musashi GER,,1.04  1.19  0.94,272  294  258,17  8  9,/  17  5  12  /,10  3  7,0  +3  -3,70%  88%  58%,175  195  162,34%  22%  48%,1  0  1,1  1  0,0  -1  +1,,,musashi GER,,1.04  1.19  0.94,272  294  258,17  8  9,/  17  5  12  /,10  3  7,0  +3  -3,70%  88%  58%,175  195  162,34%  22%  48%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Leosen GER,,0.98  0.91  1.03,249  204  280,17  6  11,/  16  6  10  /,1  0  1,+1  0  +1,65%  75%  58%,168  152  179,46%  33%  57%,2  0  2,4  2  2,-2  -2  0,,,Leosen GER,,0.98  0.91  1.03,249  204  280,17  6  11,/  16  6  10  /,1  0  1,+1  0  +1,65%  75%  58%,168  152  179,46%  33%  57%,2  0  2,4  2  2,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Karina GER,,0.74  0.89  0.64,157  174  146,12  6  6,/  15  5  10  /,1  0  1,-3  +1  -4,60%  50%  67%,108  127  95,19%  25%  14%,2  1  1,2  1  1,0  0  0,,,Karina GER,,0.74  0.89  0.64,157  174  146,12  6  6,/  15  5  10  /,1  0  1,-3  +1  -4,60%  50%  67%,108  127  95,19%  25%  14%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,BennY GER,,0.55  0.76  0.41,121  141  109,9  4  5,/  15  5  10  /,5  3  2,-6  -1  -5,60%  88%  42%,73  82  66,19%  14%  22%,2  1  1,3  0  3,-1  +1  -2,,,BennY GER,,0.55  0.76  0.41,121  141  109,9  4  5,/  15  5  10  /,5  3  2,-6  -1  -5,60%  88%  42%,73  82  66,19%  14%  22%,2  1  1,3  0  3,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
