,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
29,f1cio FCY,,0.93  0.86  1.02,184  195  164,30  16  14,/  36  22  14  /,15  5  10,-6  -6  0,67%  65%  70%,121  127  114,35%  30%  42%,3  2  1,4  2  2,-1  0  -1,,,Crus FCY,,0.96  0.63  1.28,173  159  187,18  8  10,/  21  14  7  /,10  3  7,-3  -6  +3,75%  71%  79%,114  112  117,44%  60%  33%,4  0  4,1  1  0,+3  -1  +4,Suka FCY,,0.92  0.56  1.42,169  132  219,13  5  8,/  15  11  4  /,4  1  3,-2  -6  +4,62%  42%  89%,102  89  120,44%  33%  58%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Suka FCY,,0.85  0.52  1.25,172  140  210,29  11  18,/  35  24  11  /,11  3  8,-6  -13  +7,65%  46%  87%,119  104  136,38%  31%  46%,3  2  1,4  4  0,-1  -2  +1,,,f1cio FCY,,0.81  0.74  0.87,157  158  157,15  7  8,/  21  12  9  /,7  3  4,-6  -5  -1,68%  64%  71%,104  108  99,24%  20%  29%,1  0  1,2  1  1,-1  -1  0,YESicaN FCY,,0.92  0.78  1.11,214  190  246,17  9  8,/  19  12  7  /,8  4  4,-2  -3  +1,71%  67%  78%,149  152  145,47%  62%  37%,2  0  2,3  2  1,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Crus FCY,,0.79  0.71  0.84,157  172  145,27  15  12,/  39  25  14  /,15  8  7,-12  -10  -2,71%  73%  70%,104  116  90,41%  47%  33%,4  0  4,3  2  1,+1  -2  +3,,,Suka FCY,,0.78  0.49  1.08,175  146  205,16  6  10,/  20  13  7  /,7  2  5,-4  -7  +3,68%  50%  86%,131  117  146,35%  29%  41%,1  0  1,3  3  0,-2  -3  +1,Crus FCY,,0.63  0.79  0.40,140  187  79,9  7  2,/  18  11  7  /,5  5  0,-9  -4  -5,67%  75%  56%,90  120  49,36%  37%  33%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,BerserX BME,,1.26  1.62  1.00,251  295  213,61  36  25,/  39  14  25  /,7  4  3,+22  +22  0,76%  84%  69%,164  190  141,28%  33%  24%,4  1  3,3  1  2,+1  0  +1,3.0,0.0,Shiro BME,,1.42  1.66  1.24,250  248  253,20  9  11,/  11  3  8  /,8  5  3,+9  +6  +3,81%  89%  75%,164  169  161,18%  16%  22%,2  0  2,1  0  1,+1  0  +1,Shiro BME,,1.28  0.92  1.67,269  197  349,21  8  13,/  17  9  8  /,8  5  3,+4  -1  +5,78%  58%  100%,158  119  201,14%  17%  13%,4  2  2,1  0  1,+3  +2  +1,BerserX BME,,1.28  1.67  0.97,246  295  206,21  12  9,/  11  4  7  /,0  0  0,+10  +8  +2,82%  100%  67%,162  193  136,33%  46%  24%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Shiro BME,,1.25  1.33  1.21,251  256  249,59  29  30,/  46  20  26  /,19  10  9,+13  +9  +4,79%  77%  80%,159  162  156,17%  19%  15%,10  4  6,3  0  3,+7  +4  +3,13.0,8.0,BerserX BME,,1.23  2.04  0.63,250  351  174,20  14  6,/  13  2  11  /,2  1  1,+7  +12  -5,81%  100%  67%,164  219  122,29%  27%  31%,0  0  0,0  0  0,0  0  0,BerserX BME,,1.27  1.15  1.39,257  254  261,20  10  10,/  15  8  7  /,5  3  2,+5  +2  +3,65%  58%  73%,167  166  168,23%  28%  20%,2  0  2,2  1  1,0  -1  +1,m0rea BME,,1.27  1.34  1.20,211  215  209,18  8  10,/  13  6  7  /,7  7  0,+5  +2  +3,68%  80%  58%,138  143  134,37%  56%  25%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,m0rea BME,,1.15  1.12  1.15,206  216  200,52  25  27,/  42  21  21  /,25  16  9,+10  +4  +6,76%  81%  71%,130  146  115,36%  40%  32%,9  3  6,4  3  1,+5  0  +5,13.0,10.0,m0rea BME,,1.09  0.83  1.29,194  185  201,16  6  10,/  13  6  7  /,9  3  6,+3  0  +3,86%  89%  83%,106  120  97,28%  28%  28%,4  1  3,1  1  0,+3  0  +3,NcSlasher BME,,1.22  1.34  1.09,174  199  147,14  8  6,/  12  6  6  /,12  9  3,+2  +2  0,65%  67%  64%,118  128  106,38%  43%  33%,4  1  3,0  0  0,+4  +1  +3,Famouz BME,,1.17  0.91  1.39,246  179  302,19  7  12,/  16  7  9  /,5  1  4,+3  0  +3,68%  60%  75%,165  126  198,20%  24%  19%,6  2  4,3  3  0,+3  -1  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,NcSlasher BME,,1.06  1.08  1.03,168  167  170,37  16  21,/  43  20  23  /,43  29  14,-6  -4  -2,70%  71%  69%,117  112  123,33%  30%  36%,8  3  5,4  3  1,+4  0  +4,13.0,9.0,Famouz BME,,0.97  1.33  0.70,212  254  181,16  9  7,/  16  5  11  /,3  1  2,0  +4  -4,67%  78%  58%,138  172  113,22%  22%  22%,4  2  2,4  2  2,0  0  0,m0rea BME,,1.08  1.18  0.97,214  240  188,18  11  7,/  16  9  7  /,9  6  3,+2  +2  0,74%  75%  73%,144  169  116,41%  38%  47%,4  2  2,2  2  0,+2  0  +2,Shiro BME,,1.04  1.41  0.73,235  334  153,18  12  6,/  18  8  10  /,3  0  3,0  +4  -4,77%  90%  67%,154  206  110,21%  25%  15%,4  2  2,1  0  1,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Famouz BME,,1.01  1.00  1.04,206  195  215,47  22  25,/  48  21  27  /,11  5  6,-1  +1  -2,70%  71%  69%,140  138  141,18%  18%  18%,12  6  6,9  7  2,+3  -1  +4,,,NcSlasher BME,,0.96  0.93  0.98,192  169  209,14  5  9,/  16  6  10  /,10  7  3,-2  -1  -1,67%  56%  75%,137  118  152,30%  15%  43%,3  1  2,2  2  0,+1  -1  +2,Famouz BME,,0.89  0.76  1.04,160  164  156,12  6  6,/  16  9  7  /,3  3  0,-4  -3  -1,74%  75%  73%,117  123  110,9%  10%  6%,2  2  0,2  2  0,0  0  0,NcSlasher BME,,1.00  0.98  1.01,139  125  151,9  3  6,/  15  8  7  /,21  13  8,-6  -5  -1,77%  90%  67%,98  86  109,29%  31%  28%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,mikalulba ARF,,0.95  0.99  0.86,207  212  199,46  27  19,/  50  24  26  /,16  9  7,-4  +3  -7,64%  66%  61%,137  148  125,23%  25%  19%,3  0  3,6  4  2,-3  -4  +1,,,mikalulba ARF,,1.29  1.34  1.23,289  292  286,21  13  8,/  15  7  8  /,1  1  0,+6  +6  0,62%  67%  56%,195  212  173,36%  43%  27%,2  0  2,1  1  0,+1  -1  +2,no1syboy ARF,,1.02  1.04  1.00,226  254  202,19  10  9,/  17  8  9  /,2  1  1,+2  +2  0,61%  64%  58%,142  162  124,19%  20%  17%,2  0  2,5  3  2,-3  -3  0,no1syboy ARF,,1.15  1.16  1.14,274  289  257,21  11  10,/  17  10  7  /,3  3  0,+4  +1  +3,82%  83%  80%,181  193  167,36%  35%  37%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,no1syboy ARF,,0.92  0.96  0.89,221  243  200,51  28  23,/  53  29  24  /,10  8  2,-2  -1  -1,68%  74%  61%,147  158  134,24%  26%  22%,5  2  3,6  4  2,-1  -2  +1,,,vascalizz ARF,,0.84  0.98  0.66,131  119  147,10  6  4,/  15  7  8  /,4  2  2,-5  -1  -4,62%  67%  56%,93  82  109,22%  25%  19%,1  1  0,2  2  0,-1  -1  0,zharwow ARF,,1.01  0.97  1.05,200  218  185,18  9  9,/  16  7  9  /,12  8  4,+2  +2  0,74%  82%  67%,111  116  106,28%  25%  32%,1  0  1,0  0  0,+1  0  +1,vascalizz ARF,,1.09  0.83  1.41,280  167  417,20  6  14,/  18  9  9  /,3  2  1,+2  -3  +5,64%  58%  70%,179  122  248,25%  22%  26%,5  1  4,1  0  1,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,vascalizz ARF,,0.90  0.74  1.05,189  135  251,43  16  27,/  50  25  25  /,14  6  8,-7  -9  +2,67%  63%  71%,123  93  157,24%  21%  26%,6  2  4,6  3  3,0  -1  +1,,,zharwow ARF,,0.82  1.16  0.36,201  282  93,13  11  2,/  18  9  9  /,11  6  5,-5  +2  -7,67%  67%  67%,124  166  68,39%  43%  30%,2  2  0,2  1  1,0  +1  -1,mikalulba ARF,,0.82  0.51  1.10,194  168  218,14  6  8,/  18  10  8  /,6  3  3,-4  -4  0,61%  55%  67%,132  124  139,17%  16%  19%,1  0  1,3  3  0,-2  -3  +1,Lilo ARF,,0.84  0.96  0.68,166  198  129,13  8  5,/  17  9  8  /,5  2  3,-4  -1  -3,59%  50%  70%,123  145  97,28%  30%  24%,1  1  0,4  3  1,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,zharwow ARF,,0.79  0.97  0.56,171  220  116,39  27  12,/  50  24  26  /,33  19  14,-11  +3  -14,61%  63%  58%,102  128  73,31%  31%  32%,3  2  1,8  5  3,-5  -3  -2,,,Lilo ARF,,0.69  0.86  0.46,189  218  152,14  10  4,/  19  10  9  /,5  3  2,-5  0  -5,62%  67%  56%,123  139  102,29%  33%  20%,2  0  2,8  5  3,-6  -5  -1,vascalizz ARF,,0.77  0.42  1.09,156  118  191,13  4  9,/  17  9  8  /,7  2  5,-4  -5  +1,74%  64%  83%,97  76  116,26%  14%  32%,0  0  0,3  1  2,-3  -1  -2,mikalulba ARF,,0.73  1.12  0.25,138  171  99,11  8  3,/  17  7  10  /,9  5  4,-6  +1  -7,68%  75%  60%,87  105  66,14%  17%  7%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Lilo ARF,,0.74  0.86  0.59,169  191  145,39  24  15,/  53  27  26  /,14  6  8,-14  -3  -11,61%  63%  58%,116  129  102,26%  24%  29%,6  3  3,17  10  7,-11  -7  -4,,,no1syboy ARF,,0.60  0.67  0.52,164  188  133,11  7  4,/  19  11  8  /,5  4  1,-8  -4  -4,62%  75%  44%,118  122  112,16%  23%  10%,1  0  1,0  0  0,+1  0  +1,Lilo ARF,,0.68  0.74  0.63,153  153  153,12  6  6,/  17  8  9  /,4  1  3,-5  -2  -3,61%  73%  50%,104  101  107,22%  9%  43%,3  2  1,5  2  3,-2  0  -2,zharwow ARF,,0.55  0.77  0.28,111  161  53,8  7  1,/  16  8  8  /,10  5  5,-8  -1  -7,41%  42%  40%,72  100  39,27%  25%  33%,0  0  0,6  4  2,-6  -4  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PTC FS,,1.19  1.11  1.22,219  234  204,79  46  33,/  64  38  26  /,47  22  25,+15  +8  +7,75%  77%  73%,146  157  133,35%  40%  29%,7  5  2,9  5  4,-2  0  -2,3.0,2.0,PTC FS,,1.47  1.48  1.46,257  304  178,18  14  4,/  9  7  2  /,9  5  4,+9  +7  +2,79%  75%  86%,179  209  127,49%  52%  40%,0  0  0,1  1  0,-1  -1  0,PTC FS,,1.30  1.10  1.52,248  208  293,20  9  11,/  16  8  8  /,10  3  7,+4  +1  +3,78%  92%  64%,140  109  174,33%  40%  30%,3  2  1,1  0  1,+2  +2  0,foxz FS,,1.45  1.66  1.02,251  288  179,17  13  4,/  10  6  4  /,8  6  2,+7  +7  0,89%  92%  83%,164  185  123,38%  40%  33%,2  1  1,3  1  2,-1  0  -1,JohnOlsen FS,,1.08  0.31  1.53,233  106  308,14  2  12,/  13  7  6  /,1  1  0,+1  -5  +6,58%  43%  67%,143  73  185,21%  33%  17%,1  0  1,2  1  1,-1  -1  0,PTC FS,,1.23  1.05  1.41,213  192  235,16  7  9,/  15  10  5  /,18  6  12,+1  -3  +4,77%  62%  92%,145  144  147,27%  36%  20%,3  2  1,2  1  1,+1  +1  0
45,JohnOlsen FS,,1.18  0.97  1.43,242  219  266,92  47  45,/  67  39  28  /,12  7  5,+25  +8  +17,70%  70%  71%,164  151  178,35%  39%  31%,9  5  4,12  6  6,-3  -1  -2,13.0,6.0,JohnOlsen FS,,1.25  0.82  1.98,208  110  379,14  5  9,/  8  6  2  /,4  2  2,+6  -1  +7,68%  67%  71%,150  81  269,48%  50%  47%,0  0  0,0  0  0,0  0  0,JohnOlsen FS,,1.05  1.15  0.95,236  237  235,19  10  9,/  17  8  9  /,3  2  1,+2  +2  0,74%  75%  73%,170  193  145,36%  38%  31%,3  2  1,5  2  3,-2  0  -2,PTC FS,,1.43  1.63  1.04,268  315  176,18  14  4,/  9  6  3  /,7  6  1,+9  +8  +1,83%  83%  83%,184  215  123,35%  35%  36%,1  1  0,1  1  0,0  0  0,Leviathan FS,,0.97  0.74  1.10,194  189  198,13  4  9,/  14  7  7  /,1  1  0,-1  -3  +2,68%  71%  67%,123  107  132,18%  27%  15%,2  1  1,1  1  0,+1  0  +1,Sushiboys FS,,1.22  1.26  1.17,209  215  203,19  10  9,/  16  9  7  /,9  4  5,+3  +1  +2,81%  69%  92%,152  153  151,26%  28%  24%,1  0  1,1  1  0,0  -1  +1
46,Sushiboys FS,,1.03  1.09  0.90,187  204  167,68  40  28,/  73  39  34  /,40  20  20,-5  +1  -6,77%  75%  80%,125  132  117,26%  26%  27%,6  4  2,8  3  5,-2  +1  -3,10.0,13.0,Sushiboys FS,,1.18  1.25  1.07,239  271  186,16  11  5,/  12  8  4  /,5  3  2,+4  +3  +1,79%  67%  100%,150  174  109,26%  29%  18%,3  3  0,3  1  2,0  +2  -2,foxz FS,,0.84  1.06  0.60,182  234  127,14  10  4,/  16  8  8  /,6  2  4,-2  +2  -4,61%  58%  64%,107  137  75,37%  47%  23%,1  1  0,3  2  1,-2  -1  -1,JohnOlsen FS,,1.42  1.21  1.82,295  247  393,22  13  9,/  13  9  4  /,0  0  0,+9  +4  +5,78%  75%  83%,202  161  284,37%  43%  33%,4  2  2,3  3  0,+1  -1  +2,Sushiboys FS,,0.90  0.69  1.02,182  208  168,12  5  7,/  15  7  8  /,6  1  5,-3  -2  -1,74%  71%  75%,122  128  119,28%  17%  47%,1  0  1,1  0  1,0  0  0,Leviathan FS,,1.17  0.74  1.60,273  162  385,25  6  19,/  19  12  7  /,7  6  1,+6  -6  +12,77%  69%  85%,187  115  260,30%  30%  30%,2  0  2,2  2  0,0  -2  +2
47,foxz FS,,1.00  0.88  1.00,195  188  203,72  38  34,/  72  40  32  /,23  12  11,0  -2  +2,69%  64%  73%,130  122  139,29%  36%  23%,12  4  8,17  10  7,-5  -6  +1,13.0,5.0,foxz FS,,1.02  1.23  0.65,197  219  161,14  10  4,/  12  6  6  /,4  2  2,+2  +4  -2,74%  83%  57%,149  161  127,21%  27%  13%,0  0  0,1  1  0,-1  -1  0,Leviathan FS,,0.83  0.76  0.90,168  192  142,14  8  6,/  19  10  9  /,7  4  3,-5  -2  -3,74%  75%  73%,115  131  97,36%  45%  25%,3  2  1,2  1  1,+1  +1  0,Leviathan FS,,1.22  1.24  1.19,178  158  221,12  7  5,/  9  5  4  /,7  6  1,+3  +2  +1,89%  92%  83%,119  108  141,17%  15%  25%,1  0  1,1  1  0,0  -1  +1,foxz FS,,0.71  0.02  1.19,148  18  225,8  0  8,/  15  7  8  /,4  1  3,-7  -7  0,53%  14%  75%,112  18  167,28%  0%  31%,2  0  2,5  2  3,-3  -2  -1,JohnOlsen FS,,1.12  1.37  0.87,236  338  136,23  17  6,/  16  9  7  /,4  2  2,+7  +8  -1,73%  77%  69%,156  211  101,31%  34%  26%,1  1  0,2  0  2,-1  +1  -2
48,Leviathan FS,,0.99  0.84  1.13,200  170  243,77  32  45,/  76  43  33  /,25  18  7,+1  -11  +12,74%  73%  76%,136  114  162,27%  27%  28%,14  6  8,11  8  3,+3  -2  +5,6.0,13.0,Leviathan FS,,0.76  0.71  0.85,186  159  235,13  7  6,/  15  9  6  /,3  1  2,-2  -2  0,63%  58%  71%,121  104  152,42%  28%  75%,6  3  3,5  3  2,+1  0  +1,Sushiboys FS,,0.72  0.94  0.48,126  115  140,10  5  5,/  19  9  10  /,7  4  3,-9  -4  -5,61%  67%  55%,91  80  104,32%  50%  21%,0  0  0,2  0  2,-2  0  -2,Sushiboys FS,,1.13  1.33  0.74,180  213  115,11  9  2,/  11  6  5  /,13  8  5,0  +3  -3,94%  100%  83%,106  120  77,21%  21%  22%,1  1  0,1  1  0,0  0  0,PTC FS,,0.52  0.29  0.66,110  100  117,7  2  5,/  15  7  8  /,3  2  1,-8  -5  -3,58%  71%  50%,83  72  90,32%  33%  31%,0  0  0,4  2  2,-4  -2  -2,foxz FS,,0.97  0.42  1.53,197  114  281,19  5  14,/  19  13  6  /,1  1  0,0  -8  +8,69%  54%  85%,126  71  181,24%  40%  19%,7  2  5,5  4  1,+2  -2  +4
49,aLerT XIA,,0.99  0.75  1.25,229  201  263,85  33  52,/  81  40  41  /,21  10  11,+4  -7  +11,65%  55%  73%,153  133  171,24%  20%  28%,20  10  10,15  10  5,+5  0  +5,14.0,12.0,LBY XIA,,1.07  1.07  1.06,237  242  235,16  6  10,/  15  6  9  /,1  1  0,+1  0  +1,68%  86%  58%,144  153  139,35%  60%  26%,3  1  2,1  0  1,+2  +1  +1,aLerT XIA,,1.20  1.28  1.12,267  262  273,21  11  10,/  16  7  9  /,6  3  3,+5  +4  +1,83%  73%  92%,183  180  187,19%  17%  20%,4  1  3,3  2  1,+1  -1  +2,Vickyz XIA,,1.15  1.31  1.07,213  171  236,15  5  10,/  13  3  10  /,1  0  1,+2  +2  0,61%  50%  67%,128  85  150,27%  33%  26%,3  0  3,1  0  1,+2  0  +2,LBY XIA,,1.43  1.28  1.69,217  233  192,16  10  6,/  8  7  1  /,5  2  3,+8  +3  +5,79%  67%  100%,156  164  140,44%  50%  36%,2  0  2,1  1  0,+1  -1  +2,aLerT XIA,,1.22  0.65  1.80,260  185  335,24  6  18,/  19  12  7  /,4  4  0,+5  -6  +11,58%  38%  77%,183  133  233,26%  21%  29%,5  2  3,3  2  1,+2  0  +2
50,siraphop XIA,,0.94  0.94  1.03,188  175  202,71  32  39,/  78  38  40  /,32  13  19,-7  -6  -1,74%  73%  75%,118  107  127,36%  38%  34%,14  6  8,5  1  4,+9  +5  +4,,,siraphop XIA,,0.91  1.11  0.79,194  225  177,12  6  6,/  15  5  10  /,5  0  5,-3  +1  -4,74%  71%  75%,130  130  129,35%  60%  24%,3  1  2,1  0  1,+2  +1  +1,siraphop XIA,,1.17  1.24  1.10,219  216  222,20  10  10,/  15  7  8  /,4  3  1,+5  +3  +2,78%  82%  75%,134  135  132,33%  41%  28%,4  3  1,2  0  2,+2  +3  -1,RoLEX XIA,,0.72  1.18  0.49,160  164  158,8  3  5,/  16  4  12  /,11  7  4,-8  -1  -7,72%  83%  67%,106  95  111,16%  29%  13%,0  0  0,2  0  2,-2  0  -2,aLerT XIA,,1.22  0.85  1.85,281  218  392,20  10  10,/  13  9  4  /,4  0  4,+7  +1  +6,74%  58%  100%,158  116  231,23%  15%  32%,6  5  1,1  1  0,+5  +4  +1,RoLEX XIA,,0.93  1.47  0.39,194  282  106,16  12  4,/  20  9  11  /,10  5  5,-4  +3  -7,65%  77%  54%,126  188  64,30%  29%  33%,2  1  1,1  0  1,+1  +1  0
51,LBY XIA,,0.93  0.79  1.09,191  167  206,70  28  42,/  75  37  38  /,25  14  11,-5  -9  +4,68%  71%  64%,130  111  146,40%  43%  38%,9  2  7,11  5  6,-2  -3  +1,,,aLerT XIA,,0.88  0.77  0.94,222  232  217,14  5  9,/  17  7  10  /,3  2  1,-3  -2  -1,58%  71%  50%,141  160  130,42%  36%  50%,4  2  2,3  1  2,+1  +1  0,Vickyz XIA,,1.16  1.22  1.11,251  250  253,22  10  12,/  16  7  9  /,5  2  3,+6  +3  +3,65%  64%  67%,138  132  143,21%  20%  22%,2  2  0,0  0  0,+2  +2  0,siraphop XIA,,0.57  0.88  0.42,185  258  149,11  5  6,/  17  6  11  /,3  1  2,-6  -1  -5,61%  83%  50%,116  172  88,42%  25%  70%,3  1  2,1  0  1,+2  +1  +1,siraphop XIA,,1.14  0.76  1.78,156  98  258,12  4  8,/  10  8  2  /,8  6  2,+2  -4  +6,84%  75%  100%,103  52  189,46%  33%  53%,1  1  0,0  0  0,+1  +1  0,siraphop XIA,,0.90  0.72  1.07,186  147  226,16  7  9,/  21  12  9  /,12  3  9,-5  -5  0,73%  62%  85%,107  92  122,29%  38%  23%,3  0  3,1  1  0,+2  -1  +3
52,Vickyz XIA,,0.89  0.77  1.04,173  145  201,66  27  39,/  75  37  38  /,17  5  12,-9  -10  +1,61%  55%  66%,105  80  128,24%  23%  24%,6  3  3,9  7  2,-3  -4  +1,,,Vickyz XIA,,0.69  0.37  0.88,117  61  151,6  1  5,/  14  6  8  /,3  1  2,-8  -5  -3,63%  71%  58%,76  43  95,22%  17%  24%,0  0  0,2  2  0,-2  -2  0,LBY XIA,,0.91  0.67  1.13,141  96  184,10  3  7,/  14  7  7  /,15  9  6,-4  -4  0,70%  73%  67%,100  58  139,33%  20%  40%,1  0  1,4  1  3,-3  -1  -2,LBY XIA,,0.46  0.55  0.41,192  285  146,12  6  6,/  18  6  12  /,0  0  0,-6  0  -6,56%  83%  42%,128  169  107,58%  58%  57%,2  1  1,0  0  0,+2  +1  +1,RoLEX XIA,,1.12  0.89  1.51,212  172  281,13  6  7,/  13  9  4  /,7  3  4,0  -3  +3,68%  58%  86%,135  116  169,12%  11%  13%,4  1  3,2  1  1,+2  0  +2,LBY XIA,,0.78  0.39  1.18,168  72  264,16  3  13,/  20  11  9  /,4  2  2,-4  -8  +4,65%  62%  69%,127  57  198,36%  27%  40%,1  0  1,5  3  2,-4  -3  -1
53,RoLEX XIA,,0.85  1.08  0.70,168  207  139,59  33  26,/  79  34  45  /,37  19  18,-20  -1  -19,65%  67%  63%,112  138  89,19%  21%  16%,8  4  4,8  1  7,0  +3  -3,,,RoLEX XIA,,0.62  0.59  0.64,101  72  119,8  2  6,/  14  5  9  /,3  0  3,-6  -3  -3,58%  43%  67%,70  63  75,13%  33%  6%,0  0  0,2  0  2,-2  0  -2,RoLEX XIA,,0.87  1.28  0.49,174  266  91,14  10  4,/  16  7  9  /,6  4  2,-2  +3  -5,61%  73%  50%,115  176  60,22%  18%  36%,2  2  0,1  0  1,+1  +2  -1,aLerT XIA,,0.43  0.21  0.54,114  56  144,6  1  5,/  16  5  11  /,4  1  3,-10  -4  -6,50%  33%  58%,78  50  93,19%  14%  20%,1  0  1,5  4  1,-4  -4  0,Vickyz XIA,,0.84  0.58  1.28,141  132  159,11  7  4,/  10  8  2  /,2  0  2,+1  -1  +2,68%  50%  100%,98  84  122,27%  21%  33%,0  0  0,2  2  0,-2  -2  0,Vickyz XIA,,0.62  0.37  0.88,145  102  188,12  4  8,/  22  13  9  /,6  2  4,-10  -9  -1,50%  46%  54%,88  50  125,22%  25%  20%,1  1  0,4  3  1,-3  -2  -1
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,aNguiSt OVA,,1.23  1.07  1.49,177  151  190,54  28  26,/  39  23  16  /,22  11  11,+15  +5  +10,79%  77%  81%,117  102  136,34%  30%  40%,3  2  1,4  2  2,-1  0  -1,3.0,1.0,eleo OVA,,1.22  1.53  0.88,242  319  160,17  13  4,/  14  7  7  /,8  4  4,+3  +6  -3,74%  83%  64%,165  217  107,30%  34%  21%,2  1  1,3  1  2,-1  0  -1,eleo OVA,,1.50  1.66  1.31,280  305  252,23  14  9,/  12  6  6  /,11  7  4,+11  +8  +3,86%  83%  90%,168  169  167,33%  38%  28%,1  1  0,2  1  1,-1  0  -1,aNguiSt OVA,,1.92  1.67  2.54,320  272  435,22  13  9,/  6  4  2  /,5  2  3,+16  +9  +7,94%  92%  100%,215  188  282,42%  42%  41%,2  2  0,1  1  0,+1  +1  0,aNguiSt OVA,,1.18  0.93  1.48,159  152  168,14  6  8,/  9  8  1  /,6  6  0,+5  -2  +7,86%  83%  90%,111  99  125,44%  31%  64%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
56,eleo OVA,,1.20  1.34  1.02,209  241  179,61  41  20,/  48  28  20  /,34  22  12,+13  +13  0,77%  75%  81%,142  156  124,33%  35%  28%,4  2  2,7  3  4,-3  -1  -2,10.0,13.0,Matrixx OVA,,0.96  0.73  1.22,214  181  251,17  8  9,/  16  10  6  /,6  2  4,+1  -2  +3,65%  58%  73%,118  92  146,31%  22%  38%,2  0  2,2  2  0,0  -2  +2,Leosen OVA,,1.19  1.26  1.11,280  334  217,22  15  7,/  16  10  6  /,7  3  4,+6  +5  +1,86%  83%  90%,188  229  139,26%  23%  32%,4  1  3,3  2  1,+1  -1  +2,Matrixx OVA,,1.37  1.45  1.19,286  314  221,19  14  5,/  11  7  4  /,7  6  1,+8  +7  +1,82%  75%  100%,182  194  151,31%  28%  45%,4  2  2,0  0  0,+4  +2  +2,Matrixx OVA,,1.17  0.74  1.68,273  196  367,22  8  14,/  16  10  6  /,4  2  2,+6  -2  +8,82%  67%  100%,183  141  233,25%  26%  25%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,
