,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Clem EDGS,,,277,33,/  16  /,,17,,,,2.0,,,2.0,0.0,XiMiLu EDGS,,,285,15,/  4  /,,11,,,,,,,Clem EDGS,,,275,18,/  7  /,,11,,,,2.0,,,,,,,,,,,,,,,,
12,XiMiLu EDGS,,,265,31,/  11  /,,20,,,,,,,13.0,1.0,Clem EDGS,,,279,15,/  9  /,,6,,,,,,,Blue EDGS,,,272,17,/  9  /,,8,,,,,,,,,,,,,,,,,,,,
13,Blue EDGS,,,245,28,/  14  /,,14,,,,,,,13.0,4.0,Yusin EDGS,,,264,14,/  2  /,,12,,,,,,,WawaLee EDGS,,,249,15,/  8  /,,7,,,,,,,,,,,,,,,,,,,,
14,WawaLee EDGS,,,242,28,/  15  /,,13,,,,,,,,,WawaLee EDGS,,,235,13,/  7  /,,6,,,,,,,XiMiLu EDGS,,,244,16,/  7  /,,9,,,,,,,,,,,,,,,,,,,,
15,Yusin EDGS,,,213,24,/  9  /,,15,,,,,,,,,Blue EDGS,,,218,11,/  5  /,,6,,,,,,,Yusin EDGS,,,161,10,/  7  /,,3,,,,,,,,,,,,,,,,,,,,
16,crybaby TYL.GC,,,197,19,/  28  /,,-9,,,,5.0,,,,,crybaby TYL.GC,,,166,8,/  13  /,,-5,,,,,,,crybaby TYL.GC,,,227,11,/  15  /,,-4,,,,5.0,,,,,,,,,,,,,,,,
17,YC33 TYL.GC,,,166,16,/  31  /,,-15,,,,,,,,,YC33 TYL.GC,,,156,6,/  14  /,,-8,,,,,,,YC33 TYL.GC,,,176,10,/  17  /,,-7,,,,,,,,,,,,,,,,,,,,
18,于子怡 TYL.GC,,,141,15,/  28  /,,-13,,,,,,,,,于子怡 TYL.GC,,,132,7,/  13  /,,-6,,,,,,,于子怡 TYL.GC,,,150,8,/  15  /,,-7,,,,,,,,,,,,,,,,,,,,
19,JacketZz TYL.GC,,,105,9,/  29  /,,-20,,,,,,,,,JacketZz TYL.GC,,,131,4,/  14  /,,-10,,,,,,,板板OwO TYL.GC,,,80,4,/  14  /,,-10,,,,,,,,,,,,,,,,,,,,
20,板板OwO TYL.GC,,,68,6,/  28  /,,-22,,,,,,,,,板板OwO TYL.GC,,,56,2,/  14  /,,-12,,,,,,,JacketZz TYL.GC,,,79,5,/  15  /,,-10,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Z1yan JDG,,,250,37,/  33  /,4,4,,,,,,,0.0,2.0,faraway JDG,,,211,13,/  14  /,2,-1,,,,,,,Z1yan JDG,,,347,29,/  16  /,2,13,,,,,,,,,,,,,,,,,,,,
23,S1Mon JDG,,,199,27,/  31  /,16,-4,,,,,,,4.0,13.0,jNwOw JDG,,,190,11,/  14  /,3,-3,,,,,,,S1Mon JDG,,,211,17,/  17  /,11,0,,,,,,,,,,,,,,,,,,,,
24,faraway JDG,,,177,24,/  31  /,7,-7,,,,,,,11.0,13.0,S1Mon JDG,,,186,10,/  14  /,5,-4,,,,,,,Vici JDG,,,187,15,/  13  /,7,2,,,,,,,,,,,,,,,,,,,,
25,Vici JDG,,,156,22,/  26  /,7,-4,,,,,,,,,Z1yan JDG,,,153,8,/  17  /,2,-9,,,,,,,faraway JDG,,,143,11,/  17  /,5,-6,,,,,,,,,,,,,,,,,,,,
26,jNwOw JDG,,,152,19,/  31  /,10,-12,,,,,,,,,Vici JDG,,,124,7,/  13  /,0,-6,,,,,,,jNwOw JDG,,,113,8,/  17  /,7,-9,,,,,,,,,,,,,,,,,,,,
27,Eren NIP,,,276,40,/  27  /,11,13,,,,,,,,,Eren NIP,,,329,22,/  8  /,2,14,,,,,,,Spring NIP,,,240,21,/  18  /,0,3,,,,,,,,,,,,,,,,,,,,
28,Spring NIP,,,238,34,/  31  /,4,3,,,,,,,,,Spring NIP,,,235,13,/  13  /,4,0,,,,,,,Eren NIP,,,222,18,/  19  /,9,-1,,,,,,,,,,,,,,,,,,,,
29,JayH NIP,,,195,29,/  20  /,10,9,,,,,,,,,YRSelect NIP,,,233,17,/  9  /,0,8,,,,,,,SiuFatBB NIP,,,222,20,/  13  /,5,7,,,,,,,,,,,,,,,,,,,,
30,YRSelect NIP,,,168,24,/  26  /,9,-2,,,,,,,,,JayH NIP,,,228,15,/  7  /,2,8,,,,,,,JayH NIP,,,161,14,/  13  /,8,1,,,,,,,,,,,,,,,,,,,,
31,SiuFatBB NIP,,,159,25,/  25  /,12,0,,,,,,,,,SiuFatBB NIP,,,96,5,/  12  /,7,-7,,,,,,,YRSelect NIP,,,102,7,/  17  /,9,-10,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Alexy SMG.GC,,1.56  1.68  1.46,238  304  203,35  16  19,/  19  7  12  /,26  10  16,+16  +9  +7,89%  93%  88%,152  196  126,29%  24%  36%,6  2  4,2  1  1,+4  +1  +3,2.0,0.0,Alexy SMG.GC,,1.55  1.86  1.31,255  339  193,20  12  8,/  13  5  8  /,13  5  8,+7  +7  0,90%  100%  83%,158  221  111,26%  24%  29%,3  1  2,1  0  1,+2  +1  +1,Kohaibi SMG.GC,,1.60  1.23  1.76,264  167  305,16  3  13,/  7  2  5  /,5  0  5,+9  +1  +8,88%  80%  92%,191  122  220,20%  33%  18%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,
34,Kohaibi SMG.GC,,1.46  1.45  1.40,232  214  237,32  12  20,/  18  4  14  /,10  1  9,+14  +8  +6,89%  93%  88%,162  148  170,20%  31%  16%,5  2  3,2  0  2,+3  +2  +1,13.0,8.0,enerii SMG.GC,,1.34  1.34  1.34,262  293  240,22  10  12,/  16  7  9  /,4  3  1,+6  +3  +3,81%  89%  75%,169  175  164,23%  20%  25%,4  4  0,2  2  0,+2  +2  0,Alexy SMG.GC,,1.58  1.50  1.61,221  241  214,15  4  11,/  6  2  4  /,13  5  8,+9  +2  +7,88%  80%  92%,145  153  141,35%  23%  43%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,
35,enerii SMG.GC,,1.31  1.28  1.32,269  294  254,41  16  25,/  27  11  16  /,5  4  1,+14  +5  +9,82%  86%  79%,174  180  170,22%  24%  21%,6  5  1,2  2  0,+4  +3  +1,13.0,4.0,Kohaibi SMG.GC,,1.31  1.67  1.04,199  240  170,16  9  7,/  11  2  9  /,5  1  4,+5  +7  -2,90%  100%  83%,138  163  119,20%  30%  14%,2  1  1,2  0  2,0  +1  -1,shirazi SMG.GC,,1.51  0.73  1.83,221  90  277,13  1  12,/  7  3  4  /,11  2  9,+6  -2  +8,88%  60%  100%,155  64  192,18%  0%  23%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,
36,Kamiyu SMG.GC,,1.28  1.46  1.18,193  200  186,23  10  13,/  19  6  13  /,24  10  14,+4  +4  0,82%  79%  83%,119  118  119,22%  24%  21%,5  1  4,3  0  3,+2  +1  +1,,,Kamiyu SMG.GC,,1.15  1.32  1.02,170  176  167,11  6  5,/  11  3  8  /,14  6  8,0  +3  -3,76%  78%  75%,108  102  112,16%  19%  15%,2  1  1,2  0  2,0  +1  -1,Kamiyu SMG.GC,,1.42  1.61  1.34,216  244  206,12  4  8,/  8  3  5  /,10  4  6,+4  +1  +3,88%  80%  92%,132  147  126,29%  33%  27%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,
37,shirazi SMG.GC,,1.28  0.91  1.42,194  127  229,26  5  21,/  19  6  13  /,16  5  11,+7  -1  +8,84%  79%  88%,127  93  147,21%  15%  23%,6  1  5,1  0  1,+5  +1  +4,,,shirazi SMG.GC,,1.05  1.09  1.02,166  148  181,13  4  9,/  12  3  9  /,5  3  2,+1  +1  0,81%  89%  75%,104  109  101,26%  30%  24%,2  0  2,1  0  1,+1  0  +1,enerii SMG.GC,,1.27  1.21  1.30,276  296  268,19  6  13,/  11  4  7  /,1  1  0,+8  +2  +6,82%  80%  83%,180  190  176,22%  36%  19%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,
38,Babytz FSS,,0.84  0.84  0.87,193  199  191,26  16  10,/  30  19  11  /,5  5  0,-4  -3  -1,63%  71%  50%,145  149  138,17%  11%  24%,2  0  2,1  0  1,+1  0  +1,,,Babytz FSS,,1.02  1.04  0.99,221  243  193,17  10  7,/  15  8  7  /,4  4  0,+2  +2  0,76%  92%  56%,158  170  142,16%  10%  24%,1  0  1,0  0  0,+1  0  +1,alyssa FSS,,0.72  0.48  1.29,151  135  191,10  6  4,/  13  11  2  /,0  0  0,-3  -5  +2,53%  33%  100%,96  78  140,50%  42%  63%,0  0  0,3  3  0,-3  -3  0,,,,,,,,,,,,,,
39,alyssa FSS,,0.74  0.66  0.98,154  155  155,19  13  6,/  29  19  10  /,7  3  4,-10  -6  -4,55%  50%  64%,106  96  123,33%  39%  27%,1  1  0,7  5  2,-6  -4  -2,,,alyssa FSS,,0.77  0.84  0.68,157  175  134,9  7  2,/  16  8  8  /,7  3  4,-7  -1  -6,57%  67%  44%,114  115  113,24%  38%  11%,1  1  0,4  2  2,-3  -1  -2,Babytz FSS,,0.67  0.63  0.74,164  155  188,9  6  3,/  15  11  4  /,1  1  0,-6  -5  -1,47%  50%  40%,129  128  131,17%  14%  23%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
40,Muffyn FSS,,0.64  0.73  0.57,190  212  161,21  15  6,/  33  20  13  /,11  6  5,-12  -5  -7,71%  79%  57%,139  153  117,18%  14%  28%,3  2  1,9  4  5,-6  -2  -4,,,Muffyn FSS,,0.70  0.96  0.34,216  280  132,15  12  3,/  17  8  9  /,3  0  3,-2  +4  -6,76%  92%  56%,144  177  99,19%  21%  14%,2  1  1,6  2  4,-4  -1  -3,Muffyn FSS,,0.59  0.49  0.81,164  144  212,6  3  3,/  16  12  4  /,8  6  2,-10  -9  -1,65%  67%  60%,134  128  149,17%  6%  40%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
41,Poly FSS,,0.56  0.53  0.66,159  154  176,21  12  9,/  32  20  12  /,5  4  1,-11  -8  -3,63%  63%  64%,100  102  96,33%  29%  44%,2  2  0,8  7  1,-6  -5  -1,,,Poly FSS,,0.69  0.70  0.67,189  178  204,14  7  7,/  17  9  8  /,3  3  0,-3  -2  -1,81%  92%  67%,122  127  116,45%  39%  55%,2  2  0,2  2  0,0  0  0,JinNy FSS,,0.53  0.56  0.47,140  147  124,7  5  2,/  16  12  4  /,7  6  1,-9  -7  -2,53%  50%  60%,92  98  79,22%  19%  27%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
42,JinNy FSS,,0.54  0.69  0.33,133  156  91,15  12  3,/  33  20  13  /,12  8  4,-18  -8  -10,55%  58%  50%,91  107  63,19%  21%  16%,2  2  0,3  1  2,-1  +1  -2,,,JinNy FSS,,0.55  0.83  0.18,125  166  72,8  7  1,/  17  8  9  /,5  2  3,-9  -1  -8,57%  67%  44%,90  116  55,17%  23%  7%,2  2  0,1  0  1,+1  +2  -1,Poly FSS,,0.44  0.36  0.64,128  130  124,7  5  2,/  15  11  4  /,2  1  1,-8  -6  -2,41%  33%  60%,73  78  61,18%  18%  20%,0  0  0,6  5  1,-6  -5  -1,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Jue CCG.GC,,,401,22,/  2  /,,20,,,,0.0,,,2.0,0.0,Jue CCG.GC,,,401,22,/  2  /,,20,,,,0.0,,,Jue CCG.GC,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
45,XiXi CCG.GC,,,310,14,/  1  /,,13,,,,,,,13.0,0.0,XiXi CCG.GC,,,310,14,/  1  /,,13,,,,,,,Chloe CCG.GC,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
46,Chloe CCG.GC,,,220,11,/  5  /,,6,,,,,,,0.0,0.0,Chloe CCG.GC,,,220,11,/  5  /,,6,,,,,,,XiXi CCG.GC,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
47,YsY CCG.GC,,,212,11,/  6  /,,5,,,,,,,,,YsY CCG.GC,,,212,11,/  6  /,,5,,,,,,,YsY CCG.GC,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
48,7wYy CCG.GC,,,181,7,/  8  /,,-1,,,,,,,,,7wYy CCG.GC,,,181,7,/  8  /,,-1,,,,,,,7wYy CCG.GC,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
49,Pochacco ASEO,,,162,6,/  13  /,,-7,,,,3.0,,,,,Pochacco ASEO,,,162,6,/  13  /,,-7,,,,3.0,,,Qbb ASEO,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
50,M77 ASEO,,,128,5,/  13  /,,-8,,,,,,,,,M77 ASEO,,,128,5,/  13  /,,-8,,,,,,,Pochacco ASEO,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
51,Ziyi ASEO,,,108,4,/  13  /,,-9,,,,,,,,,Ziyi ASEO,,,108,4,/  13  /,,-9,,,,,,,JianbAo ASEO,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
52,JianbAo ASEO,,,89,3,/  13  /,,-10,,,,,,,,,JianbAo ASEO,,,89,3,/  13  /,,-10,,,,,,,M77 ASEO,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
53,Qbb ASEO,,,76,4,/  13  /,,-9,,,,,,,,,Qbb ASEO,,,76,4,/  13  /,,-9,,,,,,,Ziyi ASEO,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Ace 4AM,,,234,60,/  51  /,22,9,,,,5.0,,,1.0,2.0,Ace 4AM,,,226,13,/  14  /,5,-1,,,,2.0,,,UdoTan 4AM,,,298,26,/  22  /,5,4,,,,7.0,,,Ace 4AM,,,257,25,/  20  /,11,5,,,,3.0,,
56,Banger 4AM,,,193,48,/  54  /,20,-6,,,,,,,4.0,13.0,PAULTATO 4AM,,,200,9,/  14  /,7,-5,,,,,,,Ace 4AM,,,219,22,/  17  /,6,5,,,,,,,Banger 4AM,,,238,21,/  19  /,13,2,,,,,,
57,UdoTan 4AM,,,188,43,/  61  /,14,-18,,,,7.0,,,14.0,12.0,WsLeo 4AM,,,192,11,/  13  /,5,-2,,,,,,,Banger 4AM,,,200,17,/  20  /,7,-3,,,,,,,WsLeo 4AM,,,204,19,/  19  /,0,0,,,,,,
58,WsLeo 4AM,,,183,41,/  51  /,18,-10,,,,,,,12.0,14.0,Banger 4AM,,,140,10,/  15  /,0,-5,,,,,,,WsLeo 4AM,,,153,11,/  19  /,13,-8,,,,,,,PAULTATO 4AM,,,181,16,/  19  /,6,-3,,,,,,
59,PAULTATO 4AM,,,167,37,/  52  /,14,-15,,,,,,,,,UdoTan 4AM,,,139,7,/  15  /,2,-8,,,,,,,PAULTATO 4AM,,,119,12,/  19  /,1,-7,,,,,,,UdoTan 4AM,,,128,10,/  24  /,7,-14,,,,,,
60,maizi DRG,,,267,64,/  44  /,24,20,,,,,,,,,TvirusLuke DRG,,,296,17,/  13  /,6,4,,,,7.0,,,vo0kashu DRG,,,253,23,/  17  /,5,6,,,,4.0,,,TvirusLuke DRG,,,286,25,/  21  /,3,4,,,,7.0,,
61,TvirusLuke DRG,,,263,61,/  54  /,15,7,,,,14.0,,,,,maizi DRG,,,289,19,/  11  /,3,8,,,,,,,maizi DRG,,,244,23,/  15  /,7,8,,,,,,,maizi DRG,,,268,22,/  18  /,14,4,,,,,,
62,vo0kashu DRG,,,223,54,/  44  /,12,10,,,,4.0,,,,,vo0kashu DRG,,,268,17,/  8  /,4,9,,,,,,,YuChEn DRG,,,239,21,/  19  /,9,2,,,,,,,YuChEn DRG,,,210,20,/  19  /,11,1,,,,,,
63,YuChEn DRG,,,197,50,/  49  /,28,1,,,,,,,,,YuChEn DRG,,,141,9,/  11  /,8,-2,,,,,,,TvirusLuke DRG,,,206,19,/  20  /,6,-1,,,,,,,Nicc DRG,,,210,20,/  14  /,16,6,,,,,,
64,Nicc DRG,,,157,40,/  38  /,36,2,,,,,,,,,Nicc DRG,,,132,9,/  7  /,8,2,,,,,,,Nicc DRG,,,129,11,/  17  /,12,-6,,,,,,,vo0kashu DRG,,,148,14,/  19  /,3,-5,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Ayumiii RRQ.K,,1.33  1.37  1.30,287  328  261,44  22  22,/  29  14  15  /,7  1  6,+15  +8  +7,79%  79%  79%,179  191  170,19%  26%  15%,10  5  5,5  2  3,+5  +3  +2,2.0,0.0,bes RRQ.K,,1.68  1.37  1.86,283  243  306,20  6  14,/  9  5  4  /,9  6  3,+11  +1  +10,79%  71%  83%,188  142  215,39%  67%  32%,2  0  2,1  1  0,+1  -1  +2,Ayumiii RRQ.K,,1.32  1.40  1.24,321  376  267,27  16  11,/  18  10  8  /,4  0  4,+9  +6  +3,79%  83%  75%,187  204  171,19%  24%  14%,8  4  4,4  2  2,+4  +2  +2,,,,,,,,,,,,,,
