,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,eva BBL.Q,,1.12  0.89  1.31,225  160  279,41  13  28,/  35  16  19  /,9  7  2,+6  -3  +9,76%  74%  77%,154  113  191,31%  30%  31%,5  3  2,3  0  3,+2  +3  -1,0.0,2.0,Vania BBL.Q,,1.17  0.88  1.39,257  176  319,19  6  13,/  16  7  9  /,7  2  5,+3  -1  +4,71%  56%  83%,172  127  207,34%  39%  32%,0  0  0,1  0  1,-1  0  -1,eva BBL.Q,,1.24  1.05  1.44,214  152  276,24  8  16,/  18  9  9  /,5  5  0,+6  -1  +7,82%  79%  86%,146  108  183,37%  35%  39%,3  2  1,2  0  2,+1  +2  -1,,,,,,,,,,,,,,
12,Vania BBL.Q,,1.05  0.80  1.26,221  149  274,37  13  24,/  36  18  18  /,13  6  7,+1  -5  +6,71%  57%  85%,143  106  176,36%  37%  36%,1  0  1,2  1  1,-1  -1  0,8.0,13.0,eva BBL.Q,,0.99  0.74  1.19,235  173  283,17  5  12,/  17  7  10  /,4  2  2,0  -2  +2,67%  67%  67%,166  121  201,23%  23%  24%,2  1  1,1  0  1,+1  +1  0,Felipa BBL.Q,,1.07  0.99  1.14,218  187  249,21  9  12,/  20  10  10  /,11  7  4,+1  -1  +2,79%  79%  79%,135  118  152,40%  35%  43%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,
13,Felipa BBL.Q,,0.92  0.96  0.90,181  182  191,32  15  17,/  37  17  20  /,20  10  10,-5  -2  -3,73%  70%  77%,115  112  117,37%  34%  39%,4  3  1,3  0  3,+1  +3  -2,13.0,15.0,Felipa BBL.Q,,0.78  0.92  0.67,144  174  122,11  6  5,/  17  7  10  /,9  3  6,-6  -1  -5,67%  56%  75%,88  103  77,31%  33%  29%,2  2  0,2  0  2,0  +2  -2,Vania BBL.Q,,0.92  0.72  1.12,184  132  236,18  7  11,/  20  11  9  /,6  4  2,-2  -4  +2,71%  57%  86%,121  93  149,39%  35%  42%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
14,alkyia BBL.Q,,0.80  0.95  0.68,200  230  171,34  19  15,/  41  18  23  /,7  3  4,-7  +1  -8,65%  70%  62%,132  143  122,34%  31%  39%,12  7  5,11  4  7,+1  +3  -2,,,alkyia BBL.Q,,0.76  1.05  0.55,206  244  178,15  8  7,/  19  7  12  /,2  1  1,-4  +1  -5,62%  67%  58%,133  144  125,33%  35%  32%,4  2  2,5  2  3,-1  0  -1,Wens BBL.Q,,0.85  0.90  0.80,168  174  163,17  9  8,/  20  9  11  /,4  2  2,-3  0  -3,75%  86%  64%,113  115  112,39%  39%  39%,1  0  1,3  3  0,-2  -3  +1,,,,,,,,,,,,,,
15,Wens BBL.Q,,0.71  0.65  0.75,162  163  164,27  13  14,/  38  18  20  /,8  4  4,-11  -5  -6,76%  78%  73%,112  115  110,30%  31%  28%,3  1  2,5  4  1,-2  -3  +1,,,Wens BBL.Q,,0.58  0.41  0.71,156  146  165,10  4  6,/  18  9  9  /,4  2  2,-8  -5  -3,76%  67%  83%,111  115  108,20%  20%  20%,2  1  1,2  1  1,0  0  0,alkyia BBL.Q,,0.83  0.86  0.80,193  222  164,19  11  8,/  22  11  11  /,5  2  3,-3  0  -3,68%  71%  64%,131  143  120,35%  29%  47%,8  5  3,6  2  4,+2  +3  -1,,,,,,,,,,,,,,
16,Bizerra TL,,1.26  1.37  1.11,266  299  230,45  28  17,/  31  18  13  /,16  8  8,+14  +10  +4,80%  81%  78%,176  194  155,24%  22%  26%,5  3  2,3  0  3,+2  +3  -1,,,isaa TL,,1.46  1.48  1.42,287  308  261,22  13  9,/  12  7  5  /,3  3  0,+10  +6  +4,76%  83%  67%,199  186  216,19%  17%  23%,3  3  0,2  0  2,+1  +3  -2,Bizerra TL,,1.27  1.37  1.16,266  301  232,26  15  11,/  17  9  8  /,3  2  1,+9  +6  +3,71%  79%  64%,183  202  164,23%  20%  26%,3  1  2,2  0  2,+1  +1  0,,,,,,,,,,,,,,
17,isaa TL,,1.18  1.02  1.33,223  199  230,36  18  18,/  32  18  14  /,12  4  8,+4  0  +4,73%  65%  83%,145  127  165,21%  20%  21%,5  5  0,5  1  4,0  +4  -4,,,Bizerra TL,,1.25  1.38  1.07,266  296  227,19  13  6,/  14  9  5  /,13  6  7,+5  +4  +1,90%  83%  100%,166  185  141,25%  24%  26%,2  2  0,1  0  1,+1  +2  -1,bstrdd TL,,1.06  0.55  1.57,248  140  356,25  7  18,/  21  12  9  /,0  0  0,+4  -5  +9,71%  57%  86%,163  96  230,38%  41%  36%,6  2  4,6  6  0,0  -4  +4,,,,,,,,,,,,,,
18,bstrdd TL,,1.05  0.83  1.25,236  193  288,44  20  24,/  37  22  15  /,1  1  0,+7  -2  +9,69%  62%  78%,161  134  191,45%  48%  43%,10  5  5,10  9  1,0  -4  +4,,,bstrdd TL,,1.04  1.11  0.93,224  255  182,19  13  6,/  16  10  6  /,1  1  0,+3  +3  0,67%  67%  67%,158  178  131,56%  52%  64%,4  3  1,4  3  1,0  0  0,Joojina TL,,1.03  1.33  0.72,233  332  135,23  17  6,/  21  11  10  /,11  8  3,+2  +6  -4,71%  79%  64%,150  214  86,32%  29%  41%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
19,Joojina TL,,1.01  1.17  0.84,221  279  159,38  26  12,/  37  20  17  /,19  12  7,+1  +6  -5,78%  81%  74%,146  183  103,26%  27%  24%,2  1  1,4  0  4,-2  +1  -3,,,Joojina TL,,0.99  1.01  0.96,208  218  197,15  9  6,/  16  9  7  /,8  4  4,-1  0  -1,86%  83%  89%,140  147  130,18%  23%  13%,1  0  1,2  0  2,-1  0  -1,isaa TL,,0.90  0.55  1.24,158  106  210,14  5  9,/  20  11  9  /,9  1  8,-6  -6  0,71%  50%  93%,104  76  132,23%  36%  19%,2  2  0,3  1  2,-1  +1  -2,,,,,,,,,,,,,,
20,daiki TL,,0.92  0.67  1.25,157  115  200,24  8  16,/  34  21  13  /,26  16  10,-10  -13  +3,86%  92%  78%,106  84  130,23%  18%  28%,2  1  1,3  1  2,-1  0  -1,,,daiki TL,,0.97  0.53  1.56,174  77  305,12  2  10,/  14  9  5  /,8  5  3,-2  -7  +5,95%  100%  89%,122  63  200,25%  17%  31%,1  0  1,1  1  0,0  -1  +1,daiki TL,,0.88  0.82  0.93,140  148  133,12  6  6,/  20  12  8  /,18  11  7,-8  -6  -2,79%  86%  71%,94  103  85,21%  19%  24%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Petra G2.G,,1.14  1.23  1.10,257  310  244,54  23  31,/  40  14  26  /,2  2  0,+14  +9  +5,71%  70%  72%,161  182  149,27%  25%  28%,15  4  11,9  2  7,+6  +2  +4,1.0,2.0,Petra G2.G,,1.60  1.95  1.39,326  367  303,24  11  13,/  10  3  7  /,0  0  0,+14  +8  +6,68%  71%  67%,177  197  165,20%  27%  11%,7  2  5,4  1  3,+3  +1  +2,Glance G2.G,,1.25  1.16  1.28,316  276  330,18  5  13,/  14  3  11  /,0  0  0,+4  +2  +2,81%  100%  75%,184  142  199,24%  30%  22%,2  0  2,0  0  0,+2  0  +2,Petra G2.G,,1.34  1.16  1.47,333  314  348,23  9  14,/  16  7  9  /,2  2  0,+7  +2  +5,81%  78%  83%,213  210  214,31%  28%  33%,6  2  4,2  0  2,+4  +2  +2
23,Glance G2.G,,1.03  0.90  1.10,228  165  254,44  13  31,/  42  14  28  /,16  8  8,+2  -1  +3,80%  80%  81%,140  99  162,25%  21%  26%,3  0  3,3  1  2,0  -1  +1,13.0,6.0,mimi G2.G,,1.22  1.45  1.08,256  241  265,18  6  12,/  12  3  9  /,10  4  6,+6  +3  +3,79%  86%  75%,187  172  195,35%  29%  38%,2  1  1,1  0  1,+1  +1  0,roxi G2.G,,0.85  0.85  0.85,176  133  191,9  2  7,/  12  3  9  /,2  1  1,-3  -1  -2,69%  75%  67%,131  130  132,20%  50%  17%,2  1  1,1  0  1,+1  +1  0,Glance G2.G,,0.81  0.77  0.83,171  135  199,14  5  9,/  15  6  9  /,5  3  2,-1  -1  0,71%  67%  75%,107  69  136,33%  20%  39%,0  0  0,2  0  2,-2  0  -2
24,roxi G2.G,,0.90  0.87  0.92,197  209  194,38  15  23,/  41  15  26  /,12  4  8,-3  0  -3,71%  80%  67%,133  144  127,23%  20%  24%,6  3  3,4  2  2,+2  +1  +1,3.0,13.0,roxi G2.G,,1.17  1.05  1.23,210  226  201,14  5  9,/  10  4  6  /,6  3  3,+4  +1  +3,89%  100%  83%,135  141  131,28%  17%  36%,2  1  1,1  1  0,+1  0  +1,mimi G2.G,,0.64  0.33  0.74,183  181  185,9  3  6,/  14  4  10  /,7  0  7,-5  -1  -4,63%  75%  58%,136  133  137,25%  29%  24%,1  0  1,3  2  1,-2  -2  0,roxi G2.G,,0.69  0.69  0.68,206  229  189,15  8  7,/  19  8  11  /,4  0  4,-4  0  -4,57%  67%  50%,132  152  118,22%  17%  27%,2  1  1,2  1  1,0  0  0
25,mimi G2.G,,0.84  0.78  0.85,185  184  183,34  12  22,/  42  16  26  /,27  9  18,-8  -4  -4,68%  75%  64%,133  133  133,25%  17%  31%,3  1  2,7  5  2,-4  -4  0,8.0,13.0,Glance G2.G,,1.03  0.77  1.18,197  139  232,12  3  9,/  13  5  8  /,11  5  6,-1  -2  +1,89%  86%  92%,138  115  152,19%  14%  21%,1  0  1,1  1  0,0  -1  +1,sarah G2.G,,0.53  1.00  0.37,105  268  51,5  3  2,/  15  4  11  /,10  3  7,-10  -1  -9,56%  50%  58%,68  193  26,20%  13%  40%,0  0  0,2  0  2,-2  0  -2,mimi G2.G,,0.65  0.55  0.72,116  141  98,7  3  4,/  16  9  7  /,10  5  5,-9  -6  -3,62%  67%  58%,82  103  67,13%  4%  29%,0  0  0,3  3  0,-3  -3  0
26,sarah G2.G,,0.63  0.66  0.65,100  105  97,21  8  13,/  43  15  28  /,13  3  10,-22  -7  -15,57%  55%  58%,61  63  61,17%  12%  20%,1  0  1,5  2  3,-4  -2  -2,,,sarah G2.G,,0.76  0.55  0.88,107  59  135,9  2  7,/  12  4  8  /,2  0  2,-3  -2  -1,68%  71%  67%,70  23  98,13%  0%  16%,0  0  0,0  0  0,0  0  0,Petra G2.G,,0.48  0.58  0.44,112  204  83,7  3  4,/  14  4  10  /,0  0  0,-7  -1  -6,63%  50%  67%,74  93  67,26%  10%  44%,2  0  2,3  1  2,-1  -1  0,sarah G2.G,,0.59  0.44  0.71,88  68  104,7  3  4,/  16  7  9  /,1  0  1,-9  -4  -5,48%  44%  50%,48  35  58,18%  17%  18%,1  0  1,3  2  1,-2  -2  0
27,sarahcat SR,,1.24  1.37  0.96,242  277  175,49  36  13,/  40  24  16  /,23  14  9,+9  +12  -3,80%  81%  80%,162  189  114,28%  30%  23%,3  1  2,5  3  2,-2  -2  0,,,sarahcat SR,,1.07  1.41  0.50,241  327  97,16  14  2,/  17  10  7  /,5  3  2,-1  +4  -5,63%  67%  57%,174  226  84,30%  32%  22%,1  0  1,2  1  1,-1  -1  0,alexis SR,,1.65  1.75  1.34,232  225  253,14  11  3,/  6  3  3  /,8  5  3,+8  +8  0,100%  100%  100%,159  152  182,33%  35%  29%,2  1  1,0  0  0,+2  +1  +1,meL SR,,1.45  1.49  1.38,233  280  172,19  12  7,/  12  7  5  /,7  4  3,+7  +5  +2,81%  83%  78%,162  189  126,18%  12%  33%,0  0  0,1  0  1,-1  0  -1
28,meL SR,,1.18  1.13  1.25,200  203  197,45  29  16,/  36  23  13  /,16  10  6,+9  +6  +3,73%  75%  70%,141  144  134,23%  22%  26%,3  1  2,3  2  1,0  -1  +1,,,florescent SR,,0.86  0.93  0.73,181  204  144,13  10  3,/  14  9  5  /,2  0  2,-1  +1  -2,58%  58%  57%,125  137  106,33%  39%  25%,2  2  0,5  3  2,-3  -1  -2,sarahcat SR,,1.45  1.58  1.08,265  299  164,16  13  3,/  9  6  3  /,8  7  1,+7  +7  0,94%  100%  75%,178  206  96,21%  24%  11%,0  0  0,1  1  0,-1  -1  0,florescent SR,,1.34  1.03  1.76,282  234  349,20  9  11,/  13  8  5  /,4  2  2,+7  +1  +6,71%  67%  78%,207  176  248,33%  31%  35%,6  4  2,3  3  0,+3  +1  +2
29,florescent SR,,1.14  1.05  1.24,243  229  269,48  30  18,/  40  26  14  /,12  5  7,+8  +4  +4,70%  69%  70%,175  166  192,36%  36%  35%,14  11  3,10  8  2,+4  +3  +1,,,Noia SR,,0.85  0.73  1.06,161  149  182,11  6  5,/  16  11  5  /,6  5  1,-5  -5  0,53%  50%  57%,116  100  144,38%  35%  42%,2  1  1,1  0  1,+1  +1  0,meL SR,,1.40  1.50  1.09,226  235  204,17  13  4,/  9  6  3  /,5  5  0,+8  +7  +1,100%  100%  100%,166  188  99,33%  41%  9%,1  0  1,0  0  0,+1  0  +1,sarahcat SR,,1.20  1.12  1.29,219  205  240,17  9  8,/  14  8  6  /,10  4  6,+3  +1  +2,86%  75%  100%,140  136  145,30%  33%  27%,2  1  1,2  1  1,0  0  0
30,alexis SR,,1.13  1.08  1.14,164  138  199,32  19  13,/  34  20  14  /,28  17  11,-2  -1  -1,88%  89%  85%,110  94  138,27%  33%  20%,3  1  2,4  4  0,-1  -3  +2,,,alexis SR,,0.79  0.74  0.86,129  110  162,8  4  4,/  15  10  5  /,9  7  2,-7  -6  -1,79%  83%  71%,90  77  112,29%  29%  30%,0  0  0,2  2  0,-2  -2  0,florescent SR,,1.21  1.20  1.22,265  251  309,15  11  4,/  13  9  4  /,6  3  3,+2  +2  0,81%  83%  75%,192  185  214,43%  41%  50%,6  5  1,2  2  0,+4  +3  +1,Noia SR,,1.00  1.05  0.93,187  207  161,16  11  5,/  14  8  6  /,5  0  5,+2  +3  -1,67%  58%  78%,119  139  92,32%  38%  25%,3  1  2,1  0  1,+2  +1  +1
31,Noia SR,,0.83  0.79  0.94,154  146  180,34  20  14,/  41  27  14  /,14  8  6,-7  -7  0,64%  61%  70%,108  104  115,30%  29%  32%,5  2  3,6  3  3,-1  -1  0,,,meL SR,,0.70  0.38  1.26,142  95  225,9  4  5,/  15  10  5  /,4  1  3,-6  -6  0,42%  42%  43%,96  56  165,21%  14%  29%,2  1  1,2  2  0,0  -1  +1,Noia SR,,0.65  0.59  0.84,115  81  220,7  3  4,/  11  8  3  /,3  3  0,-4  -5  +1,75%  75%  75%,85  75  116,19%  14%  30%,0  0  0,4  3  1,-4  -3  -1,alexis SR,,0.95  0.75  1.22,132  78  204,10  4  6,/  13  7  6  /,11  5  6,-3  -3  0,86%  83%  89%,91  54  139,18%  38%  12%,1  0  1,2  2  0,-1  -2  +1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
