,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
80,mwzera FUR,,1.00  0.67  1.26,214  154  261,47  13  34,/  46  24  22  /,13  7  6,+1  -11  +12,74%  72%  75%,136  107  159,15%  20%  12%,14  8  6,11  8  3,+3  0  +3,13.0,5.0,Khalil FUR,,0.83  0.95  0.71,174  172  177,13  7  6,/  19  9  10  /,6  2  4,-6  -2  -4,54%  58%  50%,126  123  130,30%  35%  28%,1  0  1,3  0  3,-2  0  -2,mwzera FUR,,0.94  0.56  1.29,208  122  288,15  4  11,/  15  9  6  /,3  2  1,0  -5  +5,61%  45%  75%,135  90  175,19%  18%  19%,7  3  4,5  4  1,+2  -1  +3,mwzera FUR,,1.03  0.72  1.19,224  154  259,12  2  10,/  13  5  8  /,7  4  3,-1  -3  +2,78%  100%  67%,137  110  151,9%  6%  9%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,
81,Khalil FUR,,0.96  1.09  0.87,161  166  150,34  17  17,/  40  17  23  /,16  4  12,-6  0  -6,68%  62%  72%,111  117  107,27%  23%  30%,5  0  5,4  0  4,+1  0  +1,,,havoc FUR,,0.78  0.83  0.72,182  180  186,14  7  7,/  20  9  11  /,10  5  5,-6  -2  -4,75%  83%  67%,136  128  144,35%  43%  30%,1  0  1,5  3  2,-4  -3  -1,Khalil FUR,,0.93  1.01  0.86,91  113  71,7  4  3,/  10  5  5  /,5  2  3,-3  -1  -2,70%  64%  75%,77  90  65,30%  15%  54%,1  0  1,1  0  1,0  0  0,kon4n FUR,,1.01  0.97  1.03,194  155  215,14  4  10,/  12  4  8  /,5  1  4,+2  0  +2,78%  67%  83%,125  112  132,48%  50%  47%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
82,drakoNz XIT,,1.04  1.12  0.96,204  213  192,47  27  20,/  43  23  20  /,24  14  10,+4  +4  0,72%  75%  69%,141  147  134,38%  37%  39%,5  4  1,4  3  1,+1  +1  0,,,richzin XIT,,1.25  0.96  1.54,257  223  291,25  12  13,/  15  9  6  /,8  4  4,+10  +3  +7,83%  83%  83%,161  133  190,26%  27%  25%,2  1  1,0  0  0,+2  +1  +1,gobera XIT,,1.11  0.97  1.26,177  168  187,15  7  8,/  14  8  6  /,3  1  2,+1  -1  +2,65%  67%  64%,113  105  121,19%  24%  14%,4  2  2,3  2  1,+1  0  +1,gobera XIT,,0.95  1.12  0.63,205  235  146,12  10  2,/  14  10  4  /,4  1  3,-2  0  -2,61%  67%  50%,135  151  105,28%  39%  13%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,
83,gobera XIT,,1.03  1.01  1.01,196  207  181,44  25  19,/  44  27  17  /,12  6  6,0  -2  +2,66%  69%  62%,128  133  121,28%  30%  25%,13  9  4,10  5  5,+3  +4  -1,,,drakoNz XIT,,1.21  1.30  1.12,239  247  233,20  11  9,/  17  8  9  /,12  4  8,+3  +3  0,75%  67%  83%,163  175  151,43%  52%  33%,2  1  1,2  1  1,0  0  0,swag XIT,,1.07  0.98  1.17,263  272  254,21  12  9,/  16  10  6  /,3  0  3,+5  +2  +3,65%  58%  73%,164  162  167,39%  45%  34%,1  0  1,2  1  1,-1  -1  0,richzin XIT,,0.94  1.18  0.45,241  277  168,14  11  3,/  16  10  6  /,5  4  1,-2  +1  -3,78%  92%  50%,176  196  137,29%  37%  13%,3  3  0,2  2  0,+1  +1  0,,,,,,,,,,,,,,
84,richzin XIT,,0.99  0.85  1.05,204  181  227,46  24  22,/  45  28  17  /,16  10  6,+1  -4  +5,78%  83%  72%,140  122  164,27%  30%  25%,6  4  2,5  5  0,+1  -1  +2,,,gobera XIT,,1.03  0.93  1.13,205  219  192,17  8  9,/  16  9  7  /,5  4  1,+1  -1  +2,71%  75%  67%,137  144  129,34%  27%  50%,6  5  1,6  2  4,0  +3  -3,drakoNz XIT,,0.98  1.21  0.72,151  178  123,12  7  5,/  12  6  6  /,7  6  1,0  +1  -1,65%  75%  55%,93  107  78,34%  33%  36%,2  2  0,1  1  0,+1  +1  0,drakoNz XIT,,0.92  0.86  1.05,221  214  235,15  9  6,/  14  9  5  /,5  4  1,+1  0  +1,78%  83%  67%,173  157  204,36%  27%  50%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
85,swag XIT,,0.85  1.03  0.67,198  232  173,45  30  15,/  47  27  20  /,9  6  3,-2  +3  -5,66%  72%  59%,139  157  117,28%  29%  27%,5  1  4,6  4  2,-1  -3  +2,,,swag XIT,,0.98  1.56  0.39,217  338  98,18  15  3,/  16  8  8  /,4  4  0,+2  +7  -5,75%  100%  50%,161  250  72,25%  26%  20%,3  1  2,1  1  0,+2  0  +2,richzin XIT,,0.77  0.42  1.15,113  44  190,7  1  6,/  14  9  5  /,3  2  1,-7  -8  +1,74%  75%  73%,90  36  150,26%  11%  33%,1  0  1,3  3  0,-2  -3  +1,skz XIT,,0.70  0.67  0.78,146  103  234,9  4  5,/  15  11  4  /,8  5  3,-6  -7  +1,78%  75%  83%,86  67  126,18%  33%  10%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,
86,skz XIT,,0.79  0.67  0.92,154  122  198,33  13  20,/  52  30  22  /,32  18  14,-19  -17  -2,78%  78%  79%,92  75  112,17%  22%  14%,6  0  6,5  1  4,+1  -1  +2,,,skz XIT,,0.92  0.72  1.13,191  148  235,15  5  10,/  19  10  9  /,13  8  5,-4  -5  +1,88%  92%  83%,116  92  139,10%  4%  14%,2  0  2,0  0  0,+2  0  +2,skz XIT,,0.74  0.62  0.86,126  117  138,9  4  5,/  18  9  9  /,11  5  6,-9  -5  -4,70%  67%  73%,71  67  75,36%  63%  21%,2  0  2,4  1  3,-2  -1  -1,swag XIT,,0.51  0.54  0.45,115  85  177,6  3  3,/  15  9  6  /,2  2  0,-9  -6  -3,56%  58%  50%,78  60  114,13%  10%  17%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,zekei goth,,1.35  1.20  1.54,221  194  275,36  18  18,/  21  14  7  /,5  2  3,+15  +4  +11,76%  63%  94%,158  128  200,36%  35%  36%,1  0  1,1  1  0,0  -1  +1,2.0,0.0,zekei goth,,1.58  1.32  1.88,311  249  388,24  10  14,/  14  9  5  /,4  2  2,+10  +1  +9,64%  42%  90%,217  158  288,32%  31%  32%,1  0  1,1  1  0,0  -1  +1,mina goth,,1.51  1.42  1.68,328  280  412,22  12  10,/  12  7  5  /,5  3  2,+10  +5  +5,95%  92%  100%,203  189  228,15%  20%  6%,7  5  2,1  1  0,+6  +4  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Pyro goth,,1.30  1.38  1.17,237  256  208,35  24  11,/  23  13  10  /,10  3  7,+12  +11  +1,76%  79%  71%,157  172  136,26%  31%  18%,6  2  4,2  1  1,+4  +1  +3,13.0,9.0,Pyro goth,,1.25  1.31  1.17,217  238  193,15  10  5,/  13  7  6  /,9  2  7,+2  +3  -1,64%  67%  60%,146  145  146,25%  28%  21%,4  2  2,2  1  1,+2  +1  +1,style goth,,1.43  1.61  1.12,235  276  166,17  12  5,/  11  6  5  /,16  13  3,+6  +6  0,84%  83%  86%,166  200  107,31%  29%  38%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,zeek goth,,1.21  1.06  1.41,170  147  196,24  11  13,/  23  14  9  /,28  19  9,+1  -3  +4,80%  71%  94%,110  84  146,30%  23%  37%,4  3  1,2  2  0,+2  +1  +1,13.0,6.0,zeek goth,,1.04  0.75  1.39,131  99  169,11  4  7,/  13  8  5  /,12  6  6,-2  -4  +2,68%  50%  90%,84  49  127,35%  38%  33%,1  0  1,1  1  0,0  -1  +1,zeek goth,,1.39  1.37  1.44,208  194  233,13  7  6,/  10  6  4  /,16  13  3,+3  +1  +2,95%  92%  100%,139  120  172,26%  17%  42%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,mina goth,,1.21  1.05  1.42,260  234  286,36  19  17,/  27  16  11  /,11  6  5,+9  +3  +6,80%  75%  88%,172  172  172,14%  16%  13%,10  6  4,5  5  0,+5  +1  +4,,,mina goth,,0.90  0.69  1.16,191  187  197,14  7  7,/  15  9  6  /,6  3  3,-1  -2  +1,68%  58%  80%,145  155  133,14%  11%  16%,3  1  2,4  4  0,-1  -3  +2,Pyro goth,,1.34  1.45  1.17,257  274  229,20  14  6,/  10  6  4  /,1  1  0,+10  +8  +2,89%  92%  86%,171  199  122,27%  33%  14%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,style goth,,1.14  1.22  0.99,191  196  177,28  17  11,/  25  13  12  /,20  14  6,+3  +4  -1,76%  71%  82%,130  137  120,29%  33%  25%,4  0  4,6  4  2,-2  -4  +2,,,style goth,,0.85  0.84  0.86,147  116  185,11  5  6,/  14  7  7  /,4  1  3,-3  -2  -1,68%  58%  80%,99  74  129,27%  45%  16%,3  0  3,2  2  0,+1  -2  +3,zekei goth,,1.12  1.07  1.19,130  140  113,12  8  4,/  7  5  2  /,1  0  1,+5  +3  +2,89%  83%  100%,90  98  76,46%  42%  60%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,H0llywood Army,,1.11  0.94  1.21,252  242  260,36  15  21,/  29  14  15  /,7  4  3,+7  +1  +6,76%  71%  79%,174  155  188,19%  19%  19%,5  1  4,4  3  1,+1  -2  +3,,,H0llywood Army,,1.21  1.14  1.27,257  282  237,20  10  10,/  13  7  6  /,3  2  1,+7  +3  +4,77%  80%  75%,176  183  171,16%  11%  20%,2  0  2,2  1  1,0  -1  +1,H0llywood Army,,1.00  0.73  1.16,246  186  282,16  5  11,/  16  7  9  /,4  2  2,0  -2  +2,74%  57%  83%,172  115  205,25%  63%  18%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Xan Army,,0.82  0.81  0.83,142  166  128,18  8  10,/  31  14  17  /,15  9  6,-13  -6  -7,68%  76%  63%,90  100  83,31%  32%  30%,3  0  3,5  0  5,-2  0  -2,,,Xan Army,,1.02  0.95  1.08,160  160  160,10  4  6,/  14  7  7  /,9  5  4,-4  -3  -1,77%  80%  75%,100  101  100,24%  32%  14%,2  0  2,1  0  1,+1  0  +1,haz Army,,0.78  0.99  0.65,195  187  200,11  4  7,/  16  5  11  /,1  0  1,-5  -1  -4,42%  29%  50%,141  137  143,13%  11%  15%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,haz Army,,0.80  0.85  0.78,165  149  172,22  9  13,/  29  13  16  /,8  2  6,-7  -4  -3,54%  53%  54%,114  104  121,14%  17%  13%,0  0  0,2  2  0,-2  -2  0,,,Dslash Army,,0.94  0.65  1.17,188  159  213,15  4  11,/  16  9  7  /,12  8  4,-1  -5  +4,73%  80%  67%,105  100  110,27%  26%  27%,3  1  2,3  2  1,0  -1  +1,Xan Army,,0.62  0.68  0.58,124  175  95,8  4  4,/  17  7  10  /,6  4  2,-9  -3  -6,58%  71%  50%,79  100  66,43%  33%  56%,1  0  1,4  0  4,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Dslash Army,,0.67  0.54  0.78,148  158  145,21  7  14,/  33  15  18  /,17  10  7,-12  -8  -4,63%  76%  54%,90  103  82,23%  23%  24%,4  1  3,7  4  3,-3  -3  0,,,haz Army,,0.82  0.71  0.91,134  123  144,11  5  6,/  13  8  5  /,7  2  5,-2  -3  +1,64%  70%  58%,91  81  99,17%  31%  9%,0  0  0,1  1  0,-1  -1  0,crush Army,,0.41  0.30  0.47,118  131  112,8  3  5,/  18  7  11  /,2  1  1,-10  -4  -6,42%  57%  33%,78  83  75,20%  50%  0%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,crush Army,,0.55  0.52  0.57,153  167  149,21  9  12,/  37  16  21  /,7  3  4,-16  -7  -9,49%  47%  50%,105  118  95,20%  28%  14%,4  1  3,7  5  2,-3  -4  +1,,,crush Army,,0.70  0.74  0.67,188  193  185,13  6  7,/  19  9  10  /,5  2  3,-6  -3  -3,55%  40%  67%,128  143  115,20%  22%  18%,3  0  3,5  5  0,-2  -5  +3,Dslash Army,,0.40  0.42  0.39,107  157  78,6  3  3,/  17  6  11  /,5  2  3,-11  -3  -8,53%  71%  42%,73  107  54,18%  19%  17%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,canezera TOR,,1.07  1.08  1.05,239  254  224,43  22  21,/  42  21  21  /,12  10  2,+1  +1  0,72%  72%  72%,159  163  155,46%  42%  51%,9  6  3,11  6  5,-2  0  -2,0.0,2.0,canezera TOR,,1.17  1.35  0.99,234  286  182,22  13  9,/  20  10  10  /,8  6  2,+2  +3  -1,83%  83%  83%,154  177  130,45%  48%  42%,6  4  2,4  2  2,+2  +2  0,ion2x TOR,,0.98  0.94  1.02,169  128  211,15  6  9,/  17  7  10  /,7  4  3,-2  -1  -1,62%  62%  62%,118  93  142,26%  15%  38%,1  0  1,7  3  4,-6  -3  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Truth TOR,,1.04  1.15  0.92,210  224  193,39  22  17,/  37  18  19  /,6  1  5,+2  +4  -2,72%  76%  68%,140  138  142,30%  27%  33%,3  1  2,5  2  3,-2  -1  -1,11.0,13.0,Truth TOR,,1.17  1.18  1.16,261  242  281,24  11  13,/  20  10  10  /,3  1  2,+4  +1  +3,83%  83%  83%,174  154  195,36%  25%  48%,2  1  1,3  1  2,-1  0  -1,canezera TOR,,0.96  0.81  1.11,243  225  263,21  9  12,/  22  11  11  /,4  4  0,-1  -2  +1,62%  62%  62%,164  150  177,47%  36%  60%,3  2  1,7  4  3,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ion2x TOR,,0.99  1.12  0.85,185  163  206,33  16  17,/  32  13  19  /,13  6  7,+1  +3  -2,70%  72%  68%,129  119  140,35%  32%  38%,2  1  1,10  4  6,-8  -3  -5,12.0,14.0,Rezah TOR,,1.07  0.65  1.49,213  92  335,15  2  13,/  17  9  8  /,9  5  4,-2  -7  +5,71%  58%  83%,143  71  214,29%  22%  31%,4  1  3,0  0  0,+4  +1  +3,Truth TOR,,0.90  1.12  0.68,159  207  111,15  11  4,/  17  8  9  /,3  0  3,-2  +3  -5,62%  69%  54%,108  123  93,24%  29%  17%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Rezah TOR,,0.97  0.77  1.16,205  134  277,33  11  22,/  37  20  17  /,13  6  7,-4  -9  +5,62%  52%  72%,138  89  188,29%  26%  31%,5  2  3,0  0  0,+5  +2  +3,,,ion2x TOR,,0.99  1.30  0.68,200  201  200,18  10  8,/  15  6  9  /,6  2  4,+3  +4  -1,79%  83%  75%,142  146  137,44%  50%  38%,1  1  0,3  1  2,-2  0  -2,Rezah TOR,,0.86  0.89  0.83,197  172  223,18  9  9,/  20  11  9  /,4  1  3,-2  -2  0,54%  46%  62%,134  105  163,29%  28%  31%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ShoT_UP TOR,,0.76  0.83  0.70,148  138  157,23  10  13,/  33  15  18  /,14  7  7,-10  -5  -5,64%  56%  72%,96  87  104,25%  30%  21%,2  1  1,3  2  1,-1  -1  0,,,ShoT_UP TOR,,0.82  0.87  0.78,145  134  157,11  5  6,/  15  7  8  /,11  6  5,-4  -2  -2,67%  58%  75%,92  71  113,32%  30%  33%,0  0  0,1  1  0,-1  -1  0,ShoT_UP TOR,,0.70  0.79  0.62,150  142  158,12  5  7,/  18  8  10  /,3  1  2,-6  -3  -3,62%  54%  69%,99  102  95,19%  30%  13%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,moose TTR,,1.23  1.46  1.01,286  338  236,50  31  19,/  33  15  18  /,7  3  4,+17  +16  +1,74%  84%  64%,189  201  177,25%  18%  35%,15  8  7,7  3  4,+8  +5  +3,,,WeDid TTR,,1.09  1.28  0.89,278  296  260,23  13  10,/  18  9  9  /,8  3  5,+5  +4  +1,83%  75%  92%,182  191  172,33%  31%  34%,1  0  1,2  0  2,-1  0  -1,moose TTR,,1.41  1.56  1.25,301  340  263,27  16  11,/  14  6  8  /,3  2  1,+13  +10  +3,81%  92%  69%,193  200  187,23%  13%  41%,10  4  6,3  2  1,+7  +2  +5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,WeDid TTR,,1.11  1.19  1.03,227  242  208,39  22  17,/  33  17  16  /,22  10  12,+6  +5  +1,78%  72%  84%,152  164  141,34%  33%  36%,3  1  2,3  0  3,0  +1  -1,,,moose TTR,,1.06  1.35  0.77,271  337  207,23  15  8,/  19  9  10  /,4  1  3,+4  +6  -2,67%  75%  58%,184  202  166,27%  26%  29%,5  4  1,4  1  3,+1  +3  -2,WeDid TTR,,1.14  1.10  1.17,175  191  160,16  9  7,/  15  8  7  /,14  7  7,+1  +1  0,73%  69%  77%,125  138  113,36%  35%  38%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,bdog TTR,,1.05  1.01  1.08,221  242  197,38  22  16,/  34  19  15  /,6  2  4,+4  +3  +1,74%  76%  72%,146  150  141,26%  34%  18%,5  5  0,5  4  1,0  +1  -1,,,bdog TTR,,1.04  0.88  1.20,244  270  218,20  11  9,/  18  11  7  /,2  1  1,+2  0  +2,67%  67%  67%,162  174  149,31%  37%  20%,2  2  0,3  3  0,-1  -1  0,bdog TTR,,1.05  1.14  0.97,197  217  178,18  11  7,/  16  8  8  /,4  1  3,+2  +3  -1,81%  85%  77%,131  129  133,23%  31%  18%,3  3  0,2  1  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,dazzLe TTR,,0.93  0.68  1.18,170  100  242,27  8  19,/  34  20  14  /,12  9  3,-7  -12  +5,64%  68%  60%,116  69  164,32%  26%  35%,4  0  4,4  2  2,0  -2  +2,,,dazzLe TTR,,0.90  0.58  1.22,154  89  221,11  3  8,/  15  11  4  /,4  2  2,-4  -8  +4,58%  50%  67%,106  69  144,29%  17%  37%,2  0  2,2  1  1,0  -1  +1,Add3r TTR,,1.02  1.09  0.95,175  191  161,17  9  8,/  17  10  7  /,3  2  1,0  -1  +1,77%  85%  69%,130  146  113,51%  45%  60%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Add3r TTR,,0.84  0.83  0.85,139  139  142,27  13  14,/  37  20  17  /,13  7  6,-10  -7  -3,68%  72%  64%,105  103  106,54%  45%  65%,2  1  1,2  1  1,0  0  0,,,Add3r TTR,,0.66  0.57  0.75,102  83  122,10  4  6,/  20  10  10  /,10  5  5,-10  -6  -4,58%  58%  58%,78  58  98,59%  44%  75%,1  0  1,2  1  1,-1  -1  0,dazzLe TTR,,0.96  0.79  1.13,185  109  262,16  5  11,/  19  9  10  /,8  7  1,-3  -4  +1,69%  85%  54%,125  69  182,34%  33%  34%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,shonk AMB,,1.24  1.34  1.02,201  211  196,59  33  26,/  48  24  24  /,28  15  13,+11  +9  +2,73%  76%  70%,130  141  117,37%  41%  31%,4  2  2,1  1  0,+3  +1  +2,1.0,2.0,shonk AMB,,1.20  1.30  1.10,177  183  172,19  10  9,/  16  8  8  /,14  8  6,+3  +2  +1,71%  67%  75%,111  114  107,24%  30%  17%,1  1  0,1  1  0,0  0  0,roompa AMB,,1.37  1.70  0.82,290  342  202,20  15  5,/  12  6  6  /,4  3  1,+8  +9  -1,89%  92%  86%,194  227  137,36%  39%  29%,2  1  1,2  0  2,0  +1  -1,shonk AMB,,1.15  0.88  1.43,237  205  269,24  10  14,/  22  13  9  /,10  4  6,+2  -3  +5,75%  79%  71%,136  126  146,40%  45%  36%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,
111,satellite AMB,,1.17  1.28  0.96,286  323  241,70  43  27,/  55  29  26  /,13  7  6,+15  +14  +1,69%  71%  67%,184  197  170,22%  22%  23%,19  12  7,12  6  6,+7  +6  +1,11.0,13.0,satellite AMB,,1.18  1.05  1.32,281  298  265,24  12  12,/  18  10  8  /,4  3  1,+6  +2  +4,71%  75%  67%,175  183  168,25%  23%  26%,6  3  3,3  1  2,+3  +2  +1,shonk AMB,,1.36  1.85  0.53,190  248  92,16  13  3,/  10  3  7  /,4  3  1,+6  +10  -4,74%  83%  57%,146  187  76,50%  46%  75%,0  0  0,0  0  0,0  0  0,satellite AMB,,1.12  1.19  1.04,277  294  261,27  15  12,/  22  11  11  /,6  3  3,+5  +4  +1,68%  64%  71%,189  180  198,20%  18%  21%,6  3  3,6  3  3,0  0  0,,,,,,,,,,,,,,
112,roompa AMB,,1.00  0.90  1.02,215  202  212,51  27  24,/  52  28  24  /,23  12  11,-1  -1  0,80%  79%  82%,137  133  142,34%  41%  27%,8  2  6,10  5  5,-2  -3  +1,13.0,6.0,Torrify AMB,,0.96  1.02  0.89,177  219  135,15  9  6,/  19  10  9  /,13  9  4,-4  -1  -3,71%  83%  58%,116  156  76,18%  25%  11%,2  0  2,1  1  0,+1  -1  +2,acrian AMB,,1.24  1.42  0.93,173  139  234,10  5  5,/  10  3  7  /,14  10  4,0  +2  -2,89%  92%  86%,114  105  129,13%  18%  9%,2  1  1,0  0  0,+2  +1  +1,acrian AMB,,0.87  0.61  1.13,161  148  175,14  5  9,/  21  12  9  /,9  6  3,-7  -7  0,68%  57%  79%,109  97  121,18%  9%  26%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,
113,acrian AMB,,0.94  0.85  0.98,161  134  193,33  14  19,/  50  24  26  /,34  18  16,-17  -10  -7,72%  68%  76%,113  97  132,14%  16%  13%,3  1  2,5  4  1,-2  -3  +1,13.0,15.0,roompa AMB,,0.93  0.40  1.47,194  122  267,15  4  11,/  18  10  8  /,9  4  5,-3  -6  +3,83%  75%  92%,134  78  191,24%  25%  24%,5  1  4,3  2  1,+2  -1  +3,satellite AMB,,1.20  1.60  0.51,299  381  161,19  16  3,/  15  8  7  /,3  1  2,+4  +8  -4,68%  75%  57%,188  230  117,24%  26%  18%,7  6  1,3  2  1,+4  +4  0,Torrify AMB,,0.75  0.41  1.08,154  112  197,13  5  8,/  21  13  8  /,8  2  6,-8  -8  0,75%  64%  86%,107  74  141,12%  13%  11%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,
114,Torrify AMB,,0.91  0.83  0.99,166  147  187,40  20  20,/  52  29  23  /,23  13  10,-12  -9  -3,73%  76%  70%,113  101  126,15%  18%  13%,4  1  3,4  4  0,0  -3  +3,,,acrian AMB,,0.70  0.52  0.87,150  112  190,9  4  5,/  19  9  10  /,11  2  9,-10  -5  -5,63%  58%  67%,117  88  146,11%  21%  8%,0  0  0,2  2  0,-2  -2  0,Torrify AMB,,1.03  1.05  1.00,168  117  258,12  6  6,/  12  6  6  /,2  2  0,0  0  0,74%  83%  57%,116  78  181,16%  11%  21%,2  1  1,1  1  0,+1  0  +1,roompa AMB,,0.68  0.60  0.76,160  151  171,16  8  8,/  22  12  10  /,10  5  5,-6  -4  -2,71%  71%  71%,101  99  103,43%  64%  30%,1  0  1,5  3  2,-4  -3  -1,,,,,,,,,,,,,,
115,Bobovo Argo,,1.11  1.08  1.18,238  231  239,57  27  30,/  53  26  27  /,31  12  19,+4  +1  +3,77%  79%  76%,157  151  162,24%  27%  21%,8  4  4,5  3  2,+3  +1  +2,,,Bobovo Argo,,1.34  1.13  1.56,245  257  234,20  11  9,/  16  9  7  /,21  8  13,+4  +2  +2,75%  75%  75%,171  186  155,29%  29%  28%,1  0  1,2  1  1,-1  -1  0,Bobovo Argo,,0.90  1.29  0.68,257  280  245,16  8  8,/  16  5  11  /,1  0  1,0  +3  -3,79%  100%  67%,159  156  160,20%  36%  15%,4  2  2,0  0  0,+4  +2  +2,Pain Argo,,1.34  0.78  1.90,308  216  401,29  9  20,/  17  11  6  /,8  5  3,+12  -2  +14,86%  79%  93%,215  161  269,17%  10%  22%,4  1  3,3  3  0,+1  -2  +3,,,,,,,,,,,,,,
116,MICKNUTTY333 Argo,,1.02  1.19  0.93,221  226  222,56  29  27,/  49  20  29  /,9  2  7,+7  +9  -2,69%  64%  74%,140  140  139,20%  15%  25%,8  3  5,5  3  2,+3  0  +3,,,MICKNUTTY333 Argo,,1.15  1.31  1.00,285  300  271,24  14  10,/  17  7  10  /,5  2  3,+7  +7  0,75%  75%  75%,178  181  174,13%  9%  19%,1  0  1,2  1  1,-1  -1  0,MICKNUTTY333 Argo,,0.89  1.45  0.57,173  257  125,13  8  5,/  13  3  10  /,0  0  0,0  +5  -5,58%  86%  42%,120  176  88,32%  25%  43%,1  1  0,1  1  0,0  0  0,Core Argo,,1.08  1.18  0.98,176  212  142,19  12  7,/  17  7  10  /,14  5  9,+2  +5  -3,86%  86%  86%,96  108  85,31%  33%  28%,3  2  1,2  0  2,+1  +2  -1,,,,,,,,,,,,,,
117,Pain Argo,,0.97  0.80  1.21,220  205  247,53  20  33,/  50  27  23  /,20  13  7,+3  -7  +10,73%  73%  74%,158  151  164,20%  18%  22%,7  2  5,14  8  6,-7  -6  -1,,,Core Argo,,1.11  1.15  1.06,163  199  127,15  8  7,/  13  7  6  /,7  4  3,+2  +1  +1,83%  83%  83%,106  130  82,29%  32%  25%,2  1  1,3  2  1,-1  -1  0,dom Argo,,0.82  1.20  0.60,178  221  154,11  6  5,/  15  4  11  /,3  1  2,-4  +2  -6,58%  71%  50%,139  178  117,35%  35%  35%,0  0  0,2  1  1,-2  -1  -1,Bobovo Argo,,1.07  0.83  1.32,211  184  240,21  8  13,/  21  12  9  /,9  4  5,0  -4  +4,79%  71%  86%,144  119  169,22%  21%  24%,3  2  1,3  2  1,0  0  0,,,,,,,,,,,,,,
