,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
30,Fragger SAW,,0.85  0.83  0.88,166  151  182,47  24  23,/  67  33  34  /,27  13  14,-20  -9  -11,59%  64%  54%,108  99  118,35%  34%  36%,3  2  1,6  3  3,-3  -1  -2,,,Addicted SAW,,1.00  1.02  0.99,170  142  199,14  6  8,/  13  5  8  /,6  2  4,+1  +1  0,79%  83%  75%,124  99  149,33%  24%  44%,3  1  2,3  2  1,0  -1  +1,pdr SAW,,0.76  1.01  0.60,131  205  82,9  6  3,/  17  7  10  /,11  4  7,-8  -1  -7,65%  75%  58%,80  120  53,29%  42%  17%,0  0  0,1  0  1,-1  0  -1,Addicted SAW,,0.82  1.10  0.40,178  249  73,11  10  1,/  16  9  7  /,5  2  3,-5  +1  -6,75%  83%  63%,120  156  66,29%  41%  8%,1  1  0,0  0  0,+1  +1  0,Fragger SAW,,0.74  0.61  0.96,181  158  221,11  7  4,/  16  11  5  /,2  1  1,-5  -4  -1,58%  58%  57%,120  102  151,38%  32%  47%,2  1  1,1  1  0,+1  0  +1
31,Addicted SAW,,0.82  0.88  0.65,153  170  136,43  27  16,/  57  30  27  /,24  11  13,-14  -3  -11,73%  77%  69%,106  112  100,31%  31%  31%,6  2  4,4  2  2,+2  0  +2,,,brk SAW,,0.94  1.20  0.69,265  333  199,21  13  8,/  21  10  11  /,3  2  1,0  +3  -3,71%  83%  58%,171  216  126,27%  28%  25%,9  6  3,4  1  3,+5  +5  0,Addicted SAW,,0.76  0.40  1.00,123  57  168,9  2  7,/  15  7  8  /,8  3  5,-6  -5  -1,70%  63%  75%,81  29  115,27%  0%  32%,2  0  2,0  0  0,+2  0  +2,Fragger SAW,,0.78  0.79  0.77,138  148  124,9  5  4,/  17  10  7  /,6  4  2,-8  -5  -3,50%  42%  63%,88  96  76,26%  24%  30%,1  1  0,2  1  1,-1  0  -1,Addicted SAW,,0.70  0.99  0.22,140  195  47,9  9  0,/  13  9  4  /,5  4  1,-4  0  -4,68%  75%  57%,97  138  26,36%  35%  50%,0  0  0,1  0  1,-1  0  -1
32,brk SAW,,0.62  0.62  0.65,188  195  190,51  26  25,/  77  43  34  /,12  8  4,-26  -17  -9,65%  64%  67%,126  128  124,19%  19%  20%,23  15  8,20  13  7,+3  +2  +1,,,k1zpawn SAW,,0.84  0.80  0.87,158  129  188,15  6  9,/  15  6  9  /,2  1  1,0  0  0,58%  67%  50%,108  93  123,24%  22%  27%,0  0  0,2  0  2,-2  0  -2,brk SAW,,0.67  0.55  0.74,193  201  188,12  5  7,/  20  8  12  /,4  2  2,-8  -3  -5,65%  63%  67%,136  130  140,18%  17%  19%,6  5  1,4  2  2,+2  +3  -1,brk SAW,,0.32  0.22  0.48,122  74  195,8  2  6,/  19  12  7  /,2  2  0,-11  -10  -1,50%  42%  63%,75  55  106,35%  30%  43%,3  1  2,9  7  2,-6  -6  0,brk SAW,,0.57  0.50  0.69,173  175  172,10  6  4,/  17  13  4  /,3  2  1,-7  -7  0,74%  67%  86%,114  112  118,6%  7%  6%,5  3  2,3  3  0,+2  0  +2
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TenZ SEN,,1.16  1.13  1.17,206  222  195,52  28  24,/  43  24  19  /,29  17  12,+9  +4  +5,69%  65%  74%,136  148  123,50%  53%  45%,3  0  3,1  1  0,+2  -1  +3,2.0,1.0,TenZ SEN,,1.25  1.38  1.09,230  291  150,18  13  5,/  13  9  4  /,11  5  6,+5  +4  +1,76%  75%  78%,146  195  79,51%  58%  36%,0  0  0,0  0  0,0  0  0,zekken SEN,,1.15  1.28  1.05,309  342  285,22  10  12,/  17  8  9  /,4  2  2,+5  +2  +3,81%  89%  75%,167  189  151,17%  21%  11%,6  2  4,4  1  3,+2  +1  +1,TenZ SEN,,1.35  1.27  1.43,240  216  265,23  10  13,/  16  8  8  /,11  6  5,+7  +2  +5,77%  69%  85%,164  148  180,46%  52%  41%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
35,zekken SEN,,1.14  1.00  1.36,282  264  298,61  29  32,/  56  30  26  /,20  8  12,+5  -1  +6,71%  68%  74%,179  171  187,20%  26%  16%,19  8  11,13  5  8,+6  +3  +3,13.0,8.0,Zellsis SEN,,1.15  1.12  1.20,185  197  169,13  8  5,/  14  9  5  /,12  5  7,-1  -1  0,86%  83%  89%,122  141  96,28%  53%  9%,3  3  0,4  2  2,-1  +1  -2,Zellsis SEN,,1.07  0.99  1.14,195  160  222,15  6  9,/  14  5  9  /,7  1  6,+1  +1  0,76%  78%  75%,140  124  152,22%  36%  16%,1  0  1,2  0  2,-1  0  -1,Sacy SEN,,1.20  1.20  1.20,189  168  211,18  9  9,/  15  7  8  /,14  10  4,+3  +2  +1,77%  77%  77%,125  107  144,23%  29%  20%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,
36,Zellsis SEN,,1.09  0.94  1.24,189  154  225,46  18  28,/  46  23  23  /,30  13  17,0  -5  +5,82%  79%  85%,125  110  140,24%  34%  18%,7  5  2,9  2  7,-2  +3  -5,8.0,13.0,zekken SEN,,1.12  0.42  2.06,278  146  456,19  5  14,/  17  11  6  /,5  3  2,+2  -6  +8,67%  58%  78%,186  112  285,23%  29%  20%,7  2  5,2  1  1,+5  +1  +4,johnqt SEN,,0.96  0.92  1.00,120  121  119,9  4  5,/  10  5  5  /,2  1  1,-1  -1  0,71%  56%  83%,84  87  81,20%  17%  22%,3  2  1,0  0  0,+3  +2  +1,johnqt SEN,,1.18  1.25  1.11,215  258  173,21  12  9,/  13  8  5  /,7  4  3,+8  +4  +4,88%  92%  85%,147  182  112,19%  18%  19%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
37,johnqt SEN,,1.07  0.99  1.17,179  200  163,47  25  22,/  36  23  13  /,12  5  7,+11  +2  +9,82%  76%  88%,116  130  102,23%  21%  24%,6  4  2,1  1  0,+5  +3  +2,14.0,12.0,Sacy SEN,,1.12  1.21  0.99,185  224  133,14  11  3,/  12  7  5  /,7  3  4,+2  +4  -2,81%  83%  78%,124  147  94,25%  23%  31%,0  0  0,1  1  0,-1  -1  0,TenZ SEN,,0.87  0.74  0.97,148  140  154,11  5  6,/  14  7  7  /,7  6  1,-3  -2  -1,52%  44%  58%,91  85  95,54%  45%  62%,1  0  1,1  1  0,0  -1  +1,zekken SEN,,1.13  1.29  0.98,259  319  200,20  14  6,/  22  11  11  /,11  3  8,-2  +3  -5,65%  62%  69%,182  212  152,20%  26%  15%,6  4  2,7  3  4,-1  +1  -2,,,,,,,,,,,,,,
38,Sacy SEN,,1.05  1.06  1.03,169  191  150,40  24  16,/  41  22  19  /,33  20  13,-1  +2  -3,76%  76%  76%,111  122  101,24%  25%  22%,5  4  1,4  4  0,+1  0  +1,,,johnqt SEN,,1.07  0.82  1.41,201  196  209,17  9  8,/  13  10  3  /,3  0  3,+4  -1  +5,86%  75%  100%,110  105  116,33%  32%  33%,3  2  1,1  1  0,+2  +1  +1,Sacy SEN,,0.84  0.77  0.90,132  179  97,8  4  4,/  14  8  6  /,12  7  5,-6  -4  -2,71%  67%  75%,82  110  61,25%  26%  23%,2  2  0,1  1  0,+1  +1  0,Zellsis SEN,,1.05  0.73  1.38,188  110  266,18  4  14,/  18  9  9  /,11  7  4,0  -5  +5,85%  77%  92%,116  73  159,22%  16%  25%,3  2  1,3  0  3,0  +2  -2,,,,,,,,,,,,,,
39,brawk MxS,,1.06  1.02  1.08,201  192  202,45  26  19,/  45  21  24  /,29  11  18,0  +5  -5,76%  79%  74%,128  113  144,21%  21%  20%,3  1  2,5  2  3,-2  -1  -1,,,brawk MxS,,1.01  0.79  1.17,218  181  246,16  8  8,/  16  7  9  /,8  1  7,0  +1  -1,76%  67%  83%,152  114  181,26%  20%  30%,0  0  0,0  0  0,0  0  0,brawk MxS,,1.38  1.35  1.42,240  238  244,18  11  7,/  10  5  5  /,8  1  7,+8  +6  +2,81%  83%  78%,149  141  159,24%  32%  17%,1  0  1,3  1  2,-2  -1  -1,v1c MxS,,1.06  0.87  1.25,204  159  251,19  7  12,/  17  9  8  /,10  5  5,+2  -2  +4,69%  69%  69%,119  96  143,17%  22%  15%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,
40,mada MxS,,1.01  1.20  0.82,226  286  163,49  32  17,/  52  27  25  /,20  8  12,-3  +5  -8,76%  79%  74%,149  181  118,23%  28%  17%,17  11  6,14  6  8,+3  +5  -2,,,mada MxS,,0.96  1.19  0.78,225  294  174,14  8  6,/  16  7  9  /,7  2  5,-2  +1  -3,67%  67%  67%,151  175  132,16%  19%  14%,6  3  3,6  2  4,0  +1  -1,mada MxS,,1.24  1.52  0.88,262  320  186,18  13  5,/  13  7  6  /,5  2  3,+5  +6  -1,86%  83%  89%,162  196  118,32%  39%  19%,5  3  2,3  2  1,+2  +1  +1,thief MxS,,0.95  0.69  1.22,228  153  305,20  7  13,/  21  10  11  /,6  2  4,-1  -3  +2,65%  54%  77%,142  96  187,15%  11%  17%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,
41,thief MxS,,0.90  0.57  1.22,176  114  247,43  13  30,/  51  26  25  /,24  9  15,-8  -13  +5,69%  59%  79%,118  74  162,18%  14%  20%,2  0  2,4  2  2,-2  -2  0,,,flyuh MxS,,0.85  0.46  1.14,143  65  202,11  1  10,/  15  7  8  /,14  4  10,-4  -6  +2,67%  56%  75%,100  54  135,32%  22%  37%,1  0  1,3  1  2,-2  -1  -1,thief MxS,,0.98  0.70  1.34,142  84  219,11  3  8,/  13  8  5  /,10  5  5,-2  -5  +3,76%  75%  78%,94  58  142,28%  15%  37%,0  0  0,1  0  1,-1  0  -1,flyuh MxS,,0.84  0.86  0.81,200  254  147,17  10  7,/  20  10  10  /,9  5  4,-3  0  -3,77%  85%  69%,148  189  107,23%  18%  35%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
42,v1c MxS,,0.88  0.65  1.12,183  141  230,46  15  31,/  49  25  24  /,16  8  8,-3  -10  +7,66%  65%  68%,115  93  137,17%  15%  18%,4  2  2,8  5  3,-4  -3  -1,,,v1c MxS,,0.78  0.53  0.96,185  117  237,16  4  12,/  17  7  10  /,2  2  0,-1  -3  +2,71%  78%  67%,111  77  136,17%  6%  24%,1  0  1,3  2  1,-2  -2  0,flyuh MxS,,0.84  0.73  1.00,163  145  188,11  6  5,/  14  7  7  /,6  2  4,-3  -1  -2,67%  67%  67%,103  91  120,32%  36%  29%,0  0  0,4  3  1,-4  -3  -1,mada MxS,,0.84  0.88  0.79,192  248  137,17  11  6,/  23  13  10  /,8  4  4,-6  -2  -4,77%  85%  69%,138  172  104,25%  28%  20%,6  5  1,5  2  3,+1  +3  -2,,,,,,,,,,,,,,
43,flyuh MxS,,0.84  0.68  0.98,169  166  177,39  17  22,/  49  24  25  /,29  11  18,-10  -7  -3,71%  71%  71%,120  119  120,27%  22%  34%,2  1  1,9  4  5,-7  -3  -4,,,thief MxS,,0.77  0.33  1.10,157  96  204,12  3  9,/  17  8  9  /,8  2  6,-5  -5  0,67%  44%  83%,114  65  150,17%  18%  16%,0  0  0,1  1  0,-1  -1  0,v1c MxS,,0.82  0.57  1.15,161  140  190,11  4  7,/  15  9  6  /,4  1  3,-4  -5  +1,57%  50%  67%,114  104  128,17%  17%  17%,2  2  0,2  1  1,0  +1  -1,brawk MxS,,0.79  0.91  0.66,145  157  133,11  7  4,/  19  9  10  /,13  9  4,-8  -2  -6,73%  85%  62%,92  86  99,12%  12%  12%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,trent G2,,1.17  1.25  1.09,216  238  194,55  32  23,/  44  25  19  /,26  13  13,+11  +7  +4,65%  69%  60%,145  159  131,29%  31%  28%,5  2  3,8  4  4,-3  -2  -1,1.0,2.0,trent G2,,1.37  1.25  1.49,246  202  291,23  10  13,/  13  9  4  /,2  2  0,+10  +1  +9,67%  67%  67%,171  146  195,30%  38%  25%,2  1  1,1  1  0,+1  0  +1,JonahP G2,,1.32  1.34  1.30,210  200  222,16  8  8,/  13  6  7  /,18  12  6,+3  +2  +1,87%  83%  91%,129  112  148,37%  40%  35%,2  1  1,1  1  0,+1  0  +1,leaf G2,,1.07  0.56  1.58,238  158  320,22  7  15,/  17  12  5  /,4  2  2,+5  -5  +10,67%  58%  75%,159  114  205,29%  27%  30%,6  3  3,4  4  0,+2  -1  +3,,,,,,,,,,,,,,
46,JonahP G2,,1.12  0.86  1.38,201  155  250,50  18  32,/  47  26  21  /,48  20  28,+3  -8  +11,80%  72%  89%,124  96  153,27%  23%  30%,6  3  3,5  3  2,+1  0  +1,11.0,13.0,JonahP G2,,1.11  0.76  1.46,192  141  245,16  5  11,/  15  9  6  /,16  6  10,+1  -4  +5,79%  75%  83%,116  91  140,22%  20%  23%,1  0  1,3  1  2,-2  -1  -1,leaf G2,,1.20  1.41  0.96,274  309  237,20  13  7,/  16  7  9  /,6  2  4,+4  +6  -2,78%  83%  73%,170  184  156,9%  11%  8%,5  4  1,2  0  2,+3  +4  -1,trent G2,,1.04  0.88  1.19,207  243  173,15  9  6,/  17  11  6  /,14  5  9,-2  -2  0,58%  58%  58%,135  148  122,27%  35%  23%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,
47,leaf G2,,1.10  1.06  1.14,252  248  256,60  30  30,/  53  29  24  /,21  8  13,+7  +1  +6,75%  78%  71%,161  160  163,17%  21%  13%,16  10  6,8  5  3,+8  +5  +3,13.0,10.0,leaf G2,,1.03  1.20  0.87,243  277  209,18  10  8,/  20  10  10  /,11  4  7,-2  0  -2,79%  92%  67%,155  184  127,20%  33%  6%,5  3  2,2  1  1,+3  +2  +1,neT G2,,1.18  1.32  1.03,190  206  173,17  10  7,/  13  6  7  /,3  2  1,+4  +4  0,78%  83%  73%,121  137  103,39%  32%  50%,4  3  1,0  0  0,+4  +3  +1,JonahP G2,,0.94  0.49  1.38,202  125  280,18  5  13,/  19  11  8  /,14  2  12,-1  -6  +5,75%  58%  92%,128  85  171,24%  14%  32%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,
48,neT G2,,0.90  0.82  0.98,176  174  178,47  22  25,/  51  28  23  /,10  4  6,-4  -6  +2,66%  61%  71%,119  118  119,30%  24%  36%,5  3  2,6  1  5,-1  +2  -3,11.0,13.0,neT G2,,0.63  0.39  0.87,133  126  142,12  5  7,/  20  12  8  /,6  2  4,-8  -7  -1,58%  50%  67%,97  89  106,26%  17%  40%,0  0  0,4  1  3,-4  -1  -3,trent G2,,1.12  1.61  0.57,194  270  112,17  13  4,/  14  5  9  /,10  6  4,+3  +8  -5,70%  83%  55%,130  183  71,33%  26%  63%,2  1  1,3  1  2,-1  0  -1,neT G2,,0.90  0.75  1.05,204  190  219,18  7  11,/  18  10  8  /,1  0  1,0  -3  +3,63%  50%  75%,138  129  148,26%  24%  28%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,
49,valyn G2,,0.68  0.57  0.80,133  95  172,34  13  21,/  54  29  25  /,19  8  11,-20  -16  -4,68%  64%  71%,88  69  107,24%  21%  26%,4  1  3,8  4  4,-4  -3  -1,,,valyn G2,,0.56  0.16  0.96,138  42  235,12  2  10,/  21  12  9  /,6  1  5,-9  -10  +1,54%  25%  83%,92  38  147,36%  25%  40%,2  1  1,4  3  1,-2  -2  0,valyn G2,,0.99  0.97  1.01,149  126  176,12  5  7,/  14  7  7  /,6  5  1,-2  -2  0,83%  100%  64%,101  92  111,16%  16%  15%,1  0  1,3  1  2,-2  -1  -1,valyn G2,,0.50  0.57  0.43,111  117  105,10  6  4,/  19  10  9  /,7  2  5,-9  -4  -5,67%  67%  67%,70  77  63,29%  25%  33%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
50,Verno OXG,,1.28  1.19  1.38,247  217  278,62  27  35,/  43  25  18  /,21  10  11,+19  +2  +17,82%  80%  83%,164  132  195,32%  17%  51%,7  5  2,3  0  3,+4  +5  -1,,,Verno OXG,,1.19  1.34  1.04,234  292  178,20  12  8,/  14  10  4  /,3  1  2,+6  +2  +4,71%  67%  75%,148  178  119,39%  31%  60%,3  2  1,1  0  1,+2  +2  0,Verno OXG,,1.06  1.06  1.06,207  165  247,17  7  10,/  15  6  9  /,6  3  3,+2  +1  +1,87%  91%  83%,130  92  164,23%  8%  39%,2  2  0,1  0  1,+1  +2  -1,Verno OXG,,1.60  1.16  2.03,300  191  410,25  8  17,/  14  9  5  /,12  6  6,+11  -1  +12,88%  83%  92%,213  124  302,35%  13%  56%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,
51,Reduxx OXG,,1.11  0.97  1.27,224  187  260,61  26  35,/  49  26  23  /,6  2  4,+12  0  +12,72%  71%  72%,134  114  154,27%  36%  19%,15  5  10,13  7  6,+2  -2  +4,,,Reduxx OXG,,1.13  0.56  1.69,233  130  336,21  6  15,/  17  11  6  /,2  0  2,+4  -5  +9,79%  67%  92%,133  81  186,30%  56%  21%,6  1  5,4  3  1,+2  -2  +4,Reduxx OXG,,1.04  1.60  0.53,191  260  129,18  13  5,/  15  5  10  /,2  1  1,+3  +8  -5,65%  91%  42%,118  160  80,26%  27%  21%,3  2  1,4  1  3,-1  +1  -2,Reduxx OXG,,1.16  0.74  1.58,247  178  316,22  7  15,/  17  10  7  /,2  1  1,+5  -3  +8,71%  58%  83%,149  104  195,27%  44%  17%,6  2  4,5  3  2,+1  -1  +2,,,,,,,,,,,,,,
52,mitch OXG,,0.96  0.89  1.03,184  169  199,41  18  23,/  56  28  28  /,46  21  25,-15  -10  -5,75%  77%  72%,121  110  131,28%  29%  27%,7  5  2,9  4  5,-2  +1  -3,,,dapr OXG,,0.97  0.79  1.14,215  167  264,19  7  12,/  18  9  9  /,3  1  2,+1  -2  +3,67%  67%  67%,159  121  196,33%  41%  28%,1  0  1,2  1  1,-1  -1  0,mitch OXG,,0.97  1.26  0.70,209  238  184,14  9  5,/  17  6  11  /,14  9  5,-3  +3  -6,70%  82%  58%,139  152  127,33%  38%  28%,2  1  1,5  2  3,-3  -1  -2,dapr OXG,,1.05  0.97  1.13,212  290  135,19  13  6,/  16  10  6  /,2  1  1,+3  +3  0,63%  58%  67%,133  169  96,24%  27%  20%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,
53,dapr OXG,,0.95  0.84  1.05,198  213  186,50  25  25,/  52  28  24  /,14  9  5,-2  -3  +1,66%  69%  64%,138  144  132,29%  32%  26%,5  2  3,5  2  3,0  0  0,,,skuba OXG,,0.95  1.02  0.88,171  223  120,14  9  5,/  13  10  3  /,5  4  1,+1  -1  +2,71%  58%  83%,104  139  68,32%  26%  50%,1  1  0,1  0  1,0  +1  -1,dapr OXG,,0.83  0.76  0.89,167  178  158,12  5  7,/  18  9  9  /,9  7  2,-6  -4  -2,70%  82%  58%,121  141  103,31%  32%  30%,2  1  1,2  0  2,0  +1  -1,mitch OXG,,0.99  0.92  1.07,167  168  167,12  5  7,/  20  11  9  /,23  10  13,-8  -6  -2,83%  92%  75%,110  112  108,26%  21%  32%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
54,skuba OXG,,0.77  0.80  0.75,139  173  107,35  21  14,/  46  27  19  /,20  13  7,-11  -6  -5,69%  69%  69%,88  107  69,24%  22%  28%,1  1  0,6  4  2,-5  -3  -2,,,mitch OXG,,0.91  0.51  1.31,176  108  245,15  4  11,/  19  11  8  /,9  2  7,-4  -7  +3,71%  58%  83%,115  70  159,25%  29%  23%,3  3  0,2  1  1,+1  +2  -1,skuba OXG,,0.58  0.85  0.33,105  140  74,9  5  4,/  17  7  10  /,6  6  0,-8  -2  -6,65%  91%  42%,71  96  48,17%  25%  8%,0  0  0,2  2  0,-2  -2  0,skuba OXG,,0.78  0.53  1.04,140  154  128,12  7  5,/  16  10  6  /,9  3  6,-4  -3  -1,71%  58%  83%,89  86  92,23%  15%  32%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
