,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
42,Kntz MiTH,,0.84  0.96  0.73,144  178  101,31  22  9,/  44  25  19  /,22  11  11,-13  -3  -10,73%  75%  71%,102  122  76,25%  27%  21%,1  1  0,4  1  3,-3  0  -3,,,kongared MiTH,,0.63  0.90  0.37,108  153  64,11  8  3,/  19  9  10  /,2  2  0,-8  -1  -7,63%  75%  50%,63  78  47,25%  44%  9%,0  0  0,2  2  0,-2  -2  0,seph1roth MiTH,,0.90  0.81  1.09,252  220  318,15  9  6,/  17  11  6  /,4  3  1,-2  -2  0,83%  83%  83%,169  149  209,41%  38%  44%,6  5  1,2  1  1,+4  +4  0,Kntz MiTH,,0.67  0.84  0.48,109  154  55,7  6  1,/  17  10  7  /,7  2  5,-10  -4  -6,59%  58%  60%,84  106  59,21%  24%  17%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,something PRX,,1.60  1.85  1.12,365  357  383,25  17  8,/  11  5  6  /,1  0  1,+14  +12  +2,83%  83%  83%,238  249  215,51%  44%  73%,5  3  2,1  0  1,+4  +3  +1,1.0,0.0,something PRX,,1.60  1.85  1.12,365  357  383,25  17  8,/  11  5  6  /,1  0  1,+14  +12  +2,83%  83%  83%,238  249  215,51%  44%  73%,5  3  2,1  0  1,+4  +3  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,mindfreak PRX,,1.57  1.66  1.37,213  220  199,15  10  5,/  7  4  3  /,4  4  0,+8  +6  +2,89%  92%  83%,168  170  164,59%  56%  67%,1  1  0,0  0  0,+1  +1  0,13.0,5.0,mindfreak PRX,,1.57  1.66  1.37,213  220  199,15  10  5,/  7  4  3  /,4  4  0,+8  +6  +2,89%  92%  83%,168  170  164,59%  56%  67%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,f0rsakeN PRX,,1.54  1.45  1.71,252  212  334,17  10  7,/  8  4  4  /,5  2  3,+9  +6  +3,72%  83%  50%,199  163  272,52%  42%  67%,1  1  0,1  1  0,0  0  0,,,f0rsakeN PRX,,1.54  1.45  1.71,252  212  334,17  10  7,/  8  4  4  /,5  2  3,+9  +6  +3,72%  83%  50%,199  163  272,52%  42%  67%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,d4v41 PRX,,1.02  1.18  0.70,177  197  137,12  9  3,/  11  7  4  /,1  1  0,+1  +2  -1,72%  83%  50%,128  142  100,18%  30%  0%,0  0  0,1  0  1,-1  0  -1,,,d4v41 PRX,,1.02  1.18  0.70,177  197  137,12  9  3,/  11  7  4  /,1  1  0,+1  +2  -1,72%  83%  50%,128  142  100,18%  30%  0%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Monyet PRX,,0.58  0.73  0.28,138  177  63,8  7  1,/  15  10  5  /,4  2  2,-7  -3  -4,61%  67%  50%,86  110  38,16%  15%  33%,3  2  1,5  4  1,-2  -2  0,,,Monyet PRX,,0.58  0.73  0.28,138  177  63,8  7  1,/  15  10  5  /,4  2  2,-7  -3  -4,61%  67%  50%,86  110  38,16%  15%  33%,3  2  1,5  4  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,xffero Indo,,1.16  1.99  0.74,287  438  213,19  10  9,/  14  4  10  /,1  0  1,+5  +6  -1,72%  100%  58%,171  275  118,30%  30%  30%,2  0  2,1  0  1,+1  0  +1,,,xffero Indo,,1.16  1.99  0.74,287  438  213,19  10  9,/  14  4  10  /,1  0  1,+5  +6  -1,72%  100%  58%,171  275  118,30%  30%  30%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,blaZek1ng Indo,,0.62  1.05  0.40,106  185  68,8  5  3,/  14  4  10  /,4  2  2,-6  +1  -7,61%  83%  50%,72  113  52,24%  30%  18%,2  1  1,2  0  2,0  +1  -1,,,blaZek1ng Indo,,0.62  1.05  0.40,106  185  68,8  5  3,/  14  4  10  /,4  2  2,-6  +1  -7,61%  83%  50%,72  113  52,24%  30%  18%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,xccurate Indo,,0.53  0.16  0.72,158  105  185,10  2  8,/  17  6  11  /,3  1  2,-7  -4  -3,56%  67%  50%,95  74  105,18%  33%  11%,2  1  1,2  1  1,0  0  0,,,xccurate Indo,,0.53  0.16  0.72,158  105  185,10  2  8,/  17  6  11  /,3  1  2,-7  -4  -3,56%  67%  50%,95  74  105,18%  33%  11%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Lmemore Indo,,0.52  0.80  0.38,105  155  81,6  3  3,/  16  5  11  /,2  1  1,-10  -2  -8,44%  67%  33%,88  111  76,22%  38%  13%,0  0  0,3  1  2,-3  -1  -2,,,Lmemore Indo,,0.52  0.80  0.38,105  155  81,6  3  3,/  16  5  11  /,2  1  1,-10  -2  -8,44%  67%  33%,88  111  76,22%  38%  13%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,fl1pzjder Indo,,0.51  0.43  0.55,153  96  182,9  2  7,/  16  5  11  /,1  0  1,-7  -3  -4,56%  50%  58%,97  61  115,17%  33%  15%,2  1  1,2  1  1,0  0  0,,,fl1pzjder Indo,,0.51  0.43  0.55,153  96  182,9  2  7,/  16  5  11  /,1  0  1,-7  -3  -4,56%  50%  58%,97  61  115,17%  33%  15%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Obnoks MOUZ,,1.35  1.39  1.33,282  287  276,92  43  49,/  57  29  28  /,9  3  6,+35  +14  +21,72%  67%  77%,182  179  184,29%  31%  28%,12  4  8,3  0  3,+9  +4  +5,3.0,1.0,Obnoks MOUZ,,1.23  0.98  1.47,264  238  291,25  12  13,/  18  11  7  /,2  0  2,+7  +1  +6,62%  54%  69%,183  159  207,28%  37%  23%,3  1  2,1  0  1,+2  +1  +1,Obnoks MOUZ,,1.73  1.82  1.71,294  289  296,20  5  15,/  6  3  3  /,3  2  1,+14  +2  +12,100%  100%  100%,168  155  173,24%  33%  21%,3  1  2,0  0  0,+3  +1  +2,Obnoks MOUZ,,1.26  1.33  1.19,260  254  268,22  12  10,/  17  8  9  /,2  0  2,+5  +4  +1,65%  58%  73%,182  162  203,38%  33%  43%,2  1  1,1  0  1,+1  +1  0,xuss MOUZ,,1.46  1.69  1.28,296  338  262,24  12  12,/  14  7  7  /,2  0  2,+10  +5  +5,82%  80%  83%,204  231  182,31%  39%  20%,6  4  2,2  1  1,+4  +3  +1
56,xuss MOUZ,,1.13  1.18  1.14,233  260  216,74  36  38,/  60  31  29  /,12  4  8,+14  +5  +9,76%  72%  79%,161  182  144,34%  40%  28%,16  11  5,12  7  5,+4  +4  0,12.0,14.0,xuss MOUZ,,1.06  0.75  1.37,271  262  282,24  11  13,/  20  12  8  /,6  3  3,+4  -1  +5,69%  62%  77%,169  167  171,40%  45%  36%,4  3  1,5  3  2,-1  0  -1,iluri MOUZ,,1.61  1.21  1.75,248  207  262,14  3  11,/  6  2  4  /,9  1  8,+8  +1  +7,94%  100%  92%,159  147  163,29%  38%  26%,3  2  1,0  0  0,+3  +2  +1,murii MOUZ,,1.22  0.88  1.58,233  179  293,19  7  12,/  18  10  8  /,13  10  3,+1  -3  +4,74%  83%  64%,145  117  177,20%  35%  15%,1  0  1,4  2  2,-3  -2  -1,Obnoks MOUZ,,1.16  1.42  0.94,311  391  245,25  14  11,/  16  7  9  /,2  1  1,+9  +7  +2,73%  80%  67%,190  234  154,28%  24%  35%,4  1  3,1  0  1,+3  +1  +2
57,iluri MOUZ,,1.12  0.88  1.30,194  150  225,60  21  39,/  57  28  29  /,33  16  17,+3  -7  +10,79%  82%  77%,123  94  146,24%  20%  27%,8  3  5,8  4  4,0  -1  +1,13.0,3.0,iluri MOUZ,,0.90  0.81  0.98,194  166  223,16  7  9,/  21  10  11  /,7  3  4,-5  -3  -2,73%  85%  62%,130  115  145,18%  17%  19%,3  0  3,3  1  2,0  -1  +1,B3ASTM0D3 MOUZ,,1.40  1.30  1.44,290  251  304,16  4  12,/  10  2  8  /,8  2  6,+6  +2  +4,75%  100%  67%,203  171  213,38%  50%  35%,5  1  4,1  0  1,+4  +1  +3,iluri MOUZ,,1.15  0.92  1.39,206  185  231,20  9  11,/  16  9  7  /,10  7  3,+4  0  +4,83%  83%  82%,123  101  146,24%  13%  37%,1  1  0,2  1  1,-1  0  -1,murii MOUZ,,1.10  1.03  1.16,191  162  217,15  6  9,/  14  6  8  /,12  6  6,+1  0  +1,82%  80%  83%,124  106  139,19%  14%  23%,2  0  2,1  1  0,+1  -1  +2
58,murii MOUZ,,1.05  1.14  1.13,190  187  193,57  24  33,/  59  28  31  /,41  23  18,-2  -4  +2,76%  82%  71%,127  128  126,20%  24%  18%,4  0  4,8  4  4,-4  -4  0,13.0,10.0,murii MOUZ,,0.79  0.62  0.97,159  201  118,14  8  6,/  18  11  7  /,6  3  3,-4  -3  -1,73%  77%  69%,110  140  80,23%  21%  29%,0  0  0,1  1  0,-1  -1  0,xuss MOUZ,,1.32  1.69  1.20,211  253  198,14  5  9,/  7  1  6  /,2  0  2,+7  +4  +3,88%  100%  83%,148  171  141,29%  30%  28%,0  0  0,1  0  1,-1  0  -1,B3ASTM0D3 MOUZ,,0.73  0.47  1.02,156  137  178,11  5  6,/  17  10  7  /,10  5  5,-6  -5  -1,70%  67%  73%,120  102  140,27%  32%  24%,0  0  0,2  0  2,-2  0  -2,B3ASTM0D3 MOUZ,,1.08  1.24  0.96,177  207  153,16  9  7,/  13  6  7  /,11  7  4,+3  +3  0,82%  90%  75%,109  126  94,36%  40%  33%,1  0  1,1  1  0,0  -1  +1
59,B3ASTM0D3 MOUZ,,0.96  0.90  1.02,182  167  175,53  25  28,/  59  29  30  /,33  14  19,-6  -4  -2,71%  72%  71%,119  113  123,34%  40%  30%,8  3  5,8  3  5,0  0  0,13.0,9.0,B3ASTM0D3 MOUZ,,0.64  0.61  0.66,105  138  73,10  7  3,/  19  11  8  /,4  0  4,-9  -4  -5,62%  54%  69%,75  97  54,35%  46%  23%,2  2  0,4  2  2,-2  0  -2,murii MOUZ,,1.11  2.02  0.80,175  225  160,9  3  6,/  9  1  8  /,10  4  6,0  +2  -2,75%  100%  67%,131  184  114,18%  38%  13%,1  0  1,2  0  2,-1  0  -1,xuss MOUZ,,0.66  0.61  0.71,154  195  109,12  8  4,/  19  11  8  /,2  1  1,-7  -3  -4,70%  67%  73%,119  161  73,35%  40%  25%,6  4  2,4  3  1,+2  +1  +1,iluri MOUZ,,0.84  0.56  1.06,129  63  186,10  2  8,/  14  7  7  /,7  5  2,-4  -5  +1,73%  70%  75%,89  38  131,31%  33%  30%,1  0  1,3  2  1,-2  -2  0
60,KovaQ ATN,,1.13  1.02  1.19,248  228  289,84  40  44,/  64  37  27  /,17  9  8,+20  +3  +17,72%  69%  77%,179  160  202,33%  34%  33%,5  2  3,5  3  2,0  -1  +1,,,KovaQ ATN,,1.34  1.22  1.47,257  237  278,25  11  14,/  15  8  7  /,7  4  3,+10  +3  +7,81%  77%  85%,182  151  212,22%  19%  24%,1  0  1,2  1  1,-1  -1  0,Magnus ATN,,0.82  0.98  0.31,186  221  84,9  9  0,/  14  10  4  /,3  2  1,-5  -1  -4,50%  58%  25%,140  155  95,42%  45%  33%,1  1  0,0  0  0,+1  +1  0,KovaQ ATN,,1.55  1.19  1.88,371  332  407,35  15  20,/  17  9  8  /,2  1  1,+18  +6  +12,87%  82%  92%,242  235  249,50%  65%  42%,3  1  2,1  1  0,+2  0  +2,Treelover ATN,,1.07  1.07  1.07,238  240  237,19  10  9,/  18  9  9  /,8  4  4,+1  +1  0,77%  75%  80%,151  147  156,30%  23%  37%,2  0  2,1  1  0,+1  -1  +2
61,Magnus ATN,,0.87  0.98  0.66,171  206  129,49  32  17,/  64  36  28  /,15  10  5,-15  -4  -11,64%  67%  62%,123  141  101,29%  32%  25%,8  7  1,10  5  5,-2  +2  -4,,,STAVINCI ATN,,1.14  0.87  1.41,213  119  307,20  6  14,/  18  8  10  /,15  6  9,+2  -2  +4,69%  69%  69%,147  96  199,50%  54%  48%,1  1  0,1  0  1,0  +1  -1,KovaQ ATN,,0.70  0.77  0.49,173  169  187,8  5  3,/  14  10  4  /,3  3  0,-6  -5  -1,50%  50%  50%,145  147  138,32%  27%  60%,1  1  0,2  1  1,-1  0  -1,Magnus ATN,,1.09  0.92  1.24,174  164  184,14  6  8,/  14  8  6  /,5  4  1,0  -2  +2,70%  55%  83%,125  103  146,24%  23%  26%,3  2  1,3  1  2,0  +1  -1,KovaQ ATN,,0.93  0.91  0.94,192  182  205,16  9  7,/  18  10  8  /,5  1  4,-2  -1  -1,64%  67%  60%,133  114  157,29%  35%  24%,0  0  0,0  0  0,0  0  0
62,Treelover ATN,,0.84  0.84  0.81,178  185  167,54  30  24,/  66  37  29  /,26  16  10,-12  -7  -5,72%  71%  74%,115  122  108,30%  29%  31%,5  1  4,5  2  3,0  -1  +1,,,Magnus ATN,,1.02  1.07  0.97,203  238  169,19  10  9,/  18  9  9  /,4  2  2,+1  +1  0,73%  77%  69%,142  167  118,28%  29%  26%,3  3  0,3  2  1,0  +1  -1,Treelover ATN,,0.56  0.61  0.40,178  190  146,9  7  2,/  15  11  4  /,4  3  1,-6  -4  -2,63%  58%  75%,113  121  89,32%  33%  29%,0  0  0,1  1  0,-1  -1  0,AdrianL ATN,,0.90  0.67  1.12,171  177  166,14  7  7,/  16  9  7  /,3  0  3,-2  -2  0,70%  64%  75%,124  115  133,22%  40%  13%,3  3  0,3  1  2,0  +2  -2,STAVINCI ATN,,0.93  1.13  0.69,185  213  153,14  9  5,/  18  9  9  /,13  7  6,-4  0  -4,68%  75%  60%,113  125  98,43%  42%  44%,1  0  1,3  0  3,-2  0  -2
63,AdrianL ATN,,0.79  0.57  1.01,176  141  226,54  22  32,/  70  41  29  /,13  6  7,-16  -19  +3,66%  58%  74%,118  94  147,32%  36%  29%,16  10  6,21  15  6,-5  -5  0,,,Treelover ATN,,0.88  0.81  0.95,141  127  157,15  7  8,/  17  9  8  /,4  2  2,-2  -2  0,69%  69%  69%,97  92  102,48%  50%  47%,2  0  2,1  0  1,+1  0  +1,AdrianL ATN,,0.51  0.52  0.46,151  131  213,8  5  3,/  15  11  4  /,2  2  0,-7  -6  -1,63%  67%  50%,108  98  138,31%  26%  50%,2  2  0,7  5  2,-5  -3  -2,Treelover ATN,,0.83  0.85  0.81,156  189  126,11  6  5,/  16  8  8  /,10  7  3,-5  -2  -3,78%  82%  75%,104  131  79,16%  20%  10%,1  1  0,2  0  2,-1  +1  -2,AdrianL ATN,,0.86  0.43  1.38,189  87  313,15  3  12,/  18  10  8  /,4  1  3,-3  -7  +4,68%  50%  90%,124  56  206,32%  38%  30%,4  2  2,6  6  0,-2  -4  +2
64,STAVINCI ATN,,0.77  0.76  0.74,158  140  197,51  24  27,/  72  37  35  /,47  27  20,-21  -13  -8,69%  71%  67%,105  89  126,41%  36%  45%,5  1  4,7  2  5,-2  -1  -1,,,AdrianL ATN,,0.87  0.66  1.08,193  170  217,17  7  10,/  21  11  10  /,4  3  1,-4  -4  0,62%  54%  69%,113  109  118,52%  47%  58%,7  3  4,5  3  2,+2  0  +2,STAVINCI ATN,,0.37  0.45  0.13,85  111  9,4  4  0,/  15  11  4  /,3  3  0,-11  -7  -4,50%  58%  25%,57  73  9,31%  33%  0%,0  0  0,2  1  1,-2  -1  -1,STAVINCI ATN,,0.66  0.59  0.73,148  117  177,13  5  8,/  21  9  12  /,16  11  5,-8  -4  -4,83%  82%  83%,84  58  108,28%  14%  40%,3  0  3,1  1  0,+2  -1  +3,Magnus ATN,,0.57  0.95  0.10,119  194  30,7  7  0,/  18  9  9  /,3  2  1,-11  -2  -9,59%  75%  40%,87  136  27,27%  33%  0%,1  1  0,4  2  2,-3  -1  -2
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,OXY C9,,1.00  1.01  1.01,253  319  238,33  13  20,/  32  11  21  /,8  4  4,+1  +2  -1,64%  75%  58%,155  184  141,35%  33%  35%,9  5  4,7  2  5,+2  +3  -1,0.0,2.0,OXY C9,,1.36  1.30  1.41,324  334  318,24  10  14,/  18  8  10  /,6  4  2,+6  +2  +4,71%  78%  67%,190  199  184,39%  45%  35%,5  4  1,2  1  1,+3  +3  0,jakee C9,,0.74  1.07  0.65,191  266  173,8  3  5,/  14  3  11  /,6  2  4,-6  0  -6,60%  100%  50%,144  157  140,22%  18%  24%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,wippie C9,,0.73  0.44  0.80,140  147  142,18  6  12,/  28  8  20  /,3  0  3,-10  -2  -8,47%  58%  42%,101  91  106,25%  23%  26%,1  1  0,3  0  3,-2  +1  -3,8.0,13.0,Xeppaa C9,,0.91  1.03  0.82,181  198  170,12  6  6,/  16  6  10  /,14  9  5,-4  0  -4,62%  78%  50%,123  128  119,21%  13%  28%,1  0  1,2  1  1,-1  -1  0,wippie C9,,0.67  0.02  0.88,118  17  143,7  0  7,/  13  3  10  /,0  0  0,-6  -3  -3,27%  0%  33%,86  17  104,26%  0%  29%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Xeppaa C9,,0.72  0.62  0.71,176  158  187,18  6  12,/  30  9  21  /,18  11  7,-12  -3  -9,58%  75%  50%,122  104  132,18%  12%  21%,1  0  1,4  1  3,-3  -1  -2,2.0,13.0,vanity C9,,0.81  0.66  0.93,129  106  147,7  2  5,/  15  6  9  /,10  3  7,-8  -4  -4,76%  78%  75%,89  63  109,9%  0%  11%,1  1  0,3  1  2,-2  0  -2,OXY C9,,0.63  0.72  0.61,181  274  159,9  3  6,/  14  3  11  /,2  0  2,-5  0  -5,53%  67%  50%,107  139  99,25%  10%  36%,4  1  3,5  1  4,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,jakee C9,,0.70  0.91  0.63,159  149  157,19  8  11,/  30  8  22  /,11  5  6,-11  0  -11,61%  75%  54%,102  85  110,24%  19%  26%,2  0  2,4  1  3,-2  -1  -1,,,wippie C9,,0.79  0.87  0.73,162  191  141,11  6  5,/  15  5  10  /,3  0  3,-4  +1  -5,62%  78%  50%,112  116  108,24%  25%  24%,1  1  0,3  0  3,-2  +1  -3,Xeppaa C9,,0.53  0.20  0.61,170  38  204,6  0  6,/  14  3  11  /,4  2  2,-8  -3  -5,53%  67%  50%,122  30  145,15%  0%  16%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,vanity C9,,0.65  0.56  0.71,127  133  125,12  4  8,/  29  9  20  /,14  4  10,-17  -5  -12,69%  83%  63%,94  92  95,11%  8%  13%,2  1  1,3  1  2,-1  0  -1,,,jakee C9,,0.66  0.74  0.60,127  109  141,11  5  6,/  16  5  11  /,5  3  2,-5  0  -5,62%  67%  58%,72  61  79,26%  20%  31%,2  0  2,1  0  1,+1  0  +1,vanity C9,,0.49  0.46  0.50,125  214  103,5  2  3,/  14  3  11  /,4  1  3,-9  -1  -8,60%  100%  50%,100  179  81,15%  14%  15%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,mwzera FUR,,1.46  1.37  1.78,338  323  379,45  29  16,/  27  16  11  /,9  4  5,+18  +13  +5,75%  71%  83%,228  200  284,20%  22%  18%,9  7  2,5  2  3,+4  +5  -1,,,mwzera FUR,,1.45  1.42  1.49,360  381  332,28  17  11,/  17  9  8  /,4  2  2,+11  +8  +3,76%  75%  78%,239  229  253,19%  26%  13%,5  5  0,3  1  2,+2  +4  -2,liazzi FUR,,1.64  1.66  1.55,218  244  117,13  12  1,/  4  3  1  /,10  3  7,+9  +9  0,93%  92%  100%,127  144  59,31%  33%  20%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,liazzi FUR,,1.36  1.53  1.10,185  234  73,25  23  2,/  14  8  6  /,17  7  10,+11  +15  -4,86%  88%  83%,109  147  34,32%  33%  25%,1  1  0,2  1  1,-1  0  -1,,,Khalil FUR,,1.16  0.76  1.68,199  128  295,15  6  9,/  11  7  4  /,1  1  0,+4  -1  +5,76%  75%  78%,138  92  200,37%  36%  37%,4  2  2,1  1  0,+3  +1  +2,havoc FUR,,1.57  1.70  1.06,239  276  92,15  14  1,/  7  6  1  /,9  8  1,+8  +8  0,93%  92%  100%,164  184  85,24%  24%  33%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Khalil FUR,,1.35  1.08  1.92,243  195  317,32  18  14,/  18  12  6  /,7  5  2,+14  +6  +8,81%  79%  83%,160  139  202,35%  32%  38%,7  5  2,2  2  0,+5  +3  +2,,,havoc FUR,,1.08  1.18  0.94,167  202  121,12  9  3,/  13  7  6  /,16  9  7,-1  +2  -3,81%  92%  67%,112  141  74,32%  33%  29%,2  1  1,1  0  1,+1  +1  0,Khalil FUR,,1.55  1.40  2.16,286  263  383,17  12  5,/  7  5  2  /,6  4  2,+10  +7  +3,87%  83%  100%,190  185  208,33%  30%  43%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,havoc FUR,,1.33  1.44  1.00,203  239  113,27  23  4,/  20  13  7  /,25  17  8,+7  +10  -3,86%  92%  75%,134  162  77,28%  28%  30%,4  3  1,1  0  1,+3  +3  0,,,liazzi FUR,,1.07  1.39  0.65,152  223  58,12  11  1,/  10  5  5  /,7  4  3,+2  +6  -4,81%  83%  78%,97  151  25,32%  32%  33%,0  0  0,2  1  1,-2  -1  -1,mwzera FUR,,1.46  1.31  2.07,316  265  520,17  12  5,/  10  7  3  /,5  2  3,+7  +5  +2,73%  67%  100%,213  172  376,22%  16%  33%,4  2  2,2  1  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,kon4n FUR,,1.00  0.95  1.24,161  156  186,20  11  9,/  21  14  7  /,13  13  0,-1  -3  +2,72%  79%  58%,130  125  140,26%  16%  53%,0  0  0,5  3  2,-5  -3  -2,,,kon4n FUR,,0.96  0.97  0.94,191  204  175,13  7  6,/  14  8  6  /,5  5  0,-1  -1  0,71%  83%  56%,148  158  135,23%  15%  43%,0  0  0,3  1  2,-3  -1  -2,kon4n FUR,,1.05  0.93  1.54,130  108  218,7  4  3,/  7  6  1  /,8  8  0,0  -2  +2,73%  75%  67%,104  91  154,36%  18%  100%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,aspas LEV,,1.20  1.19  1.26,223  228  223,52  27  25,/  41  23  18  /,12  8  4,+11  +4  +7,75%  79%  72%,156  164  147,33%  37%  29%,9  4  5,9  4  5,0  0  0,3.0,0.0,nzr LEV,,1.22  0.92  1.47,221  127  300,17  4  13,/  14  7  7  /,13  11  2,+3  -3  +6,82%  80%  83%,141  90  184,19%  42%  13%,2  0  2,3  2  1,-1  -2  +1,kiNgg LEV,,1.70  1.97  1.28,321  400  203,23  17  6,/  8  6  2  /,7  4  3,+15  +11  +4,90%  92%  88%,214  275  123,26%  38%  12%,2  2  0,1  0  1,+1  +2  -1,aspas LEV,,1.48  1.46  1.50,284  254  312,22  10  12,/  12  6  6  /,7  5  2,+10  +4  +6,83%  82%  83%,200  199  201,31%  34%  28%,3  1  2,3  2  1,0  -1  +1,,,,,,,,,,,,,,
78,nzr LEV,,1.19  1.04  1.38,186  146  229,44  17  27,/  37  18  19  /,31  19  12,+7  -1  +8,82%  76%  88%,124  99  151,20%  28%  15%,5  2  3,4  3  1,+1  -1  +2,13.0,9.0,aspas LEV,,1.12  1.37  0.91,188  254  133,16  10  6,/  13  6  7  /,2  0  2,+3  +4  -1,68%  70%  67%,108  155  70,37%  56%  8%,3  1  2,3  1  2,0  0  0,Mazino LEV,,1.16  1.11  1.24,216  216  216,14  9  5,/  13  8  5  /,13  8  5,+1  +1  0,75%  83%  63%,152  139  171,25%  23%  27%,1  1  0,0  0  0,+1  +1  0,nzr LEV,,1.22  1.41  1.06,179  188  172,15  7  8,/  13  4  9  /,11  6  5,+2  +3  -1,91%  91%  92%,130  138  123,19%  23%  16%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,
79,kiNgg LEV,,1.16  1.38  0.91,216  276  148,48  32  16,/  38  18  20  /,17  10  7,+10  +14  -4,74%  82%  66%,134  175  92,27%  33%  21%,4  3  1,4  2  2,0  +1  -1,13.0,7.0,Mazino LEV,,0.98  1.50  0.54,193  326  83,14  12  2,/  16  6  10  /,5  1  4,-2  +6  -8,77%  90%  67%,134  210  70,25%  29%  19%,1  1  0,3  1  2,-2  0  -2,nzr LEV,,1.12  0.78  1.61,157  123  209,12  6  6,/  10  7  3  /,7  2  5,+2  -1  +3,70%  58%  88%,100  71  143,22%  25%  19%,1  0  1,1  1  0,0  -1  +1,tex LEV,,1.17  1.24  1.10,215  191  237,16  7  9,/  15  6  9  /,8  2  6,+1  +1  0,74%  82%  67%,153  137  167,24%  27%  21%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,
