,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
48,Aryu TR,,1.06  1.08  1.03,182  165  225,27  15  12,/  24  12  12  /,10  5  5,+3  +3  0,79%  83%  75%,131  109  162,31%  47%  19%,2  1  1,3  1  2,-1  0  -1,,,Aryu TR,,1.02  1.03  1.02,222  195  248,17  8  9,/  16  6  10  /,7  2  5,+1  +2  -1,83%  91%  75%,151  124  176,22%  32%  17%,2  1  1,2  1  1,0  0  0,DEATHMAKER TR,,1.05  0.76  1.92,203  163  327,12  7  5,/  9  7  2  /,4  4  0,+3  0  +3,69%  67%  75%,133  103  224,23%  17%  33%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Paradox MDL,,1.01  1.07  1.03,233  201  267,32  16  16,/  30  12  18  /,12  5  7,+2  +4  -2,77%  75%  78%,157  172  148,33%  35%  31%,4  0  4,1  0  1,+3  0  +3,,,Paradox MDL,,1.15  1.06  1.25,269  191  355,21  12  9,/  17  9  8  /,6  3  3,+4  +3  +1,74%  67%  82%,184  188  180,36%  39%  32%,4  0  4,1  0  1,+3  0  +3,Paradox MDL,,0.88  1.07  0.81,196  231  185,11  4  7,/  13  3  10  /,6  2  4,-2  +1  -3,81%  100%  75%,119  122  118,27%  25%  29%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Whimp MDL,,0.86  1.36  0.49,207  299  145,27  18  9,/  29  9  20  /,9  5  4,-2  +9  -11,54%  81%  35%,124  178  87,30%  30%  29%,2  2  0,4  0  4,-2  +2  -4,,,Whimp MDL,,1.04  1.56  0.47,213  306  112,16  13  3,/  15  6  9  /,9  5  4,+1  +7  -6,61%  83%  36%,125  179  67,31%  32%  27%,2  2  0,1  0  1,+1  +2  -1,1TaPGoD MDL,,0.68  0.90  0.60,182  159  191,9  2  7,/  15  3  12  /,3  2  1,-6  -1  -5,63%  100%  50%,117  113  118,31%  33%  30%,4  1  3,6  2  4,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,ezzy MDL,,0.73  0.39  0.89,171  154  183,23  9  14,/  31  13  18  /,7  3  4,-8  -4  -4,62%  56%  65%,107  92  118,52%  47%  55%,2  0  2,3  2  1,-1  -2  +1,,,ezzy MDL,,0.85  0.75  0.96,171  180  162,15  8  7,/  16  9  7  /,4  3  1,-1  -1  0,65%  58%  73%,107  103  111,56%  50%  62%,1  0  1,2  1  1,-1  -1  0,Whimp MDL,,0.68  1.17  0.51,200  280  174,11  5  6,/  14  3  11  /,0  0  0,-3  +2  -5,44%  75%  33%,124  175  107,28%  25%  30%,0  0  0,3  0  3,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,blackhawk MDL,,0.64  0.66  0.65,121  102  141,14  5  9,/  30  11  19  /,7  4  3,-16  -6  -10,54%  63%  48%,90  77  99,33%  22%  39%,0  0  0,3  2  1,-3  -2  -1,,,blackhawk MDL,,0.76  0.72  0.81,138  103  178,10  4  6,/  16  7  9  /,5  2  3,-6  -3  -3,52%  50%  55%,100  81  121,27%  20%  33%,0  0  0,2  2  0,-2  -2  0,ezzy MDL,,0.62  0.03  0.83,170  77  202,8  1  7,/  15  4  11  /,3  0  3,-7  -3  -4,56%  50%  58%,108  59  124,48%  40%  50%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1TaPGoD MDL,,0.61  0.87  0.41,165  196  139,21  12  9,/  35  13  22  /,4  2  2,-14  -1  -13,59%  88%  39%,101  126  83,37%  44%  31%,9  5  4,11  5  6,-2  0  -2,,,1TaPGoD MDL,,0.54  0.83  0.22,148  209  83,12  10  2,/  20  10  10  /,1  0  1,-8  0  -8,57%  83%  27%,90  131  45,46%  50%  33%,5  4  1,5  3  2,0  +1  -1,blackhawk MDL,,0.52  0.60  0.49,104  99  107,4  1  3,/  14  4  10  /,2  2  0,-10  -3  -7,56%  100%  42%,76  67  79,44%  33%  46%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,YOU TE,,,225,47,/  41  /,30,6,,,,,,,2.0,1.0,YOU TE,,,241,20,/  18  /,12,2,,,,,,,Kai TE,,,246,18,/  11  /,7,7,,,,,,,Kai TE,,,250,17,/  11  /,1,6,,,,,,,,,,,,,,,,,,,,
56,FengF TE,,,225,51,/  47  /,12,4,,,,,,,12.0,14.0,FengF TE,,,239,22,/  20  /,3,2,,,,,,,FengF TE,,,224,15,/  15  /,5,0,,,,,,,HeiB TE,,,245,16,/  12  /,18,4,,,,,,,,,,,,,,,,,,,,
57,HeiB TE,,,212,49,/  44  /,32,5,,,,,,,13.0,7.0,HeiB TE,,,205,18,/  21  /,4,-3,,,,,,,YOU TE,,,206,12,/  14  /,16,-2,,,,,,,YOU TE,,,229,15,/  9  /,2,6,,,,,,,,,,,,,,,,,,,,
58,Kai TE,,,204,46,/  41  /,11,5,,,,,,,13.0,5.0,Flex1n TE,,,155,15,/  17  /,7,-2,,,,,,,Flex1n TE,,,193,15,/  14  /,8,1,,,,,,,FengF TE,,,211,14,/  12  /,4,2,,,,,,,,,,,,,,,,,,,,
59,Flex1n TE,,,158,39,/  43  /,22,-4,,,,,,,,,Kai TE,,,117,11,/  19  /,3,-8,,,,,,,HeiB TE,,,186,15,/  11  /,10,4,,,,,,,Flex1n TE,,,125,9,/  12  /,7,-3,,,,,,,,,,,,,,,,,,,,
60,BerLIN FPX,,,213,47,/  47  /,22,0,,,,,,,,,BerLIN FPX,,,260,26,/  19  /,7,7,,,,,,,nizhaoTZH FPX,,,230,18,/  13  /,3,5,,,,,,,BerLIN FPX,,,240,14,/  12  /,4,2,,,,,,,,,,,,,,,,,,,,
61,AAAAY FPX,,,198,45,/  45  /,14,0,,,,,,,,,nizhaoTZH FPX,,,202,19,/  15  /,5,4,,,,,,,Lysoar FPX,,,228,16,/  13  /,5,3,,,,,,,Autumn FPX,,,217,13,/  15  /,3,-2,,,,,,,,,,,,,,,,,,,,
62,nizhaoTZH FPX,,,193,44,/  43  /,13,1,,,,,,,,,AAAAY FPX,,,197,18,/  16  /,7,2,,,,,,,AAAAY FPX,,,195,13,/  15  /,2,-2,,,,,,,AAAAY FPX,,,203,14,/  14  /,5,0,,,,,,,,,,,,,,,,,,,,
63,Autumn FPX,,,190,41,/  50  /,5,-9,,,,,,,,,Autumn FPX,,,178,17,/  17  /,1,0,,,,,,,Autumn FPX,,,174,11,/  18  /,1,-7,,,,,,,Lysoar FPX,,,157,8,/  15  /,4,-7,,,,,,,,,,,,,,,,,,,,
64,Lysoar FPX,,,185,39,/  47  /,13,-8,,,,,,,,,Lysoar FPX,,,169,15,/  19  /,4,-4,,,,,,,BerLIN FPX,,,139,7,/  16  /,11,-9,,,,,,,nizhaoTZH FPX,,,147,7,/  15  /,5,-8,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,niffy AAA,,1.23  1.07  1.58,252  243  250,52  31  21,/  38  26  12  /,14  9  5,+14  +5  +9,74%  75%  72%,165  166  164,20%  20%  19%,8  5  3,8  6  2,0  -1  +1,1.0,2.0,AloNeFillz AAA,,1.03  0.57  1.57,228  169  300,18  8  10,/  17  11  6  /,8  0  8,+1  -3  +4,68%  58%  80%,141  104  185,28%  19%  35%,3  1  2,3  2  1,0  -1  +1,niffy AAA,,1.77  1.61  2.45,310  289  397,18  14  4,/  5  5  0  /,6  5  1,+13  +9  +4,93%  92%  100%,200  175  300,25%  24%  26%,1  1  0,0  0  0,+1  +1  0,Potter AAA,,1.12  1.13  1.10,190  231  149,19  11  8,/  16  9  7  /,11  7  4,+3  +2  +1,75%  83%  67%,117  143  90,41%  40%  43%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
67,AloNeFillz AAA,,1.15  1.01  1.40,214  212  204,46  28  18,/  41  25  16  /,23  8  15,+5  +3  +2,70%  67%  76%,125  130  117,23%  25%  20%,5  3  2,4  2  2,+1  +1  0,9.0,13.0,ChAlalala AAA,,0.95  0.58  1.39,162  108  228,12  4  8,/  15  11  4  /,6  1  5,-3  -7  +4,55%  33%  80%,111  86  140,20%  33%  14%,3  1  2,0  0  0,+3  +1  +2,AloNeFillz AAA,,1.54  1.44  1.90,252  257  237,14  11  3,/  6  6  0  /,6  6  0,+8  +5  +3,80%  75%  100%,145  152  120,20%  29%  0%,1  1  0,0  0  0,+1  +1  0,niffy AAA,,1.04  1.12  0.97,242  280  206,20  12  8,/  16  9  7  /,5  2  3,+4  +3  +1,67%  75%  58%,166  207  125,20%  20%  19%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,
68,Potter AAA,,1.08  0.98  1.23,224  229  191,50  31  19,/  45  30  15  /,26  16  10,+5  +1  +4,79%  75%  84%,137  145  127,38%  35%  42%,9  7  2,6  5  1,+3  +2  +1,13.0,2.0,b3ta AAA,,0.87  0.87  0.87,117  162  65,6  5  1,/  16  11  5  /,14  6  8,-10  -6  -4,77%  75%  80%,80  102  53,25%  33%  14%,0  0  0,1  0  1,-1  0  -1,Potter AAA,,1.29  1.27  1.41,312  292  396,17  13  4,/  11  9  2  /,3  2  1,+6  +4  +2,80%  75%  100%,200  189  242,36%  29%  63%,7  6  1,3  3  0,+4  +3  +1,ChAlalala AAA,,0.91  0.85  0.97,157  135  181,12  5  7,/  17  7  10  /,3  2  1,-5  -2  -3,75%  67%  83%,101  83  118,18%  22%  16%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,
69,ChAlalala AAA,,0.98  0.84  1.17,153  132  190,32  16  16,/  39  24  15  /,14  7  7,-7  -8  +1,69%  58%  84%,102  89  121,20%  30%  14%,6  2  4,3  2  1,+3  0  +3,11.0,13.0,niffy AAA,,0.87  0.49  1.34,204  160  258,14  5  9,/  17  12  5  /,3  2  1,-3  -7  +4,68%  58%  80%,141  116  171,15%  16%  15%,5  3  2,6  4  2,-1  -1  0,b3ta AAA,,1.15  1.10  1.33,203  216  153,11  9  2,/  8  7  1  /,5  3  2,+3  +2  +1,80%  75%  100%,129  139  90,41%  35%  75%,1  0  1,1  0  1,0  0  0,AloNeFillz AAA,,0.88  1.02  0.73,162  209  116,14  9  5,/  18  8  10  /,9  2  7,-4  +1  -5,67%  67%  67%,97  134  60,20%  25%  13%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
70,b3ta AAA,,0.91  0.94  0.93,155  180  105,28  21  7,/  42  27  15  /,26  12  14,-14  -6  -8,67%  67%  68%,94  112  69,29%  34%  20%,4  1  3,8  3  5,-4  -2  -2,,,Potter AAA,,0.82  0.53  1.17,171  165  179,14  7  7,/  18  12  6  /,12  7  5,-4  -5  +1,82%  67%  100%,117  102  137,37%  43%  33%,0  0  0,1  1  0,-1  -1  0,ChAlalala AAA,,1.10  1.08  1.16,140  151  99,8  7  1,/  7  6  1  /,5  4  1,+1  +1  0,80%  75%  100%,92  98  67,22%  36%  0%,0  0  0,1  1  0,-1  -1  0,b3ta AAA,,0.72  0.84  0.59,144  162  126,11  7  4,/  18  9  9  /,7  3  4,-7  -2  -5,50%  50%  50%,86  95  77,23%  35%  14%,3  1  2,6  3  3,-3  -2  -1,,,,,,,,,,,,,,
71,cgrs MiTH,,0.99  0.90  1.07,221  216  248,50  20  30,/  41  16  25  /,18  4  14,+9  +4  +5,70%  64%  75%,153  137  163,18%  20%  16%,5  2  3,6  3  3,-1  -1  0,,,cgrs MiTH,,1.34  1.05  1.57,264  186  330,20  7  13,/  14  6  8  /,11  3  8,+6  +1  +5,82%  60%  100%,173  112  225,14%  12%  15%,3  1  2,0  0  0,+3  +1  +2,Kntz MiTH,,0.84  0.12  1.02,217  36  264,11  0  11,/  12  5  7  /,3  1  2,-1  -5  +4,67%  33%  75%,132  27  158,27%  50%  26%,1  0  1,4  1  3,-3  -1  -2,cgrs MiTH,,1.30  1.32  1.28,279  272  287,25  12  13,/  13  6  7  /,5  1  4,+12  +6  +6,75%  75%  75%,178  181  175,21%  31%  15%,2  1  1,3  3  0,-1  -2  +1,,,,,,,,,,,,,,
72,Kadoom MiTH,,0.95  0.92  0.98,216  209  232,47  19  28,/  48  19  29  /,13  3  10,-1  0  -1,70%  68%  72%,140  137  142,22%  33%  17%,12  4  8,10  3  7,+2  +1  +1,,,Kntz MiTH,,1.20  0.82  1.51,170  103  226,14  3  11,/  10  7  3  /,10  5  5,+4  -4  +8,95%  90%  100%,121  74  161,26%  23%  26%,1  0  1,0  0  0,+1  0  +1,Kadoom MiTH,,0.69  0.78  0.66,183  142  193,8  1  7,/  15  3  12  /,2  1  1,-7  -2  -5,60%  67%  58%,106  94  109,18%  50%  13%,2  1  1,0  0  0,+2  +1  +1,kongared MiTH,,1.27  1.34  1.19,205  214  198,19  10  9,/  12  4  8  /,5  2  3,+7  +6  +1,83%  92%  75%,124  129  118,38%  45%  30%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
73,kongared MiTH,,0.93  0.89  0.96,157  169  164,40  17  23,/  37  13  24  /,11  4  7,+3  +4  -1,77%  84%  72%,105  102  107,41%  43%  40%,2  0  2,2  1  1,0  -1  +1,,,kongared MiTH,,1.09  0.88  1.26,170  119  214,15  5  10,/  12  6  6  /,4  2  2,+3  -1  +4,82%  80%  83%,115  66  156,47%  27%  58%,1  0  1,0  0  0,+1  0  +1,seph1roth MiTH,,0.59  0.03  0.73,155  17  190,7  0  7,/  14  3  11  /,6  2  4,-7  -3  -4,67%  67%  67%,107  0  134,41%  41%,2  0  2,2  1  1,0  -1  +1,Kadoom MiTH,,1.12  1.27  0.98,285  321  251,23  13  10,/  20  9  11  /,7  2  5,+3  +4  -1,75%  83%  67%,190  200  181,28%  31%  24%,8  3  5,4  1  3,+4  +2  +2,,,,,,,,,,,,,,
74,Kntz MiTH,,0.91  0.58  1.03,148  70  185,30  5  25,/  36  18  18  /,22  9  13,-6  -13  +7,79%  80%  78%,89  50  115,26%  30%  25%,2  0  2,5  2  3,-3  -2  -1,,,Kadoom MiTH,,1.04  0.72  1.31,181  96  253,16  5  11,/  13  7  6  /,4  0  4,+3  -2  +5,73%  50%  92%,107  74  135,19%  30%  16%,2  0  2,6  2  4,-4  -2  -2,kongared MiTH,,0.42  0.46  0.41,96  161  81,6  2  4,/  13  3  10  /,2  0  2,-7  -1  -6,60%  67%  58%,60  112  47,38%  75%  22%,0  0  0,1  0  1,-1  0  -1,seph1roth MiTH,,1.02  0.89  1.15,196  181  212,13  7  6,/  17  9  8  /,14  4  10,-4  -2  -2,79%  67%  92%,141  136  147,33%  37%  30%,2  2  0,2  0  2,0  +2  -2,,,,,,,,,,,,,,
75,seph1roth MiTH,,0.87  0.54  1.04,193  173  215,38  13  25,/  46  22  24  /,23  9  14,-8  -9  +1,69%  56%  78%,133  117  144,32%  31%  33%,8  5  3,9  5  4,-1  0  -1,,,seph1roth MiTH,,1.00  0.70  1.25,228  211  244,18  6  12,/  15  10  5  /,3  3  0,+3  -4  +7,59%  40%  75%,141  129  151,29%  26%  31%,4  3  1,5  4  1,-1  -1  0,cgrs MiTH,,0.34  0.32  0.34,119  90  127,5  1  4,/  14  4  10  /,2  0  2,-9  -3  -6,47%  33%  50%,81  47  90,20%  0%  25%,0  0  0,3  0  3,-3  0  -3,Kntz MiTH,,0.68  0.79  0.58,58  52  66,5  2  3,/  14  6  8  /,9  3  6,-9  -4  -5,71%  83%  58%,31  37  26,27%  40%  17%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Laz NKT,,1.06  1.07  1.07,220  202  239,46  23  23,/  42  23  19  /,13  7  6,+4  0  +4,74%  79%  69%,155  148  164,30%  33%  28%,5  1  4,6  4  2,-1  -3  +2,1.0,2.0,Teerapong NKT,,0.97  1.05  0.87,177  176  179,14  9  5,/  15  8  7  /,3  3  0,-1  +1  -2,57%  50%  67%,106  95  121,34%  26%  44%,0  0  0,4  2  2,-4  -2  -2,socools0da NKT,,1.45  1.48  1.43,265  230  292,20  8  12,/  13  5  8  /,10  3  7,+7  +3  +4,95%  89%  100%,184  149  209,43%  39%  46%,4  2  2,1  1  0,+3  +1  +2,Laz NKT,,1.15  0.91  1.51,302  243  390,20  9  11,/  16  12  4  /,5  3  2,+4  -3  +7,85%  75%  100%,189  168  222,30%  30%  30%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,
78,PoomOneLove NKT,,1.01  1.15  0.88,180  184  177,42  24  18,/  44  22  22  /,12  6  6,-2  +2  -4,61%  67%  55%,120  112  128,33%  32%  34%,2  2  0,4  2  2,-2  0  -2,8.0,13.0,Laz NKT,,0.96  1.24  0.58,187  206  163,14  9  5,/  15  7  8  /,3  3  0,-1  +2  -3,62%  75%  44%,146  167  119,23%  28%  17%,1  0  1,3  2  1,-2  -2  0,PoomOneLove NKT,,1.29  1.52  1.12,178  146  202,16  7  9,/  11  3  8  /,6  2  4,+5  +4  +1,71%  89%  58%,123  99  141,32%  29%  35%,1  1  0,0  0  0,+1  +1  0,qq NKT,,0.93  1.01  0.81,228  267  171,15  10  5,/  18  13  5  /,4  2  2,-3  -3  0,65%  67%  63%,150  180  106,30%  25%  40%,2  2  0,2  1  1,0  +1  -1,,,,,,,,,,,,,,
79,Teerapong NKT,,0.91  1.17  0.67,174  197  149,36  22  14,/  45  22  23  /,16  13  3,-9  0  -9,60%  64%  55%,116  126  105,31%  29%  33%,2  1  1,7  4  3,-5  -3  -2,13.0,8.0,PoomOneLove NKT,,0.82  1.11  0.43,188  232  132,13  9  4,/  18  9  9  /,4  4  0,-5  0  -5,57%  67%  44%,112  130  88,39%  36%  44%,1  1  0,1  0  1,0  +1  -1,Laz NKT,,1.09  1.05  1.11,172  142  196,12  5  7,/  11  4  7  /,5  1  4,+1  +1  0,76%  89%  67%,131  95  158,48%  71%  39%,2  0  2,2  1  1,0  -1  +1,PoomOneLove NKT,,0.92  0.82  1.08,174  166  189,13  8  5,/  15  10  5  /,2  0  2,-2  -2  0,55%  50%  63%,124  103  155,28%  29%  27%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
80,socools0da NKT,,0.88  0.95  0.79,171  160  187,37  18  19,/  49  26  23  /,21  12  9,-12  -8  -4,79%  85%  72%,115  108  124,35%  31%  40%,6  3  3,7  3  4,-1  0  -1,7.0,13.0,socools0da NKT,,0.72  0.74  0.69,155  157  153,11  6  5,/  18  10  8  /,4  3  1,-7  -4  -3,76%  83%  67%,109  123  90,29%  25%  36%,0  0  0,1  0  1,-1  0  -1,Teerapong NKT,,0.96  1.58  0.49,195  265  143,13  7  6,/  14  3  11  /,8  7  1,-1  +4  -5,57%  78%  42%,134  176  102,50%  55%  44%,1  1  0,1  0  1,0  +1  -1,Teerapong NKT,,0.79  0.87  0.66,149  166  125,9  6  3,/  16  11  5  /,5  3  2,-7  -5  -2,65%  67%  63%,108  119  91,15%  17%  12%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,
81,qq NKT,,0.79  0.95  0.63,197  235  154,38  24  14,/  55  31  24  /,8  5  3,-17  -7  -10,65%  73%  55%,129  153  103,26%  28%  23%,10  7  3,13  6  7,-3  +1  -4,,,qq NKT,,0.51  0.63  0.34,154  183  116,9  7  2,/  20  11  9  /,2  1  1,-11  -4  -7,52%  58%  44%,108  117  97,15%  17%  11%,3  3  0,7  4  3,-4  -1  -3,qq NKT,,0.93  1.20  0.73,210  261  172,14  7  7,/  17  7  10  /,2  2  0,-3  0  -3,76%  100%  58%,130  164  104,41%  57%  23%,5  2  3,4  1  3,+1  +1  0,socools0da NKT,,0.48  0.63  0.25,94  111  69,6  4  2,/  18  11  7  /,7  6  1,-12  -7  -5,65%  83%  38%,50  61  34,25%  29%  17%,2  1  1,5  2  3,-3  -1  -2,,,,,,,,,,,,,,
82,LBY XIA,,1.19  1.28  1.08,216  219  216,51  24  27,/  37  15  22  /,25  15  10,+14  +9  +5,82%  90%  76%,137  129  143,37%  32%  42%,6  4  2,4  2  2,+2  +2  0,,,LBY XIA,,1.37  1.63  1.16,243  289  210,19  10  9,/  11  4  7  /,12  6  6,+8  +6  +2,86%  100%  75%,153  177  135,32%  23%  43%,4  3  1,2  0  2,+2  +3  -1,siraphop XIA,,1.03  1.28  0.70,212  220  202,18  11  7,/  14  7  7  /,4  3  1,+4  +4  0,71%  75%  67%,128  128  127,34%  40%  28%,2  1  1,2  0  2,0  +1  -1,siraphop XIA,,1.34  1.54  1.21,236  305  191,19  9  10,/  10  5  5  /,4  3  1,+9  +4  +5,85%  88%  83%,176  232  139,54%  56%  53%,4  3  1,3  1  2,+1  +2  -1,,,,,,,,,,,,,,
83,siraphop XIA,,1.16  1.32  1.00,212  229  197,52  26  26,/  37  17  20  /,20  13  7,+15  +9  +6,81%  83%  79%,143  148  138,45%  44%  45%,7  4  3,5  1  4,+2  +3  -1,,,Vickyz XIA,,1.23  1.31  1.18,205  176  227,18  7  11,/  10  3  7  /,3  1  2,+8  +4  +4,71%  67%  75%,169  141  190,33%  24%  39%,1  0  1,2  0  2,-1  0  -1,LBY XIA,,0.92  1.12  0.67,185  237  117,15  11  4,/  16  8  8  /,6  3  3,-1  +3  -4,71%  83%  56%,110  133  80,48%  44%  57%,0  0  0,1  1  0,-1  -1  0,LBY XIA,,1.29  1.10  1.41,221  112  295,17  3  14,/  10  3  7  /,7  6  1,+7  0  +7,90%  88%  92%,147  70  198,37%  33%  38%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,
84,RoLEX XIA,,1.01  1.05  0.96,204  186  220,43  18  25,/  40  17  23  /,15  9  6,+3  +1  +2,76%  90%  64%,135  119  148,20%  30%  15%,4  2  2,4  2  2,0  0  0,,,aLerT XIA,,1.15  1.54  0.86,250  326  194,18  11  7,/  15  6  9  /,6  2  4,+3  +5  -2,86%  89%  83%,155  190  129,27%  33%  21%,6  3  3,0  0  0,+6  +3  +3,RoLEX XIA,,0.85  0.96  0.69,146  161  128,9  6  3,/  13  7  6  /,2  2  0,-4  -1  -3,71%  92%  44%,107  111  102,32%  31%  33%,0  0  0,1  1  0,-1  -1  0,RoLEX XIA,,1.04  0.79  1.20,248  174  298,18  5  13,/  15  6  9  /,6  2  4,+3  -1  +4,80%  75%  83%,160  104  197,13%  18%  11%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
85,Vickyz XIA,,0.99  1.12  0.91,180  193  170,41  21  20,/  38  18  20  /,15  5  10,+3  +3  0,68%  66%  70%,128  138  119,30%  34%  25%,7  3  4,6  3  3,+1  0  +1,,,RoLEX XIA,,1.15  1.38  0.98,219  230  212,16  7  9,/  12  4  8  /,7  5  2,+4  +3  +1,76%  100%  58%,138  143  134,25%  38%  17%,4  2  2,1  1  0,+3  +1  +2,Vickyz XIA,,0.83  0.83  0.83,173  179  167,12  7  5,/  16  10  6  /,6  3  3,-4  -3  -1,67%  67%  67%,110  124  91,21%  27%  13%,5  3  2,4  3  1,+1  0  +1,aLerT XIA,,0.97  0.69  1.15,249  202  282,18  5  13,/  16  7  9  /,5  2  3,+2  -2  +4,80%  75%  83%,167  123  196,18%  14%  21%,6  1  5,1  1  0,+5  0  +5,,,,,,,,,,,,,,
86,aLerT XIA,,0.94  1.06  0.79,221  251  196,48  25  23,/  47  22  25  /,15  8  7,+1  +3  -2,73%  76%  70%,143  152  134,22%  19%  25%,13  5  8,6  3  3,+7  +2  +5,,,siraphop XIA,,1.11  1.14  1.09,187  173  199,15  6  9,/  13  5  8  /,12  7  5,+2  +1  +1,86%  89%  83%,126  100  145,46%  33%  56%,1  0  1,0  0  0,+1  0  +1,aLerT XIA,,0.70  0.97  0.35,165  226  84,12  9  3,/  16  9  7  /,4  4  0,-4  0  -4,52%  67%  33%,108  143  60,22%  13%  67%,1  1  0,5  2  3,-4  -1  -3,Vickyz XIA,,0.92  1.23  0.71,163  235  115,11  7  4,/  12  5  7  /,6  1  5,-1  +2  -3,65%  63%  67%,103  153  69,39%  70%  0%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,stew RA,,,304,43,/  19  /,6,24,,,,,,,2.0,0.0,stew RA,,,311,22,/  9  /,5,13,,,,,,,stew RA,,,296,21,/  10  /,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,MarT1n RA,,,273,38,/  19  /,6,19,,,,,,,13.0,5.0,YiHao RA,,,276,18,/  9  /,10,9,,,,,,,MarT1n RA,,,274,18,/  10  /,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,YiHao RA,,,241,32,/  16  /,19,16,,,,,,,13.0,5.0,MarT1n RA,,,272,20,/  9  /,4,11,,,,,,,Viva RA,,,223,13,/  8  /,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Viva RA,,,181,21,/  19  /,10,2,,,,,,,,,yoman RA,,,147,10,/  9  /,6,1,,,,,,,YiHao RA,,,205,14,/  7  /,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,yoman RA,,,156,21,/  18  /,14,3,,,,,,,,,Viva RA,,,138,8,/  11  /,5,-3,,,,,,,yoman RA,,,164,11,/  9  /,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,vo0kashu DRG,,,168,20,/  32  /,4,-12,,,,,,,,,vo0kashu DRG,,,234,13,/  17  /,4,-4,,,,,,,TvirusLuke DRG,,,208,12,/  17  /,3,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Shion7 DRG,,,157,19,/  32  /,7,-13,,,,,,,,,Shion7 DRG,,,169,10,/  16  /,3,-6,,,,,,,maizi DRG,,,153,10,/  14  /,2,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,maizi DRG,,,156,21,/  28  /,6,-7,,,,,,,,,maizi DRG,,,159,11,/  14  /,4,-3,,,,,,,Shion7 DRG,,,144,9,/  16  /,4,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
