,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
101,BerserX BME,,1.26  1.26  1.49,201  168  250,32  16  16,/  19  8  11  /,5  3  2,+13  +8  +5,80%  83%  75%,128  106  162,21%  26%  18%,4  2  2,2  1  1,+2  +1  +1,13.0,11.0,BerserX BME,,1.44  1.21  2.16,201  162  321,12  7  5,/  5  4  1  /,4  2  2,+7  +3  +4,94%  92%  100%,136  116  196,20%  23%  18%,1  1  0,0  0  0,+1  +1  0,NcSlasher BME,,1.07  1.42  0.72,209  217  202,17  9  8,/  19  7  12  /,16  11  5,-2  +2  -4,75%  83%  67%,119  128  110,19%  21%  16%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,m0rea BME,,1.22  1.26  1.27,199  194  175,27  17  10,/  24  13  11  /,19  13  6,+3  +4  -1,85%  96%  69%,115  126  99,25%  26%  22%,3  2  1,1  0  1,+2  +2  0,,,Shiro BME,,1.22  1.48  0.45,228  272  97,15  14  1,/  9  6  3  /,3  1  2,+6  +8  -2,63%  58%  75%,142  166  72,31%  32%  25%,4  3  1,2  1  1,+2  +2  0,m0rea BME,,0.95  1.13  0.77,134  118  152,11  5  6,/  16  6  10  /,14  11  3,-5  -1  -4,75%  92%  58%,85  77  93,26%  26%  25%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,NcSlasher BME,,1.10  1.30  0.85,183  190  186,25  15  10,/  28  14  14  /,31  22  9,-3  +1  -4,80%  83%  75%,108  107  108,24%  28%  19%,4  4  0,2  1  1,+2  +3  -1,,,NcSlasher BME,,1.13  1.17  0.99,157  163  140,8  6  2,/  9  7  2  /,15  11  4,-1  -1  0,88%  83%  100%,91  87  105,41%  45%  33%,2  2  0,1  1  0,+1  +1  0,Famouz BME,,0.87  1.15  0.59,196  230  162,14  9  5,/  20  8  12  /,8  5  3,-6  +1  -7,63%  67%  58%,132  160  105,25%  27%  20%,5  4  1,7  4  3,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,mikalulba ARF,,0.97  1.00  0.93,220  210  242,33  13  20,/  29  11  18  /,7  3  4,+4  +2  +2,70%  75%  67%,147  135  154,27%  23%  30%,0  0  0,2  1  1,-2  -1  -1,,,no1syboy ARF,,0.71  0.67  0.72,187  143  202,10  2  8,/  14  3  11  /,1  0  1,-4  -1  -3,63%  50%  67%,120  84  133,15%  0%  21%,1  1  0,3  0  3,-2  +1  -3,mikalulba ARF,,1.27  1.37  1.18,264  244  285,24  12  12,/  14  7  7  /,2  0  2,+10  +5  +5,75%  75%  75%,167  156  178,30%  28%  32%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,no1syboy ARF,,0.90  1.12  0.68,205  265  171,29  16  13,/  31  10  21  /,11  6  5,-2  +6  -8,70%  81%  63%,136  173  111,24%  26%  22%,2  1  1,3  0  3,-1  +1  -2,,,mikalulba ARF,,0.67  0.63  0.68,176  109  199,9  1  8,/  15  4  11  /,5  3  2,-6  -3  -3,63%  75%  58%,116  72  131,21%  0%  27%,0  0  0,1  1  0,-1  -1  0,no1syboy ARF,,1.10  1.57  0.64,222  306  139,19  14  5,/  17  7  10  /,10  6  4,+2  +7  -5,75%  92%  58%,146  202  89,30%  34%  23%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,vascalizz ARF,,0.73  1.14  0.49,154  196  134,23  13  10,/  30  9  21  /,4  0  4,-7  +4  -11,58%  69%  50%,107  127  94,31%  48%  18%,5  2  3,5  1  4,0  +1  -1,,,Lilo ARF,,0.63  0.22  0.76,161  142  167,7  1  6,/  14  4  10  /,3  1  2,-7  -3  -4,38%  25%  42%,118  119  118,21%  44%  11%,1  1  0,4  1  3,-3  0  -3,vascalizz ARF,,0.89  1.19  0.60,176  209  145,16  10  6,/  16  6  10  /,3  0  3,0  +4  -4,67%  75%  58%,114  128  100,31%  47%  15%,4  2  2,3  1  2,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Lilo ARF,,0.66  0.55  0.64,169  198  152,21  10  11,/  35  14  21  /,7  4  3,-14  -4  -10,58%  69%  50%,119  145  102,17%  22%  13%,6  4  2,10  4  6,-4  0  -4,,,vascalizz ARF,,0.56  1.08  0.39,132  159  123,7  3  4,/  14  3  11  /,1  0  1,-7  0  -7,44%  50%  42%,97  126  87,31%  50%  22%,1  0  1,2  0  2,-1  0  -1,Lilo ARF,,0.70  0.87  0.52,176  216  137,14  9  5,/  21  10  11  /,4  3  1,-7  -1  -6,71%  83%  58%,119  153  85,15%  14%  15%,5  3  2,6  3  3,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,zharwow ARF,,0.53  0.81  0.33,119  179  81,16  11  5,/  33  12  21  /,10  5  5,-17  -1  -16,45%  69%  29%,77  110  55,25%  43%  14%,3  2  1,4  1  3,-1  +1  -2,,,zharwow ARF,,0.36  0.63  0.28,112  145  101,5  2  3,/  15  4  11  /,3  2  1,-10  -2  -8,31%  75%  17%,75  85  72,19%  40%  14%,1  0  1,2  0  2,-1  0  -1,zharwow ARF,,0.69  0.99  0.39,125  191  60,11  9  2,/  18  8  10  /,7  3  4,-7  +1  -8,54%  67%  42%,78  118  38,30%  44%  14%,2  2  0,2  1  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,YESicaN FCY,,1.18  1.09  1.25,213  179  250,36  15  21,/  30  15  15  /,20  5  15,+6  0  +6,81%  75%  87%,140  116  165,30%  36%  27%,3  2  1,1  0  1,+2  +2  0,0.0,2.0,f1cio FCY,,1.22  0.92  1.55,262  193  338,20  7  13,/  16  9  7  /,6  5  1,+4  -2  +6,83%  75%  91%,183  122  249,36%  26%  42%,3  1  2,2  0  2,+1  +1  0,YESicaN FCY,,1.40  0.95  1.85,263  178  350,24  8  16,/  15  8  7  /,13  3  10,+9  0  +9,79%  67%  92%,175  112  238,33%  54%  28%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,f1cio FCY,,1.10  0.98  1.24,245  214  277,37  16  21,/  35  18  17  /,17  10  7,+2  -2  +4,74%  67%  83%,163  133  195,24%  16%  32%,6  3  3,5  1  4,+1  +2  -1,10.0,13.0,Suka FCY,,0.96  0.72  1.21,189  117  269,17  5  12,/  16  8  8  /,4  3  1,+1  -3  +4,65%  58%  73%,129  77  185,32%  22%  38%,0  0  0,4  2  2,-4  -2  -2,gin FCY,,1.17  1.07  1.28,224  212  236,18  9  9,/  17  8  9  /,3  0  3,+1  +1  0,75%  67%  83%,146  137  154,22%  25%  19%,9  4  5,5  4  1,+4  0  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Suka FCY,,0.95  0.92  1.00,190  177  205,34  15  19,/  34  17  17  /,10  6  4,0  -2  +2,66%  71%  61%,135  132  139,32%  28%  36%,0  0  0,5  2  3,-5  -2  -3,11.0,13.0,YESicaN FCY,,0.95  1.23  0.65,162  180  142,12  7  5,/  15  7  8  /,7  2  5,-3  0  -3,83%  83%  82%,104  121  86,25%  26%  23%,2  2  0,1  0  1,+1  +2  -1,f1cio FCY,,0.98  1.04  0.93,228  236  222,17  9  8,/  19  9  10  /,11  5  6,-2  0  -2,67%  58%  75%,145  143  147,16%  9%  23%,3  2  1,3  1  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,gin FCY,,0.95  0.92  0.97,208  216  200,32  17  15,/  36  18  18  /,5  1  4,-4  -1  -3,70%  63%  78%,141  142  140,26%  34%  20%,12  5  7,9  8  1,+3  -3  +6,,,Crus FCY,,0.88  1.11  0.63,132  169  93,9  7  2,/  15  7  8  /,9  3  6,-6  0  -6,70%  83%  55%,92  118  63,34%  30%  42%,2  1  1,2  1  1,0  0  0,Suka FCY,,0.95  1.13  0.78,191  236  147,17  10  7,/  18  9  9  /,6  3  3,-1  +1  -2,67%  83%  50%,142  186  98,31%  31%  33%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Crus FCY,,0.69  0.84  0.53,121  153  88,18  13  5,/  36  17  19  /,15  4  11,-18  -4  -14,72%  79%  65%,78  99  57,24%  29%  19%,3  2  1,3  1  2,0  +1  -1,,,gin FCY,,0.73  0.78  0.67,191  220  160,14  8  6,/  19  10  9  /,2  1  1,-5  -2  -3,65%  58%  73%,136  147  124,33%  47%  21%,3  1  2,4  4  0,-1  -3  +2,Crus FCY,,0.49  0.57  0.42,110  138  84,9  6  3,/  21  10  11  /,6  1  5,-12  -4  -8,75%  75%  75%,66  81  51,15%  27%  5%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,aLerT XIA,,1.32  1.46  1.19,306  316  296,48  24  24,/  33  16  17  /,7  4  3,+15  +8  +7,66%  65%  67%,198  216  180,19%  29%  10%,13  5  8,11  5  6,+2  0  +2,,,aLerT XIA,,1.56  1.66  1.48,321  305  337,26  12  14,/  13  6  7  /,3  1  2,+13  +6  +7,70%  55%  83%,212  222  203,29%  34%  21%,6  1  5,6  3  3,0  -2  +2,RoLEX XIA,,1.19  1.19  1.20,205  188  223,18  9  9,/  13  6  7  /,9  5  4,+5  +3  +2,83%  83%  83%,132  126  138,27%  25%  28%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,RoLEX XIA,,1.14  1.05  1.21,200  193  207,34  16  18,/  28  15  13  /,17  11  6,+6  +1  +5,81%  78%  83%,133  124  141,25%  18%  31%,4  2  2,2  0  2,+2  +2  0,,,RoLEX XIA,,1.08  0.92  1.23,194  197  191,16  7  9,/  15  9  6  /,8  6  2,+1  -2  +3,78%  73%  83%,133  121  144,23%  12%  35%,3  2  1,0  0  0,+3  +2  +1,Vickyz XIA,,1.11  1.09  1.12,195  191  200,17  9  8,/  15  8  7  /,4  2  2,+2  +1  +1,75%  83%  67%,124  123  125,24%  38%  16%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Vickyz XIA,,1.03  1.09  0.98,165  190  142,27  15  12,/  29  15  14  /,9  6  3,-2  0  -2,72%  83%  63%,116  132  101,25%  32%  19%,1  1  0,2  2  0,-1  -1  0,,,LBY XIA,,1.00  0.84  1.14,179  187  173,16  8  8,/  15  9  6  /,8  3  5,+1  -1  +2,83%  73%  92%,118  127  109,32%  33%  30%,3  2  1,1  1  0,+2  +1  +1,aLerT XIA,,1.08  1.26  0.90,290  327  255,22  12  10,/  20  10  10  /,4  3  1,+2  +2  0,63%  75%  50%,184  211  156,11%  23%  4%,7  4  3,5  2  3,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,LBY XIA,,0.91  0.89  0.92,174  182  166,33  17  16,/  34  18  16  /,13  7  6,-1  -1  0,79%  78%  79%,107  115  101,31%  34%  28%,4  2  2,2  1  1,+2  +1  +1,,,Vickyz XIA,,0.96  1.09  0.84,134  189  85,10  6  4,/  14  7  7  /,5  4  1,-4  -1  -3,70%  82%  58%,108  141  77,25%  26%  24%,1  1  0,1  1  0,0  0  0,LBY XIA,,0.82  0.94  0.70,168  178  160,17  9  8,/  19  9  10  /,5  4  1,-2  0  -2,75%  83%  67%,98  103  92,31%  35%  26%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,siraphop XIA,,0.77  0.75  0.81,165  162  169,29  14  15,/  34  18  16  /,14  7  7,-5  -4  -1,64%  65%  63%,118  119  117,36%  36%  37%,1  1  0,7  4  3,-6  -3  -3,,,siraphop XIA,,0.78  0.95  0.62,137  147  130,13  7  6,/  15  7  8  /,5  2  3,-2  0  -2,65%  73%  58%,93  110  77,55%  58%  50%,0  0  0,2  0  2,-2  0  -2,siraphop XIA,,0.77  0.55  0.99,192  176  208,16  7  9,/  19  11  8  /,9  5  4,-3  -4  +1,63%  58%  67%,142  128  157,29%  26%  32%,1  1  0,5  4  1,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,elllement CGN,,1.28  1.08  1.49,277  238  306,92  39  53,/  61  34  27  /,18  6  12,+31  +5  +26,74%  71%  77%,178  160  194,28%  30%  26%,17  9  8,14  9  5,+3  0  +3,1.0,3.0,elllement CGN,,1.86  1.84  1.88,374  376  374,28  12  16,/  9  3  6  /,4  0  4,+19  +9  +10,95%  100%  92%,255  254  256,27%  32%  24%,7  4  3,2  1  1,+5  +3  +2,elllement CGN,,1.19  1.16  1.22,273  276  271,27  14  13,/  18  10  8  /,5  3  2,+9  +4  +5,73%  69%  77%,164  182  145,38%  39%  36%,3  2  1,4  4  0,-1  -2  +1,DaviH CGN,,1.26  0.65  1.86,200  130  272,21  6  15,/  13  9  4  /,7  1  6,+8  -3  +11,67%  58%  75%,147  113  181,30%  36%  27%,1  1  0,2  2  0,-1  -1  0,elllement CGN,,1.22  0.71  1.77,285  174  408,23  7  16,/  16  10  6  /,3  2  1,+7  -3  +10,70%  67%  73%,183  116  256,36%  33%  38%,4  1  3,3  2  1,+1  -1  +2
122,DaviH CGN,,0.98  0.94  1.03,168  152  180,59  25  34,/  59  28  31  /,24  13  11,0  -3  +3,69%  73%  65%,118  107  128,30%  36%  26%,5  4  1,9  4  5,-4  0  -4,13.0,7.0,Vince CGN,,1.23  1.44  1.09,207  258  174,14  7  7,/  11  4  7  /,14  7  7,+3  +3  0,95%  100%  92%,133  167  110,21%  23%  19%,2  0  2,0  0  0,+2  0  +2,azury CGN,,1.13  0.92  1.33,247  146  349,24  8  16,/  19  9  10  /,2  2  0,+5  -1  +6,69%  62%  77%,168  97  240,26%  25%  27%,3  2  1,1  0  1,+2  +2  0,azury CGN,,0.88  1.06  0.70,210  176  245,17  7  10,/  21  9  12  /,7  4  3,-4  -2  -2,75%  83%  67%,130  119  141,22%  15%  27%,6  1  5,3  0  3,+3  +1  +2,BennY CGN,,0.89  1.26  0.49,194  244  140,16  11  5,/  18  9  9  /,5  3  2,-2  +2  -4,61%  67%  55%,132  161  100,23%  18%  32%,2  2  0,4  3  1,-2  -1  -1
123,azury CGN,,0.96  1.02  0.91,200  171  233,70  30  40,/  67  30  37  /,19  13  6,+3  0  +3,72%  76%  69%,133  112  153,29%  27%  30%,11  3  8,5  0  5,+6  +3  +3,12.0,14.0,DaviH CGN,,1.12  1.23  1.06,184  186  184,14  6  8,/  11  3  8  /,4  1  3,+3  +3  0,75%  88%  67%,129  106  145,48%  71%  39%,0  0  0,1  1  0,-1  -1  0,Vince CGN,,0.87  0.77  0.96,192  203  182,17  9  8,/  19  11  8  /,9  4  5,-2  -2  0,73%  77%  69%,124  131  117,31%  30%  32%,0  0  0,4  2  2,-4  -2  -2,elllement CGN,,0.86  0.61  1.11,175  168  182,14  6  8,/  18  11  7  /,6  1  5,-4  -5  +1,63%  58%  67%,124  118  130,11%  15%  7%,3  2  1,5  2  3,-2  0  -2,Vince CGN,,0.84  1.01  0.66,151  168  133,13  8  5,/  15  8  7  /,11  8  3,-2  0  -2,74%  83%  64%,112  108  116,38%  32%  47%,0  0  0,2  0  2,-2  0  -2
124,Vince CGN,,0.93  0.99  0.89,179  201  159,57  32  25,/  63  33  30  /,41  24  17,-6  -1  -5,80%  84%  75%,119  130  109,26%  27%  26%,2  0  2,8  4  4,-6  -4  -2,11.0,13.0,azury CGN,,1.09  1.25  0.99,192  212  180,15  7  8,/  11  4  7  /,7  4  3,+4  +3  +1,85%  100%  75%,131  132  130,33%  29%  37%,1  0  1,0  0  0,+1  0  +1,DaviH CGN,,0.70  0.93  0.48,118  130  108,11  6  5,/  18  7  11  /,4  4  0,-7  -1  -6,69%  85%  54%,91  97  85,20%  25%  16%,0  0  0,4  0  4,-4  0  -4,Vince CGN,,0.81  0.75  0.87,167  193  142,13  8  5,/  18  10  8  /,7  5  2,-5  -2  -3,79%  83%  75%,111  128  94,18%  23%  14%,0  0  0,2  2  0,-2  -2  0,DaviH CGN,,0.83  0.94  0.72,168  177  160,13  7  6,/  17  9  8  /,9  7  2,-4  -2  -2,65%  67%  64%,109  113  106,28%  33%  22%,4  3  1,2  1  1,+2  +2  0
125,BennY CGN,,0.77  0.85  0.67,145  164  125,49  28  21,/  69  33  36  /,26  13  13,-20  -5  -15,62%  60%  65%,92  105  80,27%  29%  25%,8  4  4,14  8  6,-6  -4  -2,10.0,13.0,BennY CGN,,0.88  0.66  1.03,133  98  158,10  3  7,/  13  5  8  /,9  4  5,-3  -2  -1,70%  63%  75%,84  72  93,25%  40%  17%,3  0  3,4  2  2,-1  -2  +1,BennY CGN,,0.53  0.75  0.31,106  151  61,9  7  2,/  21  10  11  /,8  6  2,-12  -3  -9,58%  69%  46%,66  87  44,21%  21%  22%,3  2  1,4  1  3,-1  +1  -2,BennY CGN,,0.79  0.75  0.83,145  142  148,14  7  7,/  17  9  8  /,4  0  4,-3  -2  -1,63%  42%  83%,89  91  86,43%  78%  29%,0  0  0,2  2  0,-2  -2  0,azury CGN,,0.75  0.86  0.64,152  166  139,14  8  6,/  16  8  8  /,3  3  0,-2  0  -2,61%  67%  55%,98  107  88,42%  46%  38%,1  0  1,1  0  1,0  0  0
126,B3ASTM0D3 MOUZ,,1.05  1.01  1.09,188  192  183,62  33  29,/  59  33  26  /,19  9  10,+3  0  +3,72%  69%  76%,130  133  127,41%  38%  45%,4  2  2,5  2  3,-1  0  -1,,,B3ASTM0D3 MOUZ,,1.01  1.15  0.80,214  286  108,15  12  3,/  15  9  6  /,2  1  1,0  +3  -3,65%  67%  63%,151  202  73,45%  44%  50%,1  0  1,2  2  0,-1  -2  +1,xuss MOUZ,,1.42  1.53  1.31,284  334  236,27  16  11,/  17  9  8  /,0  0  0,+10  +7  +3,69%  69%  69%,182  218  145,36%  45%  19%,7  4  3,2  1  1,+5  +3  +2,xuss MOUZ,,1.13  0.65  1.61,204  109  299,17  4  13,/  15  9  6  /,2  0  2,+2  -5  +7,58%  50%  67%,121  70  173,30%  20%  36%,5  1  4,3  1  2,+2  0  +2,Obnoks MOUZ,,1.24  1.28  1.21,242  271  216,19  10  9,/  15  8  7  /,5  1  4,+4  +2  +2,65%  64%  67%,151  156  147,16%  12%  21%,2  2  0,1  0  1,+1  +2  -1
127,xuss MOUZ,,1.04  1.03  1.08,219  226  220,72  37  35,/  67  36  31  /,8  5  3,+5  +1  +4,54%  54%  53%,144  149  139,31%  33%  28%,17  8  9,15  7  8,+2  +1  +1,,,murii MOUZ,,0.92  1.22  0.46,164  208  100,11  9  2,/  16  8  8  /,5  2  3,-5  +1  -6,55%  67%  38%,120  150  76,41%  47%  25%,2  1  1,2  1  1,0  0  0,B3ASTM0D3 MOUZ,,1.21  0.92  1.49,213  158  269,20  8  12,/  15  8  7  /,7  2  5,+5  0  +5,77%  69%  85%,132  94  171,42%  32%  50%,1  1  0,2  0  2,-1  +1  -2,Obnoks MOUZ,,1.08  1.17  0.99,219  251  188,19  10  9,/  17  9  8  /,7  6  1,+2  +1  +1,75%  83%  67%,144  176  112,25%  32%  17%,2  2  0,2  2  0,0  0  0,xuss MOUZ,,1.13  1.51  0.77,215  275  161,17  10  7,/  15  6  9  /,4  4  0,+2  +4  -2,48%  64%  33%,151  184  121,31%  37%  24%,3  1  2,6  2  4,-3  -1  -2
128,Obnoks MOUZ,,1.00  0.98  1.03,206  202  214,65  31  34,/  68  37  31  /,17  9  8,-3  -6  +3,67%  65%  69%,136  136  135,20%  19%  22%,9  5  4,7  4  3,+2  +1  +1,,,Obnoks MOUZ,,0.85  0.76  0.98,166  125  230,11  5  6,/  14  8  6  /,1  0  1,-3  -3  0,55%  50%  63%,115  92  149,18%  22%  14%,1  0  1,3  2  1,-2  -2  0,iluri MOUZ,,1.15  1.22  1.08,208  250  166,19  12  7,/  16  8  8  /,12  9  3,+3  +4  -1,81%  85%  77%,130  147  113,29%  33%  26%,2  2  0,2  1  1,0  +1  -1,murii MOUZ,,1.07  1.17  0.97,248  298  199,21  13  8,/  18  9  9  /,4  1  3,+3  +4  -1,79%  83%  75%,157  178  136,34%  48%  16%,5  3  2,2  1  1,+3  +2  +1,murii MOUZ,,1.12  1.25  1.00,230  206  252,19  9  10,/  19  8  11  /,9  4  5,0  +1  -1,83%  82%  83%,139  121  156,34%  33%  35%,5  2  3,1  1  0,+4  +1  +3
129,murii MOUZ,,0.99  1.20  0.75,201  217  185,64  38  26,/  71  33  38  /,29  13  16,-7  +5  -12,73%  75%  71%,133  143  123,36%  40%  30%,15  8  7,7  4  3,+8  +4  +4,,,iluri MOUZ,,0.66  0.50  0.90,117  87  165,7  3  4,/  16  9  7  /,5  1  4,-9  -6  -3,50%  50%  50%,74  56  100,26%  33%  20%,1  0  1,2  1  1,-1  -1  0,murii MOUZ,,0.87  1.17  0.57,162  160  164,13  7  6,/  18  8  10  /,11  6  5,-5  -1  -4,73%  69%  77%,116  123  110,36%  32%  41%,3  2  1,2  1  1,+1  +1  0,iluri MOUZ,,1.03  0.84  1.21,177  136  219,17  7  10,/  15  9  6  /,7  4  3,+2  -2  +4,71%  58%  83%,105  78  131,59%  56%  61%,1  0  1,2  2  0,-1  -2  +1,iluri MOUZ,,1.02  0.45  1.55,181  46  306,13  1  12,/  15  9  6  /,10  5  5,-2  -8  +6,70%  73%  67%,116  32  194,32%  14%  37%,1  0  1,3  2  1,-2  -2  0
130,iluri MOUZ,,0.97  0.75  1.18,171  134  217,56  23  33,/  62  35  27  /,34  19  15,-6  -12  +6,69%  67%  71%,108  81  137,35%  35%  35%,5  2  3,9  6  3,-4  -4  0,,,xuss MOUZ,,0.50  0.42  0.62,174  180  165,11  7  4,/  20  12  8  /,2  1  1,-9  -5  -4,35%  33%  38%,117  123  108,24%  22%  30%,2  2  0,4  3  1,-2  -1  -1,Obnoks MOUZ,,0.84  0.72  0.95,198  169  227,16  6  10,/  22  12  10  /,4  2  2,-6  -6  0,69%  62%  77%,130  123  136,21%  14%  33%,4  1  3,1  0  1,+3  +1  +2,B3ASTM0D3 MOUZ,,0.98  0.79  1.17,165  144  187,13  5  8,/  14  9  5  /,6  5  1,-1  -4  +3,79%  75%  83%,115  92  138,38%  29%  45%,1  0  1,1  0  1,0  0  0,B3ASTM0D3 MOUZ,,1.02  1.16  0.88,158  181  138,14  8  6,/  15  7  8  /,4  1  3,-1  +1  -2,65%  64%  67%,127  151  106,40%  44%  35%,1  1  0,0  0  0,+1  +1  0
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,mizzy HELL,,1.04  0.93  1.12,218  222  205,50  23  27,/  49  25  24  /,27  9  18,+1  -2  +3,74%  72%  76%,134  137  131,33%  41%  28%,4  2  2,4  3  1,0  -1  +1,1.0,2.0,anninha HELL,,1.39  0.87  1.90,208  124  293,23  7  16,/  14  9  5  /,8  2  6,+9  -2  +11,77%  54%  100%,142  75  210,22%  10%  29%,3  0  3,1  1  0,+2  -1  +3,mizzy HELL,,1.30  1.17  1.42,274  298  254,23  13  10,/  15  8  7  /,12  1  11,+8  +5  +3,87%  82%  92%,174  173  174,31%  31%  31%,2  1  1,1  0  1,+1  +1  0,mizzy HELL,,1.03  0.84  1.11,248  310  222,15  5  10,/  14  5  9  /,4  0  4,+1  0  +1,71%  80%  67%,151  189  134,29%  42%  23%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
133,let HELL,,1.04  0.89  1.14,228  201  248,51  20  31,/  52  25  27  /,10  4  6,-1  -5  +4,62%  52%  70%,155  138  168,26%  23%  28%,8  1  7,8  5  3,0  -4  +4,14.0,12.0,Lyssa HELL,,1.06  0.78  1.35,202  187  218,17  8  9,/  18  12  6  /,3  0  3,-1  -4  +3,69%  54%  85%,139  134  143,23%  33%  14%,7  4  3,1  1  0,+6  +3  +3,let HELL,,1.14  1.01  1.25,239  218  260,18  8  10,/  18  10  8  /,1  1  0,0  -2  +2,70%  73%  67%,162  144  179,20%  21%  19%,3  1  2,2  1  1,+1  0  +1,let HELL,,0.99  0.75  1.08,236  208  248,15  4  11,/  16  5  11  /,4  1  3,-1  -1  0,59%  40%  67%,149  126  159,58%  57%  58%,3  0  3,3  2  1,0  -2  +2,,,,,,,,,,,,,,
134,anninha HELL,,0.92  0.55  1.21,171  109  230,42  12  30,/  47  23  24  /,20  5  15,-5  -11  +6,71%  55%  84%,122  69  164,22%  13%  26%,4  0  4,2  1  1,+2  -1  +3,10.0,13.0,let HELL,,1.01  0.92  1.10,210  185  237,18  8  10,/  18  10  8  /,5  2  3,0  -2  +2,58%  38%  77%,151  136  166,21%  17%  24%,2  0  2,3  2  1,-1  -2  +1,Cellax HELL,,0.97  0.70  1.23,202  134  265,17  5  12,/  19  9  10  /,13  4  9,-2  -4  +2,78%  55%  100%,119  83  152,40%  27%  50%,4  2  2,5  3  2,-1  -1  0,Lyssa HELL,,0.69  0.05  0.95,155  34  207,9  0  9,/  14  6  8  /,2  1  1,-5  -6  +1,53%  20%  67%,105  34  134,8%  0%  11%,3  0  3,3  1  2,0  -1  +1,,,,,,,,,,,,,,
135,Lyssa HELL,,0.75  0.44  0.95,157  122  189,34  10  24,/  49  26  23  /,10  4  6,-15  -16  +1,59%  41%  73%,110  90  125,16%  19%  13%,11  4  7,8  5  3,+3  -1  +4,4.0,13.0,Cellax HELL,,0.96  0.55  1.37,181  115  249,17  5  12,/  19  11  8  /,10  2  8,-2  -6  +4,65%  46%  85%,122  73  172,32%  24%  37%,4  1  3,2  1  1,+2  0  +2,anninha HELL,,0.83  0.62  1.03,171  126  213,12  4  8,/  16  9  7  /,7  2  5,-4  -5  +1,74%  64%  83%,121  83  156,21%  18%  24%,0  0  0,1  0  1,-1  0  -1,anninha HELL,,0.54  0.18  0.70,135  29  179,7  1  6,/  17  5  12  /,5  1  4,-10  -4  -6,59%  40%  67%,93  20  123,21%  0%  23%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
