,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
15,RoLEX XIA,,1.04  1.09  0.93,227  254  196,31  17  14,/  30  16  14  /,9  5  4,+1  +1  0,74%  73%  75%,149  182  112,21%  28%  14%,6  3  3,4  2  2,+2  +1  +1,,,xZe XIA,,0.90  0.82  0.97,137  139  137,10  4  6,/  13  7  6  /,13  6  7,-3  -3  0,64%  50%  75%,86  90  83,57%  55%  60%,1  0  1,1  0  1,0  0  0,RoLEX XIA,,0.99  1.22  0.64,242  317  130,16  12  4,/  15  8  7  /,4  2  2,+1  +4  -3,75%  75%  75%,162  217  79,22%  24%  16%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
16,drus9 SDob,,0.98  0.62  1.29,214  180  241,32  13  19,/  29  19  10  /,5  1  4,+3  -6  +9,67%  40%  91%,130  116  144,27%  28%  26%,4  1  3,4  2  2,0  -1  +1,,,jaycon SDob,,0.99  0.85  1.15,179  171  189,11  6  5,/  14  10  4  /,5  2  3,-3  -4  +1,82%  75%  90%,124  122  127,27%  37%  19%,1  0  1,1  0  1,0  0  0,drus9 SDob,,1.14  0.72  1.42,263  216  294,20  7  13,/  15  8  7  /,3  0  3,+5  -1  +6,75%  63%  83%,159  140  172,25%  25%  25%,3  1  2,2  0  2,+1  +1  0,,,,,,,,,,,,,,
17,jaycon SDob,,0.96  0.89  1.04,212  234  189,28  15  13,/  32  18  14  /,11  4  7,-4  -3  -1,79%  80%  77%,144  157  133,30%  42%  21%,1  0  1,2  0  2,-1  0  -1,,,Pr SDob,,0.88  0.44  1.39,161  90  248,13  3  10,/  17  11  6  /,11  5  6,-4  -8  +4,68%  58%  80%,96  56  144,18%  17%  19%,2  0  2,3  2  1,-1  -2  +1,Pr SDob,,0.98  0.77  1.11,200  233  180,15  6  9,/  15  8  7  /,4  2  2,0  -2  +2,75%  88%  67%,119  141  105,20%  25%  17%,3  2  1,2  0  2,+1  +2  -1,,,,,,,,,,,,,,
18,Pr SDob,,0.93  0.61  1.25,181  147  211,28  9  19,/  32  19  13  /,15  7  8,-4  -10  +6,71%  70%  73%,107  90  123,19%  21%  18%,5  2  3,5  2  3,0  0  0,,,IkaRIS SDob,,0.87  0.41  1.43,200  147  266,18  7  11,/  17  12  5  /,1  0  1,+1  -5  +6,59%  50%  70%,106  65  155,24%  11%  37%,5  3  2,4  3  1,+1  0  +1,jaycon SDob,,0.93  0.93  0.92,244  327  189,17  9  8,/  18  8  10  /,6  2  4,-1  +1  -2,75%  88%  67%,166  209  138,33%  47%  23%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
19,IkaRIS SDob,,0.76  0.21  1.30,166  95  235,26  7  19,/  33  20  13  /,5  1  4,-7  -13  +6,60%  50%  68%,99  46  148,22%  9%  29%,7  3  4,10  7  3,-3  -4  +1,,,drus9 SDob,,0.82  0.52  1.17,165  155  178,12  6  6,/  14  11  3  /,2  1  1,-2  -5  +3,59%  25%  100%,104  99  110,30%  32%  28%,1  0  1,2  2  0,-1  -2  +1,IkaRIS SDob,,0.65  0.02  1.17,132  18  208,8  0  8,/  16  8  8  /,4  1  3,-8  -8  0,60%  50%  67%,92  18  141,19%  0%  22%,2  0  2,6  4  2,-4  -4  0,,,,,,,,,,,,,,
20,5 M SDob,,0.48  0.35  0.60,87  73  102,12  4  8,/  34  17  17  /,13  9  4,-22  -13  -9,64%  70%  59%,60  46  73,26%  12%  38%,0  0  0,4  3  1,-4  -3  -1,,,5 M SDob,,0.62  0.51  0.75,110  87  139,8  3  5,/  16  9  7  /,5  5  0,-8  -6  -2,59%  58%  60%,73  55  96,32%  20%  42%,0  0  0,3  2  1,-3  -2  -1,5 M SDob,,0.35  0.19  0.46,64  53  72,4  1  3,/  18  8  10  /,8  4  4,-14  -7  -7,70%  88%  58%,46  32  55,19%  0%  33%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BySmall HOWL.M,,1.38  1.63  1.12,262  269  246,60  32  28,/  36  12  24  /,26  19  7,+24  +20  +4,84%  90%  79%,176  179  173,34%  32%  36%,7  1  6,3  1  2,+4  0  +4,3.0,0.0,xenia HOWL.M,,1.22  1.98  0.52,281  405  169,23  17  6,/  16  4  12  /,6  2  4,+7  +13  -6,83%  91%  75%,188  264  118,37%  46%  26%,1  0  1,1  0  1,0  0  0,BySmall HOWL.M,,1.39  1.63  1.07,244  287  189,18  13  5,/  12  6  6  /,9  6  3,+6  +7  -1,86%  92%  78%,178  201  146,24%  26%  20%,3  0  3,1  1  0,+2  -1  +3,BySmall HOWL.M,,1.65  1.73  1.60,364  402  342,26  11  15,/  10  3  7  /,6  5  1,+16  +8  +8,79%  86%  75%,224  240  215,37%  36%  37%,4  1  3,0  0  0,+4  +1  +3
23,xenia HOWL.M,,1.15  1.46  0.95,257  297  225,59  33  26,/  47  18  29  /,24  13  11,+12  +15  -3,79%  80%  79%,168  193  145,35%  38%  32%,1  0  1,3  2  1,-2  -2  0,13.0,10.0,BySmall HOWL.M,,1.09  1.51  0.70,178  165  191,16  8  8,/  14  3  11  /,11  8  3,+2  +5  -3,87%  91%  83%,134  115  151,45%  39%  50%,0  0  0,2  0  2,-2  0  -2,xenia HOWL.M,,1.35  1.10  1.68,281  205  384,23  9  14,/  13  9  4  /,8  7  1,+10  0  +10,81%  75%  89%,173  125  236,40%  29%  48%,0  0  0,2  2  0,-2  -2  0,NAKSU HOWL.M,,1.13  1.23  1.08,273  321  246,18  8  10,/  13  5  8  /,2  1  1,+5  +3  +2,74%  86%  67%,173  207  153,33%  44%  27%,8  2  6,5  2  3,+3  0  +3
24,Ritsu HOWL.M,,1.04  0.97  1.14,202  188  219,46  21  25,/  44  20  24  /,13  7  6,+2  +1  +1,83%  80%  85%,144  131  155,38%  37%  39%,5  1  4,6  3  3,-1  -2  +1,13.0,8.0,Liyan HOWL.M,,1.07  0.96  1.17,184  116  247,16  4  12,/  14  6  8  /,8  6  2,+2  -2  +4,78%  82%  75%,125  78  169,18%  21%  17%,2  2  0,1  1  0,+1  +1  0,Ritsu HOWL.M,,1.20  0.96  1.52,210  156  284,16  7  9,/  14  8  6  /,7  4  3,+2  -1  +3,81%  75%  89%,157  114  213,37%  50%  30%,2  0  2,0  0  0,+2  0  +2,xenia HOWL.M,,0.89  1.29  0.65,208  286  163,13  7  6,/  18  5  13  /,10  4  6,-5  +2  -7,74%  71%  75%,139  198  104,26%  35%  19%,0  0  0,0  0  0,0  0  0
25,Liyan HOWL.M,,0.97  1.11  0.88,173  195  157,39  22  17,/  37  16  21  /,16  10  6,+2  +6  -4,78%  83%  73%,121  132  110,21%  27%  16%,4  4  0,2  2  0,+2  +2  0,13.0,6.0,Ritsu HOWL.M,,1.05  0.97  1.12,228  221  234,19  9  10,/  17  7  10  /,4  2  2,+2  +2  0,78%  82%  75%,166  165  166,37%  32%  43%,3  1  2,6  3  3,-3  -2  -1,Liyan HOWL.M,,1.07  1.18  0.91,210  270  131,15  13  2,/  10  6  4  /,3  1  2,+5  +7  -2,86%  92%  78%,152  190  101,37%  43%  27%,1  1  0,0  0  0,+1  +1  0,Ritsu HOWL.M,,0.87  1.00  0.79,168  191  155,11  5  6,/  13  5  8  /,2  1  1,-2  0  -2,89%  86%  92%,103  106  101,43%  30%  54%,0  0  0,0  0  0,0  0  0
26,NAKSU HOWL.M,,0.95  1.16  0.77,231  276  187,50  29  21,/  46  20  26  /,5  2  3,+4  +9  -5,70%  80%  61%,151  174  131,30%  28%  33%,17  8  9,15  8  7,+2  0  +2,,,NAKSU HOWL.M,,0.92  1.49  0.40,215  289  148,16  11  5,/  17  5  12  /,3  1  2,-1  +6  -7,74%  91%  58%,143  169  120,23%  18%  33%,4  3  1,3  1  2,+1  +2  -1,NAKSU HOWL.M,,0.79  0.77  0.83,204  239  159,16  10  6,/  16  10  6  /,0  0  0,0  0  0,62%  67%  56%,141  159  116,37%  31%  56%,5  3  2,7  5  2,-2  -2  0,Liyan HOWL.M,,0.78  1.20  0.54,124  191  85,8  5  3,/  13  4  9  /,5  3  2,-5  +1  -6,68%  71%  67%,80  118  58,8%  10%  6%,1  1  0,1  1  0,0  0  0
27,daffy Lil,,1.04  1.13  0.84,246  283  211,53  33  20,/  51  24  27  /,17  11  6,+2  +9  -7,67%  76%  57%,170  188  150,22%  19%  27%,9  3  6,6  5  1,+3  -2  +5,,,daffy Lil,,1.34  1.73  0.92,309  400  209,23  16  7,/  17  8  9  /,10  9  1,+6  +8  -2,70%  92%  45%,220  284  151,16%  16%  17%,4  3  1,1  1  0,+3  +2  +1,Lexa Lil,,0.96  0.90  1.01,215  218  214,15  7  8,/  17  7  10  /,6  3  3,-2  0  -2,62%  67%  58%,125  137  117,35%  35%  35%,2  0  2,1  1  0,+1  -1  +2,majamia Lil,,1.33  1.42  1.18,266  223  342,17  10  7,/  14  6  8  /,10  6  4,+3  +4  -1,84%  75%  100%,167  125  238,27%  32%  22%,1  1  0,0  0  0,+1  +1  0
28,majamia Lil,,0.95  1.07  0.83,190  198  172,38  23  15,/  51  23  28  /,30  16  14,-13  0  -13,73%  76%  70%,124  126  123,26%  28%  23%,2  2  0,6  3  3,-4  -1  -3,,,Aurora Lil,,0.94  1.19  0.68,160  159  161,13  7  6,/  15  6  9  /,9  6  3,-2  +1  -3,87%  92%  82%,102  104  101,29%  22%  40%,0  0  0,1  0  1,-1  0  -1,majamia Lil,,0.87  1.02  0.76,175  250  119,12  8  4,/  17  7  10  /,11  1  10,-5  +1  -6,86%  89%  83%,121  171  83,26%  26%  23%,1  1  0,1  0  1,0  +1  -1,shadsi Lil,,1.02  0.97  1.10,230  203  277,15  9  6,/  15  8  7  /,2  0  2,0  +1  -1,68%  67%  71%,157  133  199,29%  45%  21%,4  2  2,1  1  0,+3  +1  +2
29,shadsi Lil,,0.86  0.87  0.83,189  186  190,43  25  18,/  50  23  27  /,8  2  6,-7  +2  -9,65%  67%  63%,127  128  126,32%  45%  24%,9  5  4,6  3  3,+3  +2  +1,,,Lexa Lil,,0.93  1.36  0.47,211  309  106,16  13  3,/  21  10  11  /,6  4  2,-5  +3  -8,70%  83%  55%,125  180  66,28%  38%  11%,5  2  3,2  0  2,+3  +2  +1,Aurora Lil,,0.80  0.90  0.72,169  200  146,14  7  7,/  17  7  10  /,5  2  3,-3  0  -3,62%  56%  67%,115  123  109,30%  33%  28%,1  1  0,3  2  1,-2  -1  -1,daffy Lil,,1.01  1.29  0.52,250  308  153,17  14  3,/  15  8  7  /,1  1  0,+2  +6  -4,58%  67%  43%,167  192  123,20%  19%  24%,0  0  0,3  2  1,-3  -2  -1
30,Aurora Lil,,0.82  1.03  0.54,161  185  135,35  21  14,/  47  21  26  /,26  16  10,-12  0  -12,75%  82%  67%,106  119  92,27%  24%  32%,1  1  0,7  4  3,-6  -3  -3,,,shadsi Lil,,0.91  1.25  0.54,183  238  123,17  13  4,/  17  7  10  /,3  1  2,0  +6  -6,74%  92%  55%,131  170  89,36%  53%  23%,4  3  1,1  0  1,+3  +3  0,daffy Lil,,0.77  0.37  1.07,180  93  247,13  3  10,/  19  8  11  /,6  1  5,-6  -5  -1,71%  67%  75%,118  54  166,48%  60%  45%,5  0  5,2  2  0,+3  -2  +5,Aurora Lil,,0.72  1.01  0.21,153  199  74,8  7  1,/  15  8  7  /,12  8  4,-7  -1  -6,74%  92%  43%,101  132  47,22%  21%  25%,0  0  0,3  2  1,-3  -2  -1
31,Lexa Lil,,0.82  0.91  0.74,189  215  165,41  26  15,/  55  27  28  /,14  9  5,-14  -1  -13,65%  70%  60%,115  132  97,31%  31%  30%,8  2  6,9  5  4,-1  -3  +2,,,majamia Lil,,0.66  0.77  0.54,128  136  121,9  5  4,/  20  10  10  /,9  9  0,-11  -5  -6,52%  67%  36%,93  92  93,26%  26%  25%,0  0  0,5  3  2,-5  -3  -2,shadsi Lil,,0.66  0.41  0.85,154  94  201,11  3  8,/  18  8  10  /,3  1  2,-7  -5  -2,52%  33%  67%,96  67  117,31%  30%  32%,1  0  1,4  2  2,-3  -2  -1,Lexa Lil,,0.57  0.48  0.73,140  120  177,10  6  4,/  17  10  7  /,2  2  0,-7  -4  -3,63%  58%  71%,92  80  113,30%  16%  63%,1  0  1,6  4  2,-5  -4  -1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
