,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
58,qxv Z10,,0.82  0.78  0.91,133  137  130,32  16  16,/  45  25  20  /,19  15  4,-13  -9  -4,65%  62%  69%,89  87  91,19%  15%  24%,3  1  2,2  1  1,+1  0  +1,9.0,13.0,Freyy Z10,,0.70  0.82  0.54,176  166  189,11  6  5,/  17  9  8  /,4  2  2,-6  -3  -3,52%  50%  56%,116  102  135,32%  36%  29%,2  1  1,0  0  0,+2  +1  +1,qxv Z10,,0.87  0.82  0.93,146  204  84,13  9  4,/  14  9  5  /,4  4  0,-1  0  -1,74%  75%  73%,107  133  78,16%  11%  26%,0  0  0,2  1  1,-2  -1  -1,ALMO Z10,,0.72  0.94  0.54,148  177  125,10  6  4,/  17  7  10  /,5  2  3,-7  -1  -6,55%  60%  50%,105  118  94,18%  17%  18%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
59,kenobi Z10,,0.70  0.54  0.87,122  107  139,26  11  15,/  50  30  20  /,34  17  17,-24  -19  -5,61%  53%  69%,81  73  89,22%  24%  19%,1  0  1,8  6  2,-7  -6  -1,,,kenobi Z10,,0.69  0.73  0.65,129  149  105,8  5  3,/  16  10  6  /,9  6  3,-8  -5  -3,52%  50%  56%,91  105  71,18%  21%  14%,0  0  0,2  2  0,-2  -2  0,kenobi Z10,,0.74  0.27  1.27,149  84  221,10  2  8,/  19  12  7  /,23  9  14,-9  -10  +1,70%  50%  91%,91  49  136,19%  23%  17%,1  0  1,5  3  2,-4  -3  -1,kenobi Z10,,0.67  0.63  0.71,87  83  90,8  4  4,/  15  8  7  /,2  2  0,-7  -4  -3,59%  60%  58%,62  64  61,33%  38%  30%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
60,Nunmeister EP,,1.27  1.20  1.32,246  226  264,58  26  32,/  42  21  21  /,14  5  9,+16  +5  +11,79%  81%  76%,161  134  187,34%  46%  27%,10  3  7,8  4  4,+2  -1  +3,,,Nunmeister EP,,1.51  1.38  1.61,290  252  320,23  8  15,/  11  6  5  /,1  0  1,+12  +2  +10,71%  78%  67%,194  140  235,46%  80%  37%,4  1  3,2  1  1,+2  0  +2,MaFiN EP,,1.29  0.98  1.58,251  215  285,22  9  13,/  17  10  7  /,9  2  7,+5  -1  +6,70%  64%  75%,148  123  170,22%  23%  22%,5  3  2,0  0  0,+5  +3  +2,Nunmeister EP,,1.41  1.39  1.45,267  234  308,21  11  10,/  12  5  7  /,7  2  5,+9  +6  +3,82%  92%  70%,166  138  199,42%  50%  35%,2  1  1,4  2  2,-2  -1  -1,,,,,,,,,,,,,,
61,MaFiN EP,,1.19  1.12  1.20,217  221  214,54  27  27,/  44  24  20  /,26  10  16,+10  +3  +7,73%  75%  71%,131  136  128,27%  25%  28%,6  3  3,0  0  0,+6  +3  +3,,,MaFiN EP,,1.40  1.12  1.62,259  271  251,20  9  11,/  13  7  6  /,11  2  9,+7  +2  +5,76%  67%  83%,156  170  146,40%  32%  48%,1  0  1,0  0  0,+1  0  +1,Cantzer EP,,1.05  0.82  1.26,188  164  211,12  5  7,/  15  8  7  /,14  4  10,-3  -3  0,70%  82%  58%,127  109  144,20%  22%  19%,2  0  2,2  2  0,0  -2  +2,WanZeru EP,,1.34  1.43  1.24,247  262  230,19  11  8,/  12  5  7  /,5  2  3,+7  +6  +1,73%  83%  60%,164  173  153,22%  29%  13%,3  3  0,4  2  2,-1  +1  -2,,,,,,,,,,,,,,
62,Minny EP,,1.13  1.01  1.20,217  195  238,48  21  27,/  42  20  22  /,26  9  17,+6  +1  +5,77%  75%  79%,132  122  142,31%  37%  27%,9  3  6,3  2  1,+6  +1  +5,,,Minny EP,,1.21  0.91  1.43,234  191  267,16  5  11,/  12  6  6  /,8  3  5,+4  -1  +5,71%  67%  75%,159  121  188,40%  38%  41%,4  1  3,2  1  1,+2  0  +2,Minny EP,,1.03  0.82  1.22,228  194  260,18  8  10,/  16  8  8  /,12  4  8,+2  0  +2,83%  82%  83%,131  128  135,23%  37%  15%,1  0  1,0  0  0,+1  0  +1,Minny EP,,1.14  1.30  0.95,189  199  178,14  8  6,/  14  6  8  /,6  2  4,0  +2  -2,77%  75%  80%,107  116  97,32%  37%  27%,4  2  2,1  1  0,+3  +1  +2,,,,,,,,,,,,,,
63,Cantzer EP,,1.04  0.90  1.14,174  163  186,38  18  20,/  35  19  16  /,25  8  17,+3  -1  +4,79%  81%  76%,112  105  119,20%  18%  21%,6  1  5,4  2  2,+2  -1  +3,,,Cantzer EP,,1.11  0.77  1.36,195  199  194,14  6  8,/  9  6  3  /,5  1  4,+5  0  +5,81%  78%  83%,132  142  124,16%  21%  14%,2  0  2,0  0  0,+2  0  +2,Nunmeister EP,,0.88  0.84  0.91,182  195  171,14  7  7,/  19  10  9  /,6  3  3,-5  -3  -2,83%  73%  92%,126  125  128,21%  31%  13%,4  1  3,2  1  1,+2  0  +2,Cantzer EP,,0.97  1.13  0.79,140  136  146,12  7  5,/  11  5  6  /,6  3  3,+1  +2  -1,86%  83%  90%,78  73  84,27%  11%  71%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,
64,WanZeru EP,,0.86  0.68  1.01,176  155  198,42  17  25,/  44  23  21  /,10  3  7,-2  -6  +4,67%  53%  79%,117  105  128,19%  23%  15%,6  3  3,13  10  3,-7  -7  0,,,WanZeru EP,,0.61  0.36  0.79,106  114  100,8  3  5,/  13  8  5  /,2  1  1,-5  -5  0,57%  33%  75%,70  79  63,10%  13%  7%,0  0  0,6  5  1,-6  -5  -1,WanZeru EP,,0.64  0.25  1.00,174  72  268,15  3  12,/  19  10  9  /,3  0  3,-4  -7  +3,70%  36%  100%,115  53  172,21%  20%  21%,3  0  3,3  3  0,0  -3  +3,MaFiN EP,,0.87  1.26  0.40,140  189  83,12  9  3,/  14  7  7  /,6  6  0,-2  +2  -4,73%  92%  50%,91  121  54,18%  22%  9%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,nukkye GIA,,1.16  1.15  1.16,228  216  225,60  28  32,/  60  25  35  /,46  20  26,0  +3  -3,74%  85%  64%,154  148  159,26%  23%  29%,6  5  1,5  1  4,+1  +4  -3,3.0,1.0,Cloud GIA,,1.21  1.06  1.47,164  142  203,11  6  5,/  9  6  3  /,9  5  4,+2  0  +2,68%  75%  57%,103  81  142,41%  60%  29%,1  0  1,1  0  1,0  0  0,Cloud GIA,,1.08  1.77  0.62,199  257  162,16  9  7,/  14  3  11  /,6  3  3,+2  +6  -4,60%  75%  50%,117  151  94,27%  22%  32%,0  0  0,1  1  0,-1  -1  0,Fit1nho GIA,,1.08  0.88  1.28,219  197  241,21  9  12,/  18  9  9  /,6  4  2,+3  0  +3,64%  57%  71%,145  137  152,17%  20%  15%,4  2  2,6  4  2,-2  -2  0,nukkye GIA,,1.63  1.32  1.78,292  211  334,18  4  14,/  9  3  6  /,11  2  9,+9  +1  +8,78%  83%  75%,197  140  225,31%  33%  30%,3  2  1,1  0  1,+2  +2  0
67,Cloud GIA,,1.13  1.25  1.06,203  192  208,63  31  32,/  52  20  32  /,23  10  13,+11  +11  0,69%  75%  64%,134  129  138,28%  28%  28%,4  1  3,5  2  3,-1  -1  0,13.0,6.0,nukkye GIA,,1.15  1.15  1.16,250  257  240,15  10  5,/  13  8  5  /,9  5  4,+2  +2  0,74%  83%  57%,184  186  181,19%  18%  21%,1  1  0,1  0  1,0  +1  -1,nukkye GIA,,0.86  1.12  0.69,205  286  152,13  7  6,/  18  6  12  /,8  4  4,-5  +1  -6,65%  88%  50%,140  190  107,28%  24%  33%,2  2  0,3  1  2,-1  +1  -2,Redgar GIA,,1.05  1.09  1.01,208  189  228,23  11  12,/  22  10  12  /,5  2  3,+1  +1  0,57%  64%  50%,127  116  139,40%  36%  42%,5  3  2,5  1  4,0  +2  -2,hoody GIA,,1.61  1.77  1.53,263  244  272,17  6  11,/  8  2  6  /,10  2  8,+9  +4  +5,83%  100%  75%,162  163  162,17%  29%  13%,0  0  0,1  0  1,-1  0  -1
68,hoody GIA,,1.12  1.11  1.11,198  171  216,61  26  35,/  55  23  32  /,19  7  12,+6  +3  +3,69%  70%  69%,129  120  137,21%  20%  21%,9  5  4,10  3  7,-1  +2  -3,7.0,13.0,hoody GIA,,1.15  1.20  1.06,160  153  172,13  8  5,/  9  5  4  /,2  2  0,+4  +3  +1,79%  75%  86%,109  110  108,14%  13%  14%,2  1  1,1  1  0,+1  0  +1,Fit1nho GIA,,0.81  0.84  0.79,196  200  194,13  6  7,/  17  7  10  /,4  2  2,-4  -1  -3,50%  63%  42%,137  145  131,20%  15%  25%,3  1  2,0  0  0,+3  +1  +2,hoody GIA,,1.01  1.07  0.95,170  160  182,18  8  10,/  19  8  11  /,2  1  1,-1  0  -1,61%  64%  57%,119  118  119,26%  22%  32%,4  3  1,2  0  2,+2  +3  -1,Redgar GIA,,1.33  1.74  1.13,181  283  131,14  7  7,/  8  3  5  /,3  3  0,+6  +4  +2,89%  100%  83%,122  189  89,30%  33%  27%,1  0  1,1  0  1,0  0  0
69,Redgar GIA,,0.99  1.09  0.95,174  182  173,59  30  29,/  58  28  30  /,18  13  5,+1  +2  -1,72%  80%  64%,110  114  106,37%  41%  34%,9  4  5,7  1  6,+2  +3  -1,15.0,13.0,Fit1nho GIA,,1.11  0.80  1.65,235  207  283,16  9  7,/  12  9  3  /,2  1  1,+4  0  +4,89%  83%  100%,131  117  156,15%  15%  16%,9  7  2,1  1  0,+8  +6  +2,hoody GIA,,0.71  0.41  0.90,198  160  225,13  4  9,/  19  8  11  /,5  2  3,-6  -4  -2,60%  50%  67%,133  107  151,27%  17%  33%,3  1  2,6  2  4,-3  -1  -2,Cloud GIA,,1.01  1.24  0.78,181  220  143,18  12  6,/  19  8  11  /,5  2  3,-1  +4  -5,75%  71%  79%,126  148  103,31%  26%  41%,0  0  0,2  1  1,-2  -1  -1,Cloud GIA,,1.23  0.93  1.38,268  137  334,18  4  14,/  10  3  7  /,3  0  3,+8  +1  +7,72%  83%  67%,197  152  220,21%  21%  21%,3  1  2,1  0  1,+2  +1  +1
70,Fit1nho GIA,,0.95  1.06  1.02,205  220  195,61  32  29,/  60  28  32  /,14  7  7,+1  +4  -3,67%  70%  64%,133  143  124,19%  21%  18%,18  12  6,12  6  6,+6  +6  0,13.0,5.0,Redgar GIA,,0.97  0.92  1.05,167  171  161,13  8  5,/  11  8  3  /,6  5  1,+2  0  +2,89%  100%  71%,92  100  79,47%  58%  29%,1  1  0,1  0  1,0  +1  -1,Redgar GIA,,0.60  0.60  0.60,140  111  160,9  4  5,/  17  7  10  /,4  3  1,-8  -3  -5,60%  63%  58%,91  74  102,33%  50%  28%,2  0  2,0  0  0,+2  0  +2,nukkye GIA,,1.01  1.02  1.00,165  144  187,14  7  7,/  20  8  12  /,18  9  9,-6  -1  -5,79%  86%  71%,115  95  135,29%  25%  32%,0  0  0,0  0  0,0  0  0,Fit1nho GIA,,0.81  1.72  0.35,169  328  90,11  8  3,/  13  3  10  /,2  0  2,-2  +5  -7,67%  83%  58%,114  209  67,30%  43%  15%,2  2  0,5  1  4,-3  +1  -4
71,purp0 KPI,,1.33  1.32  1.16,265  285  246,78  48  30,/  57  29  28  /,31  14  17,+21  +19  +2,75%  78%  73%,172  181  162,38%  38%  38%,19  10  9,9  2  7,+10  +8  +2,,,zeddy KPI,,1.12  1.19  1.07,215  258  192,16  7  9,/  14  6  8  /,4  2  2,+2  +1  +1,84%  86%  83%,125  132  121,30%  17%  50%,3  2  1,3  1  2,0  +1  -1,purp0 KPI,,1.75  1.94  1.45,378  444  280,27  20  7,/  13  7  6  /,5  3  2,+14  +13  +1,80%  83%  75%,235  267  187,58%  58%  57%,7  4  3,3  2  1,+4  +2  +2,B1SK KPI,,1.45  1.46  1.44,310  344  277,31  17  14,/  16  9  7  /,4  3  1,+15  +8  +7,75%  86%  64%,201  235  166,22%  24%  20%,6  5  1,2  1  1,+4  +4  0,purp0 KPI,,1.19  1.54  0.49,237  287  140,16  13  3,/  14  8  6  /,3  2  1,+2  +5  -3,67%  75%  50%,161  201  82,34%  34%  33%,4  3  1,2  0  2,+2  +3  -1
72,B1SK KPI,,0.98  0.97  0.98,226  243  232,70  39  31,/  60  31  29  /,10  5  5,+10  +8  +2,67%  71%  63%,161  173  148,23%  29%  18%,10  8  2,13  7  6,-3  +1  -4,,,purp0 KPI,,0.96  0.42  1.27,183  80  244,10  2  8,/  14  6  8  /,6  0  6,-4  -4  0,68%  43%  83%,126  54  169,33%  22%  37%,1  0  1,1  0  1,0  0  0,B1SK KPI,,1.35  1.22  1.53,310  273  367,23  13  10,/  13  7  6  /,2  1  1,+10  +6  +4,85%  92%  75%,204  193  220,20%  26%  14%,2  1  1,3  2  1,-1  -1  0,purp0 KPI,,1.42  1.40  1.43,262  251  274,25  13  12,/  16  8  8  /,17  9  8,+9  +5  +4,82%  93%  71%,165  154  177,29%  27%  31%,7  3  4,3  0  3,+4  +3  +1,zeddy KPI,,0.81  0.88  0.67,175  176  173,11  7  4,/  15  10  5  /,3  2  1,-4  -3  -1,56%  50%  67%,116  116  116,22%  14%  40%,3  3  0,0  0  0,+3  +3  0
73,zeddy KPI,,0.92  0.98  0.84,195  195  196,60  31  29,/  64  33  31  /,21  13  8,-4  -2  -2,74%  73%  75%,129  130  128,29%  23%  38%,7  6  1,6  4  2,+1  +2  -1,,,dimaxx KPI,,0.86  0.58  1.02,148  79  189,9  1  8,/  14  5  9  /,9  6  3,-5  -4  -1,68%  71%  67%,92  56  114,35%  38%  33%,0  0  0,3  1  2,-3  -1  -2,Insider KPI,,1.21  1.34  1.03,174  189  152,14  9  5,/  11  6  5  /,11  9  2,+3  +3  0,90%  92%  88%,118  123  112,37%  32%  50%,1  1  0,2  1  1,-1  0  -1,zeddy KPI,,0.83  0.86  0.80,191  189  194,20  10  10,/  21  10  11  /,7  5  2,-1  0  -1,71%  71%  71%,136  139  134,31%  38%  25%,1  1  0,3  3  0,-2  -2  0,Insider KPI,,0.79  0.86  0.67,209  193  242,13  8  5,/  16  10  6  /,6  6  0,-3  -2  -1,56%  50%  67%,131  127  138,42%  44%  38%,1  1  0,2  1  1,-1  0  -1
74,Insider KPI,,0.89  0.96  0.79,152  174  120,46  30  16,/  57  30  27  /,28  19  9,-11  0  -11,71%  69%  73%,98  110  85,34%  31%  39%,3  2  1,8  2  6,-5  0  -5,,,Insider KPI,,0.79  0.68  0.85,105  123  95,7  3  4,/  11  5  6  /,2  2  0,-4  -2  -2,63%  57%  67%,78  81  77,27%  13%  45%,0  0  0,1  0  1,-1  0  -1,zeddy KPI,,0.92  0.99  0.80,200  186  222,13  7  6,/  14  7  7  /,7  4  3,-1  0  -1,85%  92%  75%,135  133  139,31%  21%  54%,0  0  0,0  0  0,0  0  0,Insider KPI,,0.78  0.96  0.61,119  170  69,12  10  2,/  19  9  10  /,9  2  7,-7  +1  -8,71%  71%  71%,77  100  53,29%  32%  25%,1  0  1,3  0  3,-2  0  -2,B1SK KPI,,0.35  0.45  0.17,88  108  50,4  4  0,/  16  10  6  /,1  0  1,-12  -6  -6,44%  42%  50%,84  102  50,29%  42%  0%,1  1  0,2  2  0,-1  -1  0
75,dimaxx KPI,,0.60  0.60  0.55,118  108  131,30  13  17,/  66  35  31  /,32  27  5,-36  -22  -14,65%  69%  60%,82  77  88,20%  14%  29%,0  0  0,10  4  6,-10  -4  -6,,,B1SK KPI,,0.78  0.76  0.79,195  223  179,12  5  7,/  15  5  10  /,3  1  2,-3  0  -3,58%  57%  58%,131  138  128,31%  40%  25%,1  1  0,6  2  4,-5  -1  -4,dimaxx KPI,,0.71  0.95  0.35,124  150  86,8  6  2,/  13  7  6  /,6  6  0,-5  -1  -4,70%  92%  38%,85  102  61,15%  13%  22%,0  0  0,2  1  1,-2  -1  -1,dimaxx KPI,,0.58  0.60  0.55,115  122  109,9  4  5,/  22  12  10  /,14  13  1,-13  -8  -5,71%  71%  71%,87  99  74,18%  10%  33%,0  0  0,2  1  1,-2  -1  -1,dimaxx KPI,,0.27  0.27  0.27,86  66  129,4  2  2,/  17  11  6  /,3  2  1,-13  -9  -4,44%  42%  50%,62  40  107,17%  13%  20%,0  0  0,3  1  2,-3  -1  -2
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Matrixx OVA,,1.28  1.10  1.60,269  197  342,60  25  35,/  48  24  24  /,35  21  14,+12  +1  +11,83%  79%  87%,168  131  213,31%  28%  33%,10  3  7,6  2  4,+4  +1  +3,1.0,2.0,Matrixx OVA,,1.91  1.26  3.01,410  220  736,27  9  18,/  10  6  4  /,7  5  2,+17  +3  +14,89%  83%  100%,255  138  455,30%  25%  33%,4  1  3,1  1  0,+3  0  +3,aNguiSt OVA,,1.15  0.78  1.61,250  166  352,19  6  13,/  14  8  6  /,3  1  2,+5  -2  +7,73%  67%  80%,161  123  207,29%  19%  39%,1  0  1,1  1  0,0  -1  +1,Matrixx OVA,,1.17  1.10  1.24,257  205  311,24  10  14,/  21  9  12  /,13  9  4,+3  +1  +2,79%  79%  79%,173  146  199,31%  29%  33%,4  0  4,2  0  2,+2  0  +2,,,,,,,,,,,,,,
78,aNguiSt OVA,,1.09  1.07  1.13,215  213  212,52  28  24,/  44  22  22  /,16  8  8,+8  +6  +2,71%  74%  68%,148  161  132,32%  29%  35%,4  2  2,4  2  2,0  0  0,13.0,6.0,aNguiSt OVA,,1.24  1.24  1.23,217  269  131,17  13  4,/  9  6  3  /,2  1  1,+8  +7  +1,74%  75%  71%,157  192  96,33%  32%  38%,2  2  0,0  0  0,+2  +2  0,Leosen OVA,,1.12  1.22  0.99,180  219  134,13  9  4,/  15  7  8  /,12  10  2,-2  +2  -4,73%  67%  80%,125  150  94,41%  38%  50%,3  2  1,2  0  2,+1  +2  -1,DisisJohn OVA,,1.05  1.17  0.93,239  300  180,25  15  10,/  22  11  11  /,4  1  3,+3  +4  -1,64%  71%  57%,142  176  108,30%  48%  9%,2  2  0,5  3  2,-3  -1  -2,,,,,,,,,,,,,,
79,Leosen OVA,,1.08  1.25  0.83,202  259  146,52  38  14,/  49  24  25  /,22  16  6,+3  +14  -11,71%  71%  71%,141  171  104,40%  41%  38%,9  7  2,6  3  3,+3  +4  -1,9.0,13.0,Leosen OVA,,1.07  1.35  0.58,168  225  71,13  11  2,/  12  6  6  /,7  5  2,+1  +5  -4,79%  83%  71%,113  152  45,31%  39%  11%,2  1  1,1  0  1,+1  +1  0,DisisJohn OVA,,1.11  1.52  0.61,248  331  150,20  15  5,/  18  8  10  /,2  0  2,+2  +7  -5,77%  83%  70%,154  210  87,27%  29%  25%,7  5  2,2  1  1,+5  +4  +1,Leosen OVA,,1.04  1.17  0.91,257  323  192,26  18  8,/  22  11  11  /,3  1  2,+4  +7  -3,64%  64%  64%,172  205  140,44%  44%  45%,4  4  0,3  3  0,+1  +1  0,,,,,,,,,,,,,,
80,DisisJohn OVA,,1.06  1.22  0.87,225  272  174,60  39  21,/  52  27  25  /,6  1  5,+8  +12  -4,72%  76%  68%,145  176  107,28%  36%  18%,11  9  2,7  4  3,+4  +5  -1,13.0,15.0,DisisJohn OVA,,1.02  0.98  1.08,187  181  198,15  9  6,/  12  8  4  /,0  0  0,+3  +1  +2,79%  75%  86%,139  141  136,27%  31%  21%,2  2  0,0  0  0,+2  +2  0,eleo OVA,,0.89  0.84  0.96,169  129  217,12  5  7,/  15  7  8  /,5  2  3,-3  -2  -1,55%  50%  60%,128  94  170,27%  13%  40%,0  0  0,1  0  1,-1  0  -1,aNguiSt OVA,,0.88  1.20  0.55,179  206  153,16  9  7,/  21  8  13  /,11  6  5,-5  +1  -6,68%  79%  57%,132  167  96,34%  39%  28%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
81,eleo OVA,,0.86  1.06  0.62,155  175  126,36  25  11,/  46  21  25  /,18  9  9,-10  +4  -14,68%  76%  58%,111  122  97,30%  29%  31%,4  4  0,8  2  6,-4  +2  -6,,,eleo OVA,,0.98  1.21  0.60,160  209  76,10  9  1,/  11  7  4  /,6  3  3,-1  +2  -3,74%  83%  57%,110  132  72,30%  30%  29%,3  3  0,4  2  2,-1  +1  -2,Matrixx OVA,,0.76  0.94  0.55,140  166  110,9  6  3,/  17  9  8  /,15  7  8,-8  -3  -5,82%  75%  90%,87  107  65,33%  30%  40%,2  2  0,3  1  2,-1  +1  -2,eleo OVA,,0.71  1.12  0.30,135  184  87,14  11  3,/  20  7  13  /,7  4  3,-6  +4  -10,75%  93%  57%,98  137  58,32%  38%  21%,1  1  0,3  0  3,-2  +1  -3,,,,,,,,,,,,,,
82,Patix AEX,,1.06  1.10  1.00,255  272  241,60  28  32,/  51  22  29  /,16  9  7,+9  +6  +3,70%  71%  68%,151  162  142,53%  50%  56%,7  5  2,7  1  6,0  +4  -4,,,Happen AEX,,0.76  0.35  1.00,193  97  249,12  2  10,/  17  7  10  /,3  0  3,-5  -5  0,53%  43%  58%,128  62  166,21%  33%  17%,1  0  1,2  1  1,-1  -1  0,Patix AEX,,1.61  1.69  1.53,375  409  348,28  13  15,/  14  7  7  /,8  6  2,+14  +6  +8,91%  90%  92%,221  239  206,49%  43%  57%,2  2  0,2  0  2,0  +2  -2,Shazeon AEX,,1.24  1.37  1.11,246  279  213,27  15  12,/  18  7  11  /,2  1  1,+9  +8  +1,75%  79%  71%,164  192  136,35%  42%  29%,3  0  3,2  2  0,+1  -2  +3,,,,,,,,,,,,,,
83,Leon AEX,,0.98  1.24  0.75,170  207  145,42  25  17,/  48  18  30  /,31  18  13,-6  +7  -13,72%  81%  66%,114  132  100,20%  23%  18%,3  3  0,6  2  4,-3  +1  -4,,,Patix AEX,,0.74  0.51  0.88,178  219  155,12  5  7,/  16  7  9  /,4  2  2,-4  -2  -2,58%  57%  58%,108  137  91,46%  60%  36%,1  1  0,3  1  2,-2  0  -2,Leon AEX,,1.09  1.50  0.74,151  214  100,12  8  4,/  13  6  7  /,16  10  6,-1  +2  -3,77%  80%  75%,105  144  72,24%  33%  13%,0  0  0,3  0  3,-3  0  -3,Leon AEX,,1.15  1.53  0.77,196  223  169,20  13  7,/  19  6  13  /,13  6  7,+1  +7  -6,79%  86%  71%,125  136  113,15%  14%  17%,2  2  0,3  2  1,-1  0  -1,,,,,,,,,,,,,,
84,Shazeon AEX,,0.89  0.90  0.89,176  200  171,47  24  23,/  48  19  29  /,9  3  6,-1  +5  -6,62%  68%  58%,127  140  117,27%  36%  21%,5  1  4,9  5  4,-4  -4  0,,,Leon AEX,,0.72  0.68  0.74,162  166  161,10  4  6,/  16  6  10  /,2  2  0,-6  -2  -4,58%  71%  50%,109  105  112,28%  33%  25%,1  1  0,0  0  0,+1  +1  0,Leare AEX,,0.89  1.03  0.76,211  266  166,18  11  7,/  17  7  10  /,1  0  1,+1  +4  -3,68%  80%  58%,129  164  100,35%  44%  25%,5  3  2,4  2  2,+1  +1  0,Leare AEX,,1.05  1.35  0.76,256  335  179,25  16  9,/  22  12  10  /,11  8  3,+3  +4  -1,64%  79%  50%,156  207  104,35%  36%  33%,2  2  0,2  0  2,0  +2  -2,,,,,,,,,,,,,,
85,Leare AEX,,0.89  1.09  0.72,214  272  177,54  31  23,/  56  24  32  /,13  9  4,-2  +7  -9,58%  68%  50%,138  173  110,34%  37%  30%,9  5  4,10  3  7,-1  +2  -3,,,Leare AEX,,0.72  0.88  0.63,174  155  186,11  4  7,/  17  5  12  /,1  1  0,-6  -1  -5,37%  29%  42%,123  118  127,29%  29%  30%,2  0  2,4  1  3,-2  -1  -1,Shazeon AEX,,0.82  0.57  1.03,147  83  201,11  3  8,/  14  6  8  /,4  2  2,-3  -3  0,64%  70%  58%,110  73  140,25%  29%  24%,1  0  1,3  2  1,-2  -2  0,Patix AEX,,0.85  1.11  0.58,212  200  224,20  10  10,/  21  8  13  /,4  1  3,-1  +2  -3,61%  64%  57%,125  120  130,64%  56%  71%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,
86,Happen AEX,,0.72  0.55  0.83,161  125  188,36  13  23,/  57  26  31  /,13  5  8,-21  -13  -8,62%  65%  61%,104  75  128,18%  12%  23%,7  4  3,6  2  4,+1  +2  -1,,,Shazeon AEX,,0.61  0.77  0.51,135  211  92,9  6  3,/  16  6  10  /,3  0  3,-7  0  -7,42%  43%  42%,94  131  72,15%  31%  5%,1  1  0,4  1  3,-3  0  -3,Happen AEX,,0.73  0.64  0.79,135  128  142,10  5  5,/  15  7  8  /,6  2  4,-5  -2  -3,64%  80%  50%,92  63  116,14%  0%  29%,1  1  0,1  0  1,0  +1  -1,Happen AEX,,0.68  0.65  0.70,156  137  176,14  6  8,/  25  12  13  /,4  3  1,-11  -6  -5,68%  64%  71%,97  89  106,19%  14%  24%,5  3  2,3  1  2,+2  +2  0,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Pa1ze DIA,,1.14  1.24  1.00,250  269  232,33  18  15,/  32  17  15  /,14  11  3,+1  +1  0,71%  81%  62%,163  177  148,32%  31%  33%,9  3  6,9  5  4,0  -2  +2,0.0,2.0,Pa1ze DIA,,1.05  1.33  0.69,227  262  181,16  11  5,/  16  8  8  /,4  4  0,0  +3  -3,62%  75%  44%,146  165  121,32%  28%  42%,3  1  2,6  3  3,-3  -2  -1,Pa1ze DIA,,1.23  1.15  1.30,273  278  270,17  7  10,/  16  9  7  /,10  7  3,+1  -2  +3,81%  89%  75%,179  193  169,32%  36%  29%,6  2  4,3  2  1,+3  0  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Grmekista DIA,,0.85  0.91  0.69,177  227  128,26  18  8,/  31  16  15  /,6  2  4,-5  +2  -7,67%  76%  57%,125  155  96,25%  36%  11%,1  1  0,4  2  2,-3  -1  -2,8.0,13.0,Grmekista DIA,,0.96  1.36  0.42,187  274  71,14  13  1,/  15  7  8  /,2  1  1,-1  +6  -7,71%  92%  44%,139  196  64,32%  46%  7%,1  1  0,2  1  1,-1  0  -1,Kajuks DIA,,0.85  0.43  1.16,213  164  250,16  5  11,/  17  10  7  /,1  0  1,-1  -5  +4,52%  33%  67%,142  110  167,39%  60%  31%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
