,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
30,Mochi ITA,,0.42  0.42  0.43,132  110  177,9  5  4,/  15  10  5  /,1  0  1,-6  -5  -1,56%  50%  67%,78  70  96,42%  33%  57%,1  1  0,2  1  1,-1  0  -1,,,Mochi ITA,,0.42  0.42  0.43,132  110  177,9  5  4,/  15  10  5  /,1  0  1,-6  -5  -1,56%  50%  67%,78  70  96,42%  33%  57%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,bipo ITA,,0.38  0.37  0.39,118  138  79,7  5  2,/  17  12  5  /,1  1  0,-10  -7  -3,44%  42%  50%,77  94  43,16%  21%  0%,3  3  0,5  3  2,-2  0  -2,,,bipo ITA,,0.38  0.37  0.39,118  138  79,7  5  2,/  17  12  5  /,1  1  0,-10  -7  -3,44%  42%  50%,77  94  43,16%  21%  0%,3  3  0,5  3  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,al0rante GER,,1.24  0.80  1.54,319  245  369,22  7  15,/  16  7  9  /,1  0  1,+6  0  +6,75%  63%  83%,193  148  223,48%  39%  54%,6  1  5,1  1  0,+5  0  +5,0.0,1.0,al0rante GER,,1.24  0.80  1.54,319  245  369,22  7  15,/  16  7  9  /,1  0  1,+6  0  +6,75%  63%  83%,193  148  223,48%  39%  54%,6  1  5,1  1  0,+5  0  +5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Lil Bob GER,,0.91  0.76  1.01,163  149  172,11  4  7,/  14  6  8  /,9  4  5,-3  -2  -1,75%  88%  67%,105  97  110,44%  45%  44%,2  0  2,2  0  2,0  0  0,7.0,13.0,Lil Bob GER,,0.91  0.76  1.01,163  149  172,11  4  7,/  14  6  8  /,9  4  5,-3  -2  -1,75%  88%  67%,105  97  110,44%  45%  44%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,musashi GER,,0.82  0.44  1.08,196  107  256,12  2  10,/  16  7  9  /,3  2  1,-4  -5  +1,60%  63%  58%,132  80  168,15%  7%  17%,1  0  1,1  1  0,0  -1  +1,,,musashi GER,,0.82  0.44  1.08,196  107  256,12  2  10,/  16  7  9  /,3  2  1,-4  -5  +1,60%  63%  58%,132  80  168,15%  7%  17%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Leosen GER,,0.67  0.25  0.94,152  85  197,10  3  7,/  16  6  10  /,2  1  1,-6  -3  -3,70%  38%  92%,109  57  144,25%  23%  26%,3  2  1,4  3  1,-1  -1  0,,,Leosen GER,,0.67  0.25  0.94,152  85  197,10  3  7,/  16  6  10  /,2  1  1,-6  -3  -3,70%  38%  92%,109  57  144,25%  23%  26%,3  2  1,4  3  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Karina GER,,0.39  0.56  0.28,95  155  56,7  5  2,/  19  8  11  /,4  0  4,-12  -3  -9,55%  63%  50%,68  107  41,30%  45%  11%,0  0  0,1  0  1,-1  0  -1,,,Karina GER,,0.39  0.56  0.28,95  155  56,7  5  2,/  19  8  11  /,4  0  4,-12  -3  -9,55%  63%  50%,68  107  41,30%  45%  11%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Fit1nho ESP,,1.33  1.14  1.62,321  305  347,21  12  9,/  15  10  5  /,8  5  3,+6  +2  +4,70%  67%  75%,209  190  237,22%  32%  13%,4  2  2,3  3  0,+1  -1  +2,,,Fit1nho ESP,,1.33  1.14  1.62,321  305  347,21  12  9,/  15  10  5  /,8  5  3,+6  +2  +4,70%  67%  75%,209  190  237,22%  32%  13%,4  2  2,3  3  0,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Vorwenn ESP,,1.24  1.26  1.20,187  238  112,16  12  4,/  10  7  3  /,5  3  2,+6  +5  +1,85%  83%  88%,128  157  85,33%  34%  30%,1  0  1,0  0  0,+1  0  +1,,,Vorwenn ESP,,1.24  1.26  1.20,187  238  112,16  12  4,/  10  7  3  /,5  3  2,+6  +5  +1,85%  83%  88%,128  157  85,33%  34%  30%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Nixerino ESP,,1.22  0.97  1.59,210  153  297,15  6  9,/  12  8  4  /,8  5  3,+3  -2  +5,80%  67%  100%,143  110  192,35%  30%  39%,1  0  1,0  0  0,+1  0  +1,,,Nixerino ESP,,1.22  0.97  1.59,210  153  297,15  6  9,/  12  8  4  /,8  5  3,+3  -2  +5,80%  67%  100%,143  110  192,35%  30%  39%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Yurii ESP,,1.08  0.88  1.39,195  184  213,14  8  6,/  13  9  4  /,6  4  2,+1  -1  +2,90%  92%  88%,128  111  154,20%  16%  26%,1  0  1,2  2  0,-1  -2  +1,,,Yurii ESP,,1.08  0.88  1.39,195  184  213,14  8  6,/  13  9  4  /,6  4  2,+1  -1  +2,90%  92%  88%,128  111  154,20%  16%  26%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Toki ESP,,0.96  0.83  1.15,171  164  183,14  8  6,/  12  8  4  /,2  1  1,+2  0  +2,65%  58%  75%,103  91  120,58%  89%  30%,1  1  0,6  4  2,-5  -3  -2,,,Toki ESP,,0.96  0.83  1.15,171  164  183,14  8  6,/  12  8  4  /,2  1  1,+2  0  +2,65%  58%  75%,103  91  120,58%  89%  30%,1  1  0,6  4  2,-5  -3  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,yiinel ZMM.B,,1.20  1.40  1.00,236  274  198,57  36  21,/  43  19  24  /,22  12  10,+14  +17  -3,78%  85%  70%,150  167  132,39%  46%  31%,7  3  4,8  3  5,-1  0  -1,2.0,1.0,yiinel ZMM.B,,1.37  1.76  0.95,283  330  233,22  14  8,/  17  7  10  /,10  5  5,+5  +7  -2,83%  83%  82%,191  218  162,55%  58%  50%,4  3  1,4  1  3,0  +2  -2,Nanners ZMM.B,,1.64  1.15  2.05,337  219  437,26  8  18,/  14  6  8  /,11  6  5,+12  +2  +10,86%  80%  92%,221  146  284,31%  27%  33%,4  0  4,2  2  0,+2  -2  +4,Tim ZMM.B,,1.49  1.21  1.82,253  200  318,22  9  13,/  13  7  6  /,17  11  6,+9  +2  +7,86%  92%  80%,164  143  189,22%  29%  17%,1  0  1,2  1  1,-1  -1  0
45,Tim ZMM.B,,1.19  1.25  1.16,230  239  220,54  28  26,/  48  21  27  /,41  22  19,+6  +7  -1,81%  79%  82%,145  157  132,21%  20%  21%,7  3  4,8  5  3,-1  -2  +1,10.0,13.0,Nanners ZMM.B,,0.90  0.92  0.89,163  172  156,14  7  7,/  16  7  9  /,1  1  0,-2  0  -2,57%  75%  36%,102  99  104,45%  45%  45%,1  1  0,3  2  1,-2  -1  -1,Tim ZMM.B,,1.45  1.78  1.18,263  332  207,19  11  8,/  15  5  10  /,16  7  9,+4  +6  -2,91%  90%  92%,168  217  128,16%  13%  21%,5  3  2,5  3  2,0  0  0,Blahst ZMM.B,,1.28  1.47  1.06,293  353  221,23  15  8,/  16  9  7  /,4  3  1,+7  +6  +1,73%  83%  60%,166  202  122,26%  31%  17%,7  3  4,2  2  0,+5  +1  +4
46,Nanners ZMM.B,,1.15  1.05  1.21,238  228  247,54  27  27,/  47  22  25  /,20  12  8,+7  +5  +2,75%  79%  70%,163  155  171,28%  28%  29%,5  1  4,5  4  1,0  -3  +3,13.0,9.0,King ZMM.B,,0.79  1.07  0.49,177  202  152,14  8  6,/  17  7  10  /,8  7  1,-3  +1  -4,65%  75%  55%,116  128  103,38%  41%  35%,0  0  0,2  1  1,-2  -1  -1,King ZMM.B,,1.12  1.20  1.06,222  221  224,17  8  9,/  15  6  9  /,7  2  5,+2  +2  0,77%  80%  75%,174  163  183,22%  18%  26%,0  0  0,1  0  1,-1  0  -1,yiinel ZMM.B,,1.23  1.20  1.27,242  232  255,20  12  8,/  12  6  6  /,4  2  2,+8  +6  +2,82%  83%  80%,143  130  158,20%  25%  16%,2  0  2,3  2  1,-1  -2  +1
