,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
46,Pa1ze DIA,,1.37  1.45  0.98,281  305  190,31  25  6,/  19  14  5  /,9  6  3,+12  +11  +1,85%  83%  89%,179  198  127,31%  35%  20%,7  6  1,8  5  3,-1  +1  -2,13.0,1.0,Grmekista DIA,,1.18  0.82  1.80,218  167  308,17  8  9,/  9  7  2  /,2  2  0,+8  +1  +7,74%  75%  71%,122  106  149,35%  47%  18%,1  0  1,1  1  0,0  -1  +1,Incredible DIA,,1.58  1.65  1.16,192  189  215,9  8  1,/  4  3  1  /,12  10  2,+5  +5  0,93%  92%  100%,116  112  143,21%  18%  29%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,
47,Felix DIA,,1.21  1.32  0.71,189  211  118,25  21  4,/  14  9  5  /,14  11  3,+11  +12  -1,76%  79%  67%,127  137  98,44%  51%  18%,1  1  0,4  2  2,-3  -1  -2,,,Pa1ze DIA,,1.13  1.16  1.06,229  235  218,15  10  5,/  11  7  4  /,5  3  2,+4  +3  +1,79%  75%  86%,156  158  153,32%  38%  24%,1  0  1,6  4  2,-5  -4  -1,Felix DIA,,1.40  1.54  0.54,212  243  28,12  12  0,/  5  4  1  /,7  6  1,+7  +8  -1,79%  83%  50%,154  175  28,52%  54%  0%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
48,Prti DIA,,1.20  1.27  0.78,162  163  160,20  15  5,/  14  9  5  /,12  10  2,+6  +6  0,82%  88%  67%,101  99  107,30%  29%  33%,3  2  1,1  1  0,+2  +1  +1,,,Felix DIA,,1.02  1.10  0.87,165  178  144,13  9  4,/  9  5  4  /,7  5  2,+4  +4  0,74%  75%  71%,107  100  118,35%  46%  20%,1  1  0,3  1  2,-2  0  -2,Prti DIA,,1.15  1.30  0.30,162  165  150,9  8  1,/  7  5  2  /,6  6  0,+2  +3  -1,86%  92%  50%,96  99  80,30%  26%  100%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
49,westside inco,,0.89  1.06  0.90,207  204  208,24  7  17,/  27  7  20  /,2  0  2,-3  0  -3,61%  56%  63%,137  118  144,31%  58%  24%,6  4  2,2  1  1,+4  +3  +1,,,adm1k inco,,1.10  1.38  0.94,192  289  137,14  8  6,/  14  5  9  /,4  0  4,0  +3  -3,68%  71%  67%,141  188  114,23%  19%  27%,2  1  1,1  1  0,+1  0  +1,westside inco,,0.74  1.25  0.65,216  260  210,11  2  9,/  14  2  12  /,0  0  0,-3  0  -3,64%  50%  67%,141  115  145,38%  67%  33%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,
50,adm1k inco,,0.77  1.49  0.59,140  288  96,17  10  7,/  26  6  20  /,6  1  5,-9  +4  -13,58%  78%  50%,110  181  84,19%  18%  21%,2  1  1,2  1  1,0  0  0,,,westside inco,,1.05  0.87  1.15,198  188  206,13  5  8,/  13  5  8  /,2  0  2,0  0  0,58%  57%  58%,134  119  143,27%  56%  17%,4  3  1,2  1  1,+2  +2  0,darkosek inco,,0.60  1.02  0.53,158  163  158,7  1  6,/  12  1  11  /,3  2  1,-5  0  -5,29%  50%  25%,96  95  96,41%  25%  46%,0  0  0,5  0  5,-5  0  -5,,,,,,,,,,,,,,
51,snikk inco,,0.56  0.80  0.55,115  77  137,14  3  11,/  30  6  24  /,5  3  2,-16  -3  -13,52%  67%  46%,84  68  90,47%  50%  45%,5  0  5,4  1  3,+1  -1  +2,,,snikk inco,,0.80  0.66  0.88,152  78  196,10  2  8,/  17  5  12  /,4  3  1,-7  -3  -4,58%  57%  58%,111  66  137,41%  33%  44%,3  0  3,1  0  1,+2  0  +2,adm1k inco,,0.43  1.60  0.23,87  283  55,3  2  1,/  12  1  11  /,2  1  1,-9  +1  -10,43%  100%  33%,68  159  53,11%  14%  8%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
52,darkosek inco,,0.41  0.61  0.39,111  58  122,10  2  8,/  29  7  22  /,5  3  2,-19  -5  -14,36%  33%  38%,68  34  81,41%  40%  41%,2  0  2,9  1  8,-7  -1  -6,,,4Gruch inco,,0.41  0.17  0.55,66  29  88,4  0  4,/  17  7  10  /,4  2  2,-13  -7  -6,37%  43%  33%,43  23  54,13%  0%  18%,0  0  0,0  0  0,0  0  0,snikk inco,,0.32  0.94  0.22,77  74  79,4  1  3,/  13  1  12  /,1  0  1,-9  0  -9,43%  100%  33%,48  74  44,63%  100%  50%,2  0  2,3  1  2,-1  -1  0,,,,,,,,,,,,,,
53,4Gruch inco,,0.33  0.09  0.44,73  23  90,7  0  7,/  30  9  21  /,5  2  3,-23  -9  -14,33%  33%  33%,50  18  63,28%  0%  32%,0  0  0,1  0  1,-1  0  -1,,,darkosek inco,,0.23  0.21  0.24,64  28  86,3  1  2,/  17  6  11  /,2  1  1,-14  -5  -9,42%  29%  50%,47  16  65,40%  100%  36%,2  0  2,4  1  3,-2  -1  -1,4Gruch inco,,0.26  0.01  0.34,79  0  93,3  0  3,/  13  2  11  /,1  0  1,-10  -2  -8,29%  0%  33%,61  0  71,41%  41%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Foxie CASE,,1.04  0.72  1.36,174  128  220,12  4  8,/  17  11  6  /,9  4  5,-5  -7  +2,63%  58%  67%,141  101  181,27%  21%  31%,1  0  1,1  0  1,0  0  0,0.0,1.0,Foxie CASE,,1.04  0.72  1.36,174  128  220,12  4  8,/  17  11  6  /,9  4  5,-5  -7  +2,63%  58%  67%,141  101  181,27%  21%  31%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Yurii CASE,,1.02  0.74  1.30,211  153  271,18  6  12,/  17  10  7  /,4  1  3,+1  -4  +5,63%  58%  67%,129  100  158,18%  14%  21%,5  1  4,4  2  2,+1  -1  +2,11.0,13.0,Yurii CASE,,1.02  0.74  1.30,211  153  271,18  6  12,/  17  10  7  /,4  1  3,+1  -4  +5,63%  58%  67%,129  100  158,18%  14%  21%,5  1  4,4  2  2,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,paTiTek CASE,,0.92  1.04  0.80,194  234  155,17  10  7,/  18  9  9  /,9  3  6,-1  +1  -2,71%  75%  67%,117  139  96,31%  32%  29%,4  2  2,1  1  0,+3  +1  +2,,,paTiTek CASE,,0.92  1.04  0.80,194  234  155,17  10  7,/  18  9  9  /,9  3  6,-1  +1  -2,71%  75%  67%,117  139  96,31%  32%  29%,4  2  2,1  1  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,H1ber CASE,,0.84  0.62  1.06,168  148  190,15  6  9,/  17  10  7  /,4  2  2,-2  -4  +2,71%  67%  75%,116  107  125,32%  40%  23%,1  1  0,4  4  0,-3  -3  0,,,H1ber CASE,,0.84  0.62  1.06,168  148  190,15  6  9,/  17  10  7  /,4  2  2,-2  -4  +2,71%  67%  75%,116  107  125,32%  40%  23%,1  1  0,4  4  0,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Kiles CASE,,0.83  0.75  0.91,177  152  204,16  6  10,/  18  8  10  /,1  1  0,-2  -2  0,63%  58%  67%,132  109  156,30%  30%  29%,3  1  2,0  0  0,+3  +1  +2,,,Kiles CASE,,0.83  0.75  0.91,177  152  204,16  6  10,/  18  8  10  /,1  1  0,-2  -2  0,63%  58%  67%,132  109  156,30%  30%  29%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Flickless UCAM,,1.38  1.29  1.48,229  227  231,20  10  10,/  12  7  5  /,12  7  5,+8  +3  +5,75%  75%  75%,148  138  157,21%  21%  21%,1  1  0,2  2  0,-1  -1  0,,,Flickless UCAM,,1.38  1.29  1.48,229  227  231,20  10  10,/  12  7  5  /,12  7  5,+8  +3  +5,75%  75%  75%,148  138  157,21%  21%  21%,1  1  0,2  2  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Quick UCAM,,1.36  1.18  1.54,247  250  244,22  11  11,/  15  9  6  /,7  2  5,+7  +2  +5,88%  83%  92%,176  161  191,36%  45%  27%,3  1  2,2  0  2,+1  +1  0,,,Quick UCAM,,1.36  1.18  1.54,247  250  244,22  11  11,/  15  9  6  /,7  2  5,+7  +2  +5,88%  83%  92%,176  161  191,36%  45%  27%,3  1  2,2  0  2,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,grubinho UCAM,,1.09  1.09  1.08,202  232  174,17  10  7,/  18  10  8  /,17  5  12,-1  0  -1,88%  75%  100%,126  152  99,23%  32%  16%,2  0  2,0  0  0,+2  0  +2,,,grubinho UCAM,,1.09  1.09  1.08,202  232  174,17  10  7,/  18  10  8  /,17  5  12,-1  0  -1,88%  75%  100%,126  152  99,23%  32%  16%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,OLIZERA UCAM,,1.05  0.97  1.13,211  206  217,17  8  9,/  14  8  6  /,4  2  2,+3  0  +3,79%  67%  92%,138  115  162,27%  21%  33%,1  1  0,2  2  0,-1  -1  0,,,OLIZERA UCAM,,1.05  0.97  1.13,211  206  217,17  8  9,/  14  8  6  /,4  2  2,+3  0  +3,79%  67%  92%,138  115  162,27%  21%  33%,1  1  0,2  2  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Famsii UCAM,,0.61  0.06  1.15,141  36  248,11  0  11,/  19  12  7  /,4  2  2,-8  -12  +4,54%  42%  67%,96  39  154,33%  25%  37%,3  0  3,8  5  3,-5  -5  0,,,Famsii UCAM,,0.61  0.06  1.15,141  36  248,11  0  11,/  19  12  7  /,4  2  2,-8  -12  +4,54%  42%  67%,96  39  154,33%  25%  37%,3  0  3,8  5  3,-5  -5  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,srN LGCY,,0.82  0.93  0.78,215  229  210,24  7  17,/  28  6  22  /,4  1  3,-4  +1  -5,58%  56%  58%,135  139  133,30%  43%  23%,5  2  3,8  3  5,-3  -1  -2,0.0,2.0,srN LGCY,,0.67  0.79  0.63,203  273  180,11  4  7,/  15  3  12  /,1  0  1,-4  +1  -5,38%  50%  33%,126  151  118,34%  36%  33%,3  1  2,5  2  3,-2  -1  -1,srN LGCY,,0.97  1.07  0.92,226  194  240,13  3  10,/  13  3  10  /,3  1  2,0  0  0,76%  60%  83%,143  130  149,27%  50%  16%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,
67,Mel LGCY,,0.64  0.73  0.61,133  167  120,16  5  11,/  26  6  20  /,7  4  3,-10  -1  -9,58%  67%  54%,89  109  81,45%  46%  44%,0  0  0,2  0  2,-2  0  -2,3.0,13.0,Mel LGCY,,0.64  0.57  0.67,146  158  143,9  2  7,/  13  3  10  /,4  2  2,-4  -1  -3,69%  75%  67%,103  114  100,42%  43%  42%,0  0  0,1  0  1,-1  0  -1,antG LGCY,,0.73  1.11  0.58,128  157  117,9  4  5,/  14  3  11  /,2  0  2,-5  +1  -6,53%  80%  42%,75  75  76,50%  50%  50%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,
68,antG LGCY,,0.59  0.88  0.48,161  146  165,18  6  12,/  29  6  23  /,6  3  3,-11  0  -11,55%  78%  46%,106  83  114,40%  50%  37%,4  1  3,3  0  3,+1  +1  0,4.0,13.0,antG LGCY,,0.44  0.65  0.38,193  133  214,9  2  7,/  15  3  12  /,4  3  1,-6  -1  -5,56%  75%  50%,138  93  153,34%  50%  32%,1  0  1,2  0  2,-1  0  -1,Mel LGCY,,0.65  0.89  0.55,119  175  96,7  3  4,/  13  3  10  /,3  2  1,-6  0  -6,47%  60%  42%,75  106  62,50%  50%  50%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
69,nanah LGCY,,0.46  0.33  0.51,108  70  123,11  2  9,/  29  7  22  /,4  0  4,-18  -5  -13,48%  56%  46%,77  46  89,26%  43%  23%,2  2  0,2  0  2,0  +2  -2,,,sayuri LGCY,,0.41  0.42  0.40,83  70  88,3  1  2,/  14  3  11  /,6  1  5,-11  -2  -9,50%  50%  50%,67  35  77,14%  0%  18%,1  0  1,2  0  2,-1  0  -1,nanah LGCY,,0.52  0.26  0.63,111  75  127,6  1  5,/  15  4  11  /,3  0  3,-9  -3  -6,53%  40%  58%,86  52  101,18%  20%  17%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
70,sayuri LGCY,,0.42  0.41  0.43,113  90  124,10  3  7,/  30  7  23  /,9  3  6,-20  -4  -16,48%  44%  50%,81  49  93,14%  13%  14%,3  0  3,4  1  3,-1  -1  0,,,nanah LGCY,,0.40  0.39  0.40,105  63  120,5  1  4,/  14  3  11  /,1  0  1,-9  -2  -7,44%  75%  33%,68  39  78,39%  100%  31%,1  1  0,0  0  0,+1  +1  0,sayuri LGCY,,0.44  0.40  0.45,143  106  159,7  2  5,/  16  4  12  /,3  2  1,-9  -2  -7,47%  40%  50%,95  60  109,13%  25%  12%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,
71,shion ADM,,1.77  2.02  1.10,325  361  222,39  33  6,/  16  9  7  /,17  15  2,+23  +24  -1,79%  83%  67%,200  225  132,24%  23%  29%,3  2  1,2  1  1,+1  +1  0,,,shion ADM,,2.13  2.38  1.36,380  393  344,21  17  4,/  8  4  4  /,12  12  0,+13  +13  0,81%  83%  75%,234  243  209,29%  27%  36%,3  2  1,1  0  1,+2  +2  0,Zanatsu ADM,,1.64  1.82  1.21,374  383  354,23  17  6,/  10  6  4  /,3  3  0,+13  +11  +2,82%  92%  60%,222  223  219,32%  25%  46%,4  3  1,4  2  2,0  +1  -1,,,,,,,,,,,,,,
72,Zanatsu ADM,,1.63  1.80  1.18,370  403  284,44  35  9,/  21  14  7  /,6  6  0,+23  +21  +2,82%  88%  67%,224  239  186,31%  27%  45%,9  7  2,7  4  3,+2  +3  -1,,,Zanatsu ADM,,1.63  1.79  1.15,365  422  196,21  18  3,/  11  8  3  /,3  3  0,+10  +10  0,81%  83%  75%,227  255  144,30%  28%  43%,5  4  1,3  2  1,+2  +2  0,shion ADM,,1.42  1.66  0.84,269  330  125,18  16  2,/  8  5  3  /,5  3  2,+10  +11  -1,76%  83%  60%,168  208  71,18%  18%  17%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
73,pollo ADM,,1.39  1.32  1.61,212  209  218,26  19  7,/  13  10  3  /,8  6  2,+13  +9  +4,91%  92%  89%,156  163  138,25%  28%  17%,1  1  0,1  1  0,0  0  0,,,pollo ADM,,1.55  1.44  1.87,226  222  238,14  10  4,/  5  4  1  /,3  3  0,+9  +6  +3,88%  92%  75%,169  178  145,31%  36%  18%,0  0  0,0  0  0,0  0  0,pollo ADM,,1.24  1.19  1.36,197  195  202,12  9  3,/  8  6  2  /,5  3  2,+4  +3  +1,94%  92%  100%,144  148  133,20%  22%  15%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
74,pleets ADM,,1.13  0.99  1.48,141  132  170,15  9  6,/  16  13  3  /,19  16  3,-1  -4  +3,82%  79%  89%,96  94  99,19%  15%  36%,3  2  1,2  2  0,+1  0  +1,,,pleets ADM,,1.15  1.11  1.30,114  111  126,6  4  2,/  6  5  1  /,7  7  0,0  -1  +1,81%  83%  75%,103  104  100,26%  19%  100%,0  0  0,1  1  0,-1  -1  0,krain ADM,,1.19  1.26  1.02,143  167  85,9  7  2,/  6  4  2  /,4  3  1,+3  +3  0,82%  83%  80%,112  113  109,37%  36%  40%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
75,krain ADM,,1.11  1.13  1.09,138  150  108,18  15  3,/  14  10  4  /,7  5  2,+4  +5  -1,82%  83%  78%,99  98  104,27%  27%  29%,3  3  0,2  1  1,+1  +2  -1,,,krain ADM,,1.03  0.99  1.16,133  132  136,9  8  1,/  8  6  2  /,3  2  1,+1  +2  -1,81%  83%  75%,86  83  97,20%  19%  22%,2  2  0,1  1  0,+1  +1  0,pleets ADM,,1.10  0.87  1.65,168  154  205,9  5  4,/  10  8  2  /,12  9  3,-1  -3  +2,82%  75%  100%,89  85  99,14%  10%  22%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,skz XIT,,1.38  1.50  1.23,212  212  210,32  13  19,/  19  7  12  /,22  9  13,+13  +6  +7,92%  100%  88%,149  141  153,30%  36%  26%,5  1  4,3  0  3,+2  +1  +1,2.0,0.0,swag XIT,,1.52  1.76  1.33,285  287  285,23  11  12,/  10  2  8  /,4  0  4,+13  +9  +4,81%  78%  83%,201  201  200,30%  24%  36%,2  1  1,0  0  0,+2  +1  +1,skz XIT,,1.58  1.14  1.80,226  112  283,17  3  14,/  7  2  5  /,9  2  7,+10  +1  +9,100%  100%  100%,163  74  208,29%  29%  29%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
78,richzin XIT,,1.32  1.35  1.32,238  236  238,35  13  22,/  22  7  15  /,7  3  4,+13  +6  +7,85%  93%  79%,159  140  171,40%  35%  44%,4  1  3,1  0  1,+3  +1  +2,13.0,8.0,skz XIT,,1.17  1.85  0.66,197  279  137,15  10  5,/  12  5  7  /,13  7  6,+3  +5  -2,86%  100%  75%,136  186  99,32%  38%  22%,3  1  2,3  0  3,0  +1  -1,richzin XIT,,1.48  1.70  1.37,251  308  224,18  7  11,/  8  2  6  /,3  2  1,+10  +5  +5,89%  100%  83%,176  201  163,44%  36%  50%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
79,swag XIT,,1.27  1.43  1.16,207  218  211,32  14  18,/  19  5  14  /,8  1  7,+13  +9  +4,77%  73%  79%,152  152  152,26%  26%  25%,2  1  1,0  0  0,+2  +1  +1,13.0,5.0,richzin XIT,,1.15  0.99  1.27,225  189  253,17  6  11,/  14  5  9  /,4  1  3,+3  +1  +2,81%  89%  75%,144  99  178,36%  33%  38%,2  1  1,1  0  1,+1  +1  0,gobera XIT,,1.42  1.51  1.37,307  288  317,20  6  14,/  12  4  8  /,3  2  1,+8  +2  +6,78%  83%  75%,199  187  204,15%  18%  14%,9  3  6,3  1  2,+6  +2  +4,,,,,,,,,,,,,,
80,gobera XIT,,1.26  1.40  1.17,304  330  289,43  17  26,/  28  12  16  /,9  6  3,+15  +5  +10,82%  87%  79%,193  206  185,17%  20%  14%,14  8  6,4  1  3,+10  +7  +3,,,gobera XIT,,1.10  1.29  0.96,301  358  260,23  11  12,/  16  8  8  /,6  4  2,+7  +3  +4,86%  89%  83%,188  218  166,17%  21%  14%,5  5  0,1  0  1,+4  +5  -1,drakoNz XIT,,1.28  2.01  0.92,238  359  178,16  9  7,/  11  2  9  /,4  0  4,+5  +7  -2,83%  83%  83%,177  251  139,32%  39%  26%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,
81,drakoNz XIT,,0.98  1.60  0.61,159  208  119,22  12  10,/  24  6  18  /,17  11  6,-2  +6  -8,77%  87%  71%,108  133  92,36%  44%  30%,3  2  1,3  1  2,0  +1  -1,,,drakoNz XIT,,0.68  1.19  0.30,79  107  59,6  3  3,/  13  4  9  /,13  11  2,-7  -1  -6,71%  89%  58%,48  54  44,50%  57%  43%,1  0  1,3  1  2,-2  -1  -1,swag XIT,,1.03  1.09  0.99,128  114  136,9  3  6,/  9  3  6  /,4  1  3,0  0  0,72%  67%  75%,95  78  104,16%  40%  11%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
82,Jelly LOUD.GC,,0.84  1.14  0.37,196  266  93,26  22  4,/  36  21  15  /,4  3  1,-10  +1  -11,62%  63%  60%,127  169  60,24%  28%  11%,6  5  1,7  5  2,-1  0  -1,,,Jelly LOUD.GC,,1.01  1.42  0.47,241  345  104,18  15  3,/  20  11  9  /,2  1  1,-2  +4  -6,71%  67%  78%,147  210  63,30%  36%  9%,4  4  0,3  2  1,+1  +2  -1,Krysme LOUD.GC,,0.85  0.89  0.78,234  243  215,15  11  4,/  15  10  5  /,2  2  0,0  +1  -1,44%  42%  50%,150  167  116,36%  38%  31%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,
83,lissa LOUD.GC,,0.80  1.06  0.38,183  226  120,27  21  6,/  30  17  13  /,7  6  1,-3  +4  -7,54%  67%  33%,121  155  67,37%  35%  45%,1  1  0,4  2  2,-3  -1  -2,,,tayhuhu LOUD.GC,,1.01  0.94  1.11,167  134  212,11  5  6,/  14  7  7  /,5  3  2,-3  -2  -1,62%  83%  33%,121  101  149,26%  45%  18%,0  0  0,2  1  1,-2  -1  -1,Jelly LOUD.GC,,0.67  0.86  0.27,150  187  78,8  7  1,/  16  10  6  /,2  2  0,-8  -3  -5,50%  58%  33%,104  129  55,17%  18%  13%,2  1  1,4  3  1,-2  -2  0,,,,,,,,,,,,,,
84,tayhuhu LOUD.GC,,0.77  0.75  0.81,148  118  200,19  10  9,/  30  17  13  /,8  5  3,-11  -7  -4,59%  71%  40%,106  85  140,25%  35%  20%,1  1  0,5  3  2,-4  -2  -2,,,lissa LOUD.GC,,0.98  1.28  0.58,206  238  165,16  11  5,/  15  7  8  /,7  6  1,+1  +4  -3,57%  75%  33%,140  177  92,45%  46%  44%,1  1  0,0  0  0,+1  +1  0,lissa LOUD.GC,,0.62  0.84  0.18,159  213  53,11  10  1,/  15  10  5  /,0  0  0,-4  0  -4,50%  58%  33%,99  133  31,27%  25%  50%,0  0  0,4  2  2,-4  -2  -2,,,,,,,,,,,,,,
85,Krysme LOUD.GC,,0.72  0.75  0.66,165  161  159,21  14  7,/  31  18  13  /,4  3  1,-10  -4  -6,44%  42%  47%,109  118  95,30%  33%  24%,0  0  0,5  2  3,-5  -2  -3,,,m4ndzin LOUD.GC,,0.77  1.08  0.35,199  241  144,14  10  4,/  19  10  9  /,9  5  4,-5  0  -5,81%  83%  78%,120  146  86,14%  20%  5%,3  2  1,5  2  3,-2  0  -2,tayhuhu LOUD.GC,,0.54  0.55  0.50,129  103  182,8  5  3,/  16  10  6  /,3  2  1,-8  -5  -3,56%  58%  50%,87  68  126,25%  25%  25%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
86,m4ndzin LOUD.GC,,0.53  0.67  0.37,154  165  145,19  12  7,/  37  22  15  /,14  10  4,-18  -10  -8,69%  75%  60%,100  106  91,15%  14%  17%,3  2  1,7  3  4,-4  -1  -3,,,Krysme LOUD.GC,,0.58  0.62  0.54,96  79  121,6  3  3,/  16  8  8  /,2  1  1,-10  -5  -5,43%  42%  44%,74  70  81,22%  25%  17%,0  0  0,3  0  3,-3  0  -3,m4ndzin LOUD.GC,,0.30  0.26  0.38,108  89  147,5  2  3,/  18  12  6  /,5  5  0,-13  -10  -3,56%  67%  33%,77  66  99,18%  5%  50%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,lukxo MIXX,,1.24  1.26  1.22,258  298  235,35  15  20,/  26  11  15  /,14  4  10,+9  +4  +5,84%  79%  88%,164  176  157,24%  26%  22%,1  0  1,3  2  1,-2  -2  0,2.0,0.0,Sato MIXX,,1.29  1.07  1.42,274  306  257,19  8  11,/  11  5  6  /,2  1  1,+8  +3  +5,79%  86%  75%,179  159  191,41%  35%  46%,5  2  3,3  1  2,+2  +1  +1,Urango MIXX,,1.26  0.43  1.75,249  160  302,19  4  15,/  11  6  5  /,5  1  4,+8  -2  +10,74%  57%  83%,184  111  226,44%  27%  50%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,
89,Sato MIXX,,1.24  0.94  1.41,236  219  247,34  11  23,/  24  11  13  /,4  2  2,+10  0  +10,74%  71%  75%,159  122  181,34%  39%  32%,8  2  6,5  1  4,+3  +1  +2,13.0,6.0,lukxo MIXX,,1.28  1.41  1.20,237  242  235,16  6  10,/  12  5  7  /,8  4  4,+4  +1  +3,89%  86%  92%,153  164  147,33%  50%  24%,0  0  0,2  1  1,-2  -1  -1,lukxo MIXX,,1.20  1.11  1.25,278  353  235,19  9  10,/  14  6  8  /,6  0  6,+5  +3  +2,79%  71%  83%,174  188  166,18%  15%  20%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
90,Urango MIXX,,1.23  0.73  1.51,235  166  276,34  8  26,/  22  10  12  /,13  6  7,+12  -2  +14,74%  64%  79%,167  117  197,37%  30%  39%,2  0  2,7  4  3,-5  -4  -1,13.0,6.0,Urango MIXX,,1.19  1.03  1.28,221  172  250,15  4  11,/  11  4  7  /,8  5  3,+4  0  +4,74%  71%  75%,151  123  168,29%  33%  28%,1  0  1,5  2  3,-4  -2  -2,Sato MIXX,,1.18  0.80  1.40,198  133  238,15  3  12,/  13  6  7  /,2  1  1,+2  -3  +5,68%  57%  75%,140  86  171,24%  50%  17%,3  0  3,2  0  2,+1  0  +1,,,,,,,,,,,,,,
91,rood MIXX,,1.10  0.69  1.34,209  173  230,25  7  18,/  22  10  12  /,7  3  4,+3  -3  +6,79%  57%  92%,143  123  155,20%  29%  17%,4  1  3,3  2  1,+1  -1  +2,,,rood MIXX,,1.11  0.66  1.38,225  200  240,14  5  9,/  11  5  6  /,1  1  0,+3  0  +3,79%  71%  83%,147  134  155,25%  29%  24%,1  0  1,1  0  1,0  0  0,rood MIXX,,1.09  0.71  1.30,193  146  221,11  2  9,/  11  5  6  /,6  2  4,0  -3  +3,79%  43%  100%,138  111  154,16%  29%  11%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
92,Evilkyk MIXX,,1.02  0.67  1.22,162  120  187,23  6  17,/  22  10  12  /,10  3  7,+1  -4  +5,71%  57%  79%,116  75  139,26%  21%  27%,2  1  1,3  1  2,-1  0  -1,,,Evilkyk MIXX,,0.95  0.70  1.10,116  68  145,8  2  6,/  9  4  5  /,2  1  1,-1  -2  +1,63%  43%  75%,82  27  115,17%  0%  19%,1  1  0,0  0  0,+1  +1  0,Evilkyk MIXX,,1.08  0.63  1.35,207  171  228,15  4  11,/  13  6  7  /,8  2  6,+2  -2  +4,79%  71%  83%,149  124  164,32%  27%  34%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
